X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,locality,phylum,order,scientificNameAuthorship,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.07,-23.43,"762",2013-04-01 09:14:59-03,IPT,BCTW,"1311",S,Plantae,NA,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.07,-23.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,(J.Vogel) J.F.Macbr.,NA,NA,NA,"34265",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"778",2013-04-01 09:14:59-03,IPT,BCTW,"12228",S,Plantae,NA,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,Santo Amaro,Magnoliophyta,NA,(J.Vogel) J.F.Macbr.,NA,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"898",2020-12-21 16:25:21-03,MBM,MBM,"348251",PreservedSpecimen,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,"et al.; Polisel, R.T.","2007","09","25","Polisel, R.T.","2007","09","15",Brazil,São Paulo,Juquitiba,-47.060001373291,-23.9300003051758,NA,NA,MBM348251,MBM348251,"444","700","700",Árvore de 12m. Flores brancas com 3 pétalas e estames. Na mata ciliar,"Sítio Canoar, bairro dos Carmos",NA,NA,(Vogel.) Macbr.,Southern America,NA,NA,"24559",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"1104",2020-06-22 14:17:58-03,UNESP-IBILCE,SJRP,"32835",PreservedSpecimen,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2008","12","04",Brasil,São Paulo,Turmalina (P4),-50.43388889,-20.00361111,"-50.43388889","-20.00361111",NA,NA,"1018.0",NA,NA,"Árvore, 15m, fruto imaturo verde. Biota",Fazenda São João,Tracheophyta,Fabales,(Vogel) J.F.Macbr.,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3300018310547,-22.7299995422363,"1187",2020-06-15 15:30:33-03,UNESP-RC,HRCB,"5519",PreservedSpecimen,Plantae,Fabaceae,Apuleia,praecox,Apuleia praecox,"Leitão Filho, H.F.","1985","08","01","Cordeiro, L.","1985","05","08",Brasil,São Paulo,Americana,-47.3300018310547,-22.7299995422363,NA,NA,NA,NA,"33",NA,NA,Árvore até 8m,"Via Anhanguera km 123, sentido São Paulo-Interior",NA,NA,Mart.,NA,NA,NA,"13346",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1332",2021-02-25 10:11:59-03,CVRD,CVRD,"16811",PreservedSpecimen,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,T.B. Flores,"2015","11","13","Flores, T.B.","2015","11","13",BRASIL,SP,São Carlos,-47.8899993896484,-22.0100002288818,NA,NA,CVRD016811,NA,"2062",NA,NA,<ll>dwc_commonname:</ll> Garapa,NA,Magnoliophyta,Fabales,(Vogel) J.F. Macbr.,América do Sul,NA,NA,"45913",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1333",2021-02-25 10:11:59-03,CVRD,CVRD,"16810",PreservedSpecimen,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,T.B. Flores,"2015","11","13","Flores, T.B.","2015","11","13",BRASIL,SP,São Carlos,-47.8899993896484,-22.0100002288818,NA,NA,CVRD016810,NA,"2038",NA,NA,<ll>dwc_commonname:</ll> Garapa,NA,Magnoliophyta,Fabales,(Vogel) J.F. Macbr.,América do Sul,NA,NA,"45913",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1479",2020-09-02 16:25:50-03,Cenargen,CEN,"107975",PreservedSpecimen,Plantae,Fabaceae Caesalp.,Apuleia,leiocarpa,Apuleia leiocarpa,R. T. Queiroz,"2008","05",NA,Hermes - IAC,"1970","09","25",Brasil,SP,PIRACICABA,-47.6399993896484,-22.7199993133545,NA,NA,CEN00107975,CEN00107975,NA,NA,NA,Doação. Herbário IAC n° 25685,NA,NA,NA,(Vogel) J.F.Macbr.,NA,Exsicatas,NA,"44778",auto,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-50.9599990844727,-21.7700004577637,"1513",2019-11-13 11:21:30-03,USP,SPF,"114724",PreservedSpecimen,Plantae,Leguminosae,Apuleia,leiocarpa,Apuleia leiocarpa,"Queiroz, LP","1996","12",NA,"Bernacci, LC","1995","09","05",Brasil,São Paulo,Inúbia Paulista,-50.9599990844727,-21.7700004577637,NA,NA,SPF00114724,NA,"2018",NA,NA,NA,Fazenda Oroitê.,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,"15683",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.678889,-21.656944,"1525",2020-05-08 11:11:34-03,UEFS,HUEFS,"228800",PreservedSpecimen,Plantae,Leguminosae Subfam. Dialioideae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,"Cardoso, L.J.T.","2009","08","28",Brasil,Rio de Janeiro,São Fidélis,-47.678889,-21.656944,47W40'44'',21S39'25'',HUEFS0228800,NA,"775","40","40","Beira da estrada, próxima a afloramento rochoso antropizado com trechos bem preservados por vegetação nativa.","Estrada para Aydes, sentido Santa Maria Madalena e Aracaju, Barra do Colégio, Fazenda do advogado Helinho. (Córrego Alegre)",Angiospermae,Fabales,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1629",2020-05-08 11:11:34-03,UEFS,HUEFS,"27129",PreservedSpecimen,Plantae,Leguminosae Subfam. Dialioideae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,"Bernacci, L.C.","1995","09","05",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0027129,HUEFS0027129,"2018",NA,NA,Floresta em espigão.,"Núbia, Fazenda Oroitê (Suiços).",Angiospermae,Fabales,(Vogel) J.F.Macbr.,NA,NA,NA,"53584",auto,NA,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"1681",2019-06-11 12:42:39-03,F,FMNH-SEEDPLANTS,V0359261F,PreservedSpecimen,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,RRC ID Flag,NA,NA,NA,E. Rodrigues,"1995","4","24",Brazil,São Paulo,NA,-49,-22,NA,NA,V0359261F,V0359261F_01 V0359261F_02,"305",NA,NA,NA,NA,Spermatophyta,NA,NA,South America,NA,NA,NA,NA,NA,Dicotyledoneae,NA,NA,"305",NA,"35",São Paulo,SP,Sudeste
-47.8103,-21.1775,"1703",2019-01-25 15:40:05-02,IAC,IAC,"11296",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,L.C. Bernacci,"2018","06","07",A.P. Viégas,"1950","03","23",Brasil,São Paulo,Ribeirão Preto,-47.8103,-21.1775,"-47.8103","-21.1775",NA,NA,s/nº,NA,NA,NA,"IAC, Estação Experimental",NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5614,-22.4114,"1705",2019-01-25 15:40:05-02,IAC,IAC,"19634",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,H.F. Leitão Filho,"1967","11","26",H.F. Leitão Filho,"1967","09","20",Brasil,São Paulo,Rio Claro,-47.5614,-22.4114,"-47.5614","-22.4114",NA,NA,"221",NA,NA,Nome popular: garapa,Horto Florestal da Comp. Paulista,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1756,-21.7944,"1706",2019-01-25 15:40:05-02,IAC,IAC,"19687",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,H.F. Leitão Filho,"1967","12","07",H.M. Souza,"1967","11","30",Brasil,São Paulo,Araraquara,-48.1756,-21.7944,"-48.1756","-21.7944",NA,NA,s/nº,NA,NA,Nome popular: garapa,NA,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6492,-22.7253,"1708",2019-01-25 15:40:05-02,IAC,IAC,"25685",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,R.T. Queiroz,"2008","05","20",H.M. Souza,"1970","09","25",Brasil,São Paulo,Piracicaba,-47.6492,-22.7253,"-47.6492","-22.7253",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.9667,-21.75,"1709",2019-01-25 15:34:53-02,IAC,IAC,"30907",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,A.S. Flores & R.S. Rodrigues (1),"2003","02","05","L.C. Bernacci; J.L.A. Moreira; E.M. Paulo; J. Bongarten; P.R.P. Andrade; O. Camargo; R. Belinelo & Caetano","1995","09","05",Brasil,São Paulo,Inúbia Paulista,-50.9667,-21.75,"-50.9667","-21.7500",NA,NA,"2018",NA,NA,NA,Fazenda Oroitê (Suiços),NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7639,-21.0178,"1711",2019-01-25 15:34:53-02,IAC,IAC,"40557",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,O. Handro,"1947","12","01",M. Kuhlmann,"1947","11","21",Brasil,São Paulo,Jardinópolis,-47.7639,-21.0178,"-47.7639","-21.0178",NA,NA,"1619",NA,NA,Encontrado as margens do rio pardo,NA,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8103,-21.1775,"1712",2019-01-25 15:40:05-02,IAC,IAC,"52513",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,L.C. Bernacci & O. Kotchetkoff-Henriques,"2002","01","10",O. Kotchetkoff-Henriques & M. Machado,"2002","01","10",Brasil,São Paulo,Ribeirão Preto,-47.8103,-21.1775,"-47.8103","-21.1775",NA,NA,"149",NA,NA,"coordenada medida: UTM 0223404, 7661748",Margem do rio Pardo,NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1713",2019-01-25 15:40:05-02,IAC,IAC,"8810",S,Plantae,Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,J.M.F. Toledo,"1947","12","30",H.J. Scaranari,"1947","09","11",Brasil,São Paulo,Campinas,-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,s/nº,NA,NA,"Nome popular: guarapa, ibira-perê; Seção Café no. 194","IAC, Fazenda Santa Elisa, coleção árvores de sombra",NA,NA,(Vogel) J.F.Macbr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-23.966667,"1985",2021-03-04 15:43:01-03,IF,SPSF,"39125",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,N.M.Ivanaukas,"2007","09","25",R.T. Polisel,"2007","09","15",Brasil,SP,Juquitiba,-47.1,-23.966667,NA,NA,NA,NA,"444","700","700","COLETA: Árvore 12m, flores brancas; GEOGRAFIA: Sítio CANOAR;",Bairro dos Carmos,Magnoliophyta,Fabales,(Vogel) J.F.Macbr.,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3300018310547,-22.7299995422363,"1991",2021-03-04 15:43:01-03,IF,SPSF,"07550",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,B.Costa,"1962","04","18",Brasil,SP,Americana,-47.3300018310547,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",",",Magnoliophyta,Fabales,NA,América do Sul,NA,NA,"13346",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3300018310547,-22.7299995422363,"1992",2021-03-04 15:43:01-03,IF,SPSF,"07563",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,B.Costa,NA,NA,NA,Brasil,SP,Americana,-47.3300018310547,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","via Anhanguera Km 120,",Magnoliophyta,Fabales,NA,América do Sul,NA,NA,"13346",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"1993",2021-03-04 15:43:01-03,IF,SPSF,"30389",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,G.Durigan & W.Contieri,"2002","09","16",Brasil,SP,Itapeva,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Instituto Florestal&nf;;",Estação Experimental,Magnoliophyta,Fabales,NA,América do Sul,NA,NA,"42926",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1994",2021-03-04 15:43:01-03,IF,SPSF,"03132",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,L.Teixeira,"1947","10","21",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","arboreto de Vila Amalia,",Magnoliophyta,Fabales,NA,América do Sul,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1995",2021-03-04 15:43:01-03,IF,SPSF,"04475",PreservedSpecimen,Plantae,Caesalpinaceae,Apuleia,leiocarpa,Apuleia leiocarpa,NA,NA,NA,NA,A.Castro,"1953","01","27",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","arboreto de Vila Amalia,",Magnoliophyta,Fabales,NA,América do Sul,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
