X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5499992370605,-24.7000007629395,"36",2020-11-04 11:11:51-03,ESALQ,ESA,"70692",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meissner,NA,"Moraes, P.L.R.","2427.0",NA,Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,ESA070692,ESA070692,"Moraes, P.L.R.","2001","05","08","55628",auto,"2004","01","20",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"37",2020-11-04 11:11:51-03,ESALQ,ESA,"71861",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meissner,NA,"Kawall, M. ; Rossi, L.","71.0",NA,Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,ESA071861,ESA071861,"Moraes, P.L.R.","1991","05","16","55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"38",2020-11-04 11:11:51-03,ESALQ,ESA,"48726",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meissner,NA,"Nicolau, S.A. et al.","898.0",NA,Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,ESA048726,ESA048726,"Moraes, P.L.R.","1995","04","10","55628",auto,"2004","01","20",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.241194,-24.547944,"41",2021-03-01 16:32:22-03,UNICAMP,UEC,"129127",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Moraes, PLR","2450",NA,Brazil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo Rio Verde, Trilha da Figueira.",-47.241194,-24.547944,NA,"Árvore 18 m, DAP 18,46 cm, início de florescimento, botões esverdeados.",UEC005460,UEC005460,"Moraes, PLR","2001","06","01",NA,NA,"2005",NA,NA,NA,NA,"-47.241194","-24.547944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.241194,-24.547944,"42",2021-03-01 16:32:22-03,UNICAMP,UEC,"129128",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Moraes, PLR","2427",NA,Brazil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo Rio Verde.",-47.241194,-24.547944,NA,"Árvore 18 m, DAP 28,65 cm, com início de botões florais.",UEC005458,UEC005458,"Moraes, PLR","2001","05","08",NA,NA,"2005",NA,NA,NA,NA,"-47.241194","-24.547944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.241194,-24.547944,"43",2021-03-01 16:32:22-03,UNICAMP,UEC,"129129",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Moraes, PLR","2451",NA,Brazil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo Rio Verde, Trilha da Figueira.",-47.241194,-24.547944,NA,"Árvore 18 m, DAP 28,65 cm, flores esbranquiçadas, mesma árvore da coleta 2427 (ESA70692).",UEC005455,UEC005455,"Moraes, PLR","2001","06","01",NA,NA,"2005",NA,NA,NA,NA,"-47.241194","-24.547944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.241194,-24.547944,"44",2021-03-01 16:32:22-03,UNICAMP,UEC,"129130",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Moraes, PLR","2449",NA,Brazil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo Rio Verde, Trilha da Figueira.",-47.241194,-24.547944,NA,"Árvore 20 m, DAP 31,83 cm, frutos maduros de cor verde; mesma árvore qua a da coleta 2426 (ESA70691).",UEC005453,UEC005453,"Moraes, PLR","2001","06","01",NA,NA,"2005",NA,NA,NA,NA,"-47.241194","-24.547944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.241194,-24.547944,"45",2021-03-01 16:32:22-03,UNICAMP,UEC,"129131",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Moraes, PLR","2426",NA,Brazil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo Rio Verde.",-47.241194,-24.547944,NA,"Árvore 20 cm, DAP 31,83 cm, frutos verdes já dispersando.",UEC005456,UEC005456,"Moraes, PLR","2001","05","08",NA,NA,"2005",NA,NA,NA,NA,"-47.241194","-24.547944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"47",2021-03-01 16:32:22-03,UNICAMP,UEC,"142526",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Toniato, MTZ","110",NA,Brazil,São Paulo,São Sebastião,Água Branca.,-45.4099998474121,-23.7600002288818,NA,Estéril.,UEC005457,UEC005457,"Moraes, PLR","2005","02","25","41977",auto,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"95",2020-01-14 12:01:43-03,USP,SPF,"231944",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Barretto, EHP","107",NA,Brasil,São Paulo,São Paulo,Marsilac,-46.6300010681152,-23.5400009155273,NA,"Coordenadas:&nf;&nf;UTM: 23K, X=324079, Y=7352902",SPF00231944,NA,"Barretto, EHP","2013","12","19","53584",auto,"2015","06",NA,"775","775",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"101",2021-03-04 15:43:54-03,IF,SPSF,"50399",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,E.H.P. Barretto,"272",América do Sul,Brasil,SP,São Paulo,"Marsilac, Estrada das Arapongas.",-46.6300010681152,-23.5400009155273,NA,"COLETA: Árvore de 15m de altura com folhas com face abaxial glauca, frutos verdes.; GEOGRAFIA: Estrada das Arapongas.&nf;UTM: 23K, X=324079, Y=7352909;",NA,NA,E.H.P.Barretto,"2014","04","28","53584",auto,"2014","07","01","775","775",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"106",2019-11-21 10:07:19-03,IBt,SP,"293443",S,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Cordeiro, I; et al.","1598",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, mata de encosta junto ao Rio Verde, trilha da Figueira",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 18m, folhas discolores verde escuras na face adaxial, glaucas na abaxial, fruto maduro alaranjado",SP054447,SP054447,"Brotto, ML","1995","12","10","55628",auto,"2016","10","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"107",2019-11-21 10:07:19-03,IBt,SP,"311207",S,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Labiak Evangelista, P; et al.","348",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 16,0m alt., botões florais verdes",SP054443,SP054443,"Brotto, ML","1996","05","31","55628",auto,"2016","10","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"108",2019-11-21 10:07:19-03,IBt,SP,"298804",S,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Nicolau, SA; et al.","1060",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 18,0m alt., botões creme esverdeados, flores secas, frutos jovens",SP054445,SP054445,"Brotto, ML","1996","05","30","55628",auto,"2016","10","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"109",2019-11-21 10:07:19-03,IBt,SP,"288659",S,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Nicolau, SA; Mana de Deus, JR","898",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha da Figueira",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 20,0m alt., circ. 90cm., casca externa castanho acinzentada, lenticelas agrupadas ao longo do tronco, frutos imaturos verdes",SP054446,SP054446,"Brotto, ML","1995","04","10","55628",auto,"2016","10","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"110",2019-11-21 10:07:19-03,IBt,SP,"249102",S,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Kawall, MA; Rossi, L","71",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para a Figueira",-47.5499992370605,-24.7000007629395,NA,"Árvore de 12m alt., DAP 20cm., frutos imaturos verde coletados no chão",SP054444,SP054444,"Brotto, ML","1991","05","16","55628",auto,"2016","10","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
