X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,stateProvince,locality,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.060001373291,-22.3099994659424,"879",2020-12-21 16:27:49-03,MBM,MBM,"247630",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Pinheiro, M.H.O.",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM247630,NA,NA,Benth.,"Tamashiro, J.","409",São Paulo,Jardim Botânico do Bauru,MBM247630,Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"29186",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.13333,-22.25,"1121",2009-07-31 07:05:00-03,MO,MOBOT,"2929354",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,George Eiten|Liene T. Eiten,NA,NA,NA,South America,Brazil,NA,NA,NA,NA,NA,NA,Benth.,R. Liesner,Eiten 2642,São Paulo,"Município de Moji-Guaçu: Campos Sete Lagóas. Fazenda Campininha, just north of Rio Moji-Guaçu. About 10 km. north of river & village of Padua Sales. (About 30 km. NW of city of Moji-Mirim). General vegetation: campo cerrado on unpland (or occasionally forest). Open marsh or dense secondary forest along streams. This habitat; dense campo cerrado (a type of woodland). Small scrubby trees with crowns touching to separated by a distance of 1-3 crown diameters. Dappled shade and scattered small openings of a few square meters. Many shrubs, ground cover of grasses and herbs. Soil poor reddish-brown fine sand with a little clay.",NA,NA,-47.13333,-22.25,"625.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.294722,-21.520833,"1145",2020-06-22 14:18:05-03,UNESP-IBILCE,SJRP,"33828",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Almeida Neto, A. & Ranga, N. T.","2008","06","09",America do Sul,Brasil,NA,NA,"Árvore, P-E 83, I-699. Biota",NA,Tracheophyta,Fabales,Benth.,NA,"233.0",São Paulo,Fazenda Serrinha,NA,Novo Horizonte (G1),-49.294722,-21.520833,NA,NA,NA,NA,NA,NA,NA,"-49.294722","-21.520833",NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"1146",2020-08-01 18:19:44-03,UNESP-IBILCE,SJRP,"30427",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Martins, M.V.",NA,NA,NA,América do Sul,Brasil,NA,NA,"Arbusto de 1,5m, coletada fora das parcelas do projeto.;",NA,Tracheophyta,Rosales,Benth.,NA,NA,São Paulo,Fazenda São João,NA,Turmalina,-50.43388889,-20.00361111,NA,NA,NA,NA,NA,NA,NA,"-50.43388889","-20.00361111",NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9099998474121,-20.0799999237061,"1147",2020-06-22 14:19:01-03,UNESP-IBILCE,SJRP,"00494",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,Giorgio de Marinis,NA,NA,NA,América do Sul,Brasil,NA,NA,"Até 8 m, florada no fim.;",NA,Tracheophyta,Rosales,Benth.,NA,NA,São Paulo,cidade,NA,Cardoso,-49.9099998474121,-20.0799999237061,NA,NA,NA,NA,"22486",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9099998474121,-20.0799999237061,"1148",2020-06-22 14:19:01-03,UNESP-IBILCE,SJRP,"00499",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,Giorgio de Marinis,NA,NA,NA,América do Sul,Brasil,NA,NA,"Até 12 m, madeira amarelinha;",NA,Tracheophyta,Rosales,Benth.,NA,NA,São Paulo,Fazenda Marinheiro,NA,Cardoso,-49.9099998474121,-20.0799999237061,NA,NA,NA,NA,"22486",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6800003051758,-19.9899997711182,"1149",2020-06-22 14:19:01-03,UNESP-IBILCE,SJRP,"00498",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,Giorgio de Marinis,NA,NA,NA,América do Sul,Brasil,NA,NA,"Até 10 m, folhas, flores, florida inicial;",NA,Tracheophyta,Rosales,Benth.,NA,NA,São Paulo,Fazenda Miranda,NA,Riolândia,-49.6800003051758,-19.9899997711182,NA,NA,NA,NA,"23145",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.439998626709,-20.9099998474121,"1153",2020-06-22 14:19:01-03,UNESP-IBILCE,SJRP,"24917",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,Neusa Taroda Ranga,NA,NA,NA,América do Sul,Brasil,NA,NA,"Árvore 15 m, frutos verdes.;",NA,Tracheophyta,Rosales,Benth.,NA,NA,São Paulo,Rodovia Assis Chateaubriant,NA,Bady Bassit,-49.439998626709,-20.9099998474121,NA,NA,NA,NA,"9414",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"1198",2020-08-31 09:15:11-03,INPA,INPA,"211466",S,Plantae,Leguminosae-Mim,Plathymenia,reticulata,Plathymenia reticulata,"Gottsberger, IS","1970","11","13",Southern America,Brasil,NA,NA,NA,INPA0211466,Dicotyledon Rosids,Fabales,Benth.,"Burkart, AE","817",São Paulo,NA,INPA0211466 INPA0211466_e,Botucatu,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,"40412",auto,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"1199",2020-08-31 09:15:11-03,INPA,INPA,"211487",S,Plantae,Leguminosae-Mim,Plathymenia,reticulata,Plathymenia reticulata,"Gottsberger, IS","1974","10","31",Southern America,Brasil,NA,NA,NA,INPA0211487,Dicotyledon Rosids,Fabales,Benth.,"Gottsberger, IS",112-311074,São Paulo,NA,INPA0211487 INPA0211487_e,Botucatu,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,"40412",auto,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.471389,-21.940278,"1232",2020-06-15 15:30:44-03,UNESP-RC,HRCB,"64262",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Souza-Leal, T.","2013","11","20",NA,Brasil,NA,NA,"Árvore ca. 8m de altura. Caule pardacento, suberoso; fissuras pequenas fragmentando-se em grande placas lenhosas. Flores esbranquiçadas, aromáticas. Cápsulas maduras marrons, semente bem marcada na su",NA,NA,NA,Benth.,NA,"31",São Paulo,Reserva da USP,NA,Pirassununga,-47.471389,-21.940278,NA,NA,NA,NA,NA,NA,NA,47º28'17W,21º56'25S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.216667,-22.8,"1277",2021-03-03 13:56:18-03,UFF,NIT,NITw1239,PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,Abreu RCR,"2018","05","01",NA,Brasil,NA,NA,"Número da parcela 24, Sub parcela 2, Numero do indivíduo 4485, altura 9, DAP 17,5; 18,1; 18,2; 18,4, árvore",NITw00001957,NA,NA,Benth.,NA,"4485",São Paulo,"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,Águas de Santa Bárbara,-49.216667,-22.8,NA,NA,NA,NA,NA,NA,NA,49º13'W,22º48'S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.13,-22.25,"1353",2020-09-12 05:00:02-03,US,US,"2785159",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,G. Eiten & L. T. Eiten,NA,NA,NA,South America - Neotropics,Brazil,NA,NA,NA,US02211356,NA,Rosales,Benth.,NA,"2642",São Paulo,"State of Sao Paulo. Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu, About 10 km. north of river & Padua sales, About 30 km. NW of city of Moji-Mirim.",US02211356_01,NA,-47.13,-22.25,"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.13,-22.25,"1379",2020-09-12 05:00:02-03,US,US,"2785158",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,G. Eiten & L. T. Eiten,NA,NA,NA,South America - Neotropics,Brazil,NA,NA,NA,US02211355,NA,Rosales,Benth.,NA,"2642",São Paulo,"State of Sao Paulo. Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu, About 10 km. north of river & Padua sales, About 30 km. NW of city of Moji-Mirim.",US02211355_01,NA,-47.13,-22.25,"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.578056,-21.612222,"1507",2019-11-13 11:23:00-03,USP,SPF,"131580",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Batalha, M","1997","12","12",NA,Brasil,NA,NA,NA,SPF00131580,NA,NA,Benth.,"Batalha, M","1521",São Paulo,ARIE Cerrado Pé-de-Gigante,NA,Santa Rita do Passa Quatro,-47.578056,-21.612222,NA,NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"1514",2019-11-13 11:23:00-03,USP,SPF,"172607",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Sasaki, D","2003","04","18",NA,Brasil,NA,NA,NA,SPF00172607,NA,NA,Benth.,"Tamashiro, JY","438",São Paulo,Parque Estadual das Furnas do Bom Jesus,NA,Pedregulho,-47.419444,-20.197222,"900","900",NA,NA,NA,NA,"2004","-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"1515",2019-11-13 11:23:00-03,USP,SPF,"172608",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Sasaki, D","2004","10","18",NA,Brasil,NA,NA,NA,SPF00172608,NA,NA,Benth.,"Sasaki, D","1059",São Paulo,Parque Estadual das Furnas do Bom Jesus,NA,Pedregulho,-47.419444,-20.197222,"900","900",NA,NA,NA,NA,"2004","-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"1570",2019-11-13 11:23:00-03,USP,SPF,"79402",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Handro, O","1958","11","20",NA,Brasil,NA,NA,NA,SPF00079402,NA,NA,Benth.,"Handro, O","825",São Paulo,NA,NA,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"1571",2019-11-13 11:23:00-03,USP,SPF,"128531",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Marcondes-Ferreira, W","1997","11","06",NA,Brasil,NA,NA,NA,SPF00128531,NA,NA,Benth.,"Lima, MPM","1617",São Paulo,Estreito,NA,Pedregulho,-47.4700012207031,-20.25,NA,NA,NA,NA,"27552",auto,"2000",NA,NA,"11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.8300018310547,-20.1399993896484,"1572",2019-11-13 11:23:00-03,USP,SPF,"71627",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Vandromeu, J","1991","07",NA,NA,Brasil,NA,NA,NA,SPF00071627,NA,NA,Benth.,"Pirani, JR; Angyalossy, V",s.n.,São Paulo,NA,NA,Santa Rita d'Oeste,-50.8300018310547,-20.1399993896484,NA,NA,NA,NA,"19162",auto,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.471389,-21.940278,"1705",2020-05-08 11:11:02-03,UEFS,HUEFS,"224148",PreservedSpecimen,Plantae,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Plathymenia,reticulata,Plathymenia reticulata,"Souza-Leal, T.","2013","11","20",NA,Brasil,NA,NA,NA,HUEFS0224148,Angiospermae,Fabales,Benth.,NA,"31",São Paulo,Reserva da USP. Cerrado Stricto Sensu.,NA,Pirassununga,-47.471389,-21.940278,NA,NA,NA,NA,NA,NA,NA,47W28'17'',21S56'25'',NA,NA,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.756111,-20.207222,"1746",2020-05-08 11:11:01-03,UEFS,HUEFS,"60715",PreservedSpecimen,Plantae,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Plathymenia,reticulata,Plathymenia reticulata,"Barreto, K.D.","1994","07","27",NA,Brasil,NA,NA,Cerrado.,HUEFS0060715,Angiospermae,Fabales,Benth.,NA,"2728",São Paulo,Serra de Buritizal.,NA,Buritizal,-47.756111,-20.207222,NA,NA,NA,NA,NA,NA,NA,47W45'22'',20S12'26'',NA,NA,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0875,-20.4222,"1867",2019-01-25 15:41:11-02,IAC,IAC,"30749",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1995","05","18",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,F.L.R. Filardi,"1879",São Paulo,Próximo ao trevo,NA,Valentim Gentil,-50.0875,-20.4222,NA,NA,NA,NA,NA,NA,"2009","-50.0875","-20.4222","12","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.75422,-21.11653,"1868",2019-01-25 15:41:11-02,IAC,IAC,"47719",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,O. Kotchetkoff-Henriques & M. Sandrini,"2001","06","06",NA,Brasil,NA,NA,"UTM W0213886, S7662447, zona 23",NA,NA,NA,Benth.,L.C. Bernacci & O. Kotchetkoff-Henriques,"556",São Paulo,NA,NA,Ribeirão Preto,-47.75422,-21.11653,NA,NA,NA,NA,NA,NA,"2001","-47.754220","-21.116530","06","06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.747481,-21.190314,"1869",2019-01-25 15:41:11-02,IAC,IAC,"47720",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,O. Kotchetkoff-Henriques & A. Furlan (2),"2001","10","30",NA,Brasil,NA,NA,"UTM W0214728, S7654286, zona 23",NA,NA,NA,Benth.,L.C. Bernacci & O. Kotchetkoff-Henriques,"555",São Paulo,NA,NA,Ribeirão Preto,-47.747481,-21.190314,NA,NA,NA,NA,NA,NA,"2001","-47.747481","-21.190314","10","30",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.739051,-21.194568,"1870",2019-01-25 15:41:11-02,IAC,IAC,"47915",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,O. Kotchetkoff-Henriques & A. Furlan (2),"2001","10","08",NA,Brasil,NA,NA,UTM W0215612 - S7653830 zona 23.,NA,NA,NA,Benth.,L.C. Bernacci & O. Kotchetkoff-Henriques,"554",São Paulo,Sítio Santini,NA,Ribeirão Preto,-47.739051,-21.194568,NA,NA,NA,NA,NA,NA,"2001","-47.739051","-21.194568","10","08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0606,-22.3147,"1871",2019-08-06 13:07:53-03,IAC,IAC,"37833",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,M.H.O. Pinheiro,"1997","05","18",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,J.Y. Tamashiro,"295",São Paulo,Jardim Botânico Municipal,NA,Bauru,-49.0606,-22.3147,NA,NA,NA,NA,NA,NA,"1998","-49.0606","-22.3147","10","18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9578,-22.4319,"1872",2019-01-25 15:41:11-02,IAC,IAC,"21401",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,D.V. Toledo Filho,"1971","02","01",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,L.A.F. Matthes,s/nº,São Paulo,Estação Experimental,NA,Mogi Mirim,-46.9578,-22.4319,NA,NA,NA,NA,NA,NA,"1971","-46.9578","-22.4319","02","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.8300018310547,-20.1399993896484,"1957",2020-09-22 13:48:48-03,USP,SPFW,"125",PreservedSpecimen,Plantae,Leguminosae Mimosoideae,Plathymenia,reticulata,Plathymenia reticulata,"Vandromeu, J.",NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"J.R. Pirani ;Angyalossy, V.",s.n.,São Paulo,NA,NA,Santa Rita d'Oeste,-50.8300018310547,-20.1399993896484,NA,NA,NA,NA,"19162",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"1968",2020-11-04 17:29:31-03,UEM,HUEM,"6635",S,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Rodrigues, RR; Gandolfi, S","1994","10",NA,NA,Brasil,NA,NA,"Árvore; Mata Mesófila Semidecídua.",HUEM000006290,NA,NA,Benth.,"Borges, LM","307",São Paulo,Árvore isolada em área de pasto,HUEM000006290,Paulo de Faria,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,"29574",auto,"2010",NA,NA,"11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1973",2021-02-12 15:02:10-03,UFSCar,SPSC,"7197",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,NA,"1997","10","02",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,NA,NA,São Paulo,NA,NA,São Carlos,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"1985",2020-11-12 16:59:40-03,UEL,FUEL,"33274",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Barreto, KD; Fernandes, GD; Gouveia, J","1994","07","27",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,Benth.,"Souza, VC; Rodrigues, RR; Capellari Jr, L","2728",São Paulo,Serra de Buritizal,NA,Buritizal,-47.7000007629395,-20.1900005340576,NA,NA,NA,NA,"15008",auto,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9099998474121,-20.0799999237061,"1986",2020-11-12 16:59:40-03,UEL,FUEL,"24845",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Marinis, G","1965","10","20",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,Benth.,"Tamashiro, JY","370",São Paulo,Fazenda Marinheiro,NA,Cardoso,-49.9099998474121,-20.0799999237061,NA,NA,NA,NA,"22486",auto,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"1987",2020-11-12 16:59:40-03,UEL,FUEL,"43252",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Kotchetkoff-Henriques, O; Sandrini, M","2001","06","06",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,Benth.,"Bernacci, LC; Kotchetkoff-Henriques, O","556",São Paulo,NA,NA,Ribeirão Preto,-47.810001373291,-21.1700000762939,NA,NA,NA,NA,"24390",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6800003051758,-19.9899997711182,"1988",2020-11-12 16:59:40-03,UEL,FUEL,"24722",PreservedSpecimen,Plantae,Leguminosae,Plathymenia,reticulata,Plathymenia reticulata,"Marinis, G","1965","10","20",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,Benth.,"Tamashiro, JY","372",São Paulo,"Fazenda Miranda, Miranda",NA,Riolândia,-49.6800003051758,-19.9899997711182,NA,NA,NA,NA,"23145",auto,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"2038",2019-11-01 15:00:37-03,UnB,UB,"140586",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Gottsberger, IS","1970","11","13",Southern America,Brasil,NA,NA,"Flores verdes.; Árvore 5m.; Cerrado",NA,Dicotyledoneae,NA,Benth.,"Burkart, A","817",São Paulo,18km north of Botucatu,NA,Botucatu,-48.416667,-22.75,NA,NA,NA,NA,NA,NA,"1973","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"2049",2019-11-01 15:00:37-03,UnB,UB,"140599",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Gottsberger, IS",NA,NA,NA,Southern America,Brasil,NA,NA,Cerrado,NA,Dicotyledoneae,NA,Benth.,"Gottsberger, IS","2152634",São Paulo,18km north of Botucatu,NA,Botucatu,-48.416667,-22.75,NA,NA,NA,NA,NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.133333,-22.25,"2055",2019-11-01 15:00:37-03,UnB,UB,"140611",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Eiten, G; Eiten, LT","1961","04","17",Southern America,Brasil,NA,NA,"Tree 5m tall, trunk 8 cm. Thick corky bark, inner bark pinkish light brown.; Dense campo cerrado (a type of woodland). Small scrubby trees with crowns touching to separated by a distance of 1-3 crown diameters. Dappled shade and scattered small openi",NA,Dicotyledoneae,NA,Benth.,"Cowan, RS","2642",São Paulo,Campos das Sete Lagoas. Fazenda Campininha,NA,Mogi Guaçu,-47.133333,-22.25,NA,NA,NA,NA,NA,NA,"1976","-47.133333","-22.25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"2191",2019-11-01 15:00:37-03,UnB,UB,"114524",PreservedSpecimen,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Henriques, OK","2001","06","06",Southern America,Brasil,NA,NA,Casca suberosa.,NA,Dicotyledoneae,NA,Benth.,"Bernacci, LC","556",São Paulo,NA,NA,Ribeirão Preto,-47.810001373291,-21.1700000762939,NA,NA,NA,NA,"24390",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"2269",2021-03-04 15:43:29-03,IF,SPSF,"36663",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,D.Sasaki & R.Mello-Silva & A.B.Junqueira & F.M.Capeli,"2003","04","18",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado com solo arenoso pedregoso com afloramentos rochosos&nf;;",NA,Magnoliophyta,Fabales,NA,NA,"438",SP,P.E.Furnas do Bom Jesus,NA,Pedregulho,-47.4700012207031,-20.25,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"2270",2021-03-04 15:43:29-03,IF,SPSF,"02960",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,D.Bento Pickel,"1947","03","28",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,NA,SP,Fazenda Santa Teresa da Bela Cruz,NA,Pirassununga,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,"24621",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"2271",2021-03-04 15:43:29-03,IF,SPSF,"04316",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,D.Bento Pickel,"1952","03","12",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,NA,SP,fazenda Santa Tereza da Bela Cruz,NA,Pirassununga,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,"24621",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"2272",2021-03-04 15:43:29-03,IF,SPSF,"04940",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,D.P.Barros,"1956","02","09",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,NA,SP,Horto Florestal,NA,São Simão,-47.5499992370605,-21.4699993133545,NA,NA,NA,NA,"27881",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.408611,-22.575,"2273",2021-03-04 15:43:29-03,IF,SPSF,"44036",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,A.C.G.Melo,"2010","10","04",América do Sul,Brasil,NA,NA,"COLETA: Árvore, flores amareladas.;",NA,Magnoliophyta,Fabales,Benth.,A.C.G.Melo,NA,SP,Floresta Estadual,NA,Assis,-50.408611,-22.575,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"10","04",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6,-21.633333,"2275",2021-03-04 15:43:29-03,IF,SPSF,"12966",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,A.A.I.F.Castro,"1985","10","01",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"19701",SP,Parque Estadual da Vassununga,NA,Santa Rita do Passa Quatro,-47.6,-21.633333,"690","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
