X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,phylum,order,typeStatus,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.3600006103516,-21.6000003814697,"263",2021-03-01 16:40:25-03,UNICAMP,UEC,"96611",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Rozza, AF","1995","04","24",Brazil,São Paulo,Matão,"Fazenda Cambuhy - Mata da Virgínia, Beira da estrada que atravessa a Mata e cruza com o córrego Espírito Santo. Estrada do Pontilhão.",-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,"Árvore, 4,5m, frutos imaturos verdes.",NA,NA,"15","2003",NA,NA,Magnoliopsida,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"264",2021-03-01 16:40:25-03,UNICAMP,UEC,"188394",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Mansur, A","Orlandini, P; et al.","2015","06","29",Brazil,São Paulo,Nova Odessa,NA,-47.2900009155273,-22.7700004577637,NA,NA,"553","553","Entrenós curtos nas folhas jovens, 3 folíolos e domácias na axila das nervuras.; Fragmrnto de Floresta Estacional Semidecidual degradada.",UEC118562,UEC118562,"51","2015","07",NA,Magnoliopsida,NA,NA,NA,NA,"8440",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"265",2019-08-20 10:25:22-03,UNICAMP,UEC,"92263",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Koscinski, M","1933",NA,NA,Brazil,São Paulo,São Paulo,parque estadual Alberto Loefgreen,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Flor, Árvore, flores",NA,NA,"104",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"266",2019-08-20 10:25:22-03,UNICAMP,UEC,"101492",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Koscinski, M","1933",NA,NA,Brazil,São Paulo,São Paulo,parque estadual Alberto Loefgreen,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Flor, Árvore, flores",UEC049980,UEC049980,"104",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"267",2021-03-01 16:40:25-03,UNICAMP,UEC,"157580",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Baitello, JB","1994","06","23",Brazil,São Paulo,Teodoro Sampaio,"Parque Estadual do Morro do Diabo, Estrada do Angelim. À margem do córrego da onça.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,"Árvore 20m de altura, frutos verdes.; Solo vermelho/amarelo, fase arenosa.",UEC060216,UEC060216,"679","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"268",2019-08-20 10:25:22-03,UNICAMP,UEC,"44983",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Tamashiro, JY; Rodrigues, RR; Gabrielli, AC; Santos, FAM","1986","12","02",Brazil,São Paulo,Teodoro Sampaio,Reserva do Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,"Flor, Arvoreta de até 9m, botões esverdeados, corola creme",UEC049979,UEC049979,"18790","1990",NA,NA,Magnoliopsida,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"316",2021-02-12 18:12:30-03,UFES,VIES,"13376",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rampin, V.T.","Rampin, V.T.","1989","04","24",Brasil,São Paulo,Rio Claro,UNESP Campus Bela Vista.,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,NA,VIES013376,VIES013376,s.n.,"1989","04","24",NA,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"317",2021-02-12 18:12:30-03,UFES,VIES,"13378",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Silva, L.L. da; et al.","1993","03","08",Brasil,São Paulo,São Paulo,Parque do Ibirapuera.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,VIES013378,VIES013378,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.36,-21.6,"368",2013-04-01 09:15:19-03,IPT,BCTW,"864",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,Matão,NA,-48.36,-21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"26922",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"383",2013-04-01 09:15:19-03,IPT,BCTW,"5538",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,IPT,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.64,-22.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"44778",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.89,-22.22,"384",2013-04-01 09:15:19-03,IPT,BCTW,"8381",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,Rancharia,NA,-50.89,-22.22,NA,NA,NA,NA,campo de apodrecimento - 1958,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"50606",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"385",2013-04-01 09:15:19-03,IPT,BCTW,"5940",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,IPT,NA,NA,NA,NA,Brasil,São Paulo,Monte Alegre do Sul,Estação Experimental de Ibiti,-46.68,-22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"11114",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.816667,-21.666667,"388",2013-04-01 09:15:19-03,IPT,BCTW,"106",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Lima, I. L.",NA,NA,NA,Brasil,São Paulo,Luiz Antonio,Estação Experimental do IF - alt 550m,-47.816667,-21.666667,47W49',21S40',NA,NA,plantio 1982 em latossolo roxo,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.59,-22.77,"390",2013-04-01 09:15:19-03,IPT,BCTW,"3453",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,Pinhalzinho,NA,-46.59,-22.77,NA,NA,NA,NA,Classificação Original: pau marfim,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"10137",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"392",2013-04-01 09:15:19-03,IPT,BCTW,"867",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Parque Nacional das Fontes do Ipiranga (PEFI),-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"393",2013-04-01 09:15:19-03,IPT,BCTW,"3219",S,Plantae,NA,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,Monte Alegre do Sul,Estação Experimental de Ibiti,-46.68,-22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"11114",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"484",2020-12-21 16:44:06-03,MBM,MBM,"162318",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,"Rodrigues, R.R.","Barreto, K.D.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Charqueada,Mata da Glória,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,NA,MBM162318,MBM162318,"557",NA,NA,NA,NA,NA,NA,Southern America,NA,"12465",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"485",2020-12-21 16:44:06-03,MBM,MBM,"162319",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,NA,?,NA,NA,NA,Brazil,São Paulo,Piracicaba,Parque da ESALQ,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,MBM162319,MBM162319,s.n.,NA,NA,NA,NA,NA,NA,Southern America,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"486",2020-12-21 16:44:06-03,MBM,MBM,"244486",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,"Rodrigues, R.R.","Bufo, L.V.B.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Porto Feliz,Ribeirão Avecuia,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,MBM244486,MBM244486,"126",NA,NA,NA,NA,NA,NA,Southern America,NA,"19715",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"487",2020-12-21 16:44:06-03,MBM,MBM,"121336",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,"Hoehne, F.C.","Koscinski, M.",NA,NA,NA,Brazil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM121336,MBM121336,s.n.,NA,NA,NA,NA,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"488",2020-12-21 16:44:06-03,MBM,MBM,"140681",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,NA,"Koscinski, M.",NA,NA,NA,Brazil,São Paulo,São Paulo,Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM140681,MBM140681,s.n.,NA,NA,NA,NA,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"489",2020-12-21 16:44:06-03,MBM,MBM,"85741",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedellianum,Balfourodendron riedellianum,(Engl.) Engl.,"Pirani, J.R.","Hoehne, W.",NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM085741,MBM085741,s.n.,NA,NA,NA,NA,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"517",2020-12-11 11:41:10-03,UFMG,BHCB,"73410",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Morais, JA",NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,Dicotyledon,NA,NA,Southern America,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"533",2021-02-11 17:21:37-03,UFPR,UPCB,"81670",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,Engl.,NA,"Bernacci, L.C.",NA,NA,NA,Brasil,São Paulo,Brotas,"Fazenda Tavolaro, Floresta ripária, margem do Rio Jacaré-Pepíra em local plano",-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"Árvore, material estéril.",NA,NA,"34987",NA,NA,NA,NA,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"546",2021-02-11 17:21:37-03,UFPR,UPCB,"81667",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,Engl.,NA,"Santin, D.A.","1993","04","13",Brasil,São Paulo,Campinas,UEC. Praça do Ciclo Básico,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"32028",NA,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.68722222,-21.40222222,"607",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"33583",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Almeida Neto, A. & Ranga, N. T.","2009","11","25",Brasil,São Paulo,Taquaritinga (P8),Fazenda Santa Lúcia,-48.68722222,-21.40222222,"-48.68722222","-21.40222222",NA,NA,"Árvore, P-A 6, I-31. Biota",NA,NA,"287.0",NA,NA,NA,Tracheophyta,Sapindales,NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5699996948242,-21.4599990844727,"609",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"30383",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,A.A. Rezende & N.T. Ranga,"2011","01","06",Brasil,São Paulo,Sabino,fazenda santo antonio,-49.5699996948242,-21.4599990844727,NA,NA,NA,NA,"Árvore, 4m, fruto imaturo verde.",NA,NA,"866.0",NA,NA,NA,Tracheophyta,Sapindales,NA,América do Sul,NA,"18841",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.623611,-23.641111,"638",2020-07-24 17:21:15-03,MBML,MBML-HERBARIO,"22276",NA,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,O. Handro,"1943","05","28",Brasil,São Paulo,São Paulo,Cultivado no Jardim Botânico de SP,-46.623611,-23.641111,46W37'25,23S38'28,NA,NA,Nome vulgar: Pau-marfim.,MBML022276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"651",2017-11-24 14:12:23-02,UFLA,ESAL,"1015",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,Augusto Gabriel,NA,NA,NA,Brasil,São Paulo,Marília,Bosque Rangel Pietraróia,-49.939998626709,-22.2099990844727,NA,NA,"6","6","; ; ;; floresta",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"652",2017-11-24 14:12:23-02,UFLA,ESAL,"9921",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,Eduardo Van den Berg,"Sartori, RA",NA,NA,NA,Brasil,São Paulo,Socorro,Bairro do Porto,-46.5200004577637,-22.5900001525879,NA,NA,"9","9","árvore; 15 m; ;; floresta",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"17674",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"671",2021-03-01 11:51:55-03,UFPE,UFP,"38062",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O","1940","11","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de flores alvas.,UFP038062,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"733",2019-12-09 17:30:53-03,UFPR,EFC,"5950",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Abel, L.A.","Abel, L.A.","1995","07","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,"Árvore com 10m, folhas compostas trifolioladas; fruto tetrassâmara, seco, indeiscente. __COMMOM_NAME__: pau-marfim",EFC005950,NA,NA,"1995","07","27",NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.137333,-23.844389,"738",2021-03-15 18:29:41-03,USP,SPF,"101635",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Tamashiro, JY","1995","06","15",Brasil,São Paulo,Itaberá,Reserva Ecológica de Itaberá.,-49.137333,-23.844389,"-49.137333","-23.844389",NA,NA,"Árvore de 15m, frutos maduros e imaturos.",SPF00101635,NA,"1310","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.630611,-22.713861,"742",2021-03-15 18:29:41-03,USP,SPF,"196911",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Dias, P","Dias, P","2005","03","16",Brasil,São Paulo,Piracicaba,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ/USP, às proximidades do Parque da ESALQ, margem direita da rua que passa pelo lado esquerdo do parque (indo do prédio central). Solo argiloso.",-47.630611,-22.713861,"-47.630611","-22.713861","580","580","Arvoreta, ca. de 7 m de alt., ca. 15 cm de DAP. Frutos jovens verdes.",SPF00196911,NA,"217","2005","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.633075,-22.711667,"745",2019-11-13 11:30:39-03,USP,SPF,"226286",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Dias, P","Dias, P","2007","04","23",Brasil,São Paulo,Piracicaba,"ESALQ, às proximidades do Parque da ESALQ, margem direita da rua que passa pelo lado esquerdo do parque (indo do prédio central).",-47.633075,-22.711667,"-47.633075","-22.711667","513","513",NA,SPF00226286,NA,"345","2007","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"765",2019-11-13 11:30:39-03,USP,SPF,"76576",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Itoman, MK","1991","10","22",Brasil,São Paulo,Bauru,Estação Experimental de Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,NA,SPF00076576,NA,"67","1993",NA,NA,NA,NA,NA,NA,NA,"29186",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"766",2019-11-13 11:30:39-03,USP,SPF,"223771",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Ribeiro, DRC","Ribeiro, DRC","2012","04","23",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa.",-47.060001373291,-22.8999996185303,NA,NA,"650","650",NA,SPF00223771,NA,"35","2013","11","28",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8199996948242,-22.4300003051758,"767",2019-11-13 11:30:39-03,USP,SPF,"98368",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Árbocz, GF","Árbocz, GF","1994","09","17",Brasil,São Paulo,Itapira,NA,-46.8199996948242,-22.4300003051758,NA,NA,NA,NA,NA,SPF00098368,NA,"762",NA,NA,NA,NA,NA,NA,NA,NA,"19933",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"768",2021-03-15 18:29:41-03,USP,SPF,"177412",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Polisel, RT","Chaer, L","2006","11","15",Brasil,São Paulo,Juquitiba,Estrada da Palestina. Recanto Maria Tereza. Próximo ao canil.,-47.060001373291,-23.9300003051758,NA,NA,NA,NA,"Árvore de 7 m de alt., flores brancas pouco vistosas. Presença de glândulas nas axilas das nervuras.",SPF00177412,NA,"11","2006","11",NA,NA,NA,NA,NA,NA,"24559",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"769",2019-11-13 11:30:39-03,USP,SPF,"95091",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Pirani, JR","1994","07","04",Brasil,São Paulo,Lins,NA,-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,NA,SPF00095091,NA,"3169",NA,NA,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2200012207031,-21.4599990844727,"770",2019-11-13 11:30:39-03,USP,SPF,"113401",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, RR","Rodrigues, RR","1994","07","20",Brasil,São Paulo,Novo Horizonte,Fazenda Rio Morto.,-49.2200012207031,-21.4599990844727,NA,NA,NA,NA,NA,SPF00113401,NA,"19","1994",NA,NA,NA,NA,NA,NA,NA,"32394",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0699996948242,-21.4200000762939,"771",2019-11-13 11:30:39-03,USP,SPF,"17684",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Pirani, JR","1980","07","31",Brasil,São Paulo,Penápolis,Fazenda São Sebastião.,-50.0699996948242,-21.4200000762939,NA,NA,NA,NA,NA,SPF00017684,NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,"25555",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8499984741211,-21.5300006866455,"772",2019-11-13 11:30:39-03,USP,SPF,"95090",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Pirani, JR","1994","07","05",Brasil,São Paulo,Promissão,NA,-49.8499984741211,-21.5300006866455,NA,NA,NA,NA,NA,SPF00095090,NA,"3222","1994",NA,NA,NA,NA,NA,NA,NA,"30472",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"773",2019-11-13 11:30:39-03,USP,SPF,"75979",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Hoehne, FC","Koscinski, M","1933","11",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00075979,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"774",2019-11-13 11:30:39-03,USP,SPF,"75970",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Baitello, JB",Romualdo,"1935","02",NA,Brasil,São Paulo,São Paulo,Instituto Florestal.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00075970,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"775",2021-03-15 18:29:41-03,USP,SPF,"11170",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Hoehne, W","Hoehne, W","1944","03","15",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore.,SPF00011170,NA,s.n.,"1944",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"776",2019-11-13 11:30:39-03,USP,SPF,"13252",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Hoehne, W","Hoehne, W","1944","11","10",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00013252,NA,s.n.,"1944",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"777",2019-11-13 11:30:39-03,USP,SPF,"223849",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Peña, RPS","1999","11","19",Brasil,São Paulo,São Paulo,Parque Ibirapuera. Próximo ao portão 7.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00223849,NA,"19","2016","06",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
