X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.0608,-22.9056,"1244",2019-01-25 15:41:23-02,IAC,IAC,"3873",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,O. Zagatto,s/nº,"1939","01","27",NA,Brasil,São Paulo,Avenida Barão de Itapura,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,L.C. Bernacci,Campinas,-47.0608,-22.9056,NA,NA,NA,"-47.0608","-22.9056","2004","08","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1245",2019-01-25 15:41:23-02,IAC,IAC,"399",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,J. Santoro,s/nº,"1936","03","31",NA,Brasil,São Paulo,continuação Rua Sacramento,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,E.D. Silva,Campinas,-47.0608,-22.9056,NA,NA,NA,"-47.0608","-22.9056","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1246",2019-01-25 15:41:23-02,IAC,IAC,"7769",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,A.P. Viégas,s/nº,"1945","04","25",NA,Brasil,São Paulo,Rua Tiradentes com Visconde de Taunay,NA,NA,"Nome popular: panapaná-piranga, feijão-lagartixa, rama-branca",NA,NA,NA,(Kunth) Fawc. & Rendle,E.D. Silva,Campinas,-47.0608,-22.9056,NA,NA,NA,"-47.0608","-22.9056","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1247",2019-01-25 15:41:23-02,IAC,IAC,"977",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,J. Santoro,s/nº,"1937","04","02",NA,Brasil,São Paulo,NA,NA,NA,"Nome popular: panapaná-piranga, no Estado Amazonas, feijão-lagartixa, rama-branca",NA,NA,NA,(Kunth) Fawc. & Rendle,E.D. Silva,Campinas,-47.0608,-22.9056,NA,NA,NA,"-47.0608","-22.9056","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1362",2019-11-01 15:01:14-03,UnB,UB,"190102",PreservedSpecimen,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Gottsberger, IS",214171R,"1972","02","17",Southern America,Brasil,São Paulo,18km north of Botucatu,NA,NA,Cerrado,NA,Dicotyledoneae,NA,(Kunth) Fawc. & Rendle,"Silva, ED",NA,-48.416667,-22.75,NA,"550","550","-48.416667","-22.75","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1367",2019-11-01 15:01:14-03,UnB,UB,"190112",PreservedSpecimen,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Norris, DO","121","1964","04","11",Southern America,Brasil,São Paulo,NA,NA,NA,Wet soil,NA,Dicotyledoneae,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,"2011","06","14","23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.533333,-19.966667,"1400",2021-03-04 15:43:05-03,IF,SPSF,"20311",PreservedSpecimen,Plantae,Fabaceae,Ancistrotropis,peduncularis,Ancistrotropis peduncularis,NA,V.Stranghetti,"486","1993","05","20",América do Sul,Brasil,SP,E.Ecol.Instituto Florestal,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flor arroxeada, fruto; GEOGRAFIA: beira de corrego Paulo Alegre, estação de coleta 1.;",NA,Magnoliophyta,Fabales,(Kunth.) A.Delgado,L.P. de Queiroz,Paulo de Faria,-49.533333,-19.966667,NA,NA,NA,NA,NA,"1998","10","10",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.057778,-24.071389,"1401",2021-03-04 15:43:05-03,IF,SPSF,"40110",PreservedSpecimen,Plantae,Fabaceae,Ancistrotropis,peduncularis,Ancistrotropis peduncularis,NA,C.R.Lima & R.Cielo-Filho & J.B.Baitello,"75","2008","04","23",América do Sul,Brasil,SP,Estação Ecológica,NA,NA,"COLETA: Liana, flor roxa.;",NA,Magnoliophyta,Fabales,Kunth,J.B.Baitello,Itapeva,-49.057778,-24.071389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.509722,-23.408889,"1402",2021-03-04 15:43:05-03,IF,SPSF,"52811",PreservedSpecimen,Plantae,Fabaceae,Ancistrotropis,peduncularis,Ancistrotropis peduncularis,NA,R. J. Almeida-Scabbia et al.,"969","2013","03","22",América do Sul,Brasil,SP,NA,NA,NA,"COLETA: Trepadeira. Botões arroxeados, flores róseas.; GEOGRAFIA: Pasto com Braquiária, alguns Eucalyptus, grande quantidade de Crotolária e Desmodium. Estrada Silvestre Freitas, esquina com Recreio São Jorge, próximo ao ponto de ônibus.;",NA,Magnoliophyta,Fabales,(Kunth) A.Delgado,NA,Guarulhos,-46.509722,-23.408889,NA,"704","704",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.509778,-23.408833,"1561",2019-11-21 10:04:49-03,IBt,SP,"488198",S,Plantae,Fabaceae,Ancistrotropis,peduncularis,Ancistrotropis peduncularis,NA,"Almeida Scabbia, RJ; Kameyama, C; Aragaki, S; Fortes, EP","969","2013","03","22",NA,Brasil,São Paulo,"Estrada Silvestre Freitas, esquina com Recrei São Jorge, próximo ao ponto de ônibus.",NA,NA,NA,NA,NA,NA,(Fawc. & Rendle) A.Delgado,"Rossi, L",Guarulhos,-46.509778,-23.408833,NA,"704","704","-46.509778","-23.408833","2014","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"1595",2019-11-21 10:06:53-03,IBt,SP,"13475",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Loefgren, A",CGG4259,"1899","04","17",NA,Brasil,São Paulo,"Cerrado, Lageado.",NA,NA,NA,SP006620,NA,NA,(Kunth) Fawc. & Rendle,NA,Araraquara,-48.1699981689453,-21.7900009155273,SP006620,NA,NA,NA,NA,"1981",NA,NA,"29178",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9500007629395,-21.4599990844727,"1596",2019-11-21 10:06:53-03,IBt,SP,"1724",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Gomes, F",s.n.,"1918","04","02",NA,Brasil,São Paulo,Miguel Calmon,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Avanhandava,-49.9500007629395,-21.4599990844727,NA,NA,NA,NA,NA,"2011","05",NA,"19377",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"1597",2019-11-21 10:06:53-03,IBt,SP,"309850",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8832","1995","08","19",NA,Brasil,São Paulo,"Estrada Itararé-Bom Sucesso de Itararé, descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé",NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,NA,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-23.7900009155273,"1598",2019-11-21 10:06:53-03,IBt,SP,"1675",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Gomes, FP",s.n.,"1918","03","21",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",Buri,-48.5900001525879,-23.7900009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"28249",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1599",2019-11-21 10:06:53-03,IBt,SP,"1927",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,s.col.,s.n.,"1918","05","10",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,"2011","05",NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1600",2019-11-21 10:06:53-03,IBt,SP,"42025",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Zagatto, O",s.n.,"1939","01","27",NA,Brasil,São Paulo,Av. Barão Itapura,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,"2011","05",NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8199996948242,-22.4300003051758,"1601",2019-11-21 10:06:53-03,IBt,SP,"20390",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Hoehne, FC",s.n.,"1927","05","18",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Itapira,-46.8199996948242,-22.4300003051758,NA,NA,NA,NA,NA,"2011","05",NA,"19933",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"1602",2019-11-21 10:06:53-03,IBt,SP,"7075",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Brade, AC","7294","1915","03","14",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,"2011","05",NA,"17840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"1603",2019-11-21 10:06:53-03,IBt,SP,"168817",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Mantovani, W; Oliveira, CM","1744","1981","03","18",NA,Brasil,São Paulo,"Fazenda Campininha, Reserva Biológica, Martinho Prado",NA,NA,NA,SP028529,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED; Purgato, NS",Mogi Guaçu,-46.9421997070312,-22.372200012207,SP028529,NA,NA,NA,NA,"2011","05",NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"1604",2019-11-21 10:06:53-03,IBt,SP,"163670",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Mantovani, W","361","1980","02","02",NA,Brasil,São Paulo,"Fazenda Campininha, Reserva Biológica, Pádua Sales",NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED; Purgato, NS",Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,"2011","05",NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"1605",2019-11-21 10:06:53-03,IBt,SP,"20533",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Hoehne, FC",s.n.,"1927","05","25",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Mogi Mirim,-46.9500007629395,-22.4300003051758,NA,NA,NA,NA,NA,"2011","05",NA,"19575",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"1606",2019-11-21 10:06:53-03,IBt,SP,"154695",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Brantjes, NBM","704701","1978","04","14",NA,Brasil,São Paulo,Estação Experimental,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",Mogi Mirim,-46.9500007629395,-22.4300003051758,NA,NA,NA,NA,NA,"2011","06","14","19575",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2799987792969,-20.6299991607666,"1607",2019-11-21 10:06:53-03,IBt,SP,"13491",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Loefgren, A; Edwall, G",CGG2163,"1893","01","15",NA,Brasil,São Paulo,"Sapucahy, capoeira.",NA,NA,Herb. scand. fl. viol.,SP006622,NA,NA,(Kunth) Fawc. & Rendle,NA,Patrocínio Paulista,-47.2799987792969,-20.6299991607666,SP006622,NA,NA,NA,NA,"1981",NA,NA,"26066",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"1608",2019-11-21 10:06:53-03,IBt,SP,"19141",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Gehrt, A",s.n.,"1924","09","03",NA,Brasil,São Paulo,"Alto da Serra, Beira da estrada de ferro",NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,NA,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"1609",2019-11-21 10:06:53-03,IBt,SP,"13478",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Loefgren, A; Edwall, G",CGG2394,"1894","04","10",NA,Brasil,São Paulo,"Campos de Bocaina, campo, Invernada, Pinhal.",NA,NA,"Herb. rep. fl. viol. fr, subhirto.",SP006621,NA,NA,(Kunth) Fawc. & Rendle,NA,São José do Barreiro,-44.5699996948242,-22.6399993896484,SP006621,NA,NA,NA,NA,"1981",NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1610",2019-11-21 10:06:53-03,IBt,SP,"42566",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Glasawer, F","97","1940","03","03",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"2011","05",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1611",2019-11-21 10:06:53-03,IBt,SP,"13481",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Edwall, G",s.n.,"1907","03",NA,NA,Brasil,São Paulo,Campo Estação Saúde,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1612",2019-11-21 10:06:53-03,IBt,SP,"13488",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Luederwaldt, H",s.n.,"1907","05",NA,NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1613",2019-11-21 10:06:53-03,IBt,SP,"7081",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Brade, AC",s.n.,"1912","02","18",NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"2011","05",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1614",2019-11-21 10:06:53-03,IBt,SP,"13484",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Usteri, A",126b,"1906","03","23",NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1615",2019-11-21 10:06:53-03,IBt,SP,"37594",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Gehrt, A",s.n.,"1935","02","06",NA,Brasil,São Paulo,Jabaquara. Campo,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1616",2019-11-21 10:06:53-03,IBt,SP,"47658",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Handro, O","88","1949","02","26",NA,Brasil,São Paulo,Jabaquara. Campo,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1617",2019-11-21 10:06:53-03,IBt,SP,"29581",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Hauff, I","17","1932","04","15",NA,Brasil,São Paulo,Santo Amaro,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"2011","05",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1618",2019-11-21 10:06:53-03,IBt,SP,"13492",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Usteri, A",s.n.,"1907","03","23",NA,Brasil,São Paulo,Vila Mariana,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1619",2019-11-21 10:06:53-03,IBt,SP,"45436",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Handro, O",s.n.,"1939","03","08",NA,Brasil,São Paulo,Vila Moraes,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Fevereiro, PCA",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"1620",2019-11-21 10:06:53-03,IBt,SP,"81022",S,Plantae,Fabaceae,Vigna,peduncularis,Vigna peduncularis,NA,"Kuhlmann, M","4136","1957","05","22",NA,Brasil,São Paulo,Horto Florestal,NA,NA,NA,NA,NA,NA,(Kunth) Fawc. & Rendle,"Silva, ED",São Simão,-47.5499992370605,-21.4699993133545,NA,NA,NA,NA,NA,"2011","06","14","27881",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
