X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7099990844727,-21.9300003051758,"213",2021-03-01 16:35:36-03,UNICAMP,UEC,"69539",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Pastore, JA","1996","11","21","Toledo Filho, DV; Bertoni, JEA","25999","1990","05","04",Brazil,São Paulo,Águas da Prata,Reserva Estadual de Águas da Prata.,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,"Arbusto 6-7m, interior da mata, ramo com flores e frutos.; Mata Mesófila semidecidua.",UEC081383,UEC081383,Magnoliopsida,NA,NA,NA,"13435",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"214",2020-02-10 17:55:28-03,UNICAMP,UEC,"98959",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Durigan, G",s.n.,"1991","03","14",Brazil,São Paulo,Assis,Fazenda Berrante.,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,UEC081381,UEC081381,Magnoliopsida,NA,NA,NA,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"215",2021-03-01 16:35:36-03,UNICAMP,UEC,"84266",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Bernacci, LC; Bernacci, LC; Metzger, JP; Goldenberg, R","34982","1993","03","29",Brazil,São Paulo,Brotas,"Faz. Tavolaro, margem do rio Jacaré-Pepíra em local acidenado.",-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"Árvore, material estéril.; Floresta ripária",UEC081372,UEC081372,Magnoliopsida,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"216",2021-03-01 16:35:36-03,UNICAMP,UEC,"118334",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Cielo-Filho, R","278","2000","12","08",Brazil,São Paulo,Campinas,"Distrito de Sousas, Condominio Colinas do Atibaia.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore de aprox. 8m alt., casca lisa, flores de botão amarelos.; Mata Ribeirao Cachoeira.",UEC081375,UEC081375,Magnoliopsida,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"217",2021-03-01 16:35:36-03,UNICAMP,UEC,"118338",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Cielo-Filho, R","270","2000","11","11",Brazil,São Paulo,Campinas,"Distrito de Sousas, Condominio Colinas do Atibaia.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore de aprox. 8m altura, casca lisa, flores em botão.; Mata Ribeirao Cachoeira.",UEC081378,UEC081378,Magnoliopsida,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"218",2021-03-01 16:35:36-03,UNICAMP,UEC,"139564",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Barros, F; Martuscelli, P","1262","1986","04","09",Brazil,São Paulo,Cananéia,Ilha do Cardoso prox. da praia do ipanema. Morro do Tassuva.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Árvore ca. 15m, frutos imaturos verdes.",UEC081371,UEC081371,Magnoliopsida,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"219",2021-03-01 16:35:36-03,UNICAMP,UEC,"35587",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Pirani, JR","816","1983","08","27",Brazil,São Paulo,Iguape,Estação Ecológica de Jureia.,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta 4m alt, frutos amarelados. Muito frequente.; Mata pluvial tropical.",UEC081380,UEC081380,Magnoliopsida,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"220",2021-03-01 16:35:36-03,UNICAMP,UEC,"186831",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Flores, TB","2013",NA,NA,"Colletta, GD; et al.","1296","2013","08","29",Brazil,São Paulo,Ilhabela,"Ilhabela, Perto da Pacuíba.",-45.3499984741211,-23.7700004577637,NA,NA,NA,NA,"Árvore, 7m, frutos alaranjados.",UEC116560,UEC116560,Magnoliopsida,NA,NA,NA,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"221",2021-03-01 16:35:36-03,UNICAMP,UEC,"167572",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Santin, DA",NA,NA,NA,"Gardolinski, PC; Santin, DA; Rodrigues, RR; Leitão Filho, HF; Azevedo, DB","33674","1993","10","12",Brazil,São Paulo,Mogi Guaçu,Proj. CESP.,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,Mata seca.,UEC091349,UEC091349,Magnoliopsida,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.843861,-24.802583,"298",2019-08-16 08:40:08-03,UTFPR,HCF,"10634",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,J. Cordeiro & E. Barboza,"2013",NA,NA,M.G. Caxambu,"4063","2012","04","29",Brasil,SP,Pariquera-Açu,Propriedade do Sr. Flávio,-47.843861,-24.802583,"47°50'37,9 W","24°48'09,3 S","48","48","arbusto ciófilo, ca. 1 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.106333,-24.554361,"301",2019-08-16 08:40:08-03,UTFPR,HCF,"16550",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,E. Barboza,"2017",NA,NA,M.G. Caxambu,"5982","2015","03","27",Brasil,SP,Eldorado,Fazenda Itaipava/ Catre,-48.106333,-24.554361,"48°06'22,8 W","24°33'15,7 S","49","49",arvoreta ca. 2 m. Frutos imaturos e maduros verdes. Sementes envoltas em arilo avermelhado.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.843861,-24.802583,"329",2020-12-21 16:35:27-03,MBM,MBM,"382972",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Cordeiro, J.; Barboza, E.","2013",NA,NA,"Caxambu, M.G.","4063","2012","04","29",Brazil,São Paulo,Pariquera-Açu,Propriedade do Sr. Flávio.,-47.843861,-24.802583,"-47.843861","-24.802583","48","48","Arbusto ciófilo, ca. 1m. Frutos imaturos verdes.; Floresta Ombrófila Densa Submontana. Relevo suave-ondulado.",MBM382972,MBM382972,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"366",2020-12-21 16:35:25-03,MBM,MBM,"256757",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Tomasetto, F.",NA,NA,NA,"Ranga, N.T.; et al.; et al.",s.n.,"1998","10","09",Brazil,São Paulo,São José do Rio Preto,Mata dos Macacos,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,NA,MBM256757,MBM256757,NA,NA,Southern America,NA,"20305",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7200012207031,-23.3799991607666,"371",2020-12-21 16:35:27-03,MBM,MBM,"400735",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Canestraro, B.K.","2015","05",NA,"Canestraro, B.K.; Mysczak, L.A.; Mysczak, L.A.","796","2015","05","12",Brazil,São Paulo,Paranapanema,UHE Jurumirim,-48.7200012207031,-23.3799991607666,NA,NA,NA,NA,"Arbusto, 2m, frutos marrons e sementes vermelhas e pretas.; Floresta Estacional Semidecidual.",MBM400735,MBM400735,NA,NA,Southern America,NA,"29740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"398",2015-09-05 06:31:48-03,MNHN,RECOLNAT_MNHN_P,P04670381,PreservedSpecimen,NA,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Barros, F.|Martuscelli, P.",NA,"1986","4","9",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, prox. da praia do Ipanema, Morro do Tassuva.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04670381' target='other'> <mi>dwc_moreinfo</mi></a>,P04670381,P04670381_01,NA,NA,NA,hb,"37574",auto,NA,NA,NA,NA,"1262",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"427",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"26657",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,João A. Pastore,NA,NA,NA,F. Tomasetto,NA,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,"Árvore 7m, inflorescência esverdeada, interior da mata;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.08666667,-20.51444444,"428",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"33505",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","344.0","2007","08","17",Brasil,São Paulo,Votuporanga (P3),Fazenda primavera.,-50.08666667,-20.51444444,"-50.08666667","-20.51444444",NA,NA,"Árvore P-E 84, I-1351. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"430",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32969",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2538.0","2007","10","05",Brasil,São Paulo,Turmalina (P4),Fazenda São João,-50.43388889,-20.00361111,"-50.43388889","-20.00361111",NA,NA,"Árvore, 4m, flor branca. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"431",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32970",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2537.0","2008","12","04",Brasil,São Paulo,Turmalina (P4),Fazenda São João,-50.43388889,-20.00361111,"-50.43388889","-20.00361111",NA,NA,"Árvore, 4m, flor creme. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.50472222,-20.32111111,"432",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32995",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2533.0","2009","01","10",Brasil,São Paulo,Palestina (P6),Fazenda Boa Vista,-49.50472222,-20.32111111,"-49.50472222","-20.32111111",NA,NA,"Árvore, 6m, fruto maduro amarelado. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.50472222,-20.32111111,"433",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"33217",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2883.0","2009","12","16",Brasil,São Paulo,Palestina (P6),Fazenda Boa Vista,-49.50472222,-20.32111111,"-49.50472222","-20.32111111",NA,NA,"Árvore, 3m, fruto imaturo verde. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.4,-20.883333,"434",2020-08-28 17:08:34-03,UNESP-IBILCE,SJRP,"18879",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Tomasetto, F.",NA,NA,NA,N. T. Ranga & J. Merlotti,NA,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,Mata dos Macacos,-49.4,-20.883333,"-49.4","-20.883333",NA,NA,"Árvore com 20 metros, inflorescência com flores pequenas amarelas e esverdeadas.;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.53722222,-21.62055556,"435",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32994",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2539.0","2008","11","06",Brasil,São Paulo,Matão (G9),Fazenda Cambuhy,-48.53722222,-21.62055556,"-48.53722222","-21.62055556",NA,NA,"Arbusto, 1m, botões verdes. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"436",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"10159",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,Valéria Stranghetti,NA,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,"Arbusto 1,5 m, flor creme;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.380556,-20.81,"437",2020-08-28 17:08:34-03,UNESP-IBILCE,SJRP,"24184",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.",NA,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,Estação Ecológica do Noroeste Paulista,-49.380556,-20.81,"-49.380556","-20.81",NA,NA,"Árvore 8 m, flores brancas;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.68722222,-21.40222222,"438",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32968",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2534.0","2008","10","30",Brasil,São Paulo,Taquaritinga (P8),Fazenda Santa Lúcia,-48.68722222,-21.40222222,"-48.68722222","-21.40222222",NA,NA,"Árvore, 2m, flor creme. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"439",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"10198",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,Valéria Stranghetti,NA,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,"Arbusto 1,5 m, flor de cor creme;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"440",2020-08-28 17:08:34-03,UNESP-IBILCE,SJRP,"29524",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,A.A. Rezende,"800.0","2003","01","22",Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,"Árvore 4m, fruto imaturo",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"441",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"10197",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,Valéria Stranghetti,NA,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,"Arbusto 1,5 m, flor de cor creme;",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"442",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32967",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2536.0","2008","12","04",Brasil,São Paulo,Turmalina (P4),Fazenda São João,-50.43388889,-20.00361111,"-50.43388889","-20.00361111",NA,NA,"Árvore, 2m, fruto imaturo verde a roseos. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"443",2020-06-22 14:19:04-03,UNESP-IBILCE,SJRP,"32971",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2535.0","2007","11","27",Brasil,São Paulo,Turmalina (P4),Fazenda São João,-50.43388889,-20.00361111,"-50.43388889","-20.00361111",NA,NA,"Árvore, 5m, fruto imaturo verde, semente com arilo avermelhado. Biota",NA,NA,Tracheophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0299987792969,-20.6900005340576,"444",2020-08-28 17:08:34-03,UNESP-IBILCE,SJRP,"29105",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Fernandes, A.C.",NA,"2006","07",NA,Brasil,São Paulo,Nhandeara,"Área da Empresa Quiri Ruber, Sítio Estrela Dalva",-50.0299987792969,-20.6900005340576,NA,NA,NA,NA,NA,NA,NA,Tracheophyta,Sapindales,América do Sul,NA,"20767",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"528",2020-09-02 16:33:27-03,Cenargen,CEN,"62300",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,J. A. Pastore,"1990","01",NA,I. C. C. Macedo - SP,"67","1985","12","04",Brasil,SP,CANANEIA,Ilha do Cardoso. Coletado no morro Ipanema.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Botões esverdeados e cor creme. Doação do Instituto de Botânica - SP. São Paulo.,CEN00062300,CEN00062300,NA,NA,NA,Exsicatas,"37574",auto,NA,NA,NA,"1",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742333,-24.815083,"538",2019-11-13 11:26:10-03,USP,SPF,"107906",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Pastore, JA","1997","03","14","Sanches, CD","48","1994","09","07",Brasil,São Paulo,NA,"Subaúma. Beira da estrada Subaúma - Iguape, próximo a Subaúma.",-47.742333,-24.815083,"-47.742333","-24.815083",NA,NA,NA,SPF00107906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"571",2019-11-13 11:26:10-03,USP,SPF,"61711",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Pirani, JR","1998",NA,NA,"Gabriel, JLC",s.n.,"1988","05","11",Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,SPF00061711,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"572",2019-11-13 11:26:10-03,USP,SPF,"168664",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Pastore, JA","1990","01","08","Macedo, ICC","67","1985","12","04",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,SPF00168664,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"573",2019-11-13 11:26:10-03,USP,SPF,"31832",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Pirani, JR","1983","11","08","Pirani, JR","816","1983","08","27",Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,SPF00031832,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"574",2019-11-13 11:26:10-03,USP,SPF,"105728",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,Anônimo,NA,NA,NA,"Fernandes, GD","33155","1995","02","10",Brasil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,SPF00105728,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"588",2019-10-07 09:36:52-03,UEFS,HUEFS,"100031",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Barros, F.de","1262","1986","04","09",Brasil,São Paulo,Cananéia,Ilha do Cardoso próx. Da praia do Ipanema. Morro do Tassuva.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,HUEFS0100031,HUEFS0100031,Angiospermae,Sapindales,NA,NA,"37574",auto,NA,Rosanae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"591",2019-10-07 09:36:52-03,UEFS,HUEFS,"100056",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Catharino, E.L.M.","289","1985","04","20",Brasil,São Paulo,Piracicaba,"Mata da Pedreira, ESALQ/USP.",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,HUEFS0100056,HUEFS0100056,Angiospermae,Sapindales,NA,NA,"44778",auto,NA,Rosanae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"601",2019-10-07 09:36:52-03,UEFS,HUEFS,"90762",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,NA,NA,NA,NA,"Jung, S.L.","501","1982","08","17",Brasil,São Paulo,Cananéia,Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Mata de encosta da barragem.,HUEFS0090762,HUEFS0090762,Angiospermae,Sapindales,NA,NA,"37574",auto,NA,Rosanae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"619",2020-01-27 18:25:09-03,IAC,IAC,"42170",S,Plantae,Meliaceae-1.Melioideae,Trichilia,casaretti,Trichilia casaretti,C.DC.,J.Y. Tamashiro,"2004","04","29",J.E.A. Bertoni & A. Geremias,"682",NA,NA,NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Tristeza, L5, P15",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"620",2020-01-27 18:25:09-03,IAC,IAC,"46010",S,Plantae,Meliaceae-1.Melioideae,Trichilia,casaretti,Trichilia casaretti,C.DC.,J.A. Pastore,"1990","01","05",M. Kirizawa,"1655","1986","06","10",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, morro do Ipanema",-47.9267,-25.0147,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.792837,-21.196512,"621",2020-01-27 18:25:09-03,IAC,IAC,"47890",S,Plantae,Meliaceae-1.Melioideae,Trichilia,casaretti,Trichilia casaretti,C.DC.,L.C. Bernacci & O. Kotchetkoff-Henriques,"2001","02","21","O. Kotchetkoff-Henriques; Miranda & Salata","536","2001","02","21",Brasil,São Paulo,Ribeirão Preto,Parque Curupira,-47.792837,-21.196512,"-47.792837","-21.196512",NA,NA,"UTM W0210028, S7653517 zona 23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
