X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,county,phylum,order,scientificNameAuthorship,typeStatus,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,relatedCatalogItem,dayIdentified,eventTime,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9700012207031,-22.0499992370605,"554",2021-03-04 15:42:58-03,IF,SPSF,"38338",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,E.R.Salviani,"1584","2000","09","13",América do Sul,Brasil,SP,Sítio Irmãos Bragagnoli,NA,NA,"COLETA: Cerrado&nf;Árvore com interesse economico florestal, 15-18m altura, flores esverdeadas.; GEOGRAFIA: EX-HPL;",NA,-46.9700012207031,-22.0499992370605,NA,NA,Aguai,Magnoliophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,J.A.Pastore,"25812",auto,Magnoliopsida,"2012","05",NA,"15",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.3400001525879,-20.4300003051758,"555",2021-03-04 15:42:58-03,IF,SPSF,"09144",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,J.Henrique,NA,"1984","10","16",América do Sul,Brasil,SP,Parque Zoologico da CESP,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-51.3400001525879,-20.4300003051758,NA,NA,Ilha Solteira,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"31913",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"556",2021-03-04 15:42:58-03,IF,SPSF,"14942",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,M.Kuhlmann & P.Goncalves,NA,"1942","10","16",América do Sul,Brasil,SP,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-46.9500007629395,-22.4300003051758,NA,NA,Mogi Mirim,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"19575",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"557",2021-03-04 15:42:58-03,IF,SPSF,"14074",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,M.Kuhlmann & P.Goncalves,NA,"1942","10","16",América do Sul,Brasil,SP,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-46.9500007629395,-22.4300003051758,NA,NA,Mogi Mirim,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"19575",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"558",2021-03-04 15:42:58-03,IF,SPSF,"20175",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,V.Stranghetti,"262","1994","01","12",América do Sul,Brasil,SP,E.Ecol.Instituto Florestal,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-49.3800010681152,-20.0300006866455,NA,NA,Paulo de Faria,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"29574",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"559",2021-03-04 15:42:58-03,IF,SPSF,"33833",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,F.Tomasetto,"217","2002","07","05",América do Sul,Brasil,SP,Estação Ecológica,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,-49.3800010681152,-20.0300006866455,NA,NA,Paulo de Faria,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"29574",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"560",2021-03-04 15:42:58-03,IF,SPSF,"23173",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,H.H.Faria,"106","1990","10","22",América do Sul,Brasil,SP,P.E.Morro do Diabo,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantio de Pinus&nf;;",NA,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"561",2021-03-04 15:42:58-03,IF,SPSF,"13229",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,G.Durigan,NA,NA,NA,NA,América do Sul,Brasil,SP,P.E.Morro do Diabo,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.77,-23.51,"562",2021-03-04 15:42:58-03,IF,SPSF,"38462",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,J. A. Pastore & R.Cielo-Filho & O. T. Aguiar & D.F.Bueno,"1490","2006","11","23",América do Sul,Brasil,SP,Estação Ecológica de Paranapanema,NA,NA,"COLETA: Árvore 9m, flores.; GEOGRAFIA: Trilha 4.;",NA,-48.77,-23.51,NA,NA,Paranapanema,Magnoliophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,J. A. Pastore,NA,NA,Magnoliopsida,"2007","12",NA,"07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.768333,-23.509722,"563",2021-03-04 15:42:58-03,IF,SPSF,"38469",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & D.F.Bueno,"736","2006","11","23",América do Sul,Brasil,SP,Estação Ecológica de Paranapanema,NA,NA,"COLETA: Árvore 9m, botões florais; GEOGRAFIA: Trilha 4.;",NA,-48.768333,-23.509722,NA,NA,Paranapanema,Magnoliophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,J.A.Pastore,NA,NA,Magnoliopsida,"2007","12",NA,"07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.991111,-22.1525,"564",2021-03-04 15:42:58-03,IF,SPSF,"53838",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,G. Durigan et al.,s/n,"2000","01","06",América do Sul,Brasil,SP,NA,NA,NA,NA,NA,-48.991111,-22.1525,NA,NA,Arealva,Magnoliophyta,Ericales,((Mart. & Miq.)) Baehni,NA,NA,NA,NA,G.A.D.C.Franco,NA,NA,Magnoliopsida,"2001","07",NA,"31",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"565",2021-03-04 15:42:58-03,IF,SPSF,"21231",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,H.H.Faria,"94","1990","10","22",América do Sul,Brasil,SP,P.E.Morro do Diabo,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantio de Pinus&nf;;",NA,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"566",2021-03-04 15:42:58-03,IF,SPSF,"17838",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,J.A.Pastore,"569","1994","12","07",América do Sul,Brasil,SP,P.E.Morro do Diabo,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,Magnoliophyta,Ericales,NA,NA,NA,NA,NA,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"585",2020-08-13 18:02:59-03,IBt,SP,"297975",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Mendes, OT",s.n.,"1938","11","07",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-47.060001373291,-22.8999996185303,NA,NA,Campinas,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.4799995422363,-20.8700008392334,"586",2020-06-04 11:03:57-03,IBt,SP,"271194",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Cordeiro, I","1870","1992","11","27",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-51.4799995422363,-20.8700008392334,NA,NA,Castilho,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"37464",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"587",2020-07-16 10:06:10-03,IBt,SP,"288858",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rodrigues, EA","334","1995","10","20",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.3199996948242,-21.25,NA,NA,Jaboticabal,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"588",2020-07-16 10:06:10-03,IBt,SP,"290069",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rodrigues, EA","334","1995","10","20",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.3199996948242,-21.25,NA,NA,Jaboticabal,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"589",2020-07-16 10:06:10-03,IBt,SP,"290073",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rodrigues, EA","353","1995","12","06",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.3199996948242,-21.25,NA,NA,Jaboticabal,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"590",2020-09-10 10:18:32-03,IBt,SP,"316815",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rodrigues, EA","334","1995","10","20",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.3199996948242,-21.25,NA,NA,Jaboticabal,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"591",2020-09-17 08:58:30-03,IBt,SP,"317050",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rodrigues, EA","368","1997","08","16",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.3199996948242,-21.25,NA,NA,Jaboticabal,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.2200012207031,-20.6399993896484,"592",2020-09-10 10:18:32-03,IBt,SP,"312761",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Bernacci, LC","884","1994","11","30",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-50.2200012207031,-20.6399993896484,NA,NA,Magda,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"20042",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"593",2020-12-03 09:41:13-03,IBt,SP,"312771",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Pastore, JA","569","1994","12","07",NA,Brasil,São Paulo,Parque Estadual Morro do Diabo,NA,NA,NA,NA,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9700012207031,-20.4200000762939,"594",2020-09-10 10:18:32-03,IBt,SP,"312765",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Bernacci, LC","803","1994","11","29",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-49.9700012207031,-20.4200000762939,NA,NA,Votuporanga,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"20562",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
