X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.25,-23.25,"569",2021-03-01 16:32:41-03,UNICAMP,UEC,"115069",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Moraes, PLR",NA,NA,NA,"Leite, EC","728","1998","06","07",Brazil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi.,-46.25,-23.25,"-46.25","-23.25",NA,NA,18 m.,UEC014474,UEC014474,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.602119,-23.698839,"571",2021-02-26 11:30:05-03,UNICAMP,UEC,"151336",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1988",NA,NA,"Torres, RB; Figueiredo, N",P615,"1988","03","13",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.602119,-23.698839,"-48.602119","-23.698839",NA,NA,Árvore 10 m. Interior da mata secundária. Botões florais jovens.,UEC014449,UEC014449,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.146944,-22.517778,"572",2021-03-01 16:32:44-03,UNICAMP,UEC,"140740",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","2005","09",NA,"Arzolla, FARDP; Pinto, JB","971","2005","08","26",Brazil,São Paulo,Piquete,"Bairro dos Marins, estrada para Marmelópolis.",-45.146944,-22.517778,"-45.146944","-22.517778",NA,NA,"Árvore, 8 metros, flores amarelas.",UEC014468,UEC014468,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.783333,"573",2021-03-01 16:32:44-03,UNICAMP,UEC,"155189",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Santos, K; Baitello, JB",NA,NA,NA,"Santos, K","3778","2001","01","16",Brazil,São Paulo,Campinas,"Mata do Macuco, Campinas/Itatiba.",-46.933333,-22.783333,"-46.933333","-22.783333",NA,NA,"Árvore semidecídua, zoocórica. Altura total: 13m.; altura do fuste: 8m. PAP: 117cm. Casca rugosa; madeira leve.",UEC070365,UEC070365,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"574",2021-03-01 16:32:44-03,UNICAMP,UEC,"155191",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Santos, K; Baitello, JB",NA,NA,NA,"Santos, K","2324","2000","06","21",Brazil,São Paulo,Campinas,"Mata Santa Helena, Campinas/Itatiba.",-46.9,-22.9,"-46.9","-22.9",NA,NA,"Árvore semidecídua, zoocórica. Altura total: 18m.; altura do fuste: 9m. PAP: 149cm. Casca rugosa; madeira leve.",UEC070363,UEC070363,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"575",2021-03-01 16:32:44-03,UNICAMP,UEC,"155192",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Santos, K; Baitello, JB",NA,NA,NA,"Santos, K","1830","2000","05","23",Brazil,São Paulo,Campinas,"Mata Ribeirão Cachoeira, Campinas/Itatiba.",-46.916667,-22.816667,"-46.916667","-22.816667",NA,NA,"Árvore semidecídua, zoocórica. Altura total: 14m.; altura do fuste: 8m. PAP: 51cm. Casca rugosa; madeira leve.",UEC070362,UEC070362,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-22.916667,"576",2021-03-01 16:32:44-03,UNICAMP,UEC,"155193",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Santos, K; Baitello, JB",NA,NA,NA,"Santos, K","2545","2000","07","01",Brazil,São Paulo,Campinas,"Mata Fazenda Malabar, Campinas/Itatiba.",-46.883333,-22.916667,"-46.883333","-22.916667",NA,NA,"Árvore semidecídua, zoocórica. Altura total: 16m.; altura do fuste: 9m. PAP: 93cm. Casca rugosa; madeira leve.",UEC070361,UEC070361,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"578",2021-03-01 16:32:44-03,UNICAMP,UEC,"200209",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R",M649,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=1,UEC177689,UEC177689,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.192031,-23.376533,"579",2021-03-01 16:32:44-03,UNICAMP,UEC,"204617",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Barbosa, T","2019","04","11","Silva, BG; Duarte, LSC; Lima, GM","487","2018","11","08",Brazil,São Paulo,Campinas,"Mata de Santa Genebra - Trilha do Aceiro e Trilha, Local: Borda da trilha, dossel a pleno sol. Solo: Latossolo vermelho, em meio à serrapilheira.",-47.192031,-23.376533,"-47.192031","-23.376533",NA,NA,Hábito: Arbóreo. Altura: 4m. Látex: Ausente. Cor: Frutos pretos quando maduros e cúpula avermelhada. Odor: Ausente. Outros:_,UEC190846,UEC190846 UEC190846_v01 UEC190846_v02 UEC190846_v03 UEC190846_v04 UEC190846_v05,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"581",2021-03-01 16:32:44-03,UNICAMP,UEC,"166255",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","639","1997","04","16",Brazil,São Paulo,Ubatuba,"Picinguaba, Morro do Corisco.",-44.8,-23.366667,"-44.8","-23.366667","1000","1000","Árvore 341, com 11 m de altura.; Mata Atlântica de Encosta.",UEC036092,UEC036092,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.991389,-24.063611,"582",2021-03-01 16:32:44-03,UNICAMP,UEC,"188885",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","251","2015","02","09",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.991389,-24.063611,"-47.991389","-24.063611","800","800","Árvore, 7 m de altura e 4,8 cm de DAP; Floresta Ombrófila Densa",UEC119480,UEC119480,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.357222,"587",2021-03-01 16:32:44-03,UNICAMP,UEC,"80444",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","279","1993","12","02",Brazil,São Paulo,São Roque,Mata da Câmara.,-47.1125,-23.357222,"-47.1125","-23.357222",NA,NA,"3 m alt.; Mata mesófila semidecídua.",UEC014470,UEC014470,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.259722,-24.270556,"589",2021-03-01 16:32:44-03,UNICAMP,UEC,"98120",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Silva, MMR","1998","01",NA,"Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; et al.","170","1997","12","15",Brazil,São Paulo,Bom Sucesso de Itararé,"Estrada que liga Bom Sucesso de Itararé a 2 km antes da Mineração Mista, Borda da mata, perto do rio.",-49.259722,-24.270556,"-49.259722","-24.270556",NA,NA,"Árvore de 10 m. Cúpula vermelha. frutos pretos, imaturos.; Floresta Ombrófila Mista.",UEC014467,UEC014467,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.766667,-23.901944,"590",2021-03-01 16:32:44-03,UNICAMP,UEC,"84535",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","05","22","Godoy, SAP; Ferreira, GMP; Pereira, DL","185","1994","09","12",Brazil,São Paulo,São Paulo,"Jd. dos Eucalíptos (Gramado), Sítio do Sr. Mário, Estrada Pedro Tico.&nf;Borda da mata.",-46.766667,-23.901944,"-46.766667","-23.901944",NA,NA,"Árvore ca. 5,0 m de altura, DAP 0,24 m. Frutos verdes.",UEC014427,UEC014427,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"635",2021-03-01 16:32:44-03,UNICAMP,UEC,"77311",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","02","13","Toledo, DV; Bertoni, JEA","25995","1990","11","12",Brazil,São Paulo,Águas da Prata,Reserva Estadual de Águas da Prata.,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,"Arbusto 5-6 m, interior da mata, ramos com folhas.; Mata mesófila semidecídua.",UEC014417,UEC014417,"13435",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"636",2021-03-01 16:32:44-03,UNICAMP,UEC,"69510",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Toledo, DV; Bertoni, JEA","25996","1990","11","12",Brazil,São Paulo,Águas da Prata,Reserva Estadual de Águas da Prata. Margem floresta.,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,"Árvore 15 m, ramo c/ frutos azulados.; Mata mesófila semidecídua.",UEC014407,UEC014407,"13435",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"637",2021-03-01 16:32:44-03,UNICAMP,UEC,"59060",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","05","13","Meira Neto, JAA; Grombone-Guaratini, MT; Bernacci, LC","21566","1988","11","24",Brazil,São Paulo,Atibaia,Pico da Pedra Grande.,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Árvore com 12 metros. Frutos imaturos verdes com pontos brancos, quando maduros negros, cúpula e pedúnculo amarelados, a cúpula tornando-se alaranjada com estrias longitudinais vermelhas.",UEC014423,UEC014423,"21675",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"638",2021-03-01 16:32:44-03,UNICAMP,UEC,"76597",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","09","06","Souza, VC; et al.","8894","1995","08","19",Brazil,São Paulo,Bom Sucesso de Itararé,Estrada entre Bom Sucesso de Itararé e Lageadinho. Ca 5-10km de Bom Sucesso de Itararé.,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,"Árvore 10m alt., flores creme.; beira da mata",UEC134001,UEC134001,"14955",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"639",2021-03-01 16:32:44-03,UNICAMP,UEC,"76656",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Souza, VC; et al.","8845","1995","08","19",Brazil,São Paulo,Bom Sucesso de Itararé,Estrada Itaraé - Bom Sucesso de Itararé. Descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé.,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,"Árvore, ca. 6m alt. tépalas verdes.; Mata perturbada",UEC138461,UEC138461,"14955",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"640",2021-03-01 16:32:44-03,UNICAMP,UEC,"62695",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Bernacci, LC","25729","1990","08","30",Brazil,São Paulo,Campinas,Fazenda São Vicente.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Arvoreta ca. 8 m alt. Material vegetativo. Interior da mata.; Mata mesófila semidecídua.",UEC014458,UEC014458,"23900",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"641",2021-03-01 16:32:44-03,UNICAMP,UEC,"60751",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4069","1984",NA,NA,Brazil,São Paulo,Campinas,Reserva Municipal de Santa Genebra,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Voucher indíviduo 4069; Mata",UEC108355,UEC108355,"23900",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"642",2021-03-01 16:32:44-03,UNICAMP,UEC,"97754",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Santos, K","195","1997","01","23",Brazil,São Paulo,Campinas,"Sub-distrito de Sousas. Borda da mata, próximo a riacho.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore, 12 m de altura, PAP 90 cm. Frutos galhados. Odor nas folhas pouco pronunciado.; Floresta estacional semidecidual.",UEC014475,UEC014475,"23900",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"643",2021-03-01 16:32:44-03,UNICAMP,UEC,"97763",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Santos, K","274","1997","09","04",Brazil,São Paulo,Campinas,"Sub-distrito de Sousas.&nf;Borda de mata, próximo ao riacho.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore, 12 m de altura, PAP 90 cm. Final de floração. Odor nas folhas pouco pronunciado.; Floresta Estacional Semidecidual.",UEC014435,UEC014435,"23900",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"644",2021-03-01 16:32:44-03,UNICAMP,UEC,"91009",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","2000","02","18","Muller, C","31992","1994","08","29",Brazil,São Paulo,Campos do Jordão,Na estrada entre Campos do Jordão e Santo Antônio do Pinhal.,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"Árvore, 10 m altura, flores com tépalas creme-esverdeadas e anteras amarelas.",UEC014441,UEC014441,"21048",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"645",2021-03-01 16:32:44-03,UNICAMP,UEC,"73463",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Esteves, R","1994","04","19","Baitello, JB","431","1994","03","28",Brazil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, estrada do acesso ao Núcleo.",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,"Árvore mediana, frutos esverdeados, galhas grandes nos frutos (ca. 2cm de diâmetro de cor marrom avermelhado).",UEC138526,UEC138526,"38855",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"646",2021-03-01 16:32:44-03,UNICAMP,UEC,"68001",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","05","22","Tamashiro, JY; Torres, RB; Marcondes-Ferreira, W; Monteiro, R; Santin, DA; Mueller, C","461","1994","08","06",Brazil,São Paulo,Iperó,Fazenda Ipanema.,-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,"Árvore com cerca de 15 m, flore esverdeadas, odoríferas.",UEC014478,UEC014478,"17831",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"647",2021-03-01 16:32:44-03,UNICAMP,UEC,"85753",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Aguiar, OT","502","1994","08","06",Brazil,São Paulo,Iperó,"Fazenda Ipanema. IBAMA.&nf;Estrada do ribeirão do Ferro.",-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,"Árvore 10 m de altura, flores creme, estames amarelados, ramos, casca e flores aromáticos.; Mata subcaducifólia.",UEC014479,UEC014479,"17831",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"648",2021-03-01 16:32:44-03,UNICAMP,UEC,"76803",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","09","06","Souza, VC; et al.","8793","1995","08","18",Brazil,São Paulo,Itararé,Estrada Itaraé - Bom Sucesso de Itararé. Fazenda Ibitit (Ripasa).,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"Árvore, ca. 7m alt.; tépalas verdes.; Mata de araucária.",UEC138466,UEC138466,"27729",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2700004577637,-22.9300003051758,"649",2021-03-01 16:32:44-03,UNICAMP,UEC,"67163",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1995","02","10","Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","477","1994","08","16",Brazil,São Paulo,Joanópolis,A 5 km de Joanópolis.,-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,"Árvore de 10 m, flores creme esverdeadas.",UEC014421,UEC014421,"22329",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"650",2021-03-01 16:32:44-03,UNICAMP,UEC,"49174",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Morellato-Fonzar, LPC; Rodrigues, RR","16632","1984","08","13",Brazil,São Paulo,Jundiaí,"Serra do Japi, Mirante.",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore 15 m alt.; flores amareladas.",UEC014431,UEC014431,"17840",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"651",2021-03-01 16:32:44-03,UNICAMP,UEC,"162228",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Morellato-Fonzar, LPC; Rodrigues, RR","16632","1984","08","13",Brazil,São Paulo,Jundiaí,"Serra do Japi, Mirante.",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore 15 m alt.; flores amareladas.",UEC024466,UEC024466,"17840",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7900009155273,-23.5300006866455,"652",2021-03-01 16:32:44-03,UNICAMP,UEC,"38646",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Rodrigues, RR; Leitão Filho, HF","17692","1985","07","26",Brazil,São Paulo,Osasco,Cemitério parque da paz.,-46.7900009155273,-23.5300006866455,NA,NA,NA,NA,"árvore de 12 m, flores amarelas.",UEC014411,UEC014411,"8709",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9000015258789,-22.7399997711182,"653",2021-03-01 16:32:44-03,UNICAMP,UEC,"137108",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Yamamoto, LF","247","1998","07","30",Brazil,São Paulo,Pedreira,Fazenda Bela Vista.,-46.9000015258789,-22.7399997711182,NA,NA,NA,NA,"Flor verde, árvore 16 m.",UEC014445,UEC014445,"12927",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9000015258789,-22.7399997711182,"654",2021-03-01 16:32:44-03,UNICAMP,UEC,"137109",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Yamamoto, LF","269","1998","01","14",Brazil,São Paulo,Pedreira,Fazenda Bela Vista.,-46.9000015258789,-22.7399997711182,NA,NA,NA,NA,"Fruto verde, árvore 12 m.",UEC014451,UEC014451,"12927",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-23.7099990844727,"655",2021-03-01 16:32:44-03,UNICAMP,UEC,"136677",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Moraes, PLR","2004",NA,NA,"Assis, MA","1737","2004","08","15",Brazil,São Paulo,Piedade,Fazenda Ronco do Bugio.,-47.4199981689453,-23.7099990844727,NA,NA,NA,NA,"Árvore ca. 7 m; botões verdes e flores amareladas; ramos e folhas não aromáticas (placa 47).; Floresta Ombrófila Densa Montana - Vegetação Secundária.",UEC014415,UEC014415,"30307",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-23.7099990844727,"656",2021-03-01 16:32:44-03,UNICAMP,UEC,"136675",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Moraes, PLR","2004",NA,NA,"Assis, MA","1729","2004","08","15",Brazil,São Paulo,Piedade,Fazenda Ronco do Bugio.,-47.4199981689453,-23.7099990844727,NA,NA,NA,NA,"Árvore ca. 10 m altura; flores com perianto verde; ramos e folhas não aromáticos.; Floresta Ombrófila Densa Montana - Vegetação Secundária.",UEC014391,UEC014391,"30307",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"657",2021-03-01 16:32:44-03,UNICAMP,UEC,"56094",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1997","06","13","Machado, CG","22408","1989","11","28",Brazil,São Paulo,Santos,Boracéia.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,"Arbóreo 4-5m.; Restinga",UEC133657,UEC133657,"26836",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"658",2021-03-01 16:32:44-03,UNICAMP,UEC,"78725",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,NA,NA,NA,NA,"Garcia, RJF; Ferreira, GMP; Neves, LF","694","1994","06","13",Brazil,São Paulo,São Paulo,"Parque Ecológico da APA do Carmo. &nf;Trilha partindo do campo do brejo em direção ao morro.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore, ca. 12,0 m alt.; DAP 0,20 m. Flores verde-amareladas.; Capoeira.",UEC014457,UEC014457,"53584",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"659",2021-03-01 16:32:44-03,UNICAMP,UEC,"78710",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB",NA,NA,NA,"Garcia, RJF; Ferreira, GMP; Neves, LF","693","1995","07","26",Brazil,São Paulo,São Paulo,"Parque Ecológico da APA do Carmo.&nf;Trilha partindo do campo do brejo em direção ao morro.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore ca. 12,0 m alt., DAP=0,30 m. Flores verde-amareladas.; Capoeira no vale.",UEC014472,UEC014472,"53584",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"660",2021-03-01 16:32:44-03,UNICAMP,UEC,"87169",S,Plantae,Lauraceae,Ocotea,puberula,Ocotea puberula,(Rich.) Nees,"Baitello, JB","1994",NA,NA,"Silva, ELS","52","1994","11","20",Brazil,São Paulo,São Paulo,"P.E. Instituto Florestal, Divisão de Dasonomia, cultivado.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore, 8 m de altura, frutos imaturos, cúpula vermelha.",UEC014405,UEC014405,"53584",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
