X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,eventTime,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.8,-23.366667,"48",2021-03-01 16:32:22-03,UNICAMP,UEC,"173633",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Sanchez, M",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","2375","1997","05","29",NA,Brazil,São Paulo,Ubatuba,Pincinguaba - SP,-44.8,-23.366667,NA,"Árvore 335 com 25 m de altura, vegetativo.; Mata Atlântica de Encosta. Morro do Corisco.",UEC089695,UEC089695,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,"1000","1000",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"49",2021-03-01 16:32:22-03,UNICAMP,UEC,"142525",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",NA,"Moraes, PLR","2564","2002","02","10",NA,Brazil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha-indaiá; início da trilha para o Rio Bonito, próximo da Administração.",-44.9599990844727,-23.0699996948242,NA,"Arvoreta 5m, estéril, altamente predada, em área secundária.",UEC005489,UEC005489,NA,NA,NA,"2006",NA,NA,"38855",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"50",2021-03-01 16:32:22-03,UNICAMP,UEC,"189017",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,NA,NA,"Silva, BG","78","2011","10","29",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. 13º06#?#55#?##?#24º14#?#41#?#s10º47#?#18#?##?#48º07#?#17#?#w,-47.9900016784668,-23.8700008392334,NA,Floresta Ombrófila Densa,UEC119555,UEC119555,NA,NA,NA,NA,NA,NA,"27904",auto,"800","800",NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"51",2021-03-01 16:32:22-03,UNICAMP,UEC,"104749",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","1257","1996","02","11",NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Mata atlântica. Meio de encosta - trilha do cipo.",-47.9900016784668,-23.8700008392334,NA,"Árvore 20 m. Frutos maduros amarelos, árvore numero 360",UEC055554,UEC055554,NA,NA,NA,"2005",NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"52",2021-03-01 16:32:22-03,UNICAMP,UEC,"104754",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","1243","1996","01","13",NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, trilha 1 km marca 15",-47.9900016784668,-23.8700008392334,NA,"Árvore 18 m. de altura. Frutos maduros amarelos. Árvore n. 327/8; Mata Atlântica",UEC055556,UEC055556,NA,NA,NA,"2005",NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"53",2021-03-01 16:32:22-03,UNICAMP,UEC,"129137",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2482","2001","08","09",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha Ponte de Pedra, São Luiz do Paraitinga",-45.0699996948242,-23.4300003051758,NA,"Árvore 20 m, DAP 35,33 cm, frutos imaturos verdes",UEC055539,UEC055539,NA,NA,NA,"2005",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"54",2021-03-01 16:32:22-03,UNICAMP,UEC,"129138",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2484","2001","08","09",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Santa Virginia, Trilha Salto Grande, São Luiz do Paraitinga",-45.0699996948242,-23.4300003051758,NA,"Árvore 15 m, DAP 43,29 cm, frutos imaturos verdes, margem Rio Paraibuna",UEC055545,UEC055545,NA,NA,NA,"2005","08","09","34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"57",2020-12-21 16:30:46-03,MBM,MBM,"279214",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R Moraes,"Moraes, P.",PARATYPE,"Moraes, P.L.R. de","2481","2001","08","09",Southern America,Brazil,São Paulo,São Luiz do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha Salto Grande",-45.155083,-23.343167,NA,"Árvore 20m, DAP 31,51 cm, frutos imaturos verdes.; Árvore 20m, DAP 31,51cm, frutos imaturos verdes.",MBM279214,MBM279214,NA,"-45.155083","-23.343167","2009","05","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"60",2020-12-21 16:30:46-03,MBM,MBM,"339686",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R Moraes,"Moraes, P.L.R. de",ISOTYPE,"Moraes, P.L.R. de","2323","2001","01","09",Southern America,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.962833,-24.062722,NA,"Árvore 18 m, flores amarelas; Árvore 18m, flores amarelas.",MBM339686,MBM339686,NA,"-47.962833","-24.062722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9627778,-24.0569444,"61",2020-11-10 04:40:00-03,MO,MOBOT,"101223305",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,P. L. R. de Moraes,Isotype,Pedro L. R. de Moraes,Moraes 2323,"2001","1","9",South America,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9627778,-24.0569444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840.00000000",NA,NA,"1","35",São Paulo,SP,Sudeste
-47.96166,-24.07111,"62",2020-11-10 04:40:00-03,MO,MOBOT,"3359063",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2316,"2000","12","19",South America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, São Miguel Arcanjo, trilha Vale.",-47.96166,-24.07111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.96861,-24.06416,"63",2020-11-10 04:40:00-03,MO,MOBOT,"3398211",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2313,"2000","12","19",South America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, São Miguel Arcanjo.",-47.96861,-24.06416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.96527,-24.065,"64",2020-11-10 04:40:00-03,MO,MOBOT,"3398213",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2311,"2000","12","19",South America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, São Miguel Arcanjo.",-47.96527,-24.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155,-23.34305,"67",2020-11-10 04:40:00-03,MO,MOBOT,"3398220",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2483,"2001","8","9",South America,Brazil,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha Salto Grande, São Luiz do Paraitinga.",-45.155,-23.34305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.99166,-24.13638,"68",2020-11-10 04:40:00-03,MO,MOBOT,"3398223",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2408,"2001","3","25",South America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, divisa de São Miguel Arcanjo e Sete Barras.",-47.99166,-24.13638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"69",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"56159",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.",NA,"Moraes, P.L.R.","3349","2011","09","02",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,"Arvoreta 4 m, subosque, estéril",NA,NA,NA,NA,NA,"2011","09","03","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"70",2019-11-13 11:21:01-03,USP,SPF,"214016",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,NA,NA,"Moraes, PLR","2483","2001","08","09",NA,Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virginia",-45.155083,-23.343167,NA,NA,SPF00214016,NA,NA,"-45.155083","-23.343167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"71",2019-11-13 11:21:01-03,USP,SPF,"67233",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",NA,"Kuhlmann, M","3219",NA,NA,NA,NA,Brasil,São Paulo,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,SPF00067233,NA,NA,NA,NA,"2010","04",NA,"27258",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"72",2019-11-13 11:21:01-03,USP,SPF,"83119",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",NA,"Hoehne, W","6186","1967","04","18",NA,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,SPF00083119,NA,NA,NA,NA,"2010","04",NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7999992370605,-21.2399997711182,"73",2019-11-21 10:07:19-03,IBt,SP,"64268",S,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",Paratype,"Kuhlmann, M","3219","1946","06","24",NA,Brasil,São Paulo,Santa Adélia,E.B. do Alto da Serra de Paranapiacaba,-48.7999992370605,-21.2399997711182,NA,Árvore alta,SP001419,SP001419,NA,NA,NA,"2005","10","05","20846",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
