X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,phylum,order,infraspecificEpithet,recordNumber,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.416667,-22.75,"346",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS",NA,NA,NA,Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017911,UB0017911,Monocotyledonae,NA,NA,2256580-27,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"347",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","03",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017909,UB0017909,Monocotyledonae,NA,NA,2256968-9R,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"348",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","03",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017907,UB0017907,Monocotyledonae,NA,NA,2256968-61,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"349",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","18",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017899,UB0017899,Monocotyledonae,NA,NA,2256968-39,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"350",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","03",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017914,UB0017914,Monocotyledonae,NA,NA,2256968-81,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"351",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971",NA,NA,Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017903,UB0017903,Monocotyledonae,NA,NA,2256968-95,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"352",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","18",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017901,UB0017901,Monocotyledonae,NA,NA,2256968-33,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"353",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","18",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017905,UB0017905,Monocotyledonae,NA,NA,2256968-32,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"354",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971",NA,NA,Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017912,UB0017912,Monocotyledonae,NA,NA,2256968-11,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"355",2019-11-01 15:16:13-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Gottsberger, IS","1979",NA,NA,"Gottsberger, IS","1971","02","11",Brasil,São Paulo,Botucatu,"18km north of Botucatu, (14km east of São Manuel)",-48.416667,-22.75,"-48.416667","-22.75",Cerrado,UB0017910,UB0017910,Monocotyledonae,NA,NA,2256968-18,Southern America,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"378",2021-03-04 15:42:11-03,IF,SPSF,"31571",PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,NA,NA,NA,NA,NA,R.J.F. Garcia,"2002","01","19",Brasil,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutú",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Poales,NA,"2094",América do Sul,NA,NA,NA,"53584",auto,Liliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"578",2019-11-21 10:15:29-03,IBt,SP,"309656",S,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,NA,NA,NA,NA,"Longhi Wagner, HM; Boechat, SC","1996","01","24",Brasil,São Paulo,Itararé,I.A.C.,-49.3400001525879,-24.1100006103516,NA,NA,NA,SP044072,SP044072,NA,NA,NA,"3155",NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
