X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,identifiedBy,locality,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,typeStatus,relatedCatalogItem,eventTime,infraspecificEpithet,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.656667,-22.642778,"261",2019-11-13 11:26:59-03,USP,SPF,"200231",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Freitas, HS","308","2008","01","20",NA,Brasil,São Paulo,São José do Barreiro,-44.656667,-22.642778,NA,NA,NA,SPF00200231,NA,NA,"Freitas, HS",NA,"504","504","2009",NA,"-44.656667","-22.642778",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.016111,-22.482222,"301",2020-04-29 16:30:14-03,UFVJM,HDJF,"4265",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Faria, JEQ","6310","2016","07","17",Southern America,Brasil,São Paulo,Cruzeiro,-45.016111,-22.482222,NA,NA,NA,HDJF004265,HDJF004265_01,NA,"Faria, JEQ",Subida da serra da Mantiqueira de Cachoeira Paulista para Itamonte,"1006","1006","2016","07","-45.016111","-22.482222",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6492,-22.7253,"302",2020-11-23 11:39:24-03,IAC,IAC,"20915",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrcia,eriopus,Myrcia eriopus,DC.,H.M. Souza,s/nº,"1970","01","03",NA,Brasil,São Paulo,Piracicaba,-47.6492,-22.7253,NA,NA,identificação anterior: Myrcia hispida,NA,NA,NA,C.F. Nardin,Parque da ESALQ,NA,NA,"2018","06","-47.6492","-22.7253","19",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4617,-22.9239,"303",2020-11-23 11:39:24-03,IAC,IAC,"48768",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrcia,eriopus,Myrcia eriopus,DC.,"S.M.P. Silva; V.A. Matos; M.I. Ferreira; G.C. Cruz; E.O. Lima Jr.; A.M. Silva & J.D. Braz","181","2006","07","18",NA,Brasil,São Paulo,Pindamonhangaba,-45.4617,-22.9239,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,Fazenda São Sebastião do Ribeirão Grande,NA,NA,"2007","06","-45.4617","-22.9239","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1925,-22.8164,"304",2020-11-23 11:39:24-03,IAC,IAC,"48869",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrcia,eriopus,Myrcia eriopus,DC.,"M.I. Ferreira; H.O. Yamaki; M.A.L. Silva; J.S.B. Souza; D.S. Leandro & V.J. Diniz Filho","51","2006","10","12",NA,Brasil,São Paulo,Guaratinguetá,-45.1925,-22.8164,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,Fazenda Esperança,NA,NA,"2007","06","-45.1925","-22.8164","12",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.288611,-23.7675,"320",2019-02-27 14:03:06-03,UFSJ,HUFSJ,"6622",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Faria, JEQ; Lima, MEL","3029","2012","11","21",NA,Brasil,São Paulo,NA,-46.288611,-23.7675,NA,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel)",HUFSJ006622,NA,NA,NA,"Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",NA,NA,NA,NA,"-46.288611","-23.7675",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.74,"325",2019-11-01 15:06:08-03,UnB,UB,"168303",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Robin, MJ; Carvalho, JPM",SPSF8391,"1984","02","22",Southern America,Brasil,São Paulo,Campos do Jordão,-45.59,-22.74,NA,NA,"Árvore de 5m de altura, flores cor de mel.; Mata Latifoliada",NA,NA,NA,"Faria, JEQ",Parque estadual Campos do Jordão,NA,NA,"2013","03","-45.59","-22.74",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.288611,-23.7675,"326",2019-11-01 15:06:08-03,UnB,UB,"199092",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Faria, JEQ; Lima, MEL","3029","2012","11","21",Southern America,Brasil,São Paulo,Santo André,-46.288611,-23.7675,NA,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel); Borda de floresta ombrófila densa",NA,NA,NA,"Faria, JEQ","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba","866","866","2012","11","-46.288611","-23.7675",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.016111,-22.482222,"328",2019-11-01 15:06:08-03,UnB,UB,NA,PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Faria, JEQ","6310","2016","07","17",Southern America,Brasil,São Paulo,Cruzeiro,-45.016111,-22.482222,NA,NA,"Arvoreta ca. 2,5 m de altura, caule rugoso, botões florais verdes, flores brancas; Floresta ombrófila",NA,NA,NA,"Faria, JEQ",Subida da serra da Mantiqueira de Cachoeira Paulista para Itamonte,"1006","1006","2016","07","-45.016111","-22.482222",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"386",2019-11-21 10:12:03-03,IBt,SP,"340401",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Nicolau, SA; Sousa, HG","2213","1997","07","07",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Sobral, M","Fazenda São Sebastião do Ribeirão Grande, talhão 2, próximo ao córrego do convento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"387",2019-11-21 10:12:03-03,IBt,SP,"447632",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Nicolau, SA; Caetano, PPR; Alves, RA; Nagahashi, LS","3570","2008","12","23",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Santos, MF",Parque Natural Municipal Trabiju,NA,NA,"2018","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"388",2019-11-21 10:12:03-03,IBt,SP,"488543",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Nicolau, SA; et al.","3529","2008","12","16",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Santos, MF","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio",NA,NA,"2018","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"389",2019-11-21 10:12:03-03,IBt,SP,"488545",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Nicolau, SA; et al.","3556","2008","12","22",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Santos, MF","Parque Natural Municipal Trabiju, trilha do Quiosque sentido portão de entrada",NA,NA,"2018","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"390",2019-11-21 10:12:03-03,IBt,SP,"488334",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Nicolau, SA; et al.","3550","2008","12","17",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Santos, MF","Parque Natural Municipal Trabiju, várzea ao lado do quiosque",NA,NA,"2018","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-22.8199996948242,"391",2019-11-21 10:12:03-03,IBt,SP,"35801",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Amaral, E",s.n.,"1936","07",NA,NA,Brasil,São Paulo,Santo Antonio do Pinhal,-45.6599998474121,-22.8199996948242,"10885",NA,NA,NA,NA,auto,"Santos, MF",Eugênio Lefévre,NA,NA,"2018","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"392",2019-11-21 10:12:03-03,IBt,SP,"307081",S,Plantae,NA,NA,Myrtaceae,Myrcia,eriopus,Myrcia eriopus,DC.,"Garcia, RJF; Ogata, H; Heineberg, M; Neves, LF","732","1996","01","17",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",NA,"Arvoreta 2m alt., DAP 1,5cm, flores brancas",NA,NA,auto,"Fernandes, T","Distrito de Marsilac, Camping Ana Paula, mata",NA,NA,"2018","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"405",2019-11-21 10:12:11-03,IBt,SP,"270140",S,Plantae,NA,NA,Myrtaceae,Myrcia,hispida,Myrcia hispida,O.Berg,"Nicolau, SA; Prando, RC; Yamamoto, MA","476","1992","07","19",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Kawasaki, ML","Fazenda São Sebastião do Ribeirão Grande, no norte do talhão 9, seguindo curso d'água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"406",2019-11-21 10:12:11-03,IBt,SP,"270082",S,Plantae,NA,NA,Myrtaceae,Myrcia,hispida,Myrcia hispida,O.Berg,"Nicolau, SA; Espírito Santo, CE","629","1993","11","28",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Kawasaki, ML","Fazenda São Sebastião do Ribeirão Grande, talhao 4, ao longo do curso d'água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"407",2019-11-21 10:12:11-03,IBt,SP,"270134",S,Plantae,NA,NA,Myrtaceae,Myrcia,hispida,Myrcia hispida,O.Berg,"Nicolau, SA; Prando, RC","450","1992","07","18",NA,Brasil,São Paulo,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",NA,NA,NA,NA,auto,"Kawasaki, ML","Fazenda São Sebastião do Ribeirão Grande, talhão 9, ao norte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
