X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,locality,occurrenceRemarks,class,order,individualCount,continentOcean,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,dayIdentified,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"11",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"9354",PreservedSpecimen,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Garcia, F. C. P.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi ,V. Bittrich,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"12",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"15983",PreservedSpecimen,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Garcia, F. C. P.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi ,V. Bittrich,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"13",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"12573",PreservedSpecimen,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Romero, R.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi ,NA,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"14",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"10797",PreservedSpecimen,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi ,V. Bittrich,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7700004577637,-22.1900005340576,"15",2020-09-12 05:00:02-03,US,US,"2579928",PreservedSpecimen,Plantae,NA,Clusiaceae,Kielmeyera,decipiens,Kielmeyera decipiens,M. Kuhlmann,"2333",NA,NA,NA,Brazil,São Paulo,Boracéia,-48.7700004577637,-22.1900005340576,"10241",US01880382,US01880382_01 US01880382_02,auto,Saddi,NA,NA,NA,Estação Biológica,NA,Dicotyledonae,Theales,"1",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"16",2020-09-12 05:00:02-03,US,US,"2579909",PreservedSpecimen,Plantae,NA,Clusiaceae,Kielmeyera,decipiens,Kielmeyera decipiens,M. Kuhlman,"5029",NA,NA,NA,Brazil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",US01880381,US01880381_01 US01880381_02,auto,Saddi,NA,NA,NA,"Boracéia, cabeceiras do Rio Guratuba (Reserva do DAE), Serra do Mar",NA,Dicotyledonae,Theales,"1",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"17",2019-11-01 14:55:58-03,UnB,UB,"148548",PreservedSpecimen,Plantae,Dicotyledoneae,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Kuhlmann, M","2333","1950","02","15",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",NA,NA,auto,Saddi,"Saddi, N","1982",NA,Boracéa.,"Arbusto ,flores alvas.; Cerrado úmido.",NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.363333,-22.808333,"18",2020-08-20 14:57:11-03,UFSC,FLOR,"33461",PreservedSpecimen,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Ivanauskas, N.M.; Rocha, E.; Souza, D.; Souza, F.M. & Alves, S.","6346","2011","08","30",Brasil,São Paulo,Bananal,-44.363333,-22.808333,NA,FLOR0033461,NA,NA,Saddi,"Franco, G.A.D.C.","2012","02","Estação Ecológica de Bananal (Datum SAD69, Zona 23K, coordenadas originalmente em UTM: 565350 , 7477533).","árvore com 8m de altura, frutos imaturos verdes. Recebido de SPSF Nª 45599.",NA,Malpighiales,NA,NA,44º21'48''W,22º48'30''S,"1314","1314",NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"19",2021-03-04 15:43:36-03,IF,SPSF,"34159",PreservedSpecimen,Plantae,Magnoliophyta,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,F.M.Souza & M.T.Z.Toniato,"478","2005","02","22",Brasil,SP,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",NA,NA,auto,Saddi,G.A.D.C. Franco,"2011","05",Parque Estadual da Serra do Mar,"COLETA: XLS: SPSFNovo; Árvore 10,5m altura, látex amarelo forte, frutos amarelo avermelhados; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=433869 Y=7380922;",Magnoliopsida,Guttiferales,NA,América do Sul,NA,NA,NA,NA,"27",NA,"35",São Paulo,SP,Sudeste
-44.363333,-22.808333,"22",2021-03-04 15:43:36-03,IF,SPSF,"45599",PreservedSpecimen,Plantae,Magnoliophyta,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves,"6346","2011","08","30",Brasil,SP,Bananal,-44.363333,-22.808333,NA,NA,NA,NA,Saddi,G.A.D.C. Franco,"2012","02",Estação Ecológica de Bananal,"COLETA: Árvore 8m altura; frutos imaturos verdes.;",Magnoliopsida,Guttiferales,NA,América do Sul,NA,NA,"1314","1314","27",NA,"35",São Paulo,SP,Sudeste
-46.3499984741211,-23.0499992370605,"23",2021-03-04 15:43:36-03,IF,SPSF,"45416",PreservedSpecimen,Plantae,Magnoliophyta,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,N.M.Ivanauskas & R.B.Martins & R.S.Lima,"6416","2011","10","26",Brasil,SP,Piracaia,-46.3499984741211,-23.0499992370605,"26647",NA,NA,auto,Saddi,G.A.D.C. Franco,"2011","10",Bairro Matão,"COLETA: Árvore com 12m altura; frutos.;",Magnoliopsida,Guttiferales,NA,América do Sul,NA,NA,NA,NA,"30",NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"24",2019-11-21 10:03:02-03,IBt,SP,"56603",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Handro, O","919","1960","02","10",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",SP003214,SP003214,auto,Saddi,"Bittrich, V","1997","06",Boracéia,"Árvore pequena, delgada, até cerca 7 m alt.; flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,Isotype,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"25",2021-02-11 09:24:21-03,IBt,SP,"50415",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Kuhlmann, M","2333","1950","02","15",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",NA,NA,auto,Saddi,NA,NA,NA,Estação Biológica de Boracéia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"26",2021-02-11 09:24:21-03,IBt,SP,"74915",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Kuhlmann, M","5029","1963","10","16",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",NA,NA,auto,Saddi,NA,NA,NA,Estação Biológica de Boracéia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"27",2019-11-21 10:03:02-03,IBt,SP,"247460",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Kirizawa, M","2431","1991","03","22",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",SP042470,SP042470,auto,Saddi,"Trad, RJ","2017","10","Reserva Florestal da SABESP, junto à Estação Biológica de Boracéia. Campo serrano na parte média do morro, distante 2 km da Pedra da Boracéia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"28",2020-08-13 18:01:43-03,IBt,SP,"295494",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Leitão Filho, HF","34613","1996","02","02",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"29",2020-07-02 08:39:46-03,IBt,SP,"278406",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Furlan, A","1448","1994","04","15",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"30",2020-07-02 08:39:46-03,IBt,SP,"278401",S,Plantae,NA,Calophyllaceae,Kielmeyera,decipiens,Kielmeyera decipiens,"Franco, ALM","29355","1993","11","13",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,auto,Saddi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
