X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"399",2021-03-04 15:44:39-03,IF,SPSF,"00043",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,M.Koscinski,"32","1928","09","01",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: Nome populares Andá-assú; Indai-açú; Coco de gentio; C. de purga; Fruto de arara; purga dos paulistas.;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"400",2021-03-04 15:44:39-03,IF,SPSF,"05692",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,J.B.Baitello & O.T. Aguiar,NA,"1977","08","12",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"401",2021-03-04 15:44:39-03,IF,SPSF,"05691",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,O.T. Aguiar,NA,"1977","09","06",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"402",2021-03-04 15:44:39-03,IF,SPSF,"05598",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,J.B.Baitello & O.T. Aguiar,NA,"1976","12","14",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.626667,-22.712778,"417",2019-11-21 10:04:19-03,IBt,SP,"292448",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Capellari Jr, L","Barreto, KD; et al.","948","1993","07","26",NA,Brasil,São Paulo,Piracicaba,Parque da ESALQ,-47.626667,-22.712778,NA,NA,NA,NA,NA,NA,NA,NA,"-47.626667","-22.712778","1993","08","06",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"424",2019-11-21 10:04:19-03,IBt,SP,"342276",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Nicolau, SA; Faria, VB","1836","1999","10","04",NA,Brasil,São Paulo,Cajuru,"Fazenda Santana, área II.",-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,"21243",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"425",2019-11-21 10:04:19-03,IBt,SP,"23649",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Hunger Filho, M","268","1928","08",NA,NA,Brasil,São Paulo,Rio Claro,Parque Horto de Rio Claro,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"426",2019-11-21 10:04:19-03,IBt,SP,7927a,Carpo,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Hoehne, FC","Gehrt, A",s.n.,"1922","08","21",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,Árvore cultivada no Horto e nos Bosques doButantÒ.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"427",2019-11-21 10:04:19-03,IBt,SP,"7927",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Hoehne, FC","Gehrt, A",s.n.,"1922","08","21",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,Árvore cultivada no Horto e nos Bosques doButantÒ.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"428",2019-11-21 10:04:19-03,IBt,SP,"13774",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Puttemanns, A",CGG4291,"1897","09",NA,NA,Brasil,São Paulo,São Paulo,"Consolação. Em cultivo, jardim do prédio D. Veridiana T.",-46.6300010681152,-23.5400009155273,NA,NA,SP006026,SP006026,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"429",2019-11-21 10:04:19-03,IBt,SP,"15772",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Luederwaldt, H","Luederwaldt, H",s.n.,"1915","09",NA,NA,Brasil,São Paulo,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,Cultivada no Horto Bot.,NA,NA,"53584",auto,NA,NA,NA,NA,"1917",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"430",2019-11-21 10:04:19-03,IBt,SP,"359844",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,Brasil,São Paulo,São Paulo,"Parque Público da Luz, Espaço p·blico aberto vegetado.",-46.6300010681152,-23.5400009155273,NA,Fruto na carpoteca.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"431",2019-11-21 10:04:19-03,IBt,SP,359844a,Carpo,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,Brasil,São Paulo,São Paulo,"Parque Público da Luz, Espaço p·blico aberto vegetado.",-46.6300010681152,-23.5400009155273,NA,Fruto na carpoteca.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
