X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,relatedCatalogItem,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"558",2021-03-04 15:42:28-03,IF,SPSF,"20586",PreservedSpecimen,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,W.Hoehne,NA,"1946","01","02",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,Caieiras,Magnoliophyta,Asterales,Vahl,G.Heiden,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Magnoliopsida,"53584",auto,"2011","06","22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"559",2021-03-04 15:42:28-03,IF,SPSF,"04408",PreservedSpecimen,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,W.Hoehne,NA,NA,NA,NA,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,Congonhas,Magnoliophyta,Asterales,Vahl,G.Heiden,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Magnoliopsida,"53584",auto,"2011","06","17",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"624",2021-02-08 12:34:47-03,UFRGS,ICN,"031479",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","1021","1942","03","10",América do Sul,Brasil,NA,NA,Forma masculina.,NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"687",2021-02-08 12:34:47-03,UFRGS,ICN,"031865",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","1595","1946","01","02",América do Sul,Brasil,NA,NA,Forma masculina.,NA,NA,SP,Caieiras,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"688",2021-02-08 12:34:47-03,UFRGS,ICN,"031864",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","1596","1946","02","08",América do Sul,Brasil,NA,NA,Forma feminina.,NA,NA,SP,Caieiras,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"689",2021-02-08 12:34:47-03,UFRGS,ICN,"031964",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W",s.n.,"1946","04","15",América do Sul,Brasil,NA,NA,NA,NA,NA,SP,Lapa,Dicotyledon,NA,Vahl,"Teles, AM",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"690",2021-02-08 12:34:47-03,UFRGS,ICN,"019914",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2075","1948","09","21",América do Sul,Brasil,NA,NA,Forma masculina.,NA,NA,SP,próximo a Campo Congongas,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"691",2021-02-08 12:34:47-03,UFRGS,ICN,"031841",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2027","1946","12","20",América do Sul,Brasil,NA,NA,"IDEM ICN 20299.; Forma feminina.",NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"692",2021-02-08 12:34:47-03,UFRGS,ICN,"020300",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2028","1947","02","14",América do Sul,Brasil,NA,NA,Forma masculina.,NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"693",2021-02-08 12:34:47-03,UFRGS,ICN,"020299",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2027","1946","12","20",América do Sul,Brasil,NA,NA,"IDEM ICN 31841.; Forma feminina.",NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"694",2021-02-08 12:34:47-03,UFRGS,ICN,"020298",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2026","1946","12","20",América do Sul,Brasil,NA,NA,Forma feminina.,NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"695",2021-02-08 12:34:47-03,UFRGS,ICN,"020296",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2024","1947","02","14",América do Sul,Brasil,NA,NA,"IDEM ICN 32146; Forma feminina.",NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"696",2021-02-08 12:34:47-03,UFRGS,ICN,"032146",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2024","1947","02","14",América do Sul,Brasil,NA,NA,Forma feminina.,NA,NA,SP,próximo a Jaraguá,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"697",2021-02-08 12:34:47-03,UFRGS,ICN,"019924",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2103","1942","03","10",América do Sul,Brasil,NA,NA,Forma masculina.,NA,NA,SP,próximo a São Miguel,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"698",2021-02-08 12:34:47-03,UFRGS,ICN,"032141",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2192","1949","01","17",América do Sul,Brasil,NA,NA,Forma feminina.,NA,NA,SP,via Anhanguera km 22,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"699",2021-02-08 12:34:47-03,UFRGS,ICN,"019928",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W","2192","1949","01","17",América do Sul,Brasil,NA,NA,"IDEM ICN 32141; Forma feminina.",NA,NA,SP,via Anhanguera km 22,Dicotyledon,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2010","03","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"759",2019-11-21 10:00:04-03,IBt,SP,"64916",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata subopposita,"Campos, SM","226","1960","04","03",NA,Brasil,NA,NA,NA,SP031568,NA,São Paulo,Posto Experimental de Criação de Ovinos do Depto da Produção Animal. 4km NNW da cidade.,NA,NA,(DC.) Cabrera,"Wurdack, JJ",SP031568,Itapetininga,-48.0499992370605,-23.5900001525879,NA,NA,subopposita,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"760",2021-02-04 09:01:19-03,IBt,SP,"304623",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Souza, VC","4348","1993","09","06",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,Vahl,NA,NA,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"761",2021-02-04 09:01:19-03,IBt,SP,"296580",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Souza, VC","2435","1993","02","19",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,Vahl,NA,NA,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"762",2021-02-04 09:01:19-03,IBt,SP,"296579",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Souza, VC","4097","1993","09","06",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,Vahl,NA,NA,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"763",2019-11-21 10:00:04-03,IBt,SP,"43387",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Viégas, AP",s.n.,"1939","04","05",NA,Brasil,NA,NA,NA,SP031570,NA,São Paulo,Altop da Serra dos Cristais.,NA,NA,Vahl,"Heiden, G",SP031570,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,"17840",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"764",2021-03-11 09:39:33-03,IBt,SP,"16583",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Edwall, G",s.n.,"1892","11","01",NA,Brasil,NA,NA,Arbusto pequeno,NA,NA,São Paulo,"E.B. do Alto da Serra de Paranapiacaba, Campo Grande, linha férrea",NA,NA,Vahl,NA,NA,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"765",2019-11-21 10:00:04-03,IBt,SP,"16591",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Loefgren, A",CGG2339,"1894","04","02",NA,Brasil,NA,NA,NA,SP023532,NA,São Paulo,"Campos de Bocaina, Invernada Jardim",NA,NA,Vahl,"Barroso, GM",SP023532,São José do Barreiro,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"766",2019-11-21 10:00:04-03,IBt,SP,"16653",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Usteri, PA",s.n.,"1906","11","12",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Av. Paulista.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"767",2019-11-21 10:00:04-03,IBt,SP,"313075",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Joly, AB",s.n.,"1947","01","18",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Campos de Butantã.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"768",2019-11-21 10:00:04-03,IBt,SP,"16593",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Usteri, A","106","1906","01","01",NA,Brasil,NA,NA,NA,SP031569,NA,São Paulo,Penha.,NA,NA,Vahl,"Barroso, GM",SP031569,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"769",2019-11-21 10:00:04-03,IBt,SP,"313074",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W",s.n.,"1946","12","20",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Próximo ao Jaraguá.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"770",2019-11-21 10:00:04-03,IBt,SP,"313110",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W",s.n.,"1947","02","14",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Próximo ao Jaraguá.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"771",2019-11-21 10:00:04-03,IBt,SP,"313111",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W",s.n.,"1946","07","03",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Próximo ao Jaraguá.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","09","20",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"772",2019-11-21 10:00:04-03,IBt,SP,"16595",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Edwall, G",CGG1570,"1893","10","28",NA,Brasil,NA,NA,NA,SP023533,NA,São Paulo,Tanque do Bexiga,NA,NA,Vahl,"Barroso, GM",SP023533,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"773",2019-11-21 10:00:04-03,IBt,SP,"313048",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata,"Hoehne, W",s.n.,"1949","01","17",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Via Anhanguera Km 22.,NA,NA,Vahl,"Heiden, G",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2011","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"779",2019-11-21 10:00:04-03,IBt,SP,"64916",S,Plantae,Asteraceae,Baccharis,tridentata,Baccharis tridentata subopposita,"Campos, SM","226","1960","04","03",NA,Brasil,NA,NA,NA,SP031568,NA,São Paulo,Posto Experimental de Criação de Ovinos do Depto da Produção Animal. 4km NNW da cidade.,NA,NA,(DC.) Cabrera,"Wurdack, JJ",SP031568,Itapetininga,-48.0499992370605,-23.5900001525879,NA,NA,subopposita,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
