X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,locality,identifiedBy,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47,-21.4599990844727,"309",2021-03-01 16:20:52-03,UNICAMP,UEC,"100438",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Pansarin, ER; Aona, LYS; Faria, AD; Matsumoto, K; Feres, FR; Belinello, R","1997","01","23",Brazil,São Paulo,Mococa,-47,-21.4599990844727,NA,NA,NA,NA,UEC092561,UEC092561,"SP 342, sentido S.B Areias, A 6 Km de S.B Areias, 200 m do trevo de Mococa.","Maas, PJM",97/13,"1999","01",NA,Flores brancas.,"24370",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"310",2019-08-20 10:01:57-03,UNICAMP,UEC,"36831",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Monteiro, R","1978","04","30",Brazil,São Paulo,Pirassununga,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,UEC000476,UEC000476,"Chácara São Sebastião, No brejo seco.","Maas, H","7700","1992",NA,NA,"Até 1 m.; flores brancas. Com frutos.","24621",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6300010681152,-22.8899993896484,"311",2019-08-20 10:01:57-03,UNICAMP,UEC,"110398",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Pansarin, ER; Faria, AD; Galvão, JC; Belinello, R","2000","01","17",Brazil,São Paulo,Santa Cruz do Rio Pardo,-49.6300010681152,-22.8899993896484,NA,NA,NA,NA,UEC092560,UEC092560,"Rodovia Raposo Tavares, SP 270, Km 302, Brejo ao lado da Rodovia.","Pansarin, ER","688","2000","01",NA,NA,"43562",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"312",2021-03-01 16:20:52-03,UNICAMP,UEC,"122373",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Toledo, CB; Santiago, J","1987","04","13",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC024368,UEC024368,Res. F. do Pq. Nac. das Fontes do Ipiranga,Romaniuc,"302","1991","09",NA,"Arbusto de 1,5 metros de altura com flores brancas.","53584",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"313",2019-08-20 10:01:57-03,UNICAMP,UEC,"25082",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Rodrigues, RR; Figueiredo, N; Vivalta, A","1981","03","20",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC000473,UEC000473,"Ilha Anchieta, Início da mata próxima ao mar.","Maas, H","12339","1992",NA,NA,"Herbácea, flor branca.","34265",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-22.9699993133545,"314",2019-08-20 10:01:57-03,UNICAMP,UEC,"148096",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Santos, BCB","2008","07","02",Brazil,São Paulo,Valinhos,-46.9900016784668,-22.9699993133545,NA,NA,NA,NA,UEC000484,UEC000484,NA,"Santos, BCB",s.n.,NA,NA,NA,Arbusto 2m de altura.,"12075",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"328",2020-12-04 13:19:48-03,UDESC,LUSC,"5305",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,K.P.Francisco,"2009","03","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,LUSC001393,LUSC001393,Jardim Tapera-Projeto alagado (NGD-Sul/SVMA).,NA,"60",NA,NA,NA,";flores amarelas;;.","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7999992370605,-21.9799995422363,"379",2019-10-17 08:05:49-03,UTFPR,HCF,"2294",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. König,D. Colombara,"2005","04","23",Brasil,SP,Itajú,-48.7999992370605,-21.9799995422363,NA,NA,NA,NA,NA,NA,Sítio São Vicente,M.G. Caxambu,NA,"2005","07","09","herbácea, ereta, com folhas alternas. Presença de flores brancas. Em banhado.","13360",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"427",2015-09-03 20:50:30-03,MNHN,RECOLNAT_MNHN_P,P01674288,PreservedSpecimen,NA,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Usteri,"1907","7","25",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,P01674288,P01674288_01,". Iguape, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674288' target='other'> <mi>dwc_moreinfo</mi></a>,"55628",auto,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"428",2015-09-03 20:50:29-03,MNHN,RECOLNAT_MNHN_P,P01674284,PreservedSpecimen,NA,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Langeron,"1927","5","13",Brasil,São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,P01674284,P01674284_01,". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,Plantes du Brésil. . Reçu le 12 Octobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674284' target='other'> <mi>dwc_moreinfo</mi></a>,"26836",auto,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"429",2015-09-03 20:50:29-03,MNHN,RECOLNAT_MNHN_P,P01674285,PreservedSpecimen,NA,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Langeron,"1927","5","13",Brasil,São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,P01674285,P01674285_01,". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,Plantes du Brésil. . Reçu le 12 Octrobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674285' target='other'> <mi>dwc_moreinfo</mi></a>,"26836",auto,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0299987792969,-20.1700000762939,"441",2020-12-11 11:45:38-03,UFMG,BHCB,"41216",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koehne,NA,NA,NA,NA,Brasil,São Paulo,Miguelópolis,-48.0299987792969,-20.1700000762939,NA,NA,NA,NA,NA,NA,Reservatório de Volta Grande,NA,s.n.,NA,NA,NA,NA,"42124",auto,Southern America,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.75,"579",2008-05-27 22:02:00-03,MO,MOBOT,"625424",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,Alwyn H. Gentry|Elsa M. Zardini,"1985","1","6",Brazil,São Paulo,NA,-47.5,-22.75,NA,NA,"550.00000000",NA,NA,NA,"SP-304 between Piracicaba and Americana, Km. 188; forest remnant near highway.",NA,Gentry 49277,NA,NA,NA,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,"2",85-12,"35",São Paulo,SP,Sudeste
-49.31638889,-20.70805556,"612",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"26427",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Oliveira, A.P. e Oliveira, H.K.",NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.31638889,-20.70805556,"-49.31638889","-20.70805556",NA,NA,NA,NA,Córrego Talhado,NA,NA,NA,NA,NA,"Herbácea 80 cm, semente avermelhada, fruto maduro;",NA,NA,América do Sul,NA,NA,Tracheophyta,Zingiberales,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5400009155273,-20.7099990844727,"613",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"29128",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Fernandes, A.C.","2006","05",NA,Brasil,São Paulo,Colina,-48.5400009155273,-20.7099990844727,NA,NA,NA,NA,NA,NA,Área da empresa Colitex,NA,NA,NA,NA,NA,NA,"21359",auto,América do Sul,NA,NA,Tracheophyta,Zingiberales,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"642",2020-07-15 14:43:51-03,UNESP-RC,HRCB,"31406",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Takahasi, A.",NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.585333,-22.507417,"643",2020-07-15 14:43:51-03,UNESP-RC,HRCB,"72651",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,Shima,NA,NA,NA,Brasil,São Paulo,Rio Claro,-47.585333,-22.507417,47º35'07.2W,22º30'26.7S,NA,NA,NA,NA,Parque Geológico de Assistência,"Shima, J.N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"645",2020-07-15 14:43:51-03,UNESP-RC,HRCB,"49609",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Lombardi,"2008","03","24",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,46º56'08.8W,"23º13'49,6S","850","850",NA,NA,NA,NA,"7327",NA,NA,NA,"local úmido. Erva, flores brancas","17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4700012207031,-20.9400005340576,"648",2017-11-24 14:12:40-02,UFLA,ESAL,"8146",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Vagner Kiill,NA,NA,NA,Brasil,São Paulo,Bebedouro,-48.4700012207031,-20.9400005340576,NA,NA,"5","5",NA,NA,Sítio Palmeiras,Vagner Kiill,s.n.,NA,NA,NA,"arbusto; 1,5; ;; palustre","22514",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4445,-23.8275,"787",2021-03-15 18:30:23-03,USP,SPF,"215106",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Martins, EGA","2011","10","13",Brasil,São Paulo,Cubatão,-46.4445,-23.8275,"-46.4445","-23.8275",NA,NA,SPF00215106,NA,"Parque Ecológico Perequê, Margem do rio Perequê, ao lado do campinho de futebol.","Martins, EGA","252","2013","10",NA,"Erva rizomatosa, 1,5 m alt. Caule ereto e avermelhado na base. Folhas glabras na face abaxial e pubescentes na adaxial. Inflorescência densa, flores com corola alva, estilete alvo e longo. Fruto baga verde a alaranjado.; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.816667,-22.25,"812",2019-10-07 09:22:53-03,UEFS,HUEFS,"9160",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Queiroz, L.P.de","1989","02","23",Brasil,São Paulo,Itirapina,-47.816667,-22.25,47W49',22S15',NA,NA,HUEFS0009160,HUEFS0009160,NA,NA,"2309",NA,NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Zingiberales,Lilianae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"817",2019-06-11 13:52:11-03,F,FMNH-SEEDPLANTS,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,I. Mimura,"1962","2","10",Brazil,São Paulo,NA,-49,-22,NA,NA,NA,NA,NA,NA,NA,RRC ID Flag,"273",NA,NA,NA,NA,NA,NA,South America,NA,NA,Spermatophyta,NA,Monocotyledoneae,NA,NA,NA,"273","35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"820",2019-01-25 15:37:33-02,IAC,IAC,"30204",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,L.C. Bernacci et al.,"1995","03","16",Brasil,São Paulo,Monte Alegre do Sul,-46.668492,-22.694886,"-46.668492","-22.694886",NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",L.C. Bernacci et al.,"1338","1995","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"821",2019-01-25 15:37:33-02,IAC,IAC,"3693",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,A.P. Viégas & J. Kiehl,"1939","03","28",Brasil,São Paulo,Campinas,-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,Joaquim Egídio,A. Gehrt,s/nº,"1940","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"822",2019-01-25 15:37:33-02,IAC,IAC,"4275",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,A.S. Costa (1),"1938","11","25",Brasil,São Paulo,Ubatuba,-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,NA,NA,"Heráceo, Estação Experamental",A.S. Lima,s/nº,"1942","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"823",2019-01-25 15:37:33-02,IAC,IAC,"42929",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,E. Zuchiwschi,"2003","04","04",Brasil,São Paulo,Campinas,-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,NA,"IAC, Fazenda Santa Elisa",E. Zuchiwschi,"38","2003","04","04",Nome popular: lírio-do-brejo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"824",2019-01-25 15:37:33-02,IAC,IAC,"4379",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,A.S. Costa (1),"1938","11","25",Brasil,São Paulo,Ubatuba,-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,NA,NA,"Herbáceo, Estação Experimental",A.S. Lima,s/nº,"1942","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3163889,-20.7080556,"826",2019-01-25 15:47:31-02,IAC,IAC,"51058",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,I.M. Silva,"2009","04","08",Brasil,São Paulo,São José do Rio Preto,-49.3163889,-20.7080556,"-49.3163889","-20.7080556",NA,NA,NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",I.M. Silva,"71","2009","04","08",Coordenadas medidas 20o42`29`` S e 49o18`59`` W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3163889,-20.7080556,"827",2019-01-25 15:47:31-02,IAC,IAC,"51075",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,I.M. Silva,"2009","05","30",Brasil,São Paulo,São José do Rio Preto,-49.3163889,-20.7080556,"-49.3163889","-20.7080556",NA,NA,NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",I.M. Silva,"88","2009","05","30",Coordenadas medidas 20o42`29`` S e 49o18`59`` W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"828",2019-01-25 15:37:33-02,IAC,IAC,"5380",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,C.Smith,"1940","02","29",Brasil,São Paulo,Ubatuba,-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,NA,NA,"Herbáceo, Estação Experimental",O. Handro,s/nº,"1944","12","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.144444,-23.533333,"851",2013-02-07 10:19:35-02,UMC,HUMC,"4185",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,ABNRST,"2007","02","17",Brazil,São Paulo,Mogi das Cruzes,-46.144444,-23.533333,46W08'40,23S31'60,NA,NA,NA,NA,"Distrito César de Souza prox. da Indústria Café S Beira da estrada, solo úmido argiloso, local ensolarado.",NA,"1",NA,NA,NA,"2 mts de altura, flor branca, 4 pétalas ( 2 fundidas e 2 isoladas), arbustiva.",NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.146667,-23.533611,"854",2013-02-07 10:19:35-02,UMC,HUMC,"2883",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Braga, F.","2006","05","13",Brazil,São Paulo,Mogi das Cruzes,-46.146667,-23.533611,46W08'48,23S32'01,"740","740",NA,NA,"Mata Ciliar, Cézar de Souza Habitat: Borda de Mata ciliar.",NA,NA,NA,NA,NA,Herbácea aromática.,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"856",2013-02-07 10:19:35-02,UMC,HUMC,"3977",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Augusto, H., Fukunag","2007","03","24",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,"A.P.A da Várzea do Rio Tietê Campo antrópico, solo úmido e ensolarado.",NA,"58",NA,NA,NA,"Herbácea com aproximadamente 2m, flores brancas.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"857",2013-02-07 10:19:35-02,UMC,HUMC,"4304",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mano, E., Menezes, C","2007","03","17",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,Distrito de César de Souza A.P.A da Várzea do Rio Tietê. Borda da estrada.,NA,NA,NA,NA,NA,"Monocotilêdonea; flor trímera com corola branca. Popularmente conhecida como lírio-do-brejo, sombra, epífita, aproximadamente 1,5m do chão, solo.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"858",2013-02-07 10:19:35-02,UMC,HUMC,"4277",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Honda, E. T.; Inácio","2007","03","17",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,"720","720",NA,NA,Distrito César de Souza prox. da Indústria Café S,NA,NA,NA,NA,NA,"beira da estrada, flor branca, porte grande.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"859",2013-02-07 10:19:35-02,UMC,HUMC,"3916",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Costa, A.C., Cachato","2007","03","24",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,"B. Rio Acima, Estradado Afia Faca, APA da Várzea Ambiente aberto com luminosidade, solo seco, material coletado na borda da estrada na área da Várzea do Rio Tietê.",NA,"0043",NA,NA,NA,Herbácea.,"28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"860",2013-02-07 10:19:35-02,UMC,HUMC,"3424",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Fernandes, F;","2006","05","06",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,A.P.A da Várzea do Rio Tietê Borda da mata.,NA,"045",NA,NA,NA,"Herbácea c.a 1.30m de altura. Corola alva, anteras brancas, odor presente.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"864",2019-11-13 16:04:21-03,UNISANTA,HUSC,"12028",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"L.P. Moreira; T.R. Souza","2017","03","24",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,Reserva de Desenvolvimento Sustentável Barra do Una.,"P.S.P Sampaio; G.C. Marins","24","2017","04",NA,"Arbusto com 1m de altura. Quintal da casa do Valmir. Nome local: Lírio.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"865",2019-11-13 16:04:21-03,UNISANTA,HUSC,"11814",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"L.P. Moreira; T.R. Souza","2017","04","22",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,Reserva de Desenvolvimento Sustentável Barra do Una.,"P.S.P Sampaio; G.C. Marins","47","2017","05",NA,"Arbusto com 1m de altura. Beira da estrada. Nome local: Capit, lírio.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.310001373291,-22.1000003814697,"888",2020-11-12 17:03:43-03,UEL,FUEL,"3924",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koenig,"Munhoz, VB","1986","10","11",Brasil,São Paulo,Dourado,-48.310001373291,-22.1000003814697,NA,NA,NA,NA,FUEL016963,NA,Fazenda Santa Clara,"Vieira, AOS",s.n.,"1987",NA,NA,NA,"13775",auto,NA,NA,NA,Tracheophyta,Zingiberales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"889",2020-11-12 17:03:43-03,UEL,FUEL,"3014",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koenig,"Carvalho Jr, O","1986","05","03",Brasil,São Paulo,Iporanga,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,FUEL016964,NA,NA,NA,"10",NA,NA,NA,NA,"38740",auto,NA,NA,NA,Tracheophyta,Zingiberales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"890",2020-11-12 17:03:43-03,UEL,FUEL,"17210",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koenig,"Baratela, KC; et al.","1995","04","09",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,FUEL016962,NA,Gruta da Barreira,"Paiva, MRC","12","1995",NA,NA,NA,"27729",auto,NA,NA,NA,Tracheophyta,Zingiberales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.566667,-22.366667,"895",2019-11-01 15:17:42-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Eiten, G; Eiten, LT; Mimura, I","1965","02","07",Brasil,São Paulo,Paraguaçu Paulista,-50.566667,-22.366667,"-50.566667","-22.366667","500","550",UB0029370,UB0029370,6km north of city of Paraguaçu Paulista. At state forest station. At edge of marsh south of houses,"Eiten, G","5876","1997",NA,NA,"All specimes collected from one clump several meters square, about 1,5m tall. Tepals, filaments & anthers white; stigma green. Flowers 8cm wide the large central tepal 6cm wide by 5cm tall, white with center base of front surface light",NA,NA,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.566667,-22.366667,"906",2019-11-01 15:17:42-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Eiten, G; Eiten, LT; Mimura, I","1965","02","07",Brasil,São Paulo,Paraguaçu Paulista,-50.566667,-22.366667,"-50.566667","-22.366667","500","550",UB0029369,UB0029369,6km north of city of Paraguaçu Paulista. At state forest station. At edge of marsh south of houses,"Eiten, G","5876","1997",NA,NA,"All specimes collected from one clump several meters square, about 1,5m tall. Tepals, filaments & anthers white; stigma green. Flowers 8cm wide the large central tepal 6cm wide by 5cm tall, white with center base of front surface light",NA,NA,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"910",2019-11-01 15:17:41-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mimura, I","1962","02","10",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"550","550",UB0029379,UB0029379,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 8,0km SW em linha reta da praça principal de São José dos Campos","Smith, LB; Smith, SF","273","1966",NA,NA,"Erva. Medidas da face de uma flor: altura 4,5cm, largura 8,5cm. Pétalas brancas, anteras brancas e estigma verde-claro; Lugar aberto. Enraizado em água, próximo ao córrego da Ressaca","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
