X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0711,-23.4339,"430",2019-01-25 15:38:59-02,IAC,IAC,"49620",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,E. Ramos et al.,"E. Ramos; H.R. Gonçalves; J.A.M.A. Gomes & F.J. Benedetti","326","2007","08","07",NA,Brasil,São Paulo,Ubatuba,"encosta, caminho para a ponta do Baguarí",-45.0711,-23.4339,NA,nome vulgar: caxeta,NA,NA,NA,NA,"2007","08","-45.0711","-23.4339","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.436667,-22.579167,"432",2020-07-23 12:00:10-03,CEPLAC,CEPEC,"124624",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,U. Carrera,U. Carrera,NA,"2007","09","08",NA,Brasil,Rio de Janeiro,Nova Iguaçu,Reserva Biológica do Tinguá - Vargem dos Macacos.,-46.436667,-22.579167,NA,NA,NA,NA,NA,NA,NA,NA,46W26'12,22S34'45,NA,NA,NA,NA,30/12/2007,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.014167,-23.563889,"441",2013-02-07 10:18:12-02,UMC,HUMC,"4552",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,Equipe FEPAF,"101","2006","08","28",Southern America,Brazil,São Paulo,Biritiba Mirim,Entorno da Barragem de Biritiba. Próx. a ponte sobre o rio Tietê. Mata Secundária.,-46.014167,-23.563889,NA,Arbórea. Flor branca.,NA,NA,"752","752",NA,NA,46W00'51,23S33'50,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"444",2019-11-13 16:04:33-03,UNISANTA,HUSC,"2129",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Martins, S.E.","Magenta, M.A.G.; Martins, S.E.","214","1999","09","30",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP 55",-46.138599395752,-23.8544006347656,NA,"Arvoreta com 4m de altura, flores creme com fauce amarela; Floresta de restinga alta umida",NA,NA,NA,NA,"2000","05",NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"445",2019-11-13 16:04:33-03,UNISANTA,HUSC,"8469",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Sugiyama, M.","Scolari, G.O.; Nakasato, M.V.","60","2007","04","22",NA,Brasil,São Paulo,Peruíbe,Guaraú,-46.9900016784668,-24.3199996948242,NA,"Arvore com 5,69m de altura; Floresta alta de restinga",NA,NA,NA,NA,"2007","08",NA,NA,"30","21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"446",2019-11-13 16:04:33-03,UNISANTA,HUSC,"688",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Souza, V.C.","Souza, V.C.",s.n.,"1988","10","02",NA,Brasil,São Paulo,Peruíbe,praia do Arpoador,-46.9900016784668,-24.3199996948242,NA,"Arvore com 10m de altura, flores alvas, botões verde-acastanhados; restinga",NA,NA,NA,NA,"1988","10",NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"447",2019-11-13 16:04:33-03,UNISANTA,HUSC,"11932",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"P.S.P Sampaio; G.C. Marins","L.P. Moreira; T.R. Souza","27","2017","03","24",NA,Brasil,São Paulo,Peruíbe,Reserva de Desenvolvimento Sustentável Barra do Una.,-46.9900016784668,-24.3199996948242,NA,"Raíz com 1m de comprimento. Portinho. Nome local: Caxeta.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.",NA,NA,NA,NA,"2017","04",NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"448",2019-11-13 16:04:33-03,UNISANTA,HUSC,"12017",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"P.S.P Sampaio; G.C. Marins","L.P. Moreira; T.R. Souza","54","2017","05","25",NA,Brasil,São Paulo,Peruíbe,Reserva de Desenvolvimento Sustentável Barra do Una.,-46.9900016784668,-24.3199996948242,NA,"Arbusto com 1,70m de altura. Mangue, Porto Tocaia. Nome local: Caxeta.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.",NA,NA,NA,NA,"2017","05",NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"449",2019-11-13 16:04:33-03,UNISANTA,HUSC,"8472",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Boldrin, A.H.L.","Boldrin, A.H.L.; et al.",s.n.,"2007","01",NA,NA,Brasil,São Paulo,Santos,"Sitio Sandi, área continental, Embraport",-46.3300018310547,-23.9599990844727,NA,"Arvore crescendo na borda de uma Ilha de restinga em área alagadiça; restinga",NA,NA,NA,NA,"2007","01",NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"450",2019-11-13 16:04:33-03,UNISANTA,HUSC,"8468",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Boldrin, A.H.L.","Boldrin, A.H.L.; Ignácio, A.; Almeida, E.M.","482","2009","04",NA,NA,Brasil,São Paulo,Santos,"Sitio Sandi, área continental, Embraport",-46.3300018310547,-23.9599990844727,NA,"Arvore crescendo na borda de um remanescente de floresta baixa de restinga; restinga",NA,NA,NA,NA,"2009","04",NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"451",2019-11-13 16:04:33-03,UNISANTA,HUSC,"8470",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Boldrin, A.H.L.","Boldrin, A.H.L.; et al.",s.n.,"2007","01",NA,NA,Brasil,São Paulo,Santos,"Sitio Sandi, área continental, Embraport",-46.3300018310547,-23.9599990844727,NA,"Arvore crescendo na borda de uma Ilha de restinga em área alagadiça; restinga",NA,NA,NA,NA,"2007","01",NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"452",2019-11-13 16:04:33-03,UNISANTA,HUSC,"8471",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Boldrin, A.H.L.","Boldrin, A.H.L.; et al.",s.n.,"2007","01",NA,NA,Brasil,São Paulo,Santos,"Sitio Sandi, área continental, Embraport",-46.3300018310547,-23.9599990844727,NA,"Arvore crescendo na borda de uma Ilha de restinga em área alagadiça; restinga",NA,NA,NA,NA,"2007","01",NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083333,-22.5,"454",2019-11-01 14:55:34-03,UnB,UB,"118774",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Farias, R","Gentry, AH","49295","1985","01","08",Southern America,Brasil,São Paulo,Ubatuba,NA,-45.083333,-22.5,NA,"Flowers white; fruits green.; Shrub 1,5m.",NA,NA,NA,NA,NA,NA,"-45.083333","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.033333,-24.366667,"455",2019-11-01 14:55:34-03,UnB,UB,"118776",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Farias, R","Ferreira Neto, JP","56","1979","11","02",Southern America,Brasil,São Paulo,Peruíbe,NA,-47.033333,-24.366667,NA,"Flor branca.; Árvore 7m.",NA,NA,NA,NA,NA,NA,"-47.033333","-24.366667",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.033333,-24.366667,"456",2019-11-01 14:55:34-03,UnB,UB,"118777",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Farias, R","Oliveira, JTA","50","1979","11","02",Southern America,Brasil,São Paulo,Peruíbe,NA,-47.033333,-24.366667,NA,"Flor branca.; Árvore 7m.",NA,NA,NA,NA,NA,NA,"-47.033333","-24.366667",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"457",2019-11-01 14:55:34-03,UnB,UB,"118775",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Farias, R","Salis, SM","275","1989","11","18",Southern America,Brasil,São Paulo,Bertioga,"Beira da estrada Rio-Santos, Km 207",-46.138599395752,-23.8544006347656,NA,"Flor branca.; Arbóreo 3,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.499167,-24.001111,"459",2021-03-04 15:43:40-03,IF,SPSF,"51892",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,A. Maruyama,A. Maruyama & L. Cicco,"734","2017","01","25",América do Sul,Brasil,SC,Praia Gande,Km 99 da Rodovia 101,-46.499167,-24.001111,NA,"COLETA: Árvore com aprox. 7m de altura. Flores com pétalas de coloração branca.; GEOGRAFIA: Floresta Paludosa Inundável, próximo ao CPD da Praia Grande, sentido Serra da Leoa, Km99 da Rodovia 101, interior.;",NA,NA,"11","11","2017","01",NA,NA,"25",NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"461",2021-03-04 15:43:40-03,IF,SPSF,"23789",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,E.L.M.Catharino,"1527","1990","11","21",América do Sul,Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"462",2021-03-04 15:43:40-03,IF,SPSF,"29317",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,G.O.Romao,"729","2001","04","19",América do Sul,Brasil,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.7799987792969,-24.1800003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26998",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"463",2021-03-04 15:43:40-03,IF,SPSF,"19560",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,J.A.Pastore,S.E.Martins,"154","1994","11","03",América do Sul,Brasil,SP,Cubatão,vale do rio Pilões,-46.4199981689453,-23.8899993896484,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m; flores creme esverdeadas.; GEOGRAFIA: Margem da estrada de manutenção da DERSA;",NA,NA,NA,NA,"1994","11",NA,NA,"30","15123",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"464",2021-03-04 15:43:40-03,IF,SPSF,"24780",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,C.Kozera,"822","1999","01","10",América do Sul,Brasil,SP,Iguape,E.Ecol.Chauás,-47.5499992370605,-24.7000007629395,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"465",2021-03-04 15:43:40-03,IF,SPSF,"03117",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,D.Bento Pickel,NA,"1947","09","03",América do Sul,Brasil,SP,Santos,Sao Vicente,-46.3300018310547,-23.9599990844727,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"466",2021-03-04 15:43:40-03,IF,SPSF,"00155",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,M.Koscinski,NA,"1936","09","01",América do Sul,Brasil,SP,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"467",2021-03-04 15:43:40-03,IF,SPSF,"06267",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,M.Magalhaes,NA,"1929","01","09",América do Sul,Brasil,SP,Ubatuba,Horto Florestal,-45.0699996948242,-23.4300003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"468",2021-03-04 15:43:40-03,IF,SPSF,"22660",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,J.A.Pastore,F.C.P.Garcia,"82","1988","09","03",América do Sul,Brasil,SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2009","10",NA,NA,"16","34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"469",2021-03-04 15:43:40-03,IF,SPSF,"11581",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,M.J.Robim,"510","1987","11","15",América do Sul,Brasil,SP,Ubatuba,praia do Lazaro,-45.0699996948242,-23.4300003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916389,-25.020278,"496",2019-11-21 10:02:18-03,IBt,SP,"279516",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,NA,"Gelson; et al.","33393","1995","02","11",NA,Brasil,São Paulo,Cananéia,Ilha Comprida,-47.916389,-25.020278,NA,NA,SP059561,SP059561 SP059561_01,NA,NA,NA,NA,"-47.916389","-25.020278",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852778,-23.3525,"497",2019-11-21 10:02:18-03,IBt,SP,"295191",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Nave, AG","Leitão Filho, HF; Rodrigues, RR; Santin, D; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34713","1996","01","30",NA,Brasil,São Paulo,Ubatuba,Trilha da Casa da Farinha,-44.852778,-23.3525,NA,NA,NA,NA,NA,NA,NA,NA,"-44.852778","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"501",2019-11-21 10:02:18-03,IBt,SP,"285753",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Almeida, RF","Proença, SL; et al.","76","1995","08","22",NA,Brasil,São Paulo,Bertioga,Praia de Boracéia. Rod. BR 101,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,"30","37616",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"502",2019-11-21 10:02:18-03,IBt,SP,"360904",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Martins, SE","Magenta, MAG; Martins, SE","214","1999","09","30",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP-55",-46.138599395752,-23.8544006347656,NA,NA,SP059559,SP059559,NA,NA,"2000","05",NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"503",2019-11-21 10:02:18-03,IBt,SP,"154673",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Lopes, EA","Yano, O",s.n.,"1977","11","10",NA,Brasil,São Paulo,Cananéia,NA,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,"1980","04",NA,NA,"29","37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"504",2020-12-10 11:27:03-03,IBt,SP,"246767",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gentry, AH","Barros, F; Martuscelli, P","1979","1990","12","02",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Restinga do Pereirinha",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"505",2020-12-10 11:27:03-03,IBt,SP,"163088",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gentry, AH","De-Grande, DA; Lopes, EA; Morais, JD","359","1979","12","10",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Sítio Barreirinho",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"506",2020-12-10 11:27:03-03,IBt,SP,"197043",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gentry, AH","Marassi, RD; et al.","68","1982","11","25",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Beira do rio Pereque",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"507",2019-11-21 10:02:18-03,IBt,SP,"254596",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Sugiyama, M","Sugiyama, M; Copolla, FMM","952","1991","07","03",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"508",2019-11-21 10:02:18-03,IBt,SP,"384196",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Cordeiro, I","Barros, F; Forero, E; Melo, MMRF; Romanini, RP; Souza, FO","3135","2006","03","21",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Rio canjoca.",-47.9199981689453,-25.0100002288818,NA,NA,SP059564,SP059564,NA,NA,"2006","04",NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"509",2019-11-21 10:02:18-03,IBt,SP,"179854",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Almeida, RF","Custodio Filho, A; Custodio, RMV","934","1982","10",NA,NA,Brasil,São Paulo,Caraguatatuba,Porto Novo.,-45.4099998474121,-23.6200008392334,NA,NA,SP059569,SP059569,NA,NA,"2010","01",NA,NA,"07","30093",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"510",2019-11-21 10:02:18-03,IBt,SP,"14896",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O",s.col.,s.n.,"1899","08","21",NA,Brasil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,"1945","01",NA,NA,"22","15123",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"511",2019-11-21 10:02:18-03,IBt,SP,"1057",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O; Toledo, JMF","Gomes, JF",s.n.,"1917","12","12",NA,Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,"1945","01",NA,NA,"22","55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"512",2019-11-21 10:02:18-03,IBt,SP,"14894",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gomes, JC","Loefgren, A",CGG2667,"1894","10","29",NA,Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,SP036442,SP036442,NA,NA,"1962",NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"513",2019-11-21 10:02:18-03,IBt,SP,"287825",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Carvalhaes, MA","Nicolau, SA; Anunciação, EA","868","1994","12","06",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Encosta",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 6,0m. alt., crescendo em barranco, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"514",2019-11-21 10:02:18-03,IBt,SP,"251798",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Carvalhaes, MA","Cordeiro, I; et al.","875","1991","12","18",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Manguezal",-47.5499992370605,-24.7000007629395,NA,"Arvoreta ca. 3m alt., frutos imaturos verdes, folhas restritas ao ápice dos ramos, ramos esbranquiçados",SP059567,SP059567 SP059567_01,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"515",2019-11-21 10:02:18-03,IBt,SP,"309056",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Rossi, L","Fávero, OA; et al.","368","1992","02","16",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Margem do Rio Comprido, voltando do aguapeu para a Cachoeira do Guilherme",-47.5499992370605,-24.7000007629395,NA,"Árvore espontanêa, flor isolada, branca e com miolo amarelo, regoão alagada e brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"516",2019-11-21 10:02:18-03,IBt,SP,"254401",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Carvalhaes, MA","Rossi, L; et al.","968","1991","11","28",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Margem do Rio Verde",-47.5499992370605,-24.7000007629395,NA,"Árvore 5,0m. alt., botões creme, crescendo na beira do rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"517",2019-11-21 10:02:18-03,IBt,SP,"293448",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Carvalhaes, MA","Cordeiro, I; et al.","1606","1995","12","11",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Margens do Rio do Verde",-47.5499992370605,-24.7000007629395,NA,"Arvoreta ca. 4m alt., corola alva, tubo amarelo internamente, odorifera",SP059566,SP059566,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"518",2019-11-21 10:02:18-03,IBt,SP,"248102",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Carvalhaes, MA","Catharino, ELM; et al.","1527","1990","11","21",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Mata sobre restinga, beira da estrada após travessia do Rio Una",-47.5499992370605,-24.7000007629395,NA,"Arvoreta, até ca. 8,0m alt.,flores alvas com parte interna do tubo amarelo, local alagadiço, beira do Rio Una",SP059568,SP059568,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
