X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,geoFlag,individualCount,continentOcean,preparationType,barcode,imagecode,class,typeStatus,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"83",2020-02-10 17:53:25-03,UNICAMP,UEC,"86591",S,Plantae,Magnoliopsida,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & D.Dietr.) Wiehler,"Chautems, A","1998",NA,NA,"Sazima, M; Sazima, I","35330","1996","02","16",Brazil,São Paulo,Campos do Jordão,Horto Florestal de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,NA,"flor, Epífita, flores vermelhas.",auto,NA,NA,NA,UEC141472,UEC141472,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"84",2021-03-12 12:52:37-03,UNICAMP,UEC,"209209",S,Plantae,Magnoliopsida,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & D.Dietr.) Wiehler,"Campos-Rocha, A","2013","02","18","Campos-Rocha, A","1142","2013","02","18",Brazil,São Paulo,Nova Odessa,em cultivo no Jardim Botânico Plantarum,-47.2900009155273,-22.7700004577637,NA,NA,"8440",NA,NA,"Herbácea dotada de tubera, ca. 40 cm de altura, cálice verde-avermelhado, corola vermelha",auto,NA,NA,NA,UEC179367,UEC179367_v01,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"85",2020-02-10 17:53:25-03,UNICAMP,UEC,"108757",S,Plantae,Magnoliopsida,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & D.Dietr.) Wiehler,"Chautems, A","2000","04",NA,"Freitas, L","638","1999","03","20",Brazil,São Paulo,São José do Barreiro,"Fazenda Invernadinha, Estrada para o Bairro dos Macacos.",-44.5699996948242,-22.6399993896484,NA,NA,"30784",NA,NA,"flor, Erva de 15-50 cm de altura, flores de corola vermelho-alaranjada. Campo de altitude ao lado de afloramento rochoso.",auto,NA,NA,NA,UEC141469,UEC141469,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.69,"241",2019-11-13 11:20:21-03,USP,SPF,"98713",PreservedSpecimen,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & A.Dietr.) Wiehler,"Chautems, A","1998","01",NA,"Tamashiro, JY","847","1996","04","13",Brasil,São Paulo,São Bento do Sapucaí,Pedra do Bauzinho,-45.45,-22.69,"-45.45","-22.69",NA,NA,NA,NA,NA,NA,NA,NA,SPF00098713,SPF00098713,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"253",2019-11-13 11:20:21-03,USP,SPF,"73045",PreservedSpecimen,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & A.Dietr.) Wiehler,"Chautems, A","1994",NA,NA,"Menezes, NL",s.n.,"1977","05","14",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,NA,NA,auto,NA,NA,NA,SPF00073045,SPF00073045,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"254",2019-11-13 11:20:21-03,USP,SPF,"71812",PreservedSpecimen,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & A.Dietr.) Wiehler,"Chautems, A","1992",NA,NA,"Magalhães, JC","1971","1971","01",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,NA,NA,auto,NA,NA,NA,SPF00071812,SPF00071812,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"255",2019-11-13 11:20:21-03,USP,SPF,"75124",PreservedSpecimen,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & A.Dietr.) Wiehler,"Chautems, A","1994",NA,NA,"Jouy, A",B1325,"1991","04","13",Brasil,São Paulo,São Bento do Sapucaí,Pedra do Baú,-45.7299995422363,-22.6800003051758,NA,NA,"18089",NA,NA,NA,auto,NA,NA,NA,SPF00075124,SPF00075124 SPF00075124_1,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"268",2020-07-23 12:08:41-03,CEPLAC,CEPEC,"32754",PreservedSpecimen,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,NA,A. Chautems,NA,NA,NA,L. Lanstyack,NA,NA,NA,NA,Brasil,São Paulo,CAMPOS DO JORDÃO,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,30/01/1990,"35",São Paulo,SP,Sudeste
-45.656111,-22.685,"272",2021-03-04 15:46:38-03,IF,SPSF,"37481",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & Dietr.) Wiehler,F. A. R. D. P. Arzolla,"2007","03","23",F. A. R. D. P. Arzolla & G.C.R.de Paula,"1077","2007","03","23",Brasil,SP,São Bento do Sapucaí,pedra do Bauzinho,-45.656111,-22.685,NA,NA,NA,"1830","1830","COLETA: Planta herbácea, rupícola, frutgos imaturos.; GEOGRAFIA: campo rupestre.;",NA,NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.730833,-22.688889,"273",2021-03-04 15:46:38-03,IF,SPSF,"53806",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,((Otto & A.Dietr.)) Wiehler,L.C.Pereira,"2018","04","28",L.C. Pereira et al.,"76","2018","04","28",Brasil,SP,São Bento do Sapucaí,NA,-45.730833,-22.688889,NA,NA,NA,NA,NA,"COLETA: Erva rupícola. Folhas verde-claro, com tricomas. Flores passadas, na cor vermelha. Frutos imaturos.; GEOGRAFIA: Complexo Pedra do Baú. Coletada no topo da Pedra do Bauzinho. (Coordenadas na exsicata estão irregulares e são de São José dos Campos",NA,NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"274",2021-03-04 15:46:38-03,IF,SPSF,"32969",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,NA,NA,NA,NA,NA,F.A.R.D.P.Arzolla & G.C.R.Paula,"404","2004","01","24",Brasil,SP,Sao Bento do Sapucai,pedra do Bauzinho,-45.7299995422363,-22.6800003051758,NA,NA,"18089",NA,NA,"COLETA: XLS: SPSFAntigo;",auto,NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"285",2020-06-04 11:03:23-03,IBt,SP,"269074",S,Plantae,NA,NA,Gesneriaceae,Gesneria,magnifica,Gesneria magnifica,Otto & A.Dietr.,NA,NA,NA,NA,"Viégas, AP",s.n.,NA,NA,NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"34265",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6575,-22.69,"287",2020-07-16 10:05:37-03,IBt,SP,"290137",S,Plantae,NA,NA,Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,(Otto & A.Dietr.) Wiehler,NA,NA,NA,NA,"Tamashiro, JY","847","1995","04","13",Brasil,São Paulo,São Bento do Sapucaí,NA,-45.6575,-22.69,"-45.6575","-22.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
