X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,day,imagecode,order,recordNumber,continentOcean,preparationType,phylum,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,eventTime,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8899993896484,-22.0100002288818,"269",2020-12-11 11:34:51-03,UFMG,BHCB,"44295",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,NA,"2013","11","14","Hora, RC da","1998","05",Brasil,São Paulo,São Carlos,Fazenda Canchim - EMBRAPA.,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"Liana. Fruto verde.; Mata mesófila semidecídua.",BHCB011413,"15",NA,NA,"3",Southern America,NA,Dicotyledon,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"343",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"39367",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, V.L.","2000",NA,NA,"Hoehne, W.","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Escandente,NA,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"344",2020-06-17 15:25:04-03,UNESP-RC,HRCB,"10931",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,M. B. Grejanin,NA,NA,NA,"Garcia, F. C. P.",NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"345",2020-06-17 15:25:04-03,UNESP-RC,HRCB,"10807",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,M. B. Grejanin,NA,NA,NA,"Furlan, A.",NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"346",2020-06-17 15:25:04-03,UNESP-RC,HRCB,"10637",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,M. B. Grejanin,NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"356",2019-12-19 11:18:23-03,UFG,UFG,"19045",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Kuhlmann, M.","1955","11",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,UFG0019045,"01",UFG0019045,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"358",2019-12-19 11:18:23-03,UFG,UFG,"19046",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, V.L.","1996","06","30","Sakene, M.","1977","05",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,UFG0019046,"22",UFG0019046,NA,"583",NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"359",2019-12-19 11:18:23-03,UFG,UFG,"22143",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, V.L.","2001","12","30","Godoi, J.V.","1993","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,UFG0022143,"15",UFG0022143,NA,"319",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"360",2021-01-26 13:53:35-03,IMA,MAC,"21979",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,V.L.Gomes Klein,"1996","06",NA,M.Kuhlmann,"1955","11",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Subexpontânea.,MAC0021979,"01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"361",2021-01-26 13:53:35-03,IMA,MAC,"21971",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J.F.Toledo,"1944","11","09",W.Hoehne,"1944","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio..,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Escandente.,MAC0021971,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"394",2020-09-02 16:23:34-03,Cenargen,CEN,"55584",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,V. L. G. Klein & R. César,"1996","06",NA,Moyses Kuhlmann,"1955","02",Brasil,SP,SAO PAULO,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Subexpontânea num depósito de lixo. Doação do Instituto de Botânica - SP (75664). São Paulo.,CEN00055584,"01",CEN00055584,NA,"3545",NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"395",2020-09-02 16:23:34-03,Cenargen,CEN,"55593",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J. F. Toledo,"1944","09",NA,Wilson Hoehne,"1941","05",Brasil,SP,SAO PAULO,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação do Instituto de Botânica - SP. São Paulo.,CEN00055593,"20",CEN00055593,NA,NA,NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"396",2020-09-02 16:23:34-03,Cenargen,CEN,"37547",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J. F. Toledo,NA,NA,NA,Wilson Hoehne,"1942","05",Brasil,SP,SAO PAULO,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação da Universidade de São Paulo - Herbário SPF.,CEN00037547,"20",CEN00037547,NA,"1",NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"403",2019-11-13 11:18:21-03,USP,SPF,"116198",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1999","03",NA,"Corrêa, MA","1996","04",Brasil,São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SPF00116198,"28",NA,NA,"63",NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
