X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,occurrenceRemarks,minimumElevationInMeters,maximumElevationInMeters,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5499992370605,-24.7000007629395,"211",2020-11-04 11:18:55-03,ESALQ,ESA,"65752",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,"Pinho-Ferreira, M.A.","Kozera, C. et al.","834.0","1999","01","10",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,ESA065752,ESA065752,"2005","12","22",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"212",2020-11-04 11:18:55-03,ESALQ,ESA,"69789",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,"Oliveira, A.A.","Oliveira, A.A.; Souza, S.C.P.M.; Siqueira, L.P.; M.C.Sorreano, Scalon, V.R.; Atanasio, C.; V.Bucheaneri, Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3598.0","2000","04","18",Brasil,São Paulo,Caraguatatuba,-45.4099998474121,-23.6200008392334,"-45,616,667","-23,683,333",ESA069789,ESA069789,NA,NA,NA,"Parque Estadual da Serra do Mar. Estrada Intermediária, Km 30. Floresta Ombrofila Densa de Planalto, com perturbação. Interior de floresta","Árvore, 3 m alt. DAP 8cm. Flor com cálice vermelho e corola amarela.","600","600",NA,NA,NA,NA,Magnoliophyta,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"215",2020-11-04 11:18:55-03,ESALQ,ESA,"111318",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Penalva, L.","Ascencio, I.",NA,"2008","09","21",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA111318,ESA111318,"2008","11","01",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"216",2020-11-04 11:18:55-03,ESALQ,ESA,"108365",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Souza, V.C.","Silva, A.L.R.","10.0","2007","08","26",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA108365,ESA108365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"217",2020-11-04 11:18:55-03,ESALQ,ESA,"63036",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,NA,"Hoehne, W.",NA,"1953","07","15",Brasil,São Paulo,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,ESA063036,ESA063036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"218",2020-11-04 11:18:55-03,ESALQ,ESA,"12633",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Campos, M.T.V.A.","Campos, M.T.V.A. et al.","161.0","1991","04","20",Brasil,São Paulo,Ilhabela,-45.3499984741211,-23.7700004577637,NA,NA,ESA012633,ESA012633,"1992","01","01",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23719",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"219",2020-11-04 11:18:55-03,ESALQ,ESA,"17863",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,"Pinho-Ferreira, M.A.","Rossi, L. et al.","1680.0","1994","09","06",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,ESA017863,ESA017863,"2005","12","22",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"220",2020-11-04 11:18:55-03,ESALQ,ESA,"27638",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,NA,"Leitão Filho, H.F. et al.","34846.0","1996","02","06",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,ESA027638,ESA027638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"221",2020-11-04 11:18:55-03,ESALQ,ESA,"13101",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,Wawra,"Souza, V.C.","Moraes, P.L.R.","874.0","1993","12","18",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,ESA013101,ESA013101,"1994","03","26",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"222",2020-11-04 11:18:55-03,ESALQ,ESA,"18094",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,NA,"Furlan, A. et al.","1382.0","1994","04","14",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,ESA018094,ESA018094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"223",2020-11-04 11:18:55-03,ESALQ,ESA,"51590",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Borges, A.","Gasparotto, F.A.",NA,"2005","04","03",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA051590,ESA051590,NA,NA,NA,Ilha do Cardoso,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"224",2020-11-04 11:18:55-03,ESALQ,ESA,"123137",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Zipparro, V.B.","Luize, B.G. ; Zipparro, V.B.","46.0","2007","08","16",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,ESA123137,NA,"2007","08","16",Parque Estadual da Ilha Anchieta (PEIA).,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"225",2020-11-04 11:18:55-03,ESALQ,ESA,"82510",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Mazine, F.F.","Mazine, F.F.; Sampaio, D.; Forster, W.; Salmazo, P.B.; Ribeiro Jr., E.","768.0","2002","12","09",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA082510,ESA082510,NA,NA,NA,Parque Estadual da Ilha do Cardoso. Mata de Encosta (Mata Atlântica).,Árvore. Frutos verdes e azuis.,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"226",2020-11-04 11:18:55-03,ESALQ,ESA,"68778",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,"Ivanauskas, N.M.","Ivanauskas, N.M.; Zidko, A.; Mendonça, C.G.; Baptista, V.R.; Ferreira, L.; Cielo Filho, R.","4570.0","2000","04","21",Brasil,São Paulo,São Sebastião,-45.4099998474121,-23.7600002288818,"-45,708,056","-23,711,944",ESA068778,ESA068778,"2000","04","24","Parque Estadual da Serra do Mar, Trilha do Escorrega, Sítio Urucurana. Floresta Ombrófila Densa de Enconsta sem muita perturbação. Interior da mata","Arbusto ca. 80m de altura, frutos maduros azuis, cálice persistente.","130","130",NA,NA,NA,NA,Magnoliophyta,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"227",2020-11-04 11:18:55-03,ESALQ,ESA,"50602",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,NA,"L.B.Bosquetti P.Dias, N.M.Ivanauskas, V.C. Souza, E.M.Campos Filho, S. Obando, P.G.Soares,A.C. Destefani, A. G. Faraco, M. Carboni, R.R.Rodrigues","200.0","2005","03","31",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA050602,NA,NA,NA,NA,"Parque Estadual de Jacupiranga, extremo sul","Arvoreta.3m, flores de cálice alaranjado e corola amarela e frutos verdes",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7,-23.7,"229",2020-11-04 11:18:55-03,ESALQ,ESA,"68955",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,"Jung-Mendaçolli, S.L.","Franco, G.A.D.C.; Mazine, F.F.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Moura, C.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2953.0","2000","04","21",Brasil,São Paulo,São Sebastião,-45.7,-23.7,"-45.7","-23.7",ESA068955,ESA068955,"2001","04","16","Parque Estadual da Serra do Mar - Cachoeira do sítio Urucurana, trilha do escorrega, margem do Rio Una. Floresta Ombrófila Densa de Encosta, com perturbação. Borda da mata","Arvoreta ca. 2m, flores amarelas, com cálice vermelho, frutos maduros azuis e imaturos verdes","130","130",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"235",2020-11-04 11:18:55-03,ESALQ,ESA,"100917",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Jung, S.L.","Jung, S.L.","334.0","1980","10","07",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA100917,ESA100917,"1980","10","07",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"236",2020-11-04 11:18:55-03,ESALQ,ESA,"21095",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,NA,"Miyagi, P.H. et al.","63.0","1994","09","06",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA021095,ESA021095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"237",2020-11-04 11:18:55-03,ESALQ,ESA,"25260",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,(Cham. & Schltdl.) Wawra,NA,"Miyagi, P.H. et al.","63.0","1994","09","06",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,ESA025260,ESA025260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"238",2020-11-04 11:18:55-03,ESALQ,ESA,"17282",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,nuda,Psychotria nuda,NA,"Ivanauskas, N.M.","Ivanauskas, N.M. ; Nave, A.G.",NA,"1993","01","21",Brasil,São Paulo,Itatinga,-48.6100006103516,-23.1000003814697,NA,NA,ESA017282,ESA017282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
