X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,coordinatePrecision,geoFlag,phylum,order,typeStatus,continentOcean,preparationType,imagecode,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"309",2021-03-01 16:33:03-03,UNICAMP,UEC,"137269",S,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) G.Don,"Souza, VC","2003","01",NA,"Breier, TB; Budke, JC","536","2002","08","22",Brazil,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.&nf;24º 10'' S, 47º 55'' W.",-47.9199981689453,-24.3799991607666,NA,NA,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.",UEC014648,"34059",auto,Magnoliopsida,NA,NA,NA,NA,UEC014648,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"310",2021-03-01 16:33:03-03,UNICAMP,UEC,NA,S,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) G.Don,"Souza, VC","2003","01",NA,"Breier, TB; Budke, JC","536","2002","08","22",Brazil,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.&nf;24º 10'' S, 47º 55'' W.",-47.9199981689453,-24.3799991607666,NA,NA,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.",NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"311",2021-03-01 16:33:03-03,UNICAMP,UEC,"67869",S,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) G.Don,NA,NA,NA,NA,"Barros, F; et al.","29894","1993","11","13",Brazil,São Paulo,Ubatuba,"BRASIL, São Paulo, Ubatuba, Pinciguaba, trilha do Corisco, 23º 20' 40'' S; 44º 50' 59'' W.",-45.0699996948242,-23.4300003051758,NA,NA,"Hemiparasita.; Mata de encosta.",UEC014645,"34265",auto,Magnoliopsida,NA,NA,NA,NA,UEC014645,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"312",2021-03-01 16:33:03-03,UNICAMP,UEC,"67874",S,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) G.Don,NA,NA,NA,NA,"Barros, F; et al.","29777","1993","11","09",Brazil,São Paulo,Ubatuba,"Trilha do corisco, 23º 20' S e 44º 49' W.",-45.0699996948242,-23.4300003051758,NA,NA,"Hemiparasita.; Mata de encosta.",UEC014641,"34265",auto,Magnoliopsida,NA,NA,NA,NA,UEC014641,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"313",2021-03-01 16:33:03-03,UNICAMP,UEC,"85550",S,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) G.Don,"Sugiyama, M","1997","12",NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, VV; Cavalcanti, DC","279","1994","08","27",Brazil,São Paulo,Ubatuba,Trilha e estrada da Almadam aprox. 23º 21' S e 44º 52'W.,-45.0699996948242,-23.4300003051758,NA,NA,"Trepadeira parasita. Inflorescência jovem verde.; Mata Atlântica.",UEC014643,"34265",auto,Magnoliopsida,NA,NA,NA,NA,UEC014643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"315",2021-03-01 16:33:04-03,UNICAMP,UEC,"143753",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,NA,NA,NA,NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; et al.","170","2005","03","28",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do diabo. Trilha Vale das Ostras, Rio das Ostaras.&nf;24º 37' 03'' S ; 48º 28' 10'' W.&nf;400 msm.",-48.394722,-24.6475,"-48.394722","-24.6475","Epífita, flores imaturas, botão floral esverdeado.; floresta Ombrófila densa baixo montana ribeirinha muito degradada.",UEC093859,NA,NA,Magnoliopsida,NA,NA,NA,NA,UEC093859,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"316",2021-03-01 16:33:04-03,UNICAMP,UEC,"143752",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,NA,NA,NA,NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; et al.","171","2005","03","28",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do diabo. Trilha Vale das Ostras, Rio das Ostaras.&nf;24º 37' 03'' S ; 48º 28' 10'' W.&nf;400 msm.",-48.394722,-24.6475,"-48.394722","-24.6475","Epífita, frutos imaturos.; Floresta Ombrófila densa baixo montana ribeirinha muito degradada.",UEC093860,NA,NA,Magnoliopsida,NA,NA,NA,NA,UEC093860,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.683333,-23.383333,"317",2021-03-01 16:33:04-03,UNICAMP,UEC,"156880",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1997","08",NA,"Rodrigues, RR; Monteiro, R; Tamashiro, JY; Bernacci, LC","90","1994","08","06",Brazil,São Paulo,Iperó,Fazenda Ipanema (IBAMA),-47.683333,-23.383333,"-47.683333","-23.383333","Liana, sobre chnalea frandiflora, botões verdes, frutos maduros verde-oliva.",UEC008842,NA,NA,Magnoliopsida,NA,NA,NA,NA,UEC008842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"322",2021-03-01 16:33:04-03,UNICAMP,UEC,"55411",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1997","12",NA,"Meira Neto, JAA","429","1989","08","14",Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara.,-49.238899230957,-22.8805999755859,NA,NA,"Trepadeira semi- parasita com frutos imaturos e maduros arroxeados.; Cerrado.",UEC093863,"18363",auto,Magnoliopsida,NA,NA,NA,NA,UEC093863,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"323",2021-03-01 16:33:07-03,UNICAMP,UEC,"90322",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1997","12",NA,"Leitão Filho, HF; et al.","32867","1994","02","08",Brazil,São Paulo,Barra do Turvo,"Estrada BR 116, acesso àBarra do Turvo, entrada para o barro dos Barreiros.",-48.5046997070312,-24.7563991546631,NA,NA,"Parasita, flores em botão.",UEC093854,"38172",auto,Magnoliopsida,NA,NA,NA,NA,UEC093854,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"324",2021-03-01 16:33:04-03,UNICAMP,UEC,"156856",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Santos, LB","2009","08",NA,"Santos, LB","159","2009","04","22",Brazil,São Paulo,Botucatu,"Parque Ecológico da Pavuna, da sede até o lago pela trilha principal &nf;( 22º 50' 30'' S e 48º 30' 47'' W , al. 761m ).",-48.439998626709,-22.8799991607666,NA,NA,"Hemiparasita, sob abacateiro (Persea), folhas carnosas, frutos imaturos verdes, maduros arroxeados.; Mata Atlântica, floresta estacional semidecídua.",UEC008896,"40412",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"325",2021-03-01 16:33:04-03,UNICAMP,UEC,"137270",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Souza, VC","2003","10",NA,"Breier, TB","1116","2003","04","02",Brazil,São Paulo,Campinas,"Praça central, Unicamp.",-47.060001373291,-22.8999996185303,NA,NA,"Pétalas verdes.; Praça central, Unicamp.",UEC093866,"23900",auto,Magnoliopsida,NA,NA,NA,NA,UEC093866,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"326",2021-03-01 16:33:04-03,UNICAMP,UEC,"50971",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Moreira, BA","1997","06",NA,"Lombardi, JA","21056","1989","02","14",Brazil,São Paulo,Itirapina,Reserva do Broa.,-47.8199996948242,-22.25,NA,NA,"Sobre Machaerium.&nf;Folhas verdes membranáceas . Frutos verdes e botões florais.; Cerrado da Reserva.",UEC093857,"22843",auto,Magnoliopsida,NA,NA,NA,NA,UEC093857,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"327",2021-03-01 16:33:04-03,UNICAMP,UEC,"50971",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1997","08",NA,"Lombardi, JA","21055","1989","02","14",Brazil,São Paulo,Itirapina,Reserva do Broa.,-47.8199996948242,-22.25,NA,NA,"Sobre Roupala montana.folhas verdes membranáceas. Com botões florais.; Cerrado.",UEC093864,"22843",auto,Magnoliopsida,NA,NA,NA,NA,UEC093864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-23.1900005340576,"328",2021-03-01 16:33:04-03,UNICAMP,UEC,"071897",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M",NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1193","1995","06","13",Brazil,São Paulo,Pirajú,"Estrada Manduri Pirajú, 23º 06' 37,2'' S ; 49º 21' 15,5'' W.",-49.3800010681152,-23.1900005340576,NA,NA,"Crescendo sobre Lythraea, frutos imaturos e botões novos.; Estrada Manduri Pirajú.",UEC093870,"20806",auto,Magnoliopsida,NA,NA,NA,NA,UEC093870,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"329",2021-03-01 16:33:04-03,UNICAMP,UEC,"32754",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1997","12",NA,"Marcondes-Ferreira, W; Yamamoto, K; Chautems, A","14589","1983","04","02",Brazil,São Paulo,Sete Barras,Reserva florestal de Sete Barras.,-47.9199981689453,-24.3799991607666,NA,NA,"Parasita, com frutos roxo- acinzentados, hospedeira:a ( Hieronyma) árvore de até ca.6m, em beira de rio.; Mata.",UEC093861,"34059",auto,Magnoliopsida,NA,NA,NA,NA,UEC093861,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"330",2021-03-01 16:33:07-03,UNICAMP,UEC,"9402",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Mart.) Mart.,"Sugiyama, M","1983","08","19","Leitão Filho, HF; Yamamoto, K; Silva, AF","10240","1979","08","06",Brazil,São Paulo,Ubatuba,Estação Experimental de Ubatuba.,-45.0699996948242,-23.4300003051758,NA,NA," Erva de Passarinho, arbustiva com frutos verdes, sobre Cabralea cangerana e Allophyllus.; Estação Experimental de Ubatuba.",UEC093862,"34265",auto,Magnoliopsida,NA,NA,NA,NA,UEC093862,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"402",2019-11-06 09:56:05-03,UFOP,OUPR,"29922",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,NA,NA,NA,NA,"Loefgren, A.",s.n.,"1888","09","19",Brasil,São Paulo,Araraquara,NA,-48.1699981689453,-21.7900009155273,NA,NA,Ex Commissão Geographica e Geologica da Provincia de S. Paulo n. 1016,NA,"29178",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.109417,-24.5535,"461",2021-03-24 11:51:07-03,UTFPR,HCF,"16650",S,Plantae,Loranthaceae,Struthanthus,rhynchophyllus,Struthanthus rhynchophyllus,Eichler,G.A. Dettke,"2015","06","09",M.G. Caxambu,"6082","2015","03","28",Brasil,SP,Eldorado,Fazenda Itaipava/ Catre,-48.109417,-24.5535,"48°06'33,9 W","24°33'12,6 S","hemi-parasita, heliófita. Frutos imaturos verdes e maduros violáceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","38",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"469",2021-03-24 11:51:07-03,UTFPR,HCF,"17215",S,Plantae,Loranthaceae,Struthanthus,rhynchophyllus,Struthanthus rhynchophyllus,Eichler,G.A. Dettke,"2015",NA,NA,A.P. Moraes,"114","2014","03","20",Brasil,SP,Botucatu,Cachoeira Pavuna,-48.439998626709,-22.8799991607666,NA,NA,hemiparasita. Flores estaminadas.,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"470",2021-03-24 11:51:07-03,UTFPR,HCF,"20439",S,Plantae,Loranthaceae,Struthanthus,rhynchophyllus,Struthanthus rhynchophyllus,Eichler,G.A. Dettke,"2015","06",NA,G.M.P. Ferreira,"366","2015","04","13",Brasil,SP,São Paulo,"Rua Maranhão, 703, Higieniópolis.",-46.6300010681152,-23.5400009155273,NA,NA,"hemiparasita, sobre Tipuana; botões verdes. GT Ervas-de-passarinho.",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.109417,-24.5535,"505",2020-12-21 16:31:59-03,MBM,MBM,"407360",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,"Dettke, G.A.","2015","06","09","Caxambu, M.G.","6082","2015","03","28",Brazil,São Paulo,Eldorado,"Catre, Fazenda Itaipava.",-48.109417,-24.5535,"-48.109417","-24.5535","Hemi-parasita, heliófita. Frutos imaturos verdes e maduros violáceos.; Relevo: Ondulado; Vegetação: Floresta Ombrófila Densa Submontana.",MBM407360,NA,NA,NA,NA,NA,Southern America,NA,MBM407360,"38","38",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"534",2020-12-21 16:32:01-03,MBM,MBM,"199156",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Paula, C.H.R. de",NA,NA,NA,"Lombardi, J.A.","1047","1996","01","05",Brazil,São Paulo,São Carlos,Campus da UFSCar,-47.8899993896484,-22.0100002288818,NA,NA,NA,MBM199156,"45913",auto,NA,NA,NA,Southern America,NA,MBM199156,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"568",2020-12-21 16:32:01-03,MBM,MBM,"153630",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Dettke, G.A.","2010",NA,NA,"Sobral, M.; et al.; et al.","7376","1992","05",NA,Brazil,São Paulo,Peruíbe,Est. Ecol. Juréia,-46.9900016784668,-24.3199996948242,NA,NA,"Mata atlântica. Hemiparasita sobre Nectandra sp.; frutos imaturos, algo azulados",MBM153630,"21922",auto,NA,NA,NA,Southern America,NA,MBM153630,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7900009155273,-23.5300006866455,"573",2020-12-21 16:32:01-03,MBM,MBM,"150926",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Pastore, J.A.",NA,NA,NA,"Aguiar, C.T.; et al.; et al.",s.n.,NA,NA,NA,Brazil,São Paulo,Osasco,Quitaúna,-46.7900009155273,-23.5300006866455,NA,NA,NA,MBM150926,"8709",auto,NA,NA,NA,Southern America,NA,MBM150926,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.440278,-22.880556,"667",2021-03-24 17:17:57-03,UFMA,MAR,"446",S,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,NA,"2015","11","19",I. S. Gottsberger,"73","1975","03","21",Brasil,São Paulo,Botucatu,NA,-48.440278,-22.880556,48º26'25W,22º52'50S,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"725",2020-06-22 14:19:01-03,UNESP-IBILCE,SJRP,"23074",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,A. Furlan,NA,NA,NA,V.F.O. Miranda,NA,NA,NA,NA,Brasil,São Paulo,Analândia,Fazenda Pedra Vermelha,-47.6599998474121,-22.1200008392334,NA,NA,"Hemi-parasita sobre árvore;",NA,"14271",auto,Tracheophyta,Santalales,NA,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.769722,-23.523056,"762",2021-02-08 13:25:31-03,UFBA-IMS,HVC,"4770",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,NA,NA,NA,NA,"O.T.Aguiar; J.A.Pastore; R.Cielo Filho; C.R.Lima; D.F.Bueno","718","2006","08","01",Brasil,São Paulo,Paranapanema,Estação ecológica,-48.769722,-23.523056,48º46'11''W,23º31'23''S,Habito: Hemiparasita sobre Lithraea,HVC00004770,NA,NA,NA,NA,NA,NA,NA,NA,"630","630",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"764",2021-02-08 13:25:31-03,UFBA-IMS,HVC,"5150",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,"Sugiyama,M.",NA,NA,NA,"S.A.P.Godoy; D.L.Pereira; G.M.P.Ferreira; R.J.F.Garcia","468","1995","04","19",Brasil,São Paulo,São Paulo,Camping Ana Paula.,-46.6300010681152,-23.5400009155273,NA,NA,"Flores verdes, anteras marrons;",HVC00005150,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"765",2021-02-08 13:25:31-03,UFBA-IMS,HVC,"5246",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,martianus,Struthanthus martianus,Dettke & Waechter,"R.J.F. Garcia, D. L. Lefunges; M. Sugiyama","2015",NA,NA,R.J.F. Garcia,"205","1992","10","09",Brasil,São Paulo,São Paulo,"Parque Santo Dias, Trilha da Bathysa.",-46.6300010681152,-23.5400009155273,NA,NA,"Hemiparasita, formando agrupamento grande, frutos maduros pretos",HVC00005246,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"767",2021-02-08 13:25:31-03,UFBA-IMS,HVC,"4778",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Vell.) Mart.,Rizzini,NA,NA,NA,D.B.J.Pickel,NA,"1949","06","14",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,HVC00004778,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5400009155273,-22.9500007629395,"768",2021-02-08 13:25:31-03,UFBA-IMS,HVC,"4777",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Vell.) Mart.,Rizzini,NA,NA,NA,D.B.J.Pickel,NA,"1946","05","31",Brasil,São Paulo,Tremembé,Sobre o Eucalipto.,-45.5400009155273,-22.9500007629395,NA,NA,NA,HVC00004777,"15984",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"769",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"48327",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Bl.,NA,NA,NA,NA,Lombardi,"6843","2007","08","14",Brasil,São Paulo,Jundiaí,NA,-46.935778,-23.230444,46º56'08.8W,"23º13'49,6S","borda da trilha. Hemiparasita arbustiva e escandente, folhas carnosas, flores brancas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"770",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"13133",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Romero, R.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"771",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"14509",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"772",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"15779",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"773",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"32741",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marcos A. de Assis,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"774",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"8661",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Costa, R.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"775",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"9321",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"776",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"9440",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"777",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"9512",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"778",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"11217",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,(Desr.) Blume ,Marie Sugiyama,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"779",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"8665",PreservedSpecimen,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,(Vell.) Mart. ,Marie Sugiyama,NA,NA,NA,"Costa, R.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
