X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9900016784668,-23.8700008392334,"67",2020-11-04 11:18:15-03,ESALQ,ESA,"128825",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,NA,"Pessoa, M. C","2014",NA,NA,"Pessoa, M.C.","864.0","2014","04","13",Brasil,São Paulo,São Miguel Arcanjo,P.E. Carlos BotelhoTrilha da represa,-47.9900016784668,-23.8700008392334,NA,NA,"Árvoreta, 2,5m, flores alvas.",ESA128825,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.6900005340576,"69",2021-03-31 13:41:32-03,MN,R,"232033",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,"Remoa, M.C.","2014","04",NA,"Ivanauskas, N.M. 1507; Gorenstein, M.R.; Carneiro, P.H.M.; Sakamoto, D.G.; Lagoa, A.O.; Soares, M.T.F.",NA,"1996","06","07",Brasil,São Paulo,Jacupiranga,"Parque Estadual de Jacupiranga, nucleo da Caverna do Diabo. Trilha do Rolando",-48,-24.6900005340576,NA,NA,NA,R010036398,NA,NA,NA,NA,NA,NA,NA,NA,"35797",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.991389,-24.063611,"84",2021-03-01 16:39:05-03,UNICAMP,UEC,"188901",S,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","243","2015","02","09",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.991389,-24.063611,"-47.991389","-24.063611","Árvore, 5 m de altura e 8,3 cm de DAP; Floresta Ombrófila Densa",UEC119496,UEC119496,"800","800",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"87",2021-03-01 16:39:05-03,UNICAMP,UEC,"13571",S,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,NA,NA,NA,NA,"Gibbs, PE; Leitão Filho, HF; Taroda, N","3276","1976","10","26",Brazil,São Paulo,Itapetininga,"Estado de São Paulo:ca 50km S de Itapetininga, estrada a Registro.Reserva Florestal de Carlos Botelho.",-48.0499992370605,-23.5900001525879,NA,NA,"Arvoretaaté 4m, flores brancas, com espinhos salientes.; Beira da mata úmida.",UEC161993,UEC161993,NA,NA,NA,NA,NA,Magnoliopsida,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993333,-24.538889,"88",2021-03-01 16:39:05-03,UNICAMP,UEC,"136299",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,NA,NA,NA,NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Araújo, RFC; Moraes, P; Filho, AC","142","2004","10","13",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Trilha do Açude.",-47.993333,-24.538889,"-47.993333","-24.538889","Arbusto, aproximadamente 3m, flores brancas.; Mata Atlântica.",UEC107215,UEC107215,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993333,-24.538889,"89",2021-03-01 16:39:05-03,UNICAMP,UEC,"125300",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,NA,NA,NA,NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Araújo, RFC; Moraes, P; Filho, AC","142","2004","10","13",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Trilha do Açude.",-47.993333,-24.538889,"-47.993333","-24.538889","Arbusto, aproximadamente 3m, flores brancas.; Mata Atlântica.",UEC111714,UEC111714,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993333,-24.372222,"90",2021-03-01 16:39:05-03,UNICAMP,UEC,"136659",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Urbanetz, C","2004","10",NA,"Kinoshita, LS; Urbanetz, C; Farah, FT; Obando-Polo, SH","244","2004","10","13",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Entrada da Trilha da Represa.",-47.993333,-24.372222,"-47.993333","-24.372222","Arbusto, 1,7m de altura; pétalas brancas.",UEC108183,UEC108183,"811","811",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"91",2021-03-01 16:39:05-03,UNICAMP,UEC,"133524",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Jung-Mendaçolli, SL",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","233","2003","11","20",Brazil,São Paulo,Cananéia,"Fazenda Folha Larga, Trilha da Vitória.",-47.916667,-24.883333,"-47.916667","-24.883333","Arbusto de 2m, flores com pétalas brancas.",UEC107217,UEC107217,"30","155",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"93",2019-08-20 10:24:07-03,UNICAMP,UEC,"148836",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Jung-Mendaçolli, SL","2008","10",NA,"Aranha, BA","466","2006","10","21",Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela J",-45.084167,-23.366389,"-45.084167","-23.366389",NA,UEC107214,UEC107214,"380","380",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"95",2021-03-01 16:39:05-03,UNICAMP,UEC,"129269",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Jung-Mendaçolli, SL","2001","04",NA,"Arzolla, FARDP","247","2001","03","31",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,"Arvoreta, 2m de altura.",UEC108186,UEC108186,NA,NA,NA,NA,NA,Magnoliopsida,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"96",2021-03-01 16:39:05-03,UNICAMP,UEC,"87597",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Kirkbride Jr, JH","1978",NA,NA,"Kuhlmann, M","2733","1951","11",NA,Brazil,São Paulo,São Paulo,Nativo no Jardim Bontânico.,-46.6300010681152,-23.5400009155273,NA,NA,Arbusto.,UEC108185,UEC108185,NA,NA,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"97",2021-03-01 16:39:05-03,UNICAMP,UEC,"87594",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Jung, SL","1980","10","16","Hoehne, FC",s.n.,"1931","10","31",Brazil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,"Planta viva. nº 125.; Ex. 1ª Secção Botânica e Agronomia do Instituto Biológico.",UEC108184,UEC108184,NA,NA,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"98",2021-03-01 16:39:05-03,UNICAMP,UEC,"135050",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,L.B.Sm. & Downs,"Arzolla, FARDP","2004","10","04","Arzolla, FARDP; Paula, GCR; Condez, TH","633","2004","09","23",Brazil,São Paulo,São Paulo,"Parque Estadual da Cantareira, proximidades da Pedra Grande.",-46.6300010681152,-23.5400009155273,NA,NA,"Arvoreta de 2m de altura; flores brancas.; Floresta ombrófila densa.",UEC108187,UEC108187,"1000","1000",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.532272,-23.394994,"99",2021-03-01 16:39:09-03,UNICAMP,UEC,"162023",S,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,"Pastore, JFB","2007","12","03","Moura, C; Arzolla, FARDP; Vilela, FESP; Paula, GCR","126","2007","11","08",Brazil,São Paulo,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçu, Trilha da Cachoeira.",-46.532272,-23.394994,"-46.532272","-23.394994","Arbusto, 50 cm, flores brancas.",UEC009085,UEC009085,"770","770",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"104",2020-04-22 16:23:48-03,UFPB,JPB,"54652",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,"Barbosa, MR","1999",NA,NA,"Romaniuc-Neto, S; Custodio-Filho, A","216","1984","09","13",Brasil,São Paulo,Biritiba Mirim,Estação Biologica de Boraceia,-45.866667,-23.633333,"-45.866667","-23.633333","; DESC: Arbusto da mata com 2,5 m de altura. Flores brancas.",JPB0054652,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.408889,-24.501667,"105",2020-04-22 16:23:48-03,UFPB,JPB,"54653",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,"Barbosa, MR","1999",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","8954","1995","09","02",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o Mirante dos Angicos.",-48.408889,-24.501667,"-48.408889","-24.501667","; DESC: Arbusto, ca. 1,5 m alt.; corola alva. Mata.",JPB0054653,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560833,-20.016667,"106",2020-04-22 16:23:48-03,UFPB,JPB,"54694",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,"Barbosa, MR","2007",NA,NA,"Souza, VC; Miyagi, PH; Zandoval, JA","134","1995","02","16",Brasil,São Paulo,Tapiraí,"Cachoeira do Chá, a 12 Km de Tapiraí em direção a Juquiá.",-47.560833,-20.016667,"-47.560833","-20.016667","; HABITAT: Mata mesófila.; DESC: Arbusto ca. 2,5 m alt. Frutos imaturos verdes, maduros vináceos.",JPB0054694,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"113",2020-04-22 16:23:48-03,UFPB,JPB,"54554",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,NA,NA,NA,NA,"Franco, GADC; Custódio-Filho, A","707","1988","09","28",Brasil,São Paulo,Salesópolis,Reversa Florestal Guaratuba.,-45.8400001525879,-23.5300006866455,NA,NA,"; DESC: Arvoreta, flores brancas.",JPB0054554,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"114",2020-04-22 16:23:48-03,UFPB,JPB,"54665",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,"Barbosa, MR","1999",NA,NA,"Moraes, PLR","364","1990","11","04",Brasil,São Paulo,São Miguel Arcanjo,Parque E.C. Botelho,-47.9900016784668,-23.8700008392334,NA,NA,"; HABITAT: Mata Atlântica.; DESC: Arvoreta 7 m altura. Flores brancas, com espinhos.",JPB0054665,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"115",2020-04-22 16:23:48-03,UFPB,JPB,"54674",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A. Rich.,"Barbosa, MR","1999",NA,NA,"Sugiyama, M; Kirizawa, M","1021","1992","09","23",Brasil,São Paulo,São Miguel Arcanjo,Parque E.C. Botelho,-47.9900016784668,-23.8700008392334,NA,NA,"; DESC: Arbusto 1,5 m altura, flores brancas. Coletada na beira do Rio Braço do Taquaral em local pedregoso, Km 73 da estrada São Miguel Arcanjo para Sete Barras.",JPB0054674,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"117",2020-04-22 16:23:48-03,UFPB,JPB,"54505",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B. Sm. & Downs),"Mendaçolli, SL","2001","04","30","Bernacci, LC; Durigan, G; Arbocz, GZ; Furlan, E","3018","2001","01","11",Brasil,São Paulo,Cotia,"Fazenda próximo ao Beto Borracheiro, interior da mata, próximo ao ponto G45.",-46.9099998474121,-23.6000003814697,NA,NA,"; DESC: Arbusto, ca.1,5m alt.",JPB0054505,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"23869",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"118",2020-04-22 16:23:48-03,UFPB,JPB,"54499",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B. Sm. & Downs),"Anunciação, EA",NA,NA,NA,"Melo, MRF; Piacentin, E","1196","1994","01","20",Brasil,São Paulo,Iguape,"Estação Ecológica de Juréia-Itatins, Mata de Planície às margens do Rio Verde, próximo ao alojamento da S.M.A.",-47.5499992370605,-24.7000007629395,NA,NA,"; DESC: Árvore ca. 4,5m alt., diâmetro a 1,3m do solo 7,0 cm material estéril coletado do indivíduo nº521, amostrado na parcela de estudo fitossociológico.",JPB0054499,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"119",2020-04-22 16:23:48-03,UFPB,JPB,"55094",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B. Sm. & Downs),"Jung, SL","1980","10","16","Hoehne, FC","125","2003","11","04",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,"; DESC: Arbusto, flor com corola amarela, flores diminutas",JPB0055094,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"120",2020-04-22 16:23:48-03,UFPB,JPB,"54496",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B. Sm. & Downs),NA,NA,NA,NA,"Kirizawa, M","1864","1987","08","18",Brasil,São Paulo,Ubatuba,Estrada Ubatuba- São Luiz de Paraitinga. Serra de Ubatuba. Parte alta da serra.,-45.0699996948242,-23.4300003051758,NA,NA,"; DESC: Arbusto esgalhado, folhas jovens avermelhadas. Corola branca.",JPB0054496,NA,NA,NA,Southern America,NA,NA,Angiosperma,Dicotyledon,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35,-24.3,"124",2020-04-22 16:23:50-03,UFPB,JPB,"54715",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,"Souza, VC","2010","01",NA,"Araki, DF; Rother, DC; Oliveira, SH; Toledo, RM; Tamashiro, JY; Rodrigues, RR; Souza, VC;","69","2003","04","19",Brasil,São Paulo,Ribeirão Grande,"Parque Estadual Intervales, Trilha saindo 500, antes da sede do núcleo Barra Grande em direção a E.E. Xitue.",-48.35,-24.3,"-48.35","-24.3","; HABITAT: Floresta Ombrófila Densa Montana.; DESC: Arbórea, 4m, trilha, flor esverdeada.",JPB0054715,NA,"788","788",Southern America,NA,NA,Angiosperma,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
