X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,eventTime,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8199996948242,-22.25,"1305",2020-11-04 10:56:24-03,ESALQ,ESA,"134895",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,E. Lucas & F.F. Mazine,"Colletta, G. D","2232.0","2015","10","16",Brasil,São Paulo,Itirapina,"Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.",-47.8199996948242,-22.25,NA,NA,"Árvore, 2,5m, flores alvas, frutos imaturos verdes passando a avermelhados (foto e sílica)",ESA134895,NA,NA,NA,"2015","11","01",NA,NA,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"1306",2020-11-04 10:56:24-03,ESALQ,ESA,"134886",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,E. Lucas & F.F. Mazine,"Colletta, G. D","2223.0","2015","10","16",Brasil,São Paulo,Itirapina,"Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.",-47.8199996948242,-22.25,NA,NA,"Árvore, 5m, flores alvas, ramos jovens ferrugíneos (foto e sílica)",ESA134886,NA,NA,NA,"2015","11","01",NA,NA,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"1308",2020-11-04 11:14:50-03,ESALQ,ESA,"23001",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3364.0","1994","12","08",Brasil,São Paulo,Itirapina,"Próximo ao Pedágio (Represa do Broa) . 22*10'52,3S, 47*52'48,6W. Cerrado.",-47.8199996948242,-22.25,NA,NA,"Árvore, 4 m alt.; frutos avermelhados.",ESA023001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"1309",2020-11-04 11:14:50-03,ESALQ,ESA,"119302",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,"Bovo, A.A.A.","Chueri, T.M.","26.0","2007","10","06",Brasil,São Paulo,Itirapina,"Rodovia Ulisses Guimarães, proxima a rodovia Washigntom Luis.",-47.8199996948242,-22.25,NA,NA,NA,ESA119302,NA,NA,NA,"2007","12","01",NA,NA,NA,NA,Magnoliophyta,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"1314",2020-11-04 11:14:56-03,ESALQ,ESA,"114899",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,lingua,Myrcia lingua,NA,"Souza, F.M.","Souza, F.M.","319.0","2002","01","29",Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,ESA114899,ESA114899,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"1316",2020-11-04 11:14:56-03,ESALQ,ESA,"13800",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,lingua,Myrcia lingua,NA,"Rodrigues, R.R.","Barreto, K.D. et al.","1330.0","1993","09","30",Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,ESA013800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"1317",2020-11-04 11:14:56-03,ESALQ,ESA,"87858",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,obtecta,Myrcia obtecta,Kiaersk.,NA,"Lucas, E.J. et al.","199.0","2003","11","13",Brasil,São Paulo,Bom Sucesso de Itararé,NA,-49.1399993896484,-24.3099994659424,NA,NA,NA,ESA087858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1356",2021-03-12 01:35:56-03,UFPI,TEPB,"3898",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,nigropunctata,Myrcia nigropunctata,(O.Berg) N.Silveira,NA,J. Samir,"11527","1980","09","30",Brasil,São Paulo,São Carlos,Satanta Eudoria,-47.8899993896484,-22.0100002288818,NA,NA,"Arvoreta com até 3,50m de alt. Caules descorticantes, flores brancas e frutos esverdeados. Ambiente: Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.05,-22.63,"1380",2015-07-02 14:03:18-03,JBP,HPL,"5680",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Berg.) J.R.Mattos & D. Legrand.,H. Lorenzi,G.F. Arbocz,"1804","1995","11","01",Brasil,SP,Holambra,Coletado nas proximidades da cidade.,-47.05,-22.63,NA,NA,NA,NA,NA,NA,NA,"1995","11","01",NA,NA,NA,NA,NA,NA,NA,"8184",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.96,-23.3,"1383",2015-07-02 14:03:18-03,JBP,HPL,"8381",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M. Sobral,R. Tsuji,"1418","2006","10","05",Brasil,SP,Jacareí,"Coletado nas proximidades do município de Jacareí. na área da VCP, em área de mata atlântica.",-45.96,-23.3,NA,NA,NA,NA,NA,NA,NA,"2012","02","27",NA,NA,NA,NA,NA,NA,NA,"19066",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"1573",2020-12-20 21:18:38-03,UFV,VIC,"11145",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,obtecta,Myrcia obtecta,(O.Berg) & Kiaersk.,NA,"Silva, A.F.; Capellari, J.r.","1515","1986","11","20",Brasil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,"Árvore de até 6 m, botões florais brancos casca pêssgo, lenho creme, súber floculado e escamoso",VIC011145,VIC011145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.084921,-24.502008,"1662",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0056138,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,specieslink at ESA,"V. C. Souza; R. R. Rodrigues, F. A. R. P. Arozolla, N. M. Ivanauskas, J. P. Souza, V. R. Scalon, F. T. Farah, F. F. Mazine, I. D. Sanchez, G. A. Paiva, L. M. Campos, A. S. Dias, V. Pereira, L. E. Cordeiro, A. G. Rodrigues, M. Guskuma","9069","1995","9","4",Brazil,Sao Paulo,NA,"Mun. Eldorado. Parque Estadual de Jacupiranga, Nucleo da Caverna do Diabo.",-48.084921,-24.502008,NA,NA,"Arbusto, ca. 80 cm alt; frutos imaturos verdes passando a negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-21.5,"1749",2018-03-08 09:18:16-03,ASU,ASU-PLANTS,NA,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"M.L. Kawasaki, 1996.",J. Mattos,s/n,"1960","2","29",Brazil,Sao Paulo,Sao Simao,18km ao norte da cidade.,-47.55,-21.5,NA,NA,"Coor from www.fallingrain.com/world; 2.5m de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-21.5,"1756",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0055242,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"M.L. Kawasaki, 1996.",J. Mattos,s/n,"1960","2","29",Brazil,Sao Paulo,Sao Simao,18km ao norte da cidade.,-47.55,-21.5,NA,NA,"Coor from www.fallingrain.com/world; 2.5m de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.404369,-22.660637,"1760",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0056139,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M. L. Kawasaki (specieslink at SP),"V. C. Souza; J. P. Souza","9729","1995","12","20",Brazil,Sao Paulo,NA,Mun. Assis. Cerca de 12 km da cidade em direcao a Marilia. Cerradao.,-50.404369,-22.660637,NA,NA,"Arbusto, ca. 2.5 m alt; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1167,-22.1833,"1778",2018-03-08 09:18:16-03,ASU,ASU-PLANTS,NA,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,lingua,Myrcia lingua,(O.Berg) Mattos & D.Legrand,"Legrand, 1962","George Eiten; Liene T. Eiten","2383",NA,NA,NA,Brazil,Sao Paulo,NA,"Municipio de Moji- Guacu: 'Campos das Sete Lagoas'. Fazenda Campininha, just north of Rio Moji- Guacu. ca. 10 km NNE of Padua Sales",-47.1167,-22.1833,NA,NA,"PHOTO-MICH; Small shurb 6 dm tall. flowers white",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"1843",2019-11-21 14:40:19-03,UFJF,CESJ,"26573",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,E.L.M. Catharino,"360","1988","07","05",Brasil,São Paulo,Iguape,"Peropava, fazenda Boa Vista",-47.5499992370605,-24.7000007629395,NA,NA,"Árvore, frutos da cor vinho, mata de Turfeira.",CESJ026573,NA,NA,NA,"2012",NA,NA,NA,América do Sul,NA,NA,Angiosperma,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1844",2019-11-21 14:40:19-03,UFJF,CESJ,"27588",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M. Sobral,H.M de Souza,s.n.,"1971","02","18",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,"Flôres brancas, árvore.",CESJ027588,NA,NA,NA,"2004",NA,NA,NA,América do Sul,NA,NA,Angiosperma,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.471389,-21.940278,"1855",2019-11-21 14:40:19-03,UFJF,CESJ,"68804",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"T. Souza-Leal; V.M.M. Gimenez","3","2013","08","28",Brasil,São Paulo,Pirassununga,Reserva da USP,-47.471389,-21.940278,"-47.471389","-21.940278","Cerrado Stricto Sensu. Árvore ca. 3m alt. Caule rugoso, desprendendo em placas irregulares, enegrecido, córtex avermelhado. Flores brancas. Frutos maturos vermelhos escuro.",CESJ068804,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Angiosperma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.1163889,-21.7555556,"1895",2021-04-07 11:46:34-03,UFMS,CGMS,"6493",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","141","1998","10","14",Brasil,São Paulo,Presidente Epitácio,NA,-51.1163889,-21.7555556,"-51,1163889","-21,7555556","Flores brancas, odor agradável. Habitat: Mata de galeria. Habito: 3,00m de altura.",CGMS1015743,NA,"259","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.9069444,-21.5047222,"1900",2021-04-07 11:46:34-03,UFMS,CGMS,"7152",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","116","1998","10","14",Brasil,São Paulo,São Paulo,"Fazenda Colonial, estrada de Panorama a Campinal.",-51.9069444,-21.5047222,"-51,9069444","-21,5047222","Botões verdes. Habitat: Mata. Habito: 2,00m de altura.",CGMS1015741,NA,"290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.727778,-23.896111,"2072",2021-03-01 16:36:36-03,UNICAMP,UEC,"072857",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Godoy, SAP; Pereira, DL; Hoch, AM","383","1995","02","14",Brazil,São Paulo,Parelheiros,"Sítio à esquerda na Estrada Engº Marsilac, sentido Engº Marsilac. Interior da mata, à esquerda da casa do sítio, após atravessar o córrego.",-46.727778,-23.896111,"-46.727778","-23.896111","Árvore ca. 10m de altura. DAP 0,13m, frutos vermelhos",UEC020452,UEC020452,NA,NA,"2003",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"2079",2021-03-01 16:36:36-03,UNICAMP,UEC,"121480",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Lima, DF","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; et al.","73","2001","04","11",Brazil,São Paulo,São Paulo,Parque Estadual da Serra do Mar. Núcleo Curucutu. Trilha do Campo.,-46.733333,-23.983333,"-46.733333","-23.983333","Arbusto, frutos verdes.; Floresta Ribeirinha altomomtana com campo adjacente.",UEC118137,UEC118137,"800","800","2016",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.584889,-23.710803,"2090",2021-03-01 16:36:39-03,UNICAMP,UEC,"151241",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Faria Júnior, JEQ","Torres, RB; Figueiredo, N; Oliveira, AR","133","1986","11","27",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba,-48.584889,-23.710803,"-48.584889","-23.710803","Arvoreta 6 m. Flores brancas.; Mata Secundária. Beira da Mata.",UEC065160,UEC065160,"624","624","2010","12",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.524167,-23.357222,"2095",2021-03-01 16:36:39-03,UNICAMP,UEC,"150864",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Aguiar, OT","Arzolla, FARDP; Vilela, FESP; Paula, GCR","1220","2007","11","09",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região da Hortolândia",-46.524167,-23.357222,"-46.524167","-23.357222","Arvoreta, 2m, frutos imaturos arroxeados.; Floresta Ombrófila Densa Montana",UEC020457,UEC020457,"1161","1161","2008","11","03",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.521667,-23.644167,"2101",2021-03-01 16:36:39-03,UNICAMP,UEC,"160998",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, J","139","2010","06","02",Brazil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar.,-45.521667,-23.644167,"-45.521667","-23.644167",Mata Atlântica,UEC066593,UEC066593,"50","90","2010","12",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"2103",2021-03-01 16:36:39-03,UNICAMP,UEC,"166791",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1864","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,"Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.",-45.067778,-23.325556,"-45.067778","-23.325556","K1600 Árvore, ca. 13 m, sem flores ou frutos. Abundância: 3 ind ha(-1).; Floresta Ombrófila Densa Montana.",UEC039881,UEC039881,"1076","1093","2009",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.051111,-23.216111,"2104",2021-03-01 16:36:39-03,UNICAMP,UEC,"178217",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Rochelle, ALC",J416,NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio - Bairro Taquaral.,-45.051111,-23.216111,"-45.051111","-23.216111",Floresta ombrófila densa submontana.,UEC041669,UEC041669,"450","450","2008","03",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.897111,-22.449556,"2106",2021-03-01 16:36:39-03,UNICAMP,UEC,"164989",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Meireles, LD; Nunes, JA; Neto, JOC","2511","2006","09","12",Brazil,Minas Gerais,Passa Quatro,"Serra Fina, CApim Amarelo (Baixo).",-44.897111,-22.449556,"-44.897111","-22.449556","Subarbusto denso, ca. 80 cm, flores alvas.; Campo Quartzítico",UEC028750,UEC028750,"1575","2042","2009",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.897111,-22.449556,"2107",2021-03-01 16:36:39-03,UNICAMP,UEC,"164990",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Meireles, LD; Nunes, JA; Neto, JOC","2527","2006","09","12",Brazil,Minas Gerais,Passa Quatro,Serra Fina. Capim Amarelo (Baixo).,-44.897111,-22.449556,"-44.897111","-22.449556","Subarbusto denso com flores alvas.; Campo Quartizítico",UEC028743,UEC028743,"1575","2042","2009",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.897111,-22.449556,"2108",2021-03-01 16:36:39-03,UNICAMP,UEC,"164991",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Meireles, LD; Nunes, JA; Neto, JOC; Cordeiro, TR","3320","2007","09","15",Brazil,Minas Gerais,Passa Quatro,"Serra Fina, Campim Amarelo",-44.897111,-22.449556,"-44.897111","-22.449556","Arbusto prostado com flores alvas; Campo Quartzítico.",UEC028746,UEC028746,"1575","2042","2009",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"2126",2021-03-01 16:36:39-03,UNICAMP,UEC,"200666",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Meireles, LD","Pereira, LS; Belinello, R; Gomes, JAMA",N345,"2007","12",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica",UEC158061,UEC158061,"990","1045","2017",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.584889,-23.710803,"2134",2021-03-01 16:36:39-03,UNICAMP,UEC,"33873",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Faria Júnior, JEQ","Gianotti, E; Joly, CA; Martins, FR","14920","1983","09","21",Brazil,São Paulo,Angatuba,Estação Experimental de Angatuba,-48.584889,-23.710803,"-48.584889","-23.710803","Arbusto 1,50m, flores brancas.; Vegetação de Cerrado",UEC011724,UEC011724,NA,NA,"2010","12",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"2138",2021-03-01 16:36:39-03,UNICAMP,UEC,"43203",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Lima, DF","Ratter, JA; Argent, GCG; Gibbs, PE; Shepherd, GJ; Rocha, DMS",s.n.,"1983","11","10",Brazil,São Paulo,Angatuba,Instituto floretal de SP.,-48.416667,-23.45,"-48.416667","-23.45","Slnder shrub, 1.8m tall. Bark smooth. Flowers creamy whte.; In low cerrado.",UEC105148,UEC105148,NA,NA,"2016",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.297222,-22.8,"2140",2021-03-01 16:36:39-03,UNICAMP,UEC,"44721",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Bicudo, LRH; Campos, CJ; Amaral Jr, A","240","1986","01","07",Brazil,São Paulo,Botucatu,"Á margem da Rodovia Municipal (Estrada do Roberto), que liga Vitoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5km de Vitoriana, Fazenda Gold Farm.",-48.297222,-22.8,"-48.297222","-22.8","Árvore com 2,5m de altura e 5cm de circunferência do tronco a 30 cm do solo, frutos maduros vermelhos e pretos.",UEC020449,UEC020449,NA,NA,"2003",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.297222,-22.8,"2141",2021-03-01 16:36:39-03,UNICAMP,UEC,"44729",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Lima, DF","Bicudo, LRH; Campos, CJ; Amaral Jr, A","893","1986",NA,NA,Brazil,São Paulo,Botucatu,"À margem da rodovia municipal (estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5 km de Victoriana, Fazenda Gold Farm.",-48.297222,-22.8,"-48.297222","-22.8","3 m de altura, 4cm de circunferência do tronco a 30 cm do solo. Frutos verde-avermelhados.",UEC111891,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.566667,"2142",2021-03-01 16:36:39-03,UNICAMP,UEC,"44731",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Rosa, PO","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1683","1986","11","20",Brazil,São Paulo,Botucatu,"À margem da Rodovia João Melão, que liga São Manuel à Avaré, no km 296.",-48.738611,-22.566667,"-48.738611","-22.566667","2 m de altura- 5 cm circunferência do tronco a 30 cm do solo. Frutos verdes; Campo Cerrado.",UEC065168,UEC065168,NA,NA,"2008","03",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"2144",2021-03-01 16:36:39-03,UNICAMP,UEC,"61335",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Lima, DF","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",s.n.,"1984","10","04",Brazil,São Paulo,Guarulhos,Aeroporto Internacional de São Paulo.,-46.481389,-23.425,"-46.481389","-23.425",Mata Mesófila Semidecídua.,UEC082042,UEC082042,NA,NA,"2016",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0525,-24.073611,"2146",2021-03-01 16:36:39-03,UNICAMP,UEC,"77019",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Sobral, M","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7068","1994","11","12",Brazil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.0525,-24.073611,"-49.0525","-24.073611","Árvore, 5m alt.; flores creme.; Cerrado",UEC020456,UEC020456,NA,NA,"2003",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"2147",2021-03-01 16:36:40-03,UNICAMP,UEC,"87953",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) A.DC.,"Faria Júnior, JEQ","Silva, AF; Capellari Jr, L","1536","1986","12","12",Brazil,São Paulo,São José dos Campos,NA,-45.9375,-23.075,"-45.9375","-23.075","Arvoreta de até 3 m, folhas brilhantes, verde mais escuro na face superior, casca laranja-acastanhado, lenho amarelo, súber liso com placas.",UEC065164,UEC065164,NA,NA,"2010","12",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
