X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,locality,occurrenceRemarks,infraspecificEpithet,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,typeStatus,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.386111,-22.888889,"392",2019-08-20 10:19:00-03,UNICAMP,UEC,"80131",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083741,UEC083741,"18","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"393",2019-08-20 10:19:00-03,UNICAMP,UEC,"79583",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083719,UEC083719,"29","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"394",2019-08-20 10:19:00-03,UNICAMP,UEC,"79584",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083737,UEC083737,"28","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"395",2019-08-20 10:19:00-03,UNICAMP,UEC,"79585",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083720,UEC083720,"27","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"396",2019-08-20 10:19:00-03,UNICAMP,UEC,"79602",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083723,UEC083723,"25","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"397",2019-08-20 10:19:00-03,UNICAMP,UEC,"79605",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083724,UEC083724,"26","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"398",2019-08-20 10:19:00-03,UNICAMP,UEC,"79630",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083726,UEC083726,"24","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-22.566667,"399",2019-08-20 10:19:00-03,UNICAMP,UEC,"96373",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1993","08","26",Brazil,São Paulo,Campos do Jordão,-47.55,-22.566667,"-47.55","-22.566667",NA,NA,UEC083785,UEC083785_01 UEC083785_02,"1110",Parque da Ferradura,"flor, Arbusto, 1,5 m de altura. Borda de mata, em frutificação, sadia, tronco liso, sem látex, fruto laranja.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"402",2021-03-01 16:34:33-03,UNICAMP,UEC,"133476",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","12","15",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","30","155",UEC016103,UEC016103,"293","Fazenda Folha Larga, Trilha Kaá-pozanga.","Arvoreta caída com cerca de 3m, flores com pétalas brancas com estames amarelos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.561111,-23.238611,"406",2019-08-20 10:18:59-03,UNICAMP,UEC,"133794",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Kirizawa, M; Rapini, A; Costa, CB","1996","03","19",Brazil,São Paulo,Cunha,-45.561111,-23.238611,"-45.561111","-23.238611","1100","1100",UEC083746,UEC083746,"3254","Parque Estadual da Serra do Mar - Núcleo, Trilha para o Rio Bonito.","fruto, Arvoreta de cerca de 4,0 m de altura. Frutos ovais, laranja a roxo-escuro. Mata secundária degradada. Mata tropical pluvial de altitude em fase de regeneração.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616389,-22.733056,"407",2021-03-01 16:34:33-03,UNICAMP,UEC,"170925",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Goldenberg, R","2013",NA,NA,"Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","2009","03","16",Brazil,São Paulo,São José do Barreiro,-44.616389,-22.733056,"-44.616389","-22.733056","1500","1500",UEC059028,UEC059028,"9826",Roa from São José do Barreiro (SP-221) to the entrace of Parque Nacional Serra da Bocaina between Km24 and Km27.,"Shrub or tree to 3m tall. Berries green turning reddish orange and ultimately purplish black at maturity. Common.; Disturbed Mata Atlântica vegetation.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.42,-22.801944,"408",2021-03-01 16:34:33-03,UNICAMP,UEC,"194670",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Goldenberg, R","2017",NA,NA,"Monge, M; Volet, DP","2014","07","20",Brazil,São Paulo,Guaratinguetá,-45.42,-22.801944,"-45.42","-22.801944",NA,NA,UEC136124,UEC136124,"3199","Fazenda Lavrinhas, áreas de parcelas do Cleiton, Fernanda e Carol.","Árvore, 3,0 m de altura, flores com fauce amarela e antera rosea.; Floresta ombrófila mista alto montana",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.036111,-23.239444,"412",2019-08-20 10:18:59-03,UNICAMP,UEC,"90638",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Goldenberg, R","2001",NA,NA,"Bertani, DF; Souza, VC; Rodrigues, RR; Yamamoto, LF; Franciosi, ERN; Albuquerque, LB","1996","12","13",Brazil,São Paulo,Cunha,-45.036111,-23.239444,"-45.036111","-23.239444",NA,NA,UEC083777,UEC083777,"4",Parque Estadual da Serra do Mar - Núcleo,"flor, Arbusto de 1,7 m de altura. Floresta ombrófila densa montana, floresta secundária com aproximadamente 15 anos de regeneração. Área de brejo.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"413",2021-03-01 16:34:33-03,UNICAMP,UEC,NA,S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","12","15",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","30","155",NA,NA,"293","Fazenda Folha Larga, Trilha Kaá-pozanga.","Arvoreta caída com cerca de 3m, flores com pétalas brancas com estames amarelos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.683333,-24.733333,"415",2019-08-20 10:18:59-03,UNICAMP,UEC,"107448",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","1999","01","10",Brazil,São Paulo,Iguape,-47.683333,-24.733333,"-47.683333","-24.733333",NA,NA,UEC083784,UEC083784,"837","Estação Ecológica de Chauás, Trilha de C","fruto, Árvore de 6 m, frutos imaturos. Floresta ombrófila densa. Floresta de restinga alta, com exploração de palmito e madeira.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"416",2019-08-20 10:18:59-03,UNICAMP,UEC,"108076",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Amaral Jr, A; DC, A","1985","05","17",Brazil,São Paulo,Campos do Jordão,-45.5,-22.75,"-45.5","-22.75",NA,NA,UEC083764,UEC083764,37A,São José dos Alpes,"fruto, Arbusto de 1,5 m de altura, frutos vermelhos. Mata.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.541111,-22.773081,"422",2021-03-01 16:34:33-03,UNICAMP,UEC,"162301",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Arzolla, FARDP; Vilela, FESP; Paula, GCR; Antunes, AZ","2007","04","03",Brazil,São Paulo,Embu-Guaçu,-45.541111,-22.773081,"-45.541111","-22.773081","750","750",UEC024408,UEC024408,"1110","Parque da Várzea do Embu-Guaçu, Vegetação de Várzea.","Árvore, 4 m altura, frutos imaturos.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.629722,-22.675306,"423",2021-03-01 16:34:33-03,UNICAMP,UEC,"161781",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Arzolla, FARDP; Paula, GCR","2007","03","23",Brazil,São Paulo,Campos do Jordão,-45.629722,-22.675306,"-45.629722","-22.675306","1770","1770",UEC009554,UEC009554,"1075",Estrada para o Pico do Itapeva.,"Árvore, 3 metros, frutos vermelhos-alaranjados.; Floresta Ombrófila Densa Alto-Montana.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"433",2019-08-20 10:19:00-03,UNICAMP,UEC,"79555",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083760,UEC083760,"21","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"434",2019-08-20 10:19:00-03,UNICAMP,UEC,"79556",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083759,UEC083759,"20","Vila de Monte Verde, Trilha do Pico Sela, Sítio.",Porte arbóreo. Mata de altitude.,cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"435",2019-08-20 10:19:00-03,UNICAMP,UEC,"79557",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083762,UEC083762,"19","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"436",2019-08-20 10:19:00-03,UNICAMP,UEC,"79558",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083722,UEC083722,"23","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"437",2019-08-20 10:19:00-03,UNICAMP,UEC,"80132",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Papp, MG; Oishi, C","1995","11","25",Brazil,Minas Gerais,Camanducaia,-46.386111,-22.888889,"-46.386111","-22.888889","1700","1800",UEC083744,UEC083744,"17","Vila de Monte Verde, Trilha do Pico Sela, Sítio.","flor, Porte arbóreo. Mata de altitude.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742222,-24.815,"440",2019-08-20 10:19:00-03,UNICAMP,UEC,"76744",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Caddah, MK","2012",NA,NA,"Sanches, CD; Gorenstein, MR; Hoffmann, JRR; Pereira, VF; Bastos, EB","1994","09","07",Brazil,São Paulo,Sabaúna,-47.742222,-24.815,"-47.742222","-24.815",NA,NA,UEC083773,UEC083773,"58","Beira da Estrada Subaúma-Iguape, Próximo à Sabaúna.","fruto, Árvore de 5 m de altura; folhas alvo-pardacentas na face inferior; frutos maduros negros. Área de transição mata de restinga - mata atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.259722,-24.270556,"443",2019-08-20 10:19:00-03,UNICAMP,UEC,"98142",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","1997","12","15",Brazil,São Paulo,Bom Sucesso de Itararé,-49.259722,-24.270556,"-49.259722","-24.270556",NA,NA,UEC083731,UEC083731,"169","Estrada de Bom Sucesso de Itararé, A 2 km antes da Mineração São Judas.","fruto, Arvoreta de 4 m. Face abaxial das folhas brancas, frutos verdes imaturos. Floresta ombrófila mista. Borda da mata, perto do rio.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-22.566667,"444",2019-08-20 10:19:00-03,UNICAMP,UEC,"96364",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1993","08","13",Brazil,São Paulo,Campos do Jordão,-47.55,-22.566667,"-47.55","-22.566667",NA,NA,UEC083771,UEC083771_01 UEC083771_02,"1022",Parque da Ferradura,"fruto, Árvore de 4 m de altura. Borda de mata, em frutificação, sadia, tronco liso, sem látex, fruto laranja.",cinerascens,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.644444,-24.18,"446",2019-08-20 10:19:00-03,UNICAMP,UEC,"75529",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Goldenberg, R","1997","01",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","1994","11","30",Brazil,São Paulo,Juquiá,-47.644444,-24.18,"-47.644444","-24.18",NA,NA,UEC083767,UEC083767,"3309",Sítio Areia Dourada (Assungui),"flor, Arvoreta de 3 m de altura; flores verde-claras. Borda de mata. Mata Atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"447",2019-08-20 10:19:00-03,UNICAMP,UEC,"80721",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Goldenberg, R","1997","01",NA,"Ivanauskas, NM","1995","03","24",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,UEC083768,UEC083768,"90",Estação Experimental do Instituto Agronô,"fruto, Árvore de 3,5 m; frutos verdes. Floresta Atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"448",2019-08-20 10:19:00-03,UNICAMP,UEC,"80722",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Goldenberg, R","1997","01",NA,"Ivanauskas, NM","1995","12","16",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,UEC083749,UEC083749,"604",Estação Experimental do Instituto Agronô,"flor, Árvore de 4 m, flores brancas. Floresta Atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"450",2019-08-20 10:19:00-03,UNICAMP,UEC,"91876",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Goldenberg, R","1998","02",NA,"Ivanauskas, NM","1995","11","22",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.675833,"-47.876944","-24.675833",NA,NA,UEC083769,UEC083769,"575",Propriedade de Antônio Povinski,"flor, Árvore de 3 m. Casca creme, fissurada longitudinalmente. Flores em botão. Floresta Atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"451",2019-08-20 10:19:00-03,UNICAMP,UEC,"91877",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens robusta,Wurdack,"Goldenberg, R","1998","02",NA,"Ivanauskas, NM","1995","10","19",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.675833,"-47.876944","-24.675833",NA,NA,UEC083772,UEC083772,"488",Propriedade de Antônio Povinski,"flor, Árvore de 4 m, flores em botão. Floresta Atlântica.",robusta,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"482",2019-08-20 10:19:00-03,UNICAMP,UEC,"71394",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Durigan, G","1992","11","16",Brazil,São Paulo,Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,UEC083712,UEC083712,"30608",Estação Ecológica de Assis,"flor, Arvoreta em terreno encharcado. Mata ciliar.",cinerascens,"23972",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"483",2019-08-20 10:19:00-03,UNICAMP,UEC,"82008",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Durigan, G","1994","04","15",Brazil,São Paulo,Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,UEC083707,UEC083707,"31709",Estação Ecológica de Assis,"fruto, Arvoreta, em terreno encharcado. Mata ciliar.",cinerascens,"23972",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"484",2019-08-20 10:19:00-03,UNICAMP,UEC,"78335",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Sciamarelli, A","1993","11","10",Brazil,São Paulo,Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,UEC083757,UEC083757,"29015","Estação Ecológica de Assis, Trilha Ecoló","flor, Arbusto de 1,5 m; flores brancas, odor adocicado. Cerrado e mata ciliar.",cinerascens,"23972",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"485",2019-08-20 10:19:00-03,UNICAMP,UEC,"69108",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Galvão, JC","1992","06","08",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC083711,UEC083711,"26390",Caminho para São José dos Alpes,"fruto, Árvore de 3 m com frutos maduros roxos escuros, em mata.",cinerascens,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"486",2019-08-20 10:19:00-03,UNICAMP,UEC,"77187",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Cordeiro, I; Rossi, L; Pastore, JFB; Lopes Da Silva, E","1994","03","28",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC083736,UEC083736,"1312",Estrada para São José dos Alpes,"fruto, Arvoreta de cerca de 2 m de altura; frutos imaturos amarelados tornando-se vermelhos posteriormente. Campos de altitude entremeados por matas.",cinerascens,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"487",2019-08-20 10:19:00-03,UNICAMP,UEC,"70002",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Tamashiro, JY","1992","06","07",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC083713,UEC083713,"26651","Horto Florestal, Trilha do Rio Sapucaí","fruto, Arvoreta esguia, folhas brancas na face abaxial; frutos imaturos amarelo-alaranjados, maduros pretos; mata. (Coletado em dois indivíduos adjacentes).",cinerascens,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"488",2019-08-20 10:19:00-03,UNICAMP,UEC,"69560",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Tamashiro, JY","1992","06","07",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC083733,UEC083733,"26636","Horto Florestal, Trilha do Rio Sapucaí","fruto, Arbusto de cerca de 1,5 m de altura, frutos imaturos amarelo-esverdeados, maduros pretos. Beira de mata.",cinerascens,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"489",2019-08-20 10:19:00-03,UNICAMP,UEC,"71543",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens cinerascens,Miq.,"Caddah, MK","2012",NA,NA,"Yamamoto, K","1992","06","09",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC083735,UEC083735,"26734",Pico do Itapeva,"fruto, Arbusto de cerca de 1,5 m de altura; frutos vermelhos a pretos. Borda da mata.",cinerascens,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"490",2019-08-20 10:18:59-03,UNICAMP,UEC,"82643",S,Plantae,Melastomataceae,Miconia,cinerascens,Miconia cinerascens,Miq.,"Goldenberg, R","1997","01",NA,"Baitello, JB","1988","03","03",Brazil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,UEC083715,UEC083715,"257",Parque estadual da Serra do Mar,"fruto, Arvoreta de 5-6 m de altura, frutos amarelados, cor de abóbora e negros quando maduros.",NA,"38855",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
