X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,identifiedBy,year,month,day,stateProvince,county,coordinatePrecision,geoFlag,infraspecificEpithet,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,sex,class,relatedCatalogItem,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.64,-22.72,"426",2013-04-01 09:16:00-03,IPT,BCTW,"13902",S,Plantae,Magnoliophyta,NA,NA,Cedrela,odorata,Cedrela odorata,NA,NA,NA,NA,Brasil,NA,-47.64,-22.72,NA,NA,NA,NA,NA,NA,L.,NA,NA,NA,NA,São Paulo,Piracicaba,"44778",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"465",2020-12-21 16:35:21-03,MBM,MBM,"135123",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Pinto, G.C.P.",s.n.,Southern America,Brazil,Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,MBM135123,MBM135123,L.,NA,NA,NA,NA,São Paulo,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"466",2020-12-21 16:35:21-03,MBM,MBM,"138745",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Durigan, G.",s.n.,Southern America,Brazil,Barro Preto,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,MBM138745,MBM138745,L.,"Pastore, J.A.",NA,NA,NA,São Paulo,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"479",2020-12-21 16:35:23-03,MBM,MBM,"298728",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Spina, A.P.","56",Southern America,Brazil,Distrito de Barão Geraldo,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,MBM298728,MBM298728,L.,"Spina, A.P.","1992","10","19",São Paulo,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"480",2020-12-21 16:35:23-03,MBM,MBM,"298729",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Spina, A.P.","389",Southern America,Brazil,Distrito de Barão Geraldo,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,MBM298729,MBM298729,L.,"Spina, A.P.","1995","02","16",São Paulo,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"481",2020-12-21 16:35:23-03,MBM,MBM,"298730",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Spina, A.P.","49",Southern America,Brazil,Distrito de Barão Geraldo,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,MBM298730,MBM298730,L.,"Spina, A.P.","1992","10","05",São Paulo,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"482",2020-12-21 16:35:23-03,MBM,MBM,"291856",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Tomasetto, F.; et al.; et al.","185",Southern America,Brazil,Estação Ecológica,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,MBM291856,MBM291856,L.,NA,"2001","11","20",São Paulo,Paulo de Faria,"29574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"483",2020-12-21 16:35:21-03,MBM,MBM,"254110",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Durigan, G.",s.n.,Southern America,Brazil,Estação Experimental,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM254110,MBM254110,L.,"Pastore, J.A.",NA,NA,NA,São Paulo,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"529",2021-02-11 17:20:26-03,UFPR,UPCB,"49691",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Spina, A.P.","285",NA,Brasil,"Barão Geraldo, Fazenda Santa Genebra",-47.060001373291,-22.8999996185303,NA,NA,NA,"Arbórea, 7m, frutos castanhos com lenticelas brancas, borda da mata. Mata higrófila..",NA,NA,L.,"Spina, A.P.","1994","08","04",São Paulo,Campinas,"23900",auto,NA,"1997","01","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"896",2020-06-15 15:31:04-03,UNESP-RC,HRCB,"50654",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,Lombardi,"7516",NA,Brasil,NA,-46.935778,-23.230444,NA,NA,NA,"Árvore ca. 10 m, fétida quando cortada, folíolos herbáceos, flores brancas",NA,NA,L.,NA,"2008","11","03",São Paulo,Jundiaí,NA,NA,NA,NA,NA,NA,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"1106",2020-09-02 16:33:26-03,Cenargen,CEN,"19304",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,Giselda Durigan,NA,NA,Brasil,"Estação Experimental, Instituto Florestal.",-50.4099998474121,-22.6599998474121,NA,NA,Exsicatas,"Árvore dentro do lago, no criadouro de animais. Doação do Herbário D. Bento Pickel. Instituto Florestal - São Paulo. SPSF 13218.",CEN00019304,CEN00019304,L.,J. A. Pastore,"1989","10","05",SP,ASSIS,"23972",auto,NA,"1990",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"1128",2019-11-13 11:26:06-03,USP,SPF,"99552",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Tamashiro, JY",T129,NA,Brasil,Riacho de captação de água da Brahma.,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,SPF00099552,NA,L.,"Tamashiro, JY","1994","05","25",São Paulo,Agudos,"52219",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"1129",2021-03-15 18:28:52-03,USP,SPF,"77848",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Durigan, G",s.n.,NA,Brasil,Estação Experimental do IF.,-50.4099998474121,-22.6599998474121,NA,NA,NA,"Árvore ca. 6 m, 25 cm de DAP.",SPF00077848,NA,L.,"Pastore, JA","1989","10","25",São Paulo,Assis,"23972",auto,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"1130",2021-03-15 18:28:52-03,USP,SPF,"77854",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Durigan, G",s.n.,NA,Brasil,Estação Experimental do IF.,-50.4099998474121,-22.6599998474121,NA,NA,NA,Árvore ca. 13 m altura e 30 cm ao nível do DAP. Código nº 167.,SPF00077854,NA,L.,"Pastore, JA","1989","10","25",São Paulo,Assis,"23972",auto,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"1131",2019-11-13 11:26:06-03,USP,SPF,"82982",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Kuhlmann, M",s.n.,NA,Brasil,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,SPF00082982,NA,L.,"Pirani, JR",NA,NA,NA,São Paulo,Atibaia,"21675",auto,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"1132",2019-11-13 11:26:06-03,USP,SPF,"132717",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Pinheiro, MHO","394",NA,Brasil,Jardim Botânico Municipal de Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,SPF00132717,NA,L.,"Pirani, JR","1997","08","13",São Paulo,Bauru,"29186",auto,NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.1800003051758,"1133",2019-11-13 11:26:06-03,USP,SPF,"98978",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Tamashiro, JY","753",NA,Brasil,NA,-46.3899993896484,-23.1800003051758,NA,NA,NA,NA,SPF00098978,NA,L.,Anônimo,"1995","04","10",São Paulo,Nazaré Paulista,"18850",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-21.7700004577637,"1134",2021-03-15 18:28:52-03,USP,SPF,"77835",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Lopes, B","20",NA,Brasil,Fazenda Itaquerê.,-48.560001373291,-21.7700004577637,NA,NA,NA,Árvore cultivada.,SPF00077835,NA,L.,"Lopes, B","1972","10","17",São Paulo,Nova Europa,"12872",auto,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-21.7700004577637,"1135",2021-03-15 18:28:52-03,USP,SPF,"77834",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Lopes, B",s.n.,NA,Brasil,Fazenda Itaquerê.,-48.560001373291,-21.7700004577637,NA,NA,NA,Árvore cultivada n°18.,SPF00077834,NA,L.,"Lopes, B","1972","10","17",São Paulo,Nova Europa,"12872",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1136",2019-11-13 11:26:06-03,USP,SPF,"166958",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Joly, AB","682",NA,Brasil,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00166958,NA,L.,"Pirani, JR","1949","03","03",São Paulo,São Paulo,"53584",auto,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1137",2019-11-13 11:26:06-03,USP,SPF,"34871",PreservedSpecimen,Plantae,NA,NA,Meliaceae,Cedrela,odorata,Cedrela odorata,NA,"Bittar, M","123",NA,Brasil,Parque da Aclimação,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00034871,NA,L.,"Pastore, JA","1984","03","28",São Paulo,São Paulo,"53584",auto,NA,"1996","07","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1280",2020-01-27 18:25:10-03,IAC,IAC,"1011",S,Plantae,NA,NA,Meliaceae-2.Cedreloideae,Cedrela,odorata,Cedrela odorata,NA,J. Santoro,s/nº,NA,Brasil,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,NA,NA,NA,NA,NA,NA,L.,A.K. Pastorek,"1937","10","22",São Paulo,Campinas,NA,NA,NA,"2006","06","22","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5608,-21.7783,"1283",2020-01-27 18:25:10-03,IAC,IAC,"27644",S,Plantae,NA,NA,Meliaceae-2.Cedreloideae,Cedrela,odorata,Cedrela odorata,NA,B.C. Lopes et al.,s/nº,NA,Brasil,NA,-48.5608,-21.7783,NA,NA,NA,Material doado pelo Herbário D. Bento Pickel,NA,NA,L.,B.C. Lopes et al.,"1972","10","17",São Paulo,Nova Europa,NA,NA,NA,"1972","10","17","-48.5608","-21.7783",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9762,-23.7359,"1284",2019-01-25 15:35:26-02,IAC,IAC,"40934",S,Plantae,NA,NA,Meliaceae-2.Cedreloideae,Cedrela,odorata,Cedrela odorata,NA,L.C. Bernacci,"2915",NA,Brasil,"Morro Grande, Reserva, beira da estrada",-46.9762,-23.7359,NA,NA,NA,NA,NA,NA,L.,L.C. Bernacci,"2000","11","06",São Paulo,Cotia,NA,NA,NA,"2000","11","06","-46.9762","-23.7359",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1285",2019-01-25 15:35:26-02,IAC,IAC,"41530",S,Plantae,NA,NA,Meliaceae-2.Cedreloideae,Cedrela,odorata,Cedrela odorata,NA,J.E.A. Bertoni & A. Geremias,"431",NA,Brasil,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L4, P2",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,L.,J.E.A. Bertoni & A. Geremias,"2001","02","02",São Paulo,Campinas,NA,NA,NA,"2001","02","02","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1286",2019-01-25 15:35:26-02,IAC,IAC,"41561",S,Plantae,NA,NA,Meliaceae-2.Cedreloideae,Cedrela,odorata,Cedrela odorata,NA,J.E.A. Bertoni & A. Geremias,"462",NA,Brasil,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L4, P2",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,L.,J.E.A. Bertoni & A. Geremias,"2001","02","02",São Paulo,Campinas,NA,NA,NA,"2001","02","02","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
