X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,phylum,order,infraspecificEpithet,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.052222,-23.218056,"332",2021-03-01 16:36:02-03,UNICAMP,UEC,"178224",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Sobral, M","Rochelle, ALC",J1414,NA,NA,NA,Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio, Bairro Taquaral",-45.052222,-23.218056,"-45.052222","-23.218056","450","450",Floresta ombrófila densa submontana.,UEC041699,UEC041699,"2008","03",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"333",2021-03-01 16:36:02-03,UNICAMP,UEC,"166694",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","1633","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,PESM. Núcleo Santa Virgínia - Parcela K.,-45.067778,-23.325556,"-45.067778","-23.325556","1053","1093","K1774 Árvore, ca. 12 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.",UEC013002,UEC013002,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"334",2021-03-01 16:36:02-03,UNICAMP,UEC,"133722",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Costa, I","Urbanetz, C; Mariuza; Domingos; Lelo","355","2004","02","09",Brazil,São Paulo,Cananéia,"Fazenda Folha Larga, Trilha da Vitória.",-47.916667,-24.883333,"-47.916667","-24.883333","30","155",Árvore de 18m.,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618333,-23.4375,"335",2021-03-01 16:36:02-03,UNICAMP,UEC,"133723",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Arzolla, FARDP; Moura, C; Vilela, FESP","1037","2007","01","17",Brazil,São Paulo,São Paulo,"Parque Estadual da Cantareira, proximidades da estrada da Roseira",-46.618333,-23.4375,"-46.618333","-23.4375","950","950","Árvore, 5m alt., com flores e botões florais.; Flroesta Ombrófila Densa Montana, estádio maduro.",NA,NA,"2007","02","08",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"336",2021-03-01 16:36:02-03,UNICAMP,UEC,"145908",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1416","1997","04","17",Brazil,São Paulo,Ubatuba,Picinguaba,-44.8,-23.366667,"-44.8","-23.366667",NA,NA,"Mata Atlântica de Encosta, Morro do Corisco. Árvore 595 com 7m alt., vegetativo.",UEC031979,UEC031979,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.525556,-23.621389,"338",2021-03-01 16:36:02-03,UNICAMP,UEC,"161001",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Meireles, LD","Stefani, EJF; Belinello, R; Galvão, J","98","2010","12",NA,Brazil,São Paulo,Caraguatatuba,parque estadual serra do mar,-45.525556,-23.621389,"-45.525556","-23.621389","50","90","arvore com 10m; mata atlantica",UEC066599,UEC066599,"2013",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.052222,-23.218056,"339",2021-03-01 16:36:02-03,UNICAMP,UEC,"178225",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Sobral, M","Rochelle, ALC",J1587,NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio - Bairro Taquaral,-45.052222,-23.218056,"-45.052222","-23.218056","450","450",Floresta ombrófila densa submontana.,UEC041697,UEC041697,"2008","03",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"340",2021-03-01 16:36:02-03,UNICAMP,UEC,"72608",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,NA,"Sartori, A; et al.","33152","1995","02","10",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do I.A.C.,-47.885,-24.608333,"-47.885","-24.608333",NA,NA,"Mata Atlântica de planície. Árvore 6m, flor branca.",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"341",2021-03-01 16:36:02-03,UNICAMP,UEC,"92079",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","185","1995","05","25",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do I.A.C.,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore 10m. Tronco verde com manchas transversais em anel. Frutos imaturos verdes.; Floresta Atlântica",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"342",2021-03-01 16:36:02-03,UNICAMP,UEC,"92080",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","250","1995","07","20",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do I.A.C.,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore de 6m, tronco branco. Frutos imaturos verdes.; Floresta Atlântica",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"343",2021-03-01 16:36:02-03,UNICAMP,UEC,"92081",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","157","1995","05","24",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do I.A.C.,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore de 5m, tronco branco, ramificação dicotêmica.; Floresta Atlântica",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"344",2021-03-01 16:36:02-03,UNICAMP,UEC,"92082",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","109","1995","04","18",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do I.A.C.,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore de 6m, tronco branco, liso. Frutos imaturos verdes.; Floresta Atlântica",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"347",2021-03-01 16:36:02-03,UNICAMP,UEC,"62638",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,NA,"Bernacci, LC","25596","1990","08","01",Brazil,São Paulo,Campinas,"Fazenda São Vicente, Mata",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore ca.12-15m alt., material vegetativo. Interior da mata.",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"348",2021-03-01 16:36:02-03,UNICAMP,UEC,"130093",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Arzolla, FARDP","108","2000","03","22",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 8m alt., botões florais creme, início de furtos.",NA,NA,"2000","03","22",Magnoliopsida,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"349",2021-03-01 16:36:02-03,UNICAMP,UEC,"130182",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Arzolla, FARDP","218","2000","11","02",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Arvoreta 2m alt., frutos.",NA,NA,"2000","12",NA,Magnoliopsida,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"350",2021-03-01 16:36:02-03,UNICAMP,UEC,"130183",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Arzolla, FARDP","179","2000","06","18",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore, frutos.",NA,NA,"2000","07","17",Magnoliopsida,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"351",2021-03-01 16:36:02-03,UNICAMP,UEC,"74382",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Arantes, AA","Bernacci, LC; Andrade, PRP; Belinello, R; Camargo, O","1277","1995","03","15",Brazil,São Paulo,Monte Alegre do Sul,"Estação Experimental do IAC, Mata",-46.6800003051758,-22.6800003051758,NA,NA,NA,NA,"Árvore ca. 6m alt., frutos em formação ocráceos.",NA,NA,"1996","05",NA,Magnoliopsida,NA,NA,NA,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"352",2021-03-01 16:36:02-03,UNICAMP,UEC,"85667",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Mazine, FF","Kiyama, CY; Rossi, L; Simão-Bianchini, R; Shirasuna, RT","76","1994","09","07",Brazil,São Paulo,Salesópolis,"Reserva Biológica de Boracéia, Margem da represa do Rio Claro.",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Árvore no interior da mata, 6m alt. Frutos imaturos verdes.",UEC021884,NA,"2013","04","16",Magnoliopsida,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"353",2019-08-20 10:20:54-03,UNICAMP,UEC,"21309",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Sobral, M",s/ coletor,s.n.,NA,NA,NA,Brazil,São Paulo,São Paulo,Parque Siqueira Campos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"354",2021-03-01 16:36:06-03,UNICAMP,UEC,"200700",S,Plantae,Myrtaceae,Calyptranthes,rufa,Calyptranthes rufa,O.Berg,"Sobral, M","Pereira, LS; Belinello, R; Padgurschi, MCG",N835,"2009","10","27",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 5.5 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica",UEC158092,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"594",2020-12-21 16:37:18-03,MBM,MBM,"222061",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,neobrasiliensis,Myrcia neobrasiliensis,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Pastore, J.A.; et al.; et al.","618","1995","07","28",Brazil,São Paulo,Ibiúna,Parque Estadual de Jurupará,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,MBM222061,MBM222061,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,"43112",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
