X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,decimalLongitude,decimalLatitude,county,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5499992370605,-24.7000007629395,"131",2019-11-21 10:01:03-03,IBt,SP,"16444",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Usteri, A",s.n.,NA,Brasil,Morro de Iguape,NA,NA,NA,NA,"Ritter, MR","1907","07","25",São Paulo,-47.5499992370605,-24.7000007629395,Iguape,NA,NA,"1989","10","23","55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"132",2019-11-21 10:01:03-03,IBt,SP,"298182",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Proença, SL; Costa, CB; Hoch, AM; Corrêa, MA; Silva, E; Galante, O; Prado, J","138",NA,Brasil,"Fazenda Intervales, estrada para Bocaina",NA,NA,NA,NA,"Hind, DJN","1996","05","23",São Paulo,-48.5900001525879,-24.5799999237061,Iporanga,NA,NA,"1997","10",NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"133",2019-11-21 10:01:03-03,IBt,SP,"205875",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Martuscelli, P","145",NA,Brasil,"Sítio Irapuã, BR 116, Km 343,5",NA,NA,NA,NA,"Simão Bianchini, R","1985","07","08",São Paulo,-47.4599990844727,-24.2800006866455,Miracatu,NA,NA,"1993","10",NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"134",2019-11-21 10:01:03-03,IBt,SP,"294062",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Nicolau, SA; Prando, RC","459",NA,Brasil,"Fazenda São Sebastião do Ribeirão Grande, Talhão 9, ao norte",NA,NA,NA,NA,"Simão Bianchini, R","1992","07","18",São Paulo,-45.4599990844727,-22.9200000762939,Pindamonhangaba,NA,NA,"1994","12","17","24176",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"135",2019-11-21 10:01:03-03,IBt,SP,"278703",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Shirasuna, RT; Kiyama, CY; Rossi, L; Simão Bianchini, R","41",NA,Brasil,"Estrada de manutenção da Petrobrás, próximo ao Rio Guaratuba",NA,NA,NA,NA,"Ritter, MR","1994","09","06",São Paulo,-45.8400001525879,-23.5300006866455,Salesópolis,NA,NA,"2014","08","22","18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"136",2019-11-21 10:01:03-03,IBt,SP,"429545",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Shirasuna, RT","1350",NA,Brasil,"Lote 3, Mata do Chinês Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"Simão Bianchini, R","2008","05","26",São Paulo,-46.560001373291,-23.6900005340576,São Bernardo do Campo,NA,NA,"2010","03","11","31119",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"137",2019-11-21 10:01:03-03,IBt,SP,"81631",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W",s.n.,NA,Brasil,Campo Congonhas,NA,NA,NA,NA,"Simão Bianchini, R","1946","03","29",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"1993","10","07","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"138",2019-11-21 10:01:03-03,IBt,SP,"69844",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W",s.n.,NA,Brasil,Parelheiros,NA,NA,NA,NA,"Simão Bianchini, R","1941","04",NA,São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"1993","10","07","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"139",2019-11-21 10:01:03-03,IBt,SP,"98584",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Coleman, JR","291",NA,Brasil,Parque do Estado,NA,NA,NA,NA,"Simão Bianchini, R","1965","07","05",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2010",NA,NA,"53584",auto,NA,NA,"800","800",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"140",2019-11-21 10:01:03-03,IBt,SP,"120805",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Silva, JS","230",NA,Brasil,"Parque do Estado, Jardim Botânico",NA,NA,NA,NA,"Hind, DJN","1973","08","23",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"1997","10",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"141",2019-11-21 10:01:03-03,IBt,SP,"119447",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W","6037",NA,Brasil,"Parque do Estado, Junto ao prédio novo",NA,NA,NA,NA,"Simão Bianchini, R","1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2000","12","21","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"142",2019-11-21 10:01:03-03,IBt,SP,"151118",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Melo, MMRF","21",NA,Brasil,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,"Simão Bianchini, R","1977","09","05",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2010",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"143",2019-11-21 10:01:03-03,IBt,SP,"151123",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Melo, MMRF","7",NA,Brasil,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,"Simão Bianchini, R","1977","07","21",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2000","12","21","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"144",2019-11-21 10:01:03-03,IBt,SP,"151208",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Makino, H","63",NA,Brasil,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,"Simão Bianchini, R","1977","07","11",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2000","12","21","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"145",2019-11-21 10:01:03-03,IBt,SP,"151213",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Makino, H","82",NA,Brasil,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,"Simão Bianchini, R","1977","08","29",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2001","01","19","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
