X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4500007629395,-23.5,"1337",2020-09-25 10:43:19-03,UFPE,UFP,"23171",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,Novaes C.,"1614",NA,NA,NA,Brasil,São Paulo,Sorocaba,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,UFP023171,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,Poales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5099983215332,-21.9300003051758,"1338",2021-03-01 11:55:55-03,UFPE,UFP,"13596",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Vanzela, ALL","Vanzela, ALL","145","1995","12","25",Brasil,São Paulo,Tupã,NA,-50.5099983215332,-21.9300003051758,NA,NA,NA,NA,NA,UFP013596,NA,"1995","12",NA,"21791",auto,NA,NA,NA,NA,Poales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5099983215332,-21.9300003051758,"1339",2021-03-01 11:55:55-03,UFPE,UFP,"12249",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Vanzela, ALL","Vanzela, ALL","149","1995","12","25",Brasil,São Paulo,Tupã,NA,-50.5099983215332,-21.9300003051758,NA,NA,NA,NA,NA,UFP012249,NA,"1995","12",NA,"21791",auto,NA,NA,NA,NA,Poales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.27,-24.13,"1465",2020-09-12 05:00:02-03,US,US,"2743017",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austro-brasiliensis,T. Koyama,NA,"L. Smith, R. M. Klein & G. Hatschbach","14739","1965","1","18",Brazil,Paraná,NA,"Mun. Jaguariaiva: sandy river bank, thicket, campo, and ruderal, Barro do Rios das Mortes, Rio Jaguariaiva",-49.27,-24.13,NA,NA,"810",NA,NA,US02257507,US02257507_01,NA,NA,NA,NA,NA,South America,NA,NA,NA,Cyperales,austro-brasiliensis,NA,Monocotyledonae,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-49.27,-24.13,"1495",2020-09-12 05:00:02-03,US,US,"2743017",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austro-brasiliensis,T. Koyama,NA,"L. Smith, R. M. Klein & G. Hatschbach","14739","1965","1","18",Brazil,Paraná,NA,"Mun. Jaguariaiva: sandy river bank, thicket, campo, and ruderal, Barro do Rios das Mortes, Rio Jaguariaiva",-49.27,-24.13,NA,NA,"810",NA,NA,US02257507,US02257507_01,NA,NA,NA,NA,NA,South America,NA,NA,NA,Cyperales,austro-brasiliensis,NA,Monocotyledonae,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-47.742,-24.29725,"1512",2019-11-13 11:18:53-03,USP,SPF,"154572",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Thomas, WW","Barreto, KD","3339","1994","12","01",Brasil,São Paulo,Juquiá,Fazenda Primavera.,-47.742,-24.29725,"-47.742","-24.29725",NA,NA,NA,SPF00154572,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.752222,-23.986944,"1515",2019-11-13 11:18:53-03,USP,SPF,"165362",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Araújo, AC","Garcia, RJF","1126","1997","03","23",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para o Rio Embu-Guaçu.",-46.752222,-23.986944,"-46.752222","-23.986944",NA,NA,NA,SPF00165362,NA,"1997","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"1555",2019-11-13 11:18:53-03,USP,SPF,"206540",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Silva Filho, PJS","Eiten, G","2807","1961","05","20",Brasil,São Paulo,Caraguatatuba,NA,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,SPF00206540,NA,"2017","03",NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1556",2019-11-13 11:18:53-03,USP,SPF,"10457",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Rocha, EA","Hoehne, W","373","1935","04","18",Brasil,São Paulo,São Paulo,Cidade Jardim.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00010457,NA,"1997","08",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1557",2019-11-13 11:18:53-03,USP,SPF,"16584",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Rocha, EA","Hoehne, FC",s.n.,"1932","03","06",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00016584,NA,"1997","08",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1558",2019-11-13 11:18:53-03,USP,SPF,"12181",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Guaglianone, ER","Hoehne, W","2842","1948","11","09",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00012181,NA,"1994",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.741944,-24.297222,"1581",2019-10-07 09:21:02-03,UEFS,HUEFS,"60763",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,NA,"Barreto, K.D.","3339","1994","07","01",Brasil,São Paulo,Juquiá,Fazenda Primavera.,-47.741944,-24.297222,47W44'31'',24S17'50'',NA,NA,NA,HUEFS0060763,HUEFS0060763,NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Poales,NA,NA,Lilianae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"1590",2019-01-25 15:34:41-02,IAC,IAC,"3250",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,A.C. Araújo,G.P. Viégas,s/nº,"1938","12","18",Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,"-47.169767","-22.922308",NA,NA,NA,NA,NA,"1997","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"1691",2019-11-01 15:14:34-03,UnB,UB,"169540",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Barros, M","Lofgren, A","207","1908","01","15",Brasil,São Paulo,São José dos Campos,NA,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"1950-1966; Campo Lagoa.",UB0011067,UB0011067,"1955","08","06","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1769",2019-11-01 15:14:33-03,UnB,UB,NA,PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Silva-Filho, PFS","Skvortzov, B","311","1964","10","15",Brasil,São Paulo,São Paulo,"Grounds of the Instituto de Botânica, Parque do Estado, 10km south of center of city of São Paulo",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Growing spontaneously near a stream; Original vegetation of this area was tall evergreen forest",UB0010524,NA,"2016","07",NA,"53584",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1770",2019-11-01 15:14:34-03,UnB,UB,"172180",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Eiten, G","2482","1961","01","07",Brasil,São Paulo,São Paulo,"Instituto de Botânica grounds, 9,7 km S and 0,8 km E of center of city (Praça da Sé). Steep open slope and ditch at base, 100 m. N of lower buildings",-46.6300010681152,-23.5400009155273,NA,NA,"760","760","A4; On wet clay soil on side of ditch",UB0010546,NA,"2016","07",NA,"53584",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.933333,"1895",2021-03-04 15:42:09-03,IF,SPSF,"48041",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,W.Thomas,F.Feres & A.D.Faria & L.Y.S.Aona & K.Matsumoto & J.C.Galvão & R.Belinello,81/96,"1996","12","17",Brasil,SP,Itapitingui,SP-226,-47.916667,-24.933333,NA,NA,NA,NA,"GEOGRAFIA: Terreno alagado à margem da estrada;",NA,NA,"2014","02","13",NA,NA,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"1896",2021-03-04 15:42:09-03,IF,SPSF,"22777",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,F.A.Vitta,V.C.Souza,"2346","1993","02","17",Brasil,SP,Itararé,fazenda do Instituto Agronomico de Campinas,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1993","10","30","27729",auto,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1897",2021-03-04 15:42:09-03,IF,SPSF,"22883",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,J.A.Pastore,P.Affonso,"208","1998","03","07",Brasil,SP,São Paulo,"P.E.Serra do Mar, núcleo curucutu",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2009","06","15","53584",auto,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1898",2021-03-04 15:42:09-03,IF,SPSF,"31795",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,A.C.Araújo,R.J.F. Garcia,"1126","1997","03","23",Brasil,SP,São Paulo,P.E.Serra do Mar nucleo curucutu.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1997","06","30","53584",auto,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"1942",2021-02-08 12:51:43-03,UFRGS,ICN,"144343",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Gross, R","Novaes, C",s.n.,NA,NA,NA,Brasil,SP,Sorocaba,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,Doação Herbário SP.,ICN00010176,ICN00010176,NA,NA,NA,"17154",auto,América do Sul,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"2021",2021-02-08 12:51:43-03,UFRGS,ICN,"135067",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Araujo, AC","Pietrobom-Silva, MR; Windisch, PG","3969","1997","01","21",Brasil,SP,Cassia dos Coqueiros,estrada para o Mirante (local mais alto) em direção a fazenda Toca da onça,-47.1699981689453,-21.2800006866455,NA,NA,"1150","1150","Doação Unesp; Mata seca semidecídua de encosta e cerrado margeando o paredão",ICN00010159,ICN00010159,NA,NA,NA,"13265",auto,América do Sul,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"2022",2021-02-08 12:51:43-03,UFRGS,ICN,"130677",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Silveira, GH","Longhi-Wagner, HM; et al.","8999","2004","01","16",Brasil,SP,Itapeva,SP-258 cerrado do Instituto Florestal S 24° 04' 45 2 W 0 49° 0 3' 55 5,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,ICN00010191,ICN00010191,"2005","03","01","42926",auto,América do Sul,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"2023",2021-02-08 12:51:43-03,UFRGS,ICN,"198772",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,Araújo,"Prata, AP; et al.","1109","2000","12","12",Brasil,SP,Itararé,estrada para Bom Sucesso de Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,ICN00035383,NA,"2008","04","15","27729",auto,América do Sul,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2052",2021-02-08 12:51:43-03,UFRGS,ICN,"198771",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T. Koyama,Araújo,"Hoehne, FC","27416","1931","04","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ICN00036200,NA,"2004",NA,NA,"53584",auto,América do Sul,NA,NA,Monocotyledon,NA,austrobrasiliensis,Isotypus,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2056",2021-02-08 12:51:43-03,UFRGS,ICN,"198771",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T. Koyama,Araújo,"Hoehne, FC","27416","1931","04","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ICN00036200,NA,"2004",NA,NA,"53584",auto,América do Sul,NA,NA,Monocotyledon,NA,austrobrasiliensis,Isotypus,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.076944,-24.138889,"2077",2019-11-21 10:03:30-03,IBt,SP,"349826",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Araújo, AC","Prata, AP; et al.","1109","2000","12","12",Brasil,São Paulo,Itararé,"Estrada para Bom Sucesso de Itararé, Km 19, Fazenda Santa Isabel (RIPASA)",-49.076944,-24.138889,"-49.076944","-24.138889","900","900",NA,NA,NA,"2008","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"2102",2020-10-22 10:12:45-03,IBt,SP,"349857",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Prata, AP","1087","2000","12","12",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6300010681152,-24.3199996948242,"2103",2020-11-19 09:29:00-03,IBt,SP,"361818",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Barreto, KD","3339","1994","12","01",Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2104",2020-09-17 08:57:51-03,IBt,SP,"319566",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Skvortzov, B","311","1964","10","15",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2105",2019-11-21 10:03:30-03,IBt,SP,"27416",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T.Koyama,"Araújo, AC","Hoehne, FC",s.n.,"1931","04","02",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa do Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP002974,SP002974,"2004",NA,NA,"53584",auto,NA,NA,NA,NA,NA,austrobrasiliensis,Isotype,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2107",2019-11-21 10:03:30-03,IBt,SP,"27416",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T.Koyama,"Araújo, AC","Hoehne, FC",s.n.,"1931","04","02",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa do Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP002974,SP002974,"2004",NA,NA,"53584",auto,NA,NA,NA,NA,NA,austrobrasiliensis,Isotype,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
