X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,typeStatus,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.560001373291,-23.6900005340576,"181",2021-03-04 15:43:15-03,IF,SPSF,"34698",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,G. A. D. C. Franco,F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa,"812","2005","03","21",América do Sul,Brasil,SP,São Bernardo do Campo,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",-46.560001373291,-23.6900005340576,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 3 m; GEOGRAFIA: Trilha de São Bernardo. Floresta Ombrófila Densa Montana&nf;UTM: X=346049 Y=7364385;",NA,NA,"31119",auto,"2005","04","07",NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.968889,-24.0675,"182",2021-03-04 15:43:15-03,IF,SPSF,"31788",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,A.P.Savassi,"237","2002","04","20",América do Sul,Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.968889,-24.0675,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810556,-23.828889,"183",2021-03-04 15:43:15-03,IF,SPSF,"37493",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,J.A.Pastore,J. A. Pastore & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,"1540","2007","10","09",América do Sul,Brasil,SP,Embu-Guaçu,Parque da Várzea do Embu-Guaçu,-46.810556,-23.828889,"740","740",NA,"COLETA: Vegetação de várzea.&nf;Árvore 10m, flores secas marrons e frutos imaturos verdes.;",NA,NA,NA,NA,"2012","05","10",NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.889722,-23.636944,"184",2021-03-04 15:43:15-03,IF,SPSF,"37946",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,G.A.D.C. Franco,R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos,"244","2005","12","13",América do Sul,Brasil,SP,Embú,Itatuba,-46.889722,-23.636944,NA,NA,NA,"COLETA: Árvore de 9m.; GEOGRAFIA: Comunidade Terapêutica.;",NA,NA,NA,NA,"2006","01","23",NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"185",2021-03-04 15:43:15-03,IF,SPSF,"16947",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,J.B.Baitello,"460","1994","03","29",América do Sul,Brasil,SP,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"186",2021-03-04 15:43:15-03,IF,SPSF,"14581",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,C.A.F.Silva,NA,"1990","06","12",América do Sul,Brasil,SP,São Bernardo do Campo,P.Municipal Chico Mendes,-46.560001373291,-23.6900005340576,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"31119",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"187",2021-03-04 15:43:15-03,IF,SPSF,"37231",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,G.A.D.C. Franco,NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva,"6173","2006","08","30",América do Sul,Brasil,SP,São Miguel Arcanjo,PECB,-47.9900016784668,-23.8700008392334,"855","855",NA,"COLETA: XLS: SPSFNovo; árvore, 18m alt., frutos imaturos verdes; GEOGRAFIA: Trilha da Varginha 1&nf;UTM: X=800797 Y=7331199 ZONA=22J;",NA,NA,"27904",auto,"2006","10","31",NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"188",2021-03-04 15:43:15-03,IF,SPSF,"14076",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,M.Kuhlmann,3242-A,"1947","06","06",América do Sul,Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"194",2021-02-08 12:41:53-03,UFRGS,ICN,"068578",S,Plantae,Dicotyledon,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Figueiredo, N; Rodrigues, RR",s.n.,"1982","11","14",América do Sul,Brasil,SP,Iguapé,"Estação Ecológica de Juréia, coletado ao redor da casa (alojamento)",-47.5499992370605,-24.7000007629395,NA,NA,NA,"Doação UEC 14711; Arvoreta de aproximadamente 4m de altura, frutos verdes",ICN00017472,ICN00017472 ICN00017472_1,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.614167,-23.641944,"196",2019-11-21 10:05:50-03,IBt,SP,"454645",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Kondrat, H","Kondrat, H","192","2013","09","26",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 1056",-46.614167,-23.641944,"832","832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.614167","-23.641944",NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"197",2019-11-21 10:05:50-03,IBt,SP,"465642",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Lima, HC","Sampaio, PSP; Martins, SE","293","1999","05","27",NA,Brasil,São Paulo,Bertioga,Praia do Itaguaré,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,NA,"37616",auto,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"198",2019-11-21 10:05:50-03,IBt,SP,"310463",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Villagra, BLP; Bordin, J","Baitello, JB","460","1994","03","29",NA,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Estrada do rio Bonito e Paraibuna",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"38855",auto,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"199",2019-11-21 10:05:50-03,IBt,SP,"7037",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Brade, AC","5640","1913","01","19",NA,Brasil,São Paulo,Guarujá,NA,-46.25,-23.9899997711182,NA,NA,NA,NA,NA,NA,"18989",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"200",2020-03-12 10:23:53-03,IBt,SP,"352636",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Rossi, L","Rossi, L",s.n.,"1992","09","05",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Núcleo do Rio Verde",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"201",2020-03-12 10:23:53-03,IBt,SP,"329483",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Rossi, L","Fávero, OA; et al.","692","1992","01","16",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para o rio Verde pelo morro do Grajaúna",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,"55628",auto,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"202",2019-11-21 10:05:50-03,IBt,SP,"156374",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M",s.n.,"1958","09","03",NA,Brasil,São Paulo,Itanhaém,Baixada litorânea,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,SP025423,SP025423,"26998",auto,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"203",2019-11-21 10:05:50-03,IBt,SP,"13062",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Hoehne, FC","Loefgren, A",CGG1664,"1891","11","01",NA,Brasil,São Paulo,Peruíbe,"Beira rio, mata virgem.",-46.9900016784668,-24.3199996948242,NA,NA,NA,"Arbusto alto, fruta legumen curto chato.",SP006465,SP006465,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"204",2019-11-21 10:05:50-03,IBt,SP,"328873",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, W",s.n.,"1941","06","06",NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,"22363",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"205",2019-11-21 10:05:50-03,IBt,SP,"47780",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Barbiellini, AA",s.n.,"1953","11",NA,NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,NA,NA,SP025421,SP025421,"22363",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"206",2019-11-21 10:05:50-03,IBt,SP,"66065",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M",3242A,"1947","06","06",NA,Brasil,São Paulo,São Paulo,Nativa do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"207",2019-11-21 10:05:50-03,IBt,SP,"49325",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M","3242","1946","01","31",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP025422,SP025422,"53584",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"208",2020-08-13 18:02:11-03,IBt,SP,"303817",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, FC",s.n.,"1932","03","22",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"209",2020-08-13 18:02:11-03,IBt,SP,28452b,Carpo,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, FC",s.n.,"1932","03","22",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"210",2020-08-13 18:02:11-03,IBt,SP,28452a,Extra,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, FC",s.n.,"1932","03","22",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP025349,SP025349,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"211",2020-08-13 18:02:11-03,IBt,SP,"28452",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, FC",s.n.,"1932","03","22",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP025348,SP025348,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"212",2019-11-21 10:05:50-03,IBt,SP,"120590",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Silva, JS","10","1972","02","21",NA,Brasil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"213",2019-11-21 10:05:50-03,IBt,SP,"490577",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Aragaki, S; Petri, L","Petri, L; Biasoli, SM","984","2016","07","18",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,"2016","12","19",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
