X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,identifiedBy,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.743278,-22.813944,"37",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"23712",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob. ,"Campos, C.J.","126","2003","01","07",NA,Brasil,São Paulo,Pratânia,Reserva Particular,-48.743278,-22.813944,NA,"Cerrado; erva, flores roxas, raizes espessadas",BOTU023712,BOTU023712,NA,NA,NA,NA,NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.9,"39",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"13646",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob.,"Bicudo, L.R.H.","1701","1986","11","20",NA,Brasil,São Paulo,Botucatu,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",-48.738611,-22.9,NA,Flor lilás,BOTU013646,BOTU013646,NA,NA,NA,NA,NA,NA,NA,48°44'19w,22°54's,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"41",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"10535",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob.,"Gottsberger, I.S.","241074","1974","10","24",NA,Brasil,São Paulo,Botucatu,"!8km ao norte de Botucatu, 14km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação 13 de maio, da antiga linha de trem.",-48.416667,-22.75,NA,"Altitude ca. 550m. Uma área de cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. Declive a Oeste; cerrado aberto com árvores de 2-5m de altua, queimado em jul; Coleção: Cer",BOTU010535,NA,NA,NA,NA,NA,"Barroso, G.M.","1974",NA,48°25'w,22°45's,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.284722,-22.8,"45",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"13645",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob.,"Bicudo, L.R.H.","1581","1986","10","16",NA,Brasil,São Paulo,Botucatu,"À margem da Rodovia Municipal (Estrada do Roberto) que liga Vitoriana ao Rio Bonito Campo e Naútica, mais ou menos 5 km de Vitoriana, Fazenda Gold Farm",-48.284722,-22.8,NA,"Papus branco, corola lilás-forte semodor",BOTU013645,BOTU013645,NA,NA,NA,NA,NA,NA,NA,48°17'5w,22°48's,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.9,"47",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"13648",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob.,"Bicudo, L.R.H.","632","1986","02","25",NA,Brasil,São Paulo,Botucatu,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",-48.738611,-22.9,NA,Flores lilás-forte sem odor,BOTU013648,BOTU013648,NA,NA,NA,NA,NA,NA,NA,48°44'19w,22°54's,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.566667,"49",2021-02-08 11:07:27-03,UNESP-IBB,BOTU,"13644",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less.) H.Rob.,"Bicudo, L.R.H.","1499","1986","09","25",NA,Brasil,São Paulo,Botucatu,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",-48.738611,-22.566667,NA,"Papus de cor palha, corola lilás-forte",BOTU013644,BOTU013644,NA,NA,NA,NA,"Bicudo, L.R.H.",NA,NA,48°44'19w,22°34's,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"51",2021-03-30 12:35:14-03,EAO,IAN,"55198",PreservedSpecimen,Plantae,Dicotiledônea,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Viégas, AP","3050","1938","12","04",Southern America,Brasil,São Paulo,Campinas,Fazenda Campo Grande.,-47.060001373291,-22.8999996185303,NA,Herbáceo.,IAN055198,NA,NA,NA,"23900",auto,"Killip, EP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"52",2021-03-30 12:35:14-03,EAO,IAN,"159737",PreservedSpecimen,Plantae,Dicotiledônea,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Mattos, J","9580","1961","11","13",Southern America,Brasil,São Paulo,Itapetininga,3km sul da cidade. No cerrado.,-48.0499992370605,-23.5900001525879,NA,"35cm de altura; inflorescência grande.",IAN159737,NA,NA,NA,"40712",auto,"Barroso, GM","1979","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"53",2021-03-30 12:35:14-03,EAO,IAN,"68970",PreservedSpecimen,Plantae,Dicotiledônea,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Black, GA","11126","1951","01","22",Southern America,Brasil,São Paulo,Itirapina,Campos de Itirapina.,-47.8199996948242,-22.25,NA,NA,IAN068970,NA,NA,NA,"22843",auto,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"54",2020-01-20 14:40:21-03,UPM,MACK,"126",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,V. F. Silva,s/n,"2008","10","20",NA,Brasil,SP,Pirassununga,Cerrado de Emas,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,NA,NA,"24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"55",2020-01-20 14:40:21-03,UPM,MACK,"122",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,F. T. Silva,s/n,"2008","10","20",NA,Brasil,SP,Pirassununga,Cerrado de Emas.,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,NA,NA,"24621",auto,F. T. Silva,"2008","11",NA,NA,"06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"56",2020-01-20 14:40:21-03,UPM,MACK,"125",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,F. Y. Maeda,s/n,"2008","10","20",NA,Brasil,SP,Pirassununga,Cerrado de Emas.,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,NA,NA,"24621",auto,NA,"2008","11",NA,NA,"06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"57",2020-01-20 14:40:21-03,UPM,MACK,"123",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,D. S. Pinheiro,s/n,"2008","10","20",NA,Brasil,SP,Pirassununga,Cerrado de Emas.,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,NA,NA,"24621",auto,D. S. Pinheiro,"2008","11",NA,NA,"06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"58",2020-01-20 14:40:21-03,UPM,MACK,"124",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,C. B. Di Nizo,s/n,"2008","10","20",NA,Brasil,SP,Pirassununga,Cerrado de Emas.,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,NA,NA,"24621",auto,C. B. Di Nizo,"2008","11",NA,NA,"06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.789444,-22.163333,"60",2019-10-09 11:10:41-03,UFBA,ALCB,"035115",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Lessingianthus,grandiflorus,Lessingianthus grandiflorus,(Less) H.Rob.,"Barreto, KD; Fernandes, GD","3373","1994","12","08",Southern America,Brasil,São Paulo,Itirapina,"Rodovia Washington Luiz (lado direito, sentido São Carlos)",-47.789444,-22.163333,NA,70 cm de alt. Flores roxas.,NA,NA,NA,NA,NA,NA,"Dematteis, M","2007","07","-47.789444","-22.163333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"73",2020-11-04 11:02:43-03,ESALQ,ESA,"6781",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Ferreira, A.R.N.",NA,"1990","10","13",NA,Brasil,São Paulo,São Carlos,NA,-47.8899993896484,-22.0100002288818,NA,Fl,ESA006781,ESA006781,NA,NA,"45913",auto,"Ferreira, A.R.N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"74",2020-11-04 11:02:43-03,ESALQ,ESA,"18042",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Tamashiro, J.Y. et al.","663.0","1994","09","27",NA,Brasil,São Paulo,Águas de Santa Bárbara,NA,-49.238899230957,-22.8805999755859,NA,NA,ESA018042,ESA018042,NA,NA,"18363",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"75",2020-11-04 11:02:43-03,ESALQ,ESA,"30770",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","10798.0","1996","01","27",NA,Brasil,São Paulo,Angatuba,NA,-48.4099998474121,-23.4899997711182,NA,NA,ESA030770,ESA030770,NA,NA,"29114",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"76",2020-11-04 11:02:43-03,ESALQ,ESA,"30768",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","10797.0","1996","01","27",NA,Brasil,São Paulo,Angatuba,NA,-48.4099998474121,-23.4899997711182,NA,NA,ESA030768,ESA030768,NA,NA,"29114",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"77",2020-11-04 11:02:43-03,ESALQ,ESA,"30769",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","10796.0","1996","01","27",NA,Brasil,São Paulo,Angatuba,NA,-48.4099998474121,-23.4899997711182,NA,NA,ESA030769,ESA030769,NA,NA,"29114",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"78",2020-11-04 11:02:43-03,ESALQ,ESA,"81066",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Hayashi, A.H. ; Campos, C.J.","4.0","1999","12","20",NA,Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,ESA081066,ESA081066,NA,NA,"40412",auto,"Semir, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"79",2020-11-04 11:02:43-03,ESALQ,ESA,"21200",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","7073.0","1994","11","12",NA,Brasil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,ESA021200,ESA021200,NA,NA,"42926",auto,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"80",2020-11-04 11:02:43-03,ESALQ,ESA,"12200",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,NA,"Souza, V.C. et al.","4508.0","1993","10","30",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA012200,NA,NA,NA,"27729",auto,"Leitão Filho, H.F.","1994","12",NA,NA,"21",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"81",2020-11-04 11:02:43-03,ESALQ,ESA,"21357",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3373.0","1994","12","08",NA,Brasil,São Paulo,Itirapina,"Rodovia Washington Luiz (lado direito, sentido São Carlos). 22*09'48,8S, 47*47'22,3W. Cerrado.",-47.8199996948242,-22.25,NA,"Erva, 70 cm alt.; flores roxas.",ESA021357,ESA021357,NA,NA,"22843",auto,"Ivanauskas, N.M.","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"83",2020-11-04 11:02:43-03,ESALQ,ESA,"25625",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","7201.0","1994","11","13",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA025625,ESA025625,NA,NA,"27729",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"84",2020-11-04 11:02:43-03,ESALQ,ESA,"25523",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,NA,"Souza, V.C. et al.","7309.0","1994","11","01",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA025523,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"85",2020-11-04 11:02:43-03,ESALQ,ESA,"43724",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Souza, V.C. et al.","10802.0","1996","01","27",NA,Brasil,São Paulo,Angatuba,NA,-48.4099998474121,-23.4899997711182,NA,NA,ESA043724,ESA043724,NA,NA,"29114",auto,"Souza, V.C.","2002","06",NA,NA,"18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"86",2020-11-04 11:02:43-03,ESALQ,ESA,"83411",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Hayashi, A.H. et al.","27.0","2002","01","15",NA,Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,ESA083411,ESA083411,NA,NA,"40412",auto,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"87",2020-11-04 11:02:43-03,ESALQ,ESA,"94960",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,grandiflora,Vernonia grandiflora,Less.,"Scaramuzza, C.A.M. et al.","725.0","1993","04","22",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA094960,ESA094960,NA,NA,"27729",auto,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
