X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,county,locality,decimalLongitude,decimalLatitude,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.310001373291,-23.2199993133545,"224",2021-03-04 15:42:58-03,IF,SPSF,"34327",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5057","2004","01","22",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFNovo; Árvore de 25m de altura e 200cm de perímetro à altura do peito. Matriz 2340;",NA,NA,São Luís do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",-45.310001373291,-23.2199993133545,Natália M. Ivanauskas,NA,NA,NA,NA,NA,"27362",auto,"2005","05","01",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"225",2021-03-04 15:42:58-03,IF,SPSF,"29568",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,F.T.Farah,"2202","2001","04","13",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutú",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-23.966667,"227",2021-03-04 15:42:58-03,IF,SPSF,"39098",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,Pierre,R.T. Polisel,"417","2006","02","20",América do Sul,Brasil,SP,NA,"COLETA: Árvore 8 m, flores castanhas.;",NA,NA,Juquitiba,Estrada para o Recanto Maria Tereza,-47.1,-23.966667,G.A.D.C. Franco,NA,NA,NA,NA,NA,NA,NA,"2007","03","01",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"228",2021-03-04 15:42:58-03,IF,SPSF,"13337",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,J.B.Baitello,"343","1989","11","22",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"229",2021-03-04 15:42:58-03,IF,SPSF,"34315",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5041","2004","01","23",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFNovo; Árvore de 18m de altura e 162cm de perímetro à altura do peito. Matriz 2370;",NA,NA,São Luís do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",-45.310001373291,-23.2199993133545,Natália M. Ivanauskas,NA,NA,NA,NA,NA,"27362",auto,"2005","05","01",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"230",2021-03-04 15:42:58-03,IF,SPSF,"04283",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,F.Markgraf,NA,"1953","01","06",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"231",2021-03-04 15:42:58-03,IF,SPSF,"05531",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,A. Rodrigues,NA,"1968","12","12",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"232",2021-03-04 15:42:58-03,IF,SPSF,"07250",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,M.Koscinski,NA,NA,NA,NA,América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"233",2021-03-04 15:42:58-03,IF,SPSF,"18144",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,Pierre,A.C.Dias & M.P.Machado,NA,"1990","01","04",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,N.M.Ivanauskas,NA,NA,NA,NA,NA,"34059",auto,"2007","05","03",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"248",2019-11-21 10:19:14-03,IBt,SP,"11236",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Loefgren, A",CGG3993,"1898","07","13",NA,Brasil,São Paulo,NA,NA,SP008447,SP008447,Cubatão,Purungaba.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,"15123",auto,"1980","05","19",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"249",2020-08-27 12:20:23-03,IBt,SP,"310316",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Ferretti, AR","136","1996",NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"250",2020-08-27 12:20:23-03,IBt,SP,"310317",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Ferretti, AR","108","1996","12","16",NA,Brasil,São Paulo,NA,NA,NA,NA,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"251",2021-02-18 08:31:31-03,IBt,SP,"15932",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Edwall, G",CGG5787,"1901","01","07",NA,Brasil,São Paulo,NA,NA,NA,NA,Santo André,Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"253",2020-07-30 09:38:55-03,IBt,SP,"202247",S,Plantae,NA,NA,Sapotaceae,Pouteria,striata,Pouteria striata,Baehni,"Rodrigues, A",s.n.,"1968","12","12",NA,Brasil,São Paulo,NA,NA,NA,NA,São Paulo,"Serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"254",2020-07-30 09:38:55-03,IBt,SP,"296610",S,Plantae,NA,NA,Sapotaceae,Pouteria,striata,Pouteria striata,Baehni,"Rodrigues, A",s.n.,"1968","12","12",NA,Brasil,São Paulo,NA,NA,NA,NA,São Paulo,"Serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
