X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,recordNumber,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,imagecode,locality,minimumElevationInMeters,coordinatePrecision,maximumElevationInMeters,geoFlag,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6492,-22.7253,"670",2019-01-25 15:34:53-02,IAC,IAC,"31924",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,F.A.L. Moraes,NA,Brasil,NA,NA,Esalq,NA,NA,NA,Lam.,s/nº,"1989","11","23",São Paulo,Piracicaba,-47.6492,-22.7253,NA,NA,NA,NA,NA,NA,F.A.L. Moraes,"1989","-47.6492","-22.7253","11","23",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"671",2019-01-25 15:40:28-02,IAC,IAC,"38445",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,F.A.L. Moraes,NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"177","1999","09","28",São Paulo,Campinas,-47.065751,-22.9056,NA,"IAC, Av. Barão de Itapura, Parque de Campinas",NA,NA,NA,NA,F.A.L. Moraes,"1999","-47.065751","-22.9056","09","28",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"760",2020-07-21 15:08:17-03,UNISANTA,HUSC,"10683",PreservedSpecimen,Plantae,Fabaceae,Paubrasilia,echinata,Paubrasilia echinata,"Sampaio, P.S.P.; Galvão, A.; Gonzalez, P.A.",NA,Brasil,NA,NA,"Árvore com 5,5m de altura com flores amarelas e uma pétala vinácea; frutos verdes imaturos.",NA,Magnoliophyta,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","822","2013","03","12",São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,Jardim Botânico Municipal de Santos Chico Mendes.,NA,"26836",NA,auto,"Sampaio, P.S.P.","2013",NA,NA,"03",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"761",2020-07-21 15:08:17-03,UNISANTA,HUSC,"10681",PreservedSpecimen,Plantae,Fabaceae,Paubrasilia,echinata,Paubrasilia echinata,"Marques, T.G.Q.; Olmos, A.",NA,Brasil,NA,NA,NA,NA,Magnoliophyta,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",s.n.,"2007","11","12",São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,Jardim Botânico Municipal de Santos Chico Mendes.,NA,"26836",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"771",2019-07-03 20:06:28-03,UEM,HUEM,"6794",S,Plantae,Leguminosae,Paubrasilia,echinata,Paubrasilia echinata,F.C.B.Romano,NA,Brasil,NA,NA,"Planta arbórea, folhas alternas espiraladas, recompostas, tronco com espinhos grossos densamente distribuidos, floração - Setembro à Outubro.",HUEM000005195,NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","02","1994","11","04",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,HUEM000005195,Câmpus da ESALQ,NA,"44778",NA,auto,Ma.C.Souza,"2017",NA,NA,"04","06",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"780",2020-11-12 16:59:37-03,UEL,FUEL,"23798",PreservedSpecimen,Plantae,Leguminosae,Paubrasilia,echinata,Paubrasilia echinata,"Barreto, KD; et al.",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,(Lam.) E.Gagnon & H.C.Lima & G.P.Lewis,s.n.,"1993","09","09",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,Parque da ESALQ,NA,"44778",NA,auto,NA,"2016",NA,NA,"11","29",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"787",2019-10-03 10:03:40-03,UFSCar,SORO,"3778",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,NA,NA,Brasil,NA,NA,"Porte arboreo; quilha arroxeada; também conhecida como Pau Brasil",NA,NA,NA,NA,NA,"1993","10","19",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,Campus da ESALQ,NA,"44778",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"788",2019-10-03 10:03:40-03,UFSCar,SORO,"3999",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"173",NA,NA,NA,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,Parque ESALQ,NA,"44778",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"799",2021-03-04 15:43:07-03,IF,SPSF,"03137",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,J.P.Coelho,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"1947","10","31",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,Arboreto de Vila Amalia,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1199989318848,-22.7299995422363,"804",2021-03-04 15:43:07-03,IF,SPSF,"07335",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,B.Costa,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"1961","10","30",SP,Lorena,-45.1199989318848,-22.7299995422363,NA,Horto Florestal,NA,"27246",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"805",2021-03-04 15:43:07-03,IF,SPSF,"49761",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,C.Françoso,América do Sul,Brasil,NA,NA,NA,NA,Magnoliophyta,Fabales,(Lam.) Hallier f.,s/n°,"2014","09","18",SP,Paulínia,-47.1500015258789,-22.7600002288818,NA,NA,NA,"11851",NA,auto,J.B.Baitello,"2014",NA,NA,"09","30",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"806",2021-03-04 15:43:07-03,IF,SPSF,"26751",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,A.A.Carpanezzi,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"1999","12","10",SP,Piracicaba,-47.6399993896484,-22.7199993133545,NA,floresta estacional semidecidua,NA,"44778",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"807",2021-03-04 15:43:07-03,IF,SPSF,"13710",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,M.A. Cunha,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: lote 120&nf;;",NA,Magnoliophyta,Fabales,NA,NA,"1951","11","12",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,Arboreto de Vila Amalia,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"808",2021-03-04 15:43:07-03,IF,SPSF,"06534",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,M.Gonzaga,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"1943","11","01",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,num jardim,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"809",2021-03-04 15:43:07-03,IF,SPSF,"03806",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,M.M.Gonzaga,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: no jardim do Museu&nf;;",NA,Magnoliophyta,Fabales,NA,NA,"1942","10","30",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,Parque Estadual do Instituto Florestal,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"810",2021-03-04 15:43:07-03,IF,SPSF,"03483",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,L.Assis,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: no jardim do Museu&nf;;",NA,Magnoliophyta,Fabales,NA,NA,"1949","10","29",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,Parque Estadual do Instituto Florestal,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"811",2021-03-04 15:43:07-03,IF,SPSF,"30615",PreservedSpecimen,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,F.S.Peres,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area administrativa&nf;;",NA,Magnoliophyta,Fabales,NA,NA,"2002","11","11",SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,P.E.Alberto Lofgren,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.616667,-23.429444,"812",2021-03-04 15:43:22-03,IF,SPSF,"50693",PreservedSpecimen,Plantae,Fabaceae,Paubrasilia,echinata,Paubrasilia echinata,A. Maruyama & L. Cicco,América do Sul,Brasil,NA,NA,"COLETA: Árvore ca. 5 m de altura. Flores com pétalas amarelas e vermelhas.; GEOGRAFIA: Floresta Ombrófila Densa, borda;",NA,Magnoliophyta,Fabales,G. P. Lewis,"70","2015","10","02",SP,Mairiporã,-46.616667,-23.429444,NA,NA,"803",NA,"803",NA,A. Maruyama,"2016",NA,NA,"11","02",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.630833,-23.4625,"813",2021-03-04 15:43:22-03,IF,SPSF,"51186",PreservedSpecimen,Plantae,Fabaceae,Paubrasilia,echinata,Paubrasilia echinata,A. Maruyama & L. Cicco,América do Sul,Brasil,NA,NA,"COLETA: Árvore jovem ca. 2,0 m alt. Botões florais esverdeados.; GEOGRAFIA: Área em cultivo;",NA,Magnoliophyta,Fabales,"(Lam.) E. Gagnon, H.C. Lima & G. P. Lewis","552","2016","09","17",SP,São Paulo,-46.630833,-23.4625,NA,NA,"715",NA,"715",NA,A. Maruyama,"2016",NA,NA,"11","02",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.400278,-22.560556,"835",2020-03-04 16:04:29-03,UNESP-IS,HISA,"8925",PreservedSpecimen,Plantae,Fabaceae,Paubrasilia,echinata,Paubrasilia echinata,"Perez,T. H. F",NA,Brasil,NA,NA,"Mata.Arbórea, ca 9m, flores amarelas, vagem espinhenta, em maturação marrom, com 1 a 2 sementes esverdeadas a marrom.Nome vulgar: pau brasil.",NA,Magnoliophyta,Fabales,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","01","2001","10","13",São Paulo,Limeira,-47.400278,-22.560556,NA,Chácara Pingo de Ouro,NA,NA,NA,NA,"Perez,T. H. F","2001",47W24'01,22S33'38,"10","05",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.623917,-23.640417,"840",2019-11-21 10:04:58-03,IBt,SP,"360819",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"20","2002","11","25",São Paulo,São Paulo,-46.623917,-23.640417,NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica","774",NA,"774",NA,"Rocha, YT",NA,"-46.623917","-23.640417",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.158444,-22.250722,"841",2019-11-21 10:04:58-03,IBt,SP,"360820",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"18","2002","11","19",São Paulo,Mogi Guaçu,-47.158444,-22.250722,NA,Estação Experimental de Mogi Guaçu. Bosque pau-brasil,"610",NA,"610",NA,"Rocha, YT",NA,"-47.158444","-22.250722",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.372694,-23.938556,"842",2019-11-21 10:04:58-03,IBt,SP,"360821",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"19","2002","11","21",São Paulo,Santos,-46.372694,-23.938556,NA,Jardim Botânico Municipal Chico Mendes. Bosque de espécies ameaçadas de extinção,NA,NA,NA,NA,"Rocha, YT",NA,"-46.372694","-23.938556",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.405139,-20.475944,"843",2019-11-21 10:04:58-03,IBt,SP,"360822",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"17","2002","11","18",São Paulo,Franca,-47.405139,-20.475944,NA,Jardim Zoobotânico de Franca. Bosque pau-brail,"923",NA,"923",NA,"Rocha, YT",NA,"-47.405139","-20.475944",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.292194,-21.24525,"844",2019-11-21 10:04:58-03,IBt,SP,"360823",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"16","2002","11","14",São Paulo,Jaboticabal,-48.292194,-21.24525,NA,"Campus da Faculdade de Ciências Agrárias, ao lado do prédio central","576",NA,"576",NA,"Rocha, YT",NA,"-48.292194","-21.24525",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.293944,-21.246472,"845",2019-11-21 10:04:58-03,IBt,SP,"360824",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"15","2002","11","14",São Paulo,Jaboticabal,-48.293944,-21.246472,NA,"Campus da Faculdade de Ciências Agrárias, aplado do col#?#rgio Técnico Agrícola","568",NA,"568",NA,"Rocha, YT",NA,"-48.293944","-21.246472",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.294278,-21.246583,"846",2019-11-21 10:04:58-03,IBt,SP,"360825",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"14","2002","11","14",São Paulo,Jaboticabal,-48.294278,-21.246583,NA,Campus da Faculdade de Ciências Agrárias .atrás do anfiteatro,"569",NA,"569",NA,"Rocha, YT",NA,"-48.294278","-21.246583",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.303917,-21.246194,"847",2019-11-21 10:04:58-03,IBt,SP,"360826",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"13","2002","11","14",São Paulo,Jaboticabal,-48.303917,-21.246194,NA,"Campus da faculdade de Ciências Agrárias, Aléia de 23 árvores de pau-brasil na saida da guarita dois","593",NA,"593",NA,"Rocha, YT",NA,"-48.303917","-21.246194",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.057556,-22.3235,"848",2019-11-21 10:04:58-03,IBt,SP,"360827",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"12","2002","11","13",São Paulo,Bauru,-49.057556,-22.3235,NA,Avenida Cruzeiro do Sul,"580",NA,"580",NA,"Rocha, YT",NA,"-49.057556","-22.3235",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.05175,-22.32975,"849",2019-11-21 10:04:58-03,IBt,SP,"360828",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"11","2002","11","13",São Paulo,Bauru,-49.05175,-22.32975,NA,"Universidade Sagrado Coração. Arboreto, entre a Capela e o prédio da fisioterapia","579",NA,"579",NA,"Rocha, YT",NA,"-49.05175","-22.32975",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.496917,-22.891472,"850",2019-11-21 10:04:58-03,IBt,SP,"360829",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"10","2002","11","12",São Paulo,Botucatu,-48.496917,-22.891472,NA,"Universidade Est. Julio de Mesquita Filho. Campus Rubião Júnior, entre od prédios da fazuldade de medicina e biblioteca central","888",NA,"888",NA,"Rocha, YT",NA,"-48.496917","-22.891472",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.498472,-22.888833,"851",2019-11-21 10:04:58-03,IBt,SP,"360830",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"9","2002","11","12",São Paulo,Botucatu,-48.498472,-22.888833,NA,"Universidade Est. Julio de Mesquita Filho. Campus Rubião Júnir, entre os prédios da Faculdade de medicina veterinária e zootecnia","847",NA,"847",NA,"Rocha, YT",NA,"-48.498472","-22.888833",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.427389,-22.843056,"852",2019-11-21 10:04:58-03,IBt,SP,"360831",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,SP011574,NA,NA,Lam.,"8","2002","11","11",São Paulo,Botucatu,-48.427389,-22.843056,SP011574,"Universidade Est. Julio de Mesquita Filho. Campus Lageado, na lateral da estrada de terra interna para Vitoriana","763",NA,"763",NA,"Rocha, YT",NA,"-48.427389","-22.843056",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.630583,-22.710111,"853",2019-11-21 10:04:58-03,IBt,SP,"360832",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"7","2002","11","08",São Paulo,Piracicaba,-47.630583,-22.710111,NA,"Parque da ESALQ. Universidade de S.Paulo, na lateral do gramado secundário, próxima a bica","535",NA,"535",NA,"Rocha, YT",NA,"-47.630583","-22.710111",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.630778,-22.708306,"854",2019-11-21 10:04:58-03,IBt,SP,"360833",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"6","2002","11","07",São Paulo,Piracicaba,-47.630778,-22.708306,NA,"Parque da ESALQ. Universidade de S.Paulo, alameda principal , próximo do restaurante","558",NA,"558",NA,"Rocha, YT",NA,"-47.630778","-22.708306",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.631083,-22.708417,"855",2019-11-21 10:04:58-03,IBt,SP,"360834",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"5","2002","11","07",São Paulo,Piracicaba,-47.631083,-22.708417,NA,"Parque da ESALQ. Universidade de S.Paulo, Alameda Principal com 7 árvores de pau-brasil","562",NA,"562",NA,"Rocha, YT",NA,"-47.631083","-22.708417",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.162222,-22.786,"856",2019-11-21 10:04:58-03,IBt,SP,"360835",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"4","2002","11","06",São Paulo,Paulínia,-47.162222,-22.786,NA,"Parque Brasil 500, Bosque de pau-brasil","616",NA,"616",NA,"Rocha, YT",NA,"-47.162222","-22.786",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.177778,-22.733556,"857",2019-11-21 10:04:58-03,IBt,SP,"360836",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"3","2002","11","06",São Paulo,Paulínia,-47.177778,-22.733556,NA,"Avenida Ferdinando Viacava, canteiro central com 20 árvoeres de pau-brasil","605",NA,"605",NA,"Rocha, YT",NA,"-47.177778","-22.733556",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086278,-22.862167,"858",2019-11-21 10:04:58-03,IBt,SP,"360837",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"2","2002","11","04",São Paulo,Campinas,-47.086278,-22.862167,NA,"Parque da sede do IAC. Centro Experimetnal de Campinas, Fazenda Santa Elisa, Coleção do Monjolinho, quadra 13, linha 1, posição 3","646",NA,"646",NA,"Rocha, YT",NA,"-47.086278","-22.862167",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.064306,-22.892389,"859",2019-11-21 10:04:58-03,IBt,SP,"360838",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"1","2002","11","04",São Paulo,Campinas,-47.064306,-22.892389,NA,"Parque da sede do IAC. Maciço 24, posição 14","669",NA,"669",NA,"Rocha, YT",NA,"-47.064306","-22.892389",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.912333,-23.099972,"860",2019-11-21 10:04:58-03,IBt,SP,"362835",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"23","2003","01","10",São Paulo,Avaré,-48.912333,-23.099972,NA,Floresta Estadual de Avaré,"781",NA,"781",NA,"Rocha, YT",NA,"-48.912333","-23.099972",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.094417,-22.725889,"861",2019-11-21 10:04:58-03,IBt,SP,"362836",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"24","2003","01","16",São Paulo,Lorena,-45.094417,-22.725889,NA,Floresta Nacional de Lorena,"545",NA,"545",NA,"Rocha, YT",NA,"-45.094417","-22.725889",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.722389,-23.558944,"862",2019-11-21 10:04:58-03,IBt,SP,"362837",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,SP011576,NA,NA,Lam.,"25","2003","02","04",São Paulo,São Paulo,-46.722389,-23.558944,SP011576,"Universidade de São Paulo, Cidade Universitária, praça do Relógio","741",NA,"741",NA,"Rocha, YT",NA,"-46.722389","-23.558944",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.546917,-22.411694,"863",2019-11-21 10:04:58-03,IBt,SP,"362847",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rocha, YT",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"21","2003","01","09",São Paulo,Rio Claro,-47.546917,-22.411694,NA,Floresta Est. Edmundo Navarro de Andrade,"594",NA,"594",NA,"Rocha, YT",NA,"-47.546917","-22.411694",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"888",2019-11-21 10:04:58-03,IBt,SP,"45995",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Araújo, P",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,NA,NA,NA,São Paulo,Amparo,-46.7599983215332,-22.7000007629395,NA,Cultivado em Amparo,NA,"18036",NA,auto,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"889",2019-11-21 10:04:58-03,IBt,SP,"246485",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Rodrigues, EHA",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,"93","1990","10","02",São Paulo,Jaboticabal,-48.3199996948242,-21.25,NA,Fazenda Santa Isabel,NA,"22420",NA,auto,"Rodrigues, EHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"890",2021-03-03 13:40:38-03,IBt,SP,"476025",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"891",2021-03-03 13:40:38-03,IBt,SP,"476026",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"892",2021-03-03 13:40:38-03,IBt,SP,"476027",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
