X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.8425,-24.5094,"622",2019-01-25 15:46:35-02,IAC,IAC,"36406",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,E. Ramos & R.B. Torres,J.M. Torezan et al.,"598","1997","12","13",NA,Brasil,São Paulo,Apiaí,"estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé",-48.8425,-24.5094,NA,"24o 20#?#S, 49o 94#?#W",NA,NA,NA,NA,"2005","-48.8425","-24.5094","05","13",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9875,-22.4692,"623",2019-01-25 15:46:35-02,IAC,IAC,"36409",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,S.R. Christianini et al.,"694","1997","10","20",NA,Brasil,São Paulo,Agudos,Fazenda da Companhia Cervejaria Brahma,-48.9875,-22.4692,NA,folhas Membranacea com pilosidade branca,NA,NA,NA,NA,"1998","-48.9875","-22.4692","03","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9875,-22.4692,"624",2019-01-25 15:46:35-02,IAC,IAC,"36410",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,E. Ramos & R.B. Torres,S.R. Christianini et al.,"658","1997","10","08",NA,Brasil,São Paulo,Agudos,Fazenda da Companhia Cervejaria Brahma,-48.9875,-22.4692,NA,NA,NA,NA,NA,NA,"2005","-48.9875","-22.4692","05","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9875,-22.4692,"625",2019-01-25 15:46:35-02,IAC,IAC,"36411",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,S.R. Christianini et al.,S.R. Christianini et al.,"339","1997","09","27",NA,Brasil,São Paulo,Agudos,Fazenda da Companhia Cervejaria Brahma,-48.9875,-22.4692,NA,folhas Membranaceas comPilosida branca,NA,NA,NA,NA,"1997","-48.9875","-22.4692","09","27",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.076944,-24.335278,"627",2019-01-25 15:46:35-02,IAC,IAC,"38164",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,"J.M. Torezan; L.I.A. Arima; J.A. Pimenta; J.C.F. Resende; D.V.O. Sifuentes; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; N.M. Ivanauskas; J. Paula-Souza & A. Vanini","598","1997","12","13",NA,Brasil,São Paulo,Apiaí,"Estrada Pinhalzinho/ Apiaí, 11 km de Bom Sucesso de Itararé",-49.076944,-24.335278,NA,"coordenadas originais: 24°20#?#07S, 49°04#?#37W",NA,NA,NA,NA,"2018","-49.076944","-24.335278","01","26",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.075961,-23.692836,"634",2019-01-25 15:37:02-02,IAC,IAC,"40472",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; E. Furlan & J.A. Gomes","3076","2001","05","24",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Agostinho",-47.075961,-23.692836,NA,NA,NA,NA,NA,NA,"2001","-47.075961","-23.692836","05","24",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9578,-22.4319,"643",2019-06-24 08:13:59-03,IAC,IAC,"46322",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,H.F. Leitão Filho & T.S. Rodrigues,D.V. Toledo Filho,s/nº,"1979","11","15",NA,Brasil,São Paulo,Mogi Mirim,Horto Florestal,-46.9578,-22.4319,NA,NA,NA,NA,NA,NA,"1980","-46.9578","-22.4319","05","15",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2389,-22.8806,"644",2019-01-25 15:46:35-02,IAC,IAC,"46323",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,J.A.A. Meira Neto,s/nº,"1989","09","20",NA,Brasil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara,-49.2389,-22.8806,NA,NA,NA,NA,NA,NA,"1991","-49.2389","-22.8806","07","20",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8842,-23.1864,"645",2019-01-25 15:46:35-02,IAC,IAC,"48508",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,M.C. Dias,V.F. Kinupp,"144","1997","01","04",NA,Brasil,São Paulo,Jundiaí,Parte baixa da Serra do Japi,-46.8842,-23.1864,NA,NA,NA,NA,NA,NA,"2000","-46.8842","-23.1864","06","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7228,-23.3886,"647",2019-01-25 15:46:35-02,IAC,IAC,"49472",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R. Cielo Filho,"O.T. Aguiar; J.B. Baitello & R. Cielo Filho","804","2007","12","05",NA,Brasil,São Paulo,Paranapanema,"Estação Ecológica, Matinha da Sede",-48.7228,-23.3886,NA,"Coordenadas do material: 23°30#?#38S, 48°44#?#15W, 630m. Identificação confirmada por R.B.Torres em 1/04/2008",NA,NA,NA,NA,"2007","-48.7228","-23.3886","12","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7228,-23.3886,"648",2019-01-25 15:46:35-02,IAC,IAC,"49474",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R. Cielo Filho,"J.A. Pastore; J.B. Baitello; C.R. Lima & A. Adriano","1500","2007","09","25",NA,Brasil,São Paulo,Paranapanema,"Estação Ecológica, final da trilha D1",-48.7228,-23.3886,NA,"Coordenada do material: 23°31#?#59S, 48°47#?#15W, 610m. Identificação confirmada por R.B.Torres em 01/04/2008",NA,NA,NA,NA,"2007","-48.7228","-23.3886","10","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5928,-23.7975,"649",2019-01-25 15:46:35-02,IAC,IAC,"51617",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,R.B. Torres & N. Figueiredo,"409","1987","10","09",NA,Brasil,São Paulo,Buri,Estação Experimental do Instituto Florestal (IF),-48.5928,-23.7975,NA,NA,NA,NA,NA,NA,"1988","-48.5928","-23.7975","06","09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"650",2019-01-25 15:46:35-02,IAC,IAC,"55029",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,L.B. Évora et al.,"L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","44","2013","11","19",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Pivo IV, L4, P23",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,"2013","-47.086761","-22.863721","11","19",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"675",2019-07-02 15:55:27-03,UEM,HUEM,"6027",S,Plantae,NA,NA,Flacourtiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,Hermogenes J.L. Filho,R.J. Almeida,NA,"1992","10","15",NA,Brasil,São Paulo,Analândia,Parque Rewitscher,-47.6599998474121,-22.1200008392334,NA,"Arvoreta 3.5 m de altura, flores creme com odor.; Mata.",HUEM000004353,HUEM000004353,NA,NA,"1992",NA,NA,"10","22","14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"760",2020-11-12 17:01:20-03,UEL,FUEL,"48667",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Franco, GADC; Pinto, NS","Costa, NO; Ciello-Filho, R; Baitello, JB","42","2010","07","01",NA,Brasil,São Paulo,Itapeva,"Estação Experimental, matinha da divisa",-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"07","14","42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"761",2020-11-12 17:01:20-03,UEL,FUEL,"27902",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Dias, MC","Kinupp, VF","144","1997","01","04",NA,Brasil,São Paulo,Jundiaí,Parte baixa da Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7875,-23.533056,"781",2021-03-04 15:46:13-03,IF,SPSF,"38792",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichl.,R.Cielo-Filho,J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano,"1500","2007","09","25",América do Sul,Brasil,SP,Paranapanema,Estação Ecológica de Paranapanema,-48.7875,-23.533056,NA,"COLETA: Árvore 4m, flores creme e frutos verdes.; GEOGRAFIA: final da trilha D1.;",NA,NA,NA,NA,"2007",NA,NA,"10","17",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7375,-23.510556,"782",2021-03-04 15:46:13-03,IF,SPSF,"38983",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichl.,R.Cielo-Filho,O.T. Aguiar & J.B.Baitello & R.Cielo-Filho,"804","2007","12","05",América do Sul,Brasil,SP,Paranapanema,Estação Ecológica de Paranapanema,-48.7375,-23.510556,NA,"COLETA: Arvoreta 2,5m altura, frutos maduros amarelos; GEOGRAFIA: Matinha da Sede, borda.;",NA,NA,"630","630","2007",NA,NA,"12","07",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.236111,-22.838056,"783",2021-03-04 15:46:13-03,IF,SPSF,"43046",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),G.Durigan,N.Guerin & G.Durigan & E.Furlan,"251","2008","09","24",América do Sul,Brasil,SP,Águas de Santa Bárbara,Estação Ecológica Águas de Sta.Bárbara,-49.236111,-22.838056,NA,"COLETA: Ecotono com Pinus.&nf;Árvore 3m, botões florais.;",NA,NA,NA,NA,"2008",NA,NA,"09","24",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.111944,-24.05,"784",2021-03-04 15:46:13-03,IF,SPSF,"43919",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),N.S.Pinto,NA,"42","2010","07","01",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.111944,-24.05,NA,"COLETA: Árvore 6m de altura, flor creme.; GEOGRAFIA: Mantinha da Divisa.;",NA,NA,NA,NA,"2010",NA,NA,"08","14",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.110833,-24.048056,"785",2021-03-04 15:46:13-03,IF,SPSF,"44842",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),R.Cielo-Filho,C.R.Lima & J.B.Baitello & R.Cielo-Filho,"353","2010","12","09",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.110833,-24.048056,NA,"GEOGRAFIA: Brejo da Divisa;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.424444,-23.390278,"787",2021-03-04 15:46:13-03,IF,SPSF,"53016",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),C.Kameyama,R.T.Shirasuna,"3079","2013","09","24",América do Sul,Brasil,SP,Guarulhos,Rodoanel Mário Covas,-46.424444,-23.390278,NA,"COLETA: Subarbusto com aprox. 3m de altura. Inflorescência esverdeada.; GEOGRAFIA: Trecho Norte, OAE 604, Lote 6.;",NA,NA,"805","805",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"793",2021-03-04 15:46:13-03,IF,SPSF,"22990",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B.Torres,J.M.Torezan,"598","1997","12","13",América do Sul,Brasil,SP,Apiaí,estrada para Pinhalzinho,-48.8400001525879,-24.5,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005",NA,NA,"05","31","37738",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"794",2021-03-04 15:46:13-03,IF,SPSF,"12721",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,G.Durigan,NA,"1988","11","29",América do Sul,Brasil,SP,Assis,campus da Unesp,-50.4099998474121,-22.6599998474121,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23972",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"795",2021-03-04 15:46:13-03,IF,SPSF,"23564",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,E.R.Silveira & G.Durigan,NA,"1998","11","25",América do Sul,Brasil,SP,Assis,Estação Ecológica,-50.4099998474121,-22.6599998474121,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda leste, borda do cerradao&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23972",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"796",2021-03-04 15:46:13-03,IF,SPSF,"31385",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,A.G.Castro,"4","2000","01","13",América do Sul,Brasil,SP,Bananal,"Estação Ecológica, Serra da Bocaina",-44.3199996948242,-22.6800003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-23.7900009155273,"797",2021-03-04 15:46:13-03,IF,SPSF,"16603",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),R.B.Torres,R.B.Torres & N.Figueiredo,"409","1987","10","09",América do Sul,Brasil,SP,Buri,Estação Experimental do Instituto Florestal,-48.5900001525879,-23.7900009155273,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Estacional Semidecídua, degradada.&nf;Árvore 10m altura; frutos jovens verdes.; GEOGRAFIA: EX-UEC;",NA,NA,NA,NA,"1987",NA,NA,"10","09","28249",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-23.7900009155273,"798",2021-03-04 15:46:13-03,IF,SPSF,"49585",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,(Eichler),N.M.Ivanauskas,N.M.Ivanauskas & F.M.Souza & G.Santos,"6663","2014","11","25",América do Sul,Brasil,SP,Buri,Estação Experimental do Instituto Florestal,-48.5900001525879,-23.7900009155273,NA,"COLETA: Árvore, 2m; Frutos amarelos.; GEOGRAFIA: Floresta Estacional Semidecidual Aluvial, com inundação permanente (Floresta Paludosa). Degradada.;",NA,NA,NA,NA,"2014",NA,NA,"11","30","28249",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"799",2021-03-04 15:46:13-03,IF,SPSF,"24397",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,L.C.Souza,"411","1998","11","10",América do Sul,Brasil,SP,Itapetininga,E.E.Instituto Florestal,-48.0499992370605,-23.5900001525879,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"800",2021-03-04 15:46:13-03,IF,SPSF,"32488",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,F.A.R.D.P.Arzolla,"328","2003","10","05",América do Sul,Brasil,SP,Jundiaí,Bairro Tijuco Preto,-46.8800010681152,-23.1800003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.8600006103516,-21.6200008392334,"801",2021-03-04 15:46:13-03,IF,SPSF,"28239",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,NA,O.C.Pavao,NA,"2000","08","29",América do Sul,Brasil,SP,Salmourão,borda da mata,-50.8600006103516,-21.6200008392334,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15228",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"802",2021-03-04 15:46:13-03,IF,SPSF,"03103",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,NA,R.B.Torres,M.Rudge,NA,"1947","07","26",América do Sul,Brasil,SP,São Paulo,"Ajuritiba, estrada para Piracaia",-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005",NA,NA,"05","31","53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.414722,-24.962222,"810",2020-07-16 10:06:10-03,IBt,SP,"290116",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Fernandes, GD","33439","1995","02","14",NA,Brasil,São Paulo,Jacupiranga,Parque Estadual de Jacupiranga,-48.414722,-24.962222,NA,NA,NA,NA,NA,NA,NA,"-48.414722","-24.962222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.424417,-23.390361,"811",2019-11-21 10:18:50-03,IBt,SP,"488353",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Kameyama, C; Avelino, JG","Shirasuna, RT","3079","2013","09","13",NA,Brasil,São Paulo,Guarulhos,"Bonsucesso, OAE 604, Lote 6.",-46.424417,-23.390361,NA,NA,NA,NA,"805","805","2014","-46.424417","-23.390361","02","19",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"819",2020-07-16 10:06:10-03,IBt,SP,"290083",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Morellato, LPC","1012","1995","08","22",NA,Brasil,São Paulo,Analândia,NA,-47.6599998474121,-22.1200008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
