X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,identifiedBy,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,dayIdentified,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.6200008392334,"47",2020-12-21 16:42:07-03,MBM,MBM,"251519",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Souza, J.P.; et al.; et al.","3480",NA,NA,NA,Southern America,Brazil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,MBM251519,MBM251519,NA,"Scarpa, F.M.",NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"59",2014-03-24 12:02:00-03,MO,MOBOT,"100689000",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,Cyl Farney,Farney 673,"1985","4","5",South America,Brazil,São Paulo,São José do Barreiro,Parque Nacional da Serra da Bocaine,-44.5699996948242,-22.6399993896484,"1800.00000000",NA,NA,NA,NA,NA,NA,"Jon Ricketson (MO),",NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"61",2020-08-31 08:51:05-03,INPA,INPA,"130608",S,Plantae,Dicotyledon,Ericales,Myrsinaceae,Myrsine,villosissima,Myrsine villosissima,A.DC.,"Farney, C de S.","673","1985","04","05",Southern America,Brasil,São Paulo,São José do Barreiro,P. N. da Serra da Bocaina. próximo a entrada do parque.,-44.5699996948242,-22.6399993896484,"1800","1800",NA,NA,INPA0130608,INPA0130608 INPA0130608_e INPA0130608_e1,NA,"Freitas, MF de","2010","30784",auto,"09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"69",2020-09-02 16:38:31-03,Cenargen,CEN,"94259",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,Adriana Quintella Lobão,"651","2002","02","22",NA,Brasil,SP,CAMPOS DO JORDAO,Parque Estadual.,-45.5900001525879,-22.7299995422363,NA,NA,Exsicatas,"Ramos tombados sobre barranco. Ramos ferrugíneos. Folhas discolores verde claras, aveludadas. Beira da trilha. Doação Herbário SPF.",CEN00094259,CEN00094259,NA,G. M. Antar,"2016","21048",auto,"04",NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-44.8515,-22.4273,"70",2019-12-09 17:30:45-03,UFPR,EFC,"12767",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Vieira, R.S.","376","2014","04","20",NA,Brasil,Minas Gerais,Passa Quatro,Serra da Mantiqueira - Morro Pedra da Mina,-44.8515,-22.4273,NA,NA,NA,Arvoreta na floresta altomontana. Com frutos.,EFC012767,NA,NA,"Vieira, R.S.","2014",NA,NA,"06","-44.8515","-22.4273",NA,NA,"03",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.666667,-23.633333,"71",2019-11-13 11:29:33-03,USP,SPF,"143838",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Paula-Souza, J","3480","2000","04","25",NA,Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.666667,-23.633333,"1200","1200",NA,NA,SPF00143838,NA,NA,"Scarpa, FM",NA,NA,NA,NA,"-45.666667","-23.633333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.666667,"72",2019-11-13 11:29:33-03,USP,SPF,"144326",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Fiaschi, P","517","2000","12","06",NA,Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.45,-22.666667,"1900","1900",NA,NA,SPF00144326,NA,NA,"Fiaschi, P","2000",NA,NA,"12","-45.45","-22.666667",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"73",2019-11-13 11:29:33-03,USP,SPF,"152072",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Souza, FM","119","2001","04","13",NA,Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.775417,-23.989083,"750","750",NA,NA,SPF00152072,NA,NA,Anônimo,NA,NA,NA,NA,"-46.775417","-23.989083",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.416667,-22.816667,"74",2019-11-13 11:29:33-03,USP,SPF,"181070",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Lima, LR","399","2006","12","14",NA,Brasil,São Paulo,Bananal,Serra da Bocaina,-44.416667,-22.816667,"1650","1650",NA,NA,SPF00181070,NA,NA,"Lima, LR","2007",NA,NA,"04","-44.416667","-22.816667",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"76",2019-11-13 11:29:33-03,USP,SPF,"162074",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Lobão, AQ","651","2002","02","22",NA,Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,SPF00162074,NA,NA,"Antar, GM","2016","21048",auto,"04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"77",2019-11-13 11:29:33-03,USP,SPF,"99429",PreservedSpecimen,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Rossi, L","1552","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,Parque Nacional da Serra da Bocaina,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,SPF00099429,NA,NA,"Freitas, MF","2000","30784",auto,"09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.666667,-23.633333,"78",2019-10-07 09:12:51-03,UEFS,HUEFS,"50514",PreservedSpecimen,Plantae,Angiospermae,Ericales,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Souza, J.P.de","3480","2000","04","25",NA,Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba - Estrada Intermediária Km 41.",-45.666667,-23.633333,"1200","1200",NA,Floresta Ombrófilo Densa Montana mata de altitude.,HUEFS0050514,HUEFS0050514,NA,NA,NA,NA,NA,NA,45W40',23S38',Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5778,-22.645,"85",2019-04-11 14:23:12-03,IAC,IAC,"33629",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,L. Rossi & E.L.M. Catharino,"1551","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,Serra da Bocaina,-44.5778,-22.645,NA,NA,NA,!,NA,NA,NA,"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas","2002",NA,NA,"08","-44.5778","-22.6450",NA,NA,"15",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4131,-23.6203,"86",2019-06-24 08:13:30-03,IAC,IAC,"40215",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,"J. Paula-Souza; V.C. Souza; A. Salino & P.A. Paranagua et al.","3480","2000","04","25",NA,Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4131,-23.6203,NA,NA,NA,NA,NA,NA,NA,"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas","2002",NA,NA,"08","-45.4131","-23.6203",NA,NA,"15",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"87",2019-04-11 14:22:19-03,IAC,IAC,"43602",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,"F.M. Souza; A.R. Duarte; D. Sampaio; R. Bernhardt; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","119","2001","04","13",NA,Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,NA,L.C. Bernacci & S.L. Jung-Mendaçolli,"2004",NA,NA,"01","-46.6361","-23.5475",NA,NA,"09",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.416667,-22.816667,"90",2019-01-25 15:45:27-02,IAC,IAC,"52846",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,"L.R. Lima; E.L.M. Catharino; T. Trindade-Lima; V.P. Castro & T. Laetano","399","2006","12","14",NA,Brasil,São Paulo,Bananal,serra da bocaina,-44.416667,-22.816667,NA,NA,NA,"coordenada do material: 22°49#?#S, 44°25#?#W",NA,NA,NA,L.R. Lima,"2007",NA,NA,"04","-44.416667","-22.816667",NA,NA,"14",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8464,-23.5322,"91",2019-01-25 15:45:27-02,IAC,IAC,"54317",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,L.C. Bernacci & R. Giovanni,"4761","2012","03","17",NA,Brasil,São Paulo,Salesópolis,limites do Parque Estadual da Serra do Mar,-45.8464,-23.5322,NA,NA,NA,indivíduo 139,NA,NA,NA,L.C. Bernacci & R. Giovanni,"2012",NA,NA,"03","-45.8464","-23.5322",NA,NA,"17",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9597,-23.0744,"92",2019-01-25 15:45:27-02,IAC,IAC,"55201",S,Plantae,NA,NA,Primulaceae-4.Myrsinoideae,Rapanea,vilosissima,Rapanea vilosissima,(Mart.) Mez,"L.C. Bernacci; M.A. Assis; R.F. Morais & R. Belinelo","4825","2012","10","02",NA,Brasil,São Paulo,Cunha,Parque da Serra do Mar,-44.9597,-23.0744,NA,NA,NA,NA,NA,NA,NA,L.C. Bernacci et al.,"2012",NA,NA,"10","-44.9597","-23.0744",NA,NA,"02",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"93",2019-05-06 12:00:52-03,UFU,HUFU,"65710",S,Plantae,NA,NA,Myrsinaceae,Myrsine,villosissima,Myrsine villosissima,A.DC.,"Cordeiro, J.; Silva, J.M.","3505","2010","03","06",NA,Brasil,São Paulo,São José do Barreiro,Serra da Bocaina,-44.5699996948242,-22.6399993896484,NA,NA,NA,"Arbusto, ca. 1,7 m alt. Frutos imaturos verdes, flor creme.",HUFU00020156,HUFU00020156,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.775278,-23.989167,"94",2021-03-04 15:42:56-03,IF,SPSF,"29281",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,F.M. Souza & A.R. Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & J.P.Souza & N.M.Ivanauskas & E.Furlan,"119","2001","04","13",América do Sul,Brasil,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutú",-46.775278,-23.989167,"750","750",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Floresta Ribeirinha ao longo do Rio Mambu;",NA,NA,NA,A. Maruyama,"2017",NA,NA,"01",NA,NA,Magnoliopsida,NA,"06",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"96",2021-03-04 15:42:56-03,IF,SPSF,"33165",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Primulaceae,Myrsine,villosissima,Myrsine villosissima,NA,F.C.Hoehne,NA,"1934","05","04",América do Sul,Brasil,SP,São Paulo,nativa do Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"97",2021-03-04 15:42:56-03,IF,SPSF,"33166",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Primulaceae,Myrsine,villosissima,Myrsine villosissima,NA,M.Stella & F.Silvestre,"220","1979","02","28",América do Sul,Brasil,SP,São Paulo,Reserva Biologica,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.766667,-23.183333,"98",2021-03-04 15:42:56-03,IF,SPSF,"47530",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,T.E.Barreto,"69","2013","02","19",América do Sul,Brasil,SP,Campos do Jordão,PECJ,-45.766667,-23.183333,NA,NA,NA,"COLETA: Árvore.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"101",2020-12-10 11:28:22-03,IBt,SP,"390623",S,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Lima, LR","399","2006","12","14",NA,Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"102",2020-11-05 09:52:29-03,IBt,SP,"357070",S,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Fiaschi, P","517","2000","12","06",NA,Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"103",2020-12-10 11:28:22-03,IBt,SP,"397756",S,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Mynssen, CM","1055","2006","10","05",NA,Brasil,São Paulo,São José do Barreiro,NA,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"104",2020-07-16 10:06:10-03,IBt,SP,"290848",S,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Rossi, L","1552","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,Parque Nacional da Bocaina,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"105",2020-07-30 09:38:55-03,IBt,SP,"290855",S,Plantae,NA,NA,Primulaceae,Myrsine,villosissima,Myrsine villosissima,Mart.,"Rossi, L","1551","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,Parque Nacional da Bocaina,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
