X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,recordNumber,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,imagecode,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.439998626709,-22.8799991607666,"404",2019-08-27 13:31:06-03,IAP,PACA-AGP,"84625",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,M.S. Marchioretto,"1997","05","20",M.V. Leme,"1974","10","26",Brasil,SP,Botucatú,Estrada de Rubião Junior,-48.439998626709,-22.8799991607666,NA,NA,"3m, flores com cálice esverdeado, com extremidades vermelhas, pétalas brancas numerosas, estigma comprido saindo fora das pétalas. Habitat: ruderal Hábito: árvore",PACA084625,Magnoliophyta,Myrtales,5-E,"40412",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"455",2021-01-19 19:27:21-03,UFJF,CESJ,22664A,PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,L. Krieger,"1969","12","06",L. Krieger,"1969","12","06",Brasil,São Paulo,Araraquara,NA,-48.1699981689453,-21.7900009155273,NA,NA,Árvore pequena no cerrado.,CESJ22664A,Angiosperma,NA,CESJ22664A,"29178",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"456",2019-11-21 14:38:32-03,UFJF,CESJ,"65701",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,M.H.O. Pinheiro,"1997","09","15","M.H.O. Pinheiro; G.H.O. Pinheiro","1997","08","21",Brasil,São Paulo,Bauru,Jardim Botânico Municipal,-49.060001373291,-22.3099994659424,NA,NA,"Habitat: cerradão. Árvore com cerca de 5m de altura, frutos imaturos.",CESJ065701,Angiosperma,NA,"407","29186",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"457",2021-01-19 19:27:21-03,UFJF,CESJ,"49",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,L. Krieger,"1941","12",NA,Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,"N.v.: Pocari, copinho. Árvore pequena, flores brancas grandes; abrem à tarde. Estames longos.",CESJ000049,Angiosperma,NA,CESJ49,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"528",2021-03-01 16:33:16-03,UNICAMP,UEC,"203234",S,Plantae,Lythraceae,Lafoensia,densiflora,Lafoensia densiflora,Pohl,"Furlan, A","1984","01","03","Furlan, A","1984","01","03",Brazil,São Paulo,Rio Claro,Unesp,-47.560001373291,-22.4099998474121,NA,NA,"Árvore até 3 metros, pétalas brancas, cálice verde-rosado , filete creme-amarelado.",UEC170668,Magnoliopsida,NA,"146","21773",NA,NA,NA,auto,NA,NA,NA,UEC170668,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.602119,-23.698839,"531",2021-03-01 16:33:16-03,UNICAMP,UEC,"151318",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Torres, RB","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","10",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.602119,-23.698839,"-48.602119","-23.698839","Árvore 7 m. Beira da mata. Casca rugosa, cinza escuro com manchas brancas. Ramificação difusa. Botões florais cremes com ápice avermelhado. Flores cremes e avermelhadas.; Árvore 7 m, Beira da mata, casca rugosa, cinza escuro com manc",UEC184026,Magnoliopsida,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,UEC184026,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.808333,-22.7575,"532",2021-03-01 16:33:16-03,UNICAMP,UEC,"197390",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Braga, JO","2017","10","22",Brazil,São Paulo,Amparo,"Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.",-46.808333,-22.7575,"-46.808333","-22.7575","Árvore, frutos antigos",UEC160302,Magnoliopsida,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,UEC160302,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"571",2021-03-01 16:33:16-03,UNICAMP,UEC,"98157",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Ivanauskas, NM; Damasceno, GA","1996","11","26",Brazil,São Paulo,Campinas,Mata do Sr. Guido.,-47.060001373291,-22.8999996185303,NA,NA,"Árvore de 7m, frutos verdes.; Floresta Estacional Semidecidual.",UEC159767,Magnoliopsida,NA,"1543","23900",NA,NA,NA,auto,NA,NA,NA,UEC159767,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"572",2021-03-01 16:33:16-03,UNICAMP,UEC,"60889",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1984",NA,NA,Brazil,São Paulo,Campinas,Reserva Municipal de Santa Genebra,-47.060001373291,-22.8999996185303,NA,NA,"Voucher, indivíduo nº239",UEC107307,Magnoliopsida,NA,"239","23900",NA,NA,NA,auto,NA,NA,NA,UEC107307,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"573",2021-03-01 16:33:16-03,UNICAMP,UEC,"93115",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Smith, LB","1963",NA,NA,"Labouriau, MS","1962","03","28",Brazil,São Paulo,São Carlos,"Distrito de Santa Eudóxia., Perto do rio Mogi-guaçu.",-47.8899993896484,-22.0100002288818,NA,NA,"Botões vermelhos, cálice carnudo e rubro, pétalas amarelo-palido muito finas ,trasparentes e amassadas. Estames amarelos, filete muito comprido.; Cerrado fechado, solo arenoso.",UEC159792,Magnoliopsida,NA,"38","45913",NA,NA,NA,auto,NA,NA,NA,UEC159792,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"574",2019-08-20 10:17:15-03,UNICAMP,UEC,"93118",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Kuhlmann, M","1933","11","30",Brazil,São Paulo,São Paulo,"Horto do Museu Paulista,",-46.6300010681152,-23.5400009155273,NA,NA,NA,UEC159791,Magnoliopsida,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,UEC159791,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"575",2021-03-01 16:33:16-03,UNICAMP,UEC,"93116",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Kirizawa, M","1980","11","28","Kirizawa, M; Noffs, LB; Wanderley, MBL; Goes, M","1977","12","15",Brazil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,"Área 6: planta n#?#º143A. Altura de 6,0 metros, folhas novas vermelhas e pétalas creme.",UEC159790,Magnoliopsida,NA,"317","53584",NA,NA,NA,auto,NA,NA,NA,UEC159790,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"592",2021-03-01 16:33:16-03,UNICAMP,UEC,"86594",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,"Sazima, M; Sazima, I","1995","02","01",Brazil,São Paulo,Campos do Jordão,Parque Estadual de Campos de Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Árvore 4 metros de altura, flores brancas, antese noturna.",UEC160010,Magnoliopsida,NA,"32.323","21048",NA,NA,NA,auto,NA,NA,NA,UEC160010,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"593",2021-03-01 16:33:16-03,UNICAMP,UEC,"86593",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,"Sazima, M; Sazima, I","1995","01","10",Brazil,São Paulo,Campos do Jordão,"Parque Estadual de Campos de Jordão, Próximo a estrada de Itajubá.",-45.5900001525879,-22.7299995422363,NA,NA,"Arvoreta ca. 3,5 metros, flores brancas, antese noturna.",UEC160011,Magnoliopsida,NA,"32.326","21048",NA,NA,NA,auto,NA,NA,NA,UEC160011,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"594",2021-03-01 16:33:16-03,UNICAMP,UEC,"93117",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Kuhlmann, M","1944","03","27","Kuhlmann, M","1942","12","18",Brazil,São Paulo,Monte Alegre do Sul,"Amparo, Tombada sobre o Rio Camanducaia.",-46.6800003051758,-22.6800003051758,NA,NA,Árvore grande tombada.,UEC160052,Magnoliopsida,NA,"157","11114",NA,NA,NA,auto,NA,NA,NA,UEC160052,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"595",2019-11-19 14:08:17-03,UFRPE,PEUFR,"827",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,densiflora,Lafoensia densiflora,Pohl,Pickel,NA,NA,NA,Aloísio,"1941","12","23",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"Cálice em forma de copo coriáceo, por fora verde com manchas roxas ou purpura, para dentro verde, depois púrpura, pétalas 10 brancas (amarelas) quando secas; estames, enrolados e brancos",PEUFR000827,NA,NA,"5621","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.523917,-23.04875,"660",2019-12-19 16:36:55-03,UNESP-IBB,BOTUW,"2010",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St. - Hil,"Campos, J.C",NA,NA,NA,"Sonsin, J.O & Campos J.C","2007","03","15",Brasil,S.Paulo,Pratânia,Fazenda Palmeira da Serra,-48.523917,-23.04875,"48° 31'26,1 W","23° 02' 55,5 S","Mata ciliar, altura da arvore 5,5 m, Circunferência altura do peito 23 cm.",BOTUW002010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.523917,-23.04875,"661",2019-12-19 16:36:53-03,UNESP-IBB,BOTUW,"2009",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St. - Hil,"Campos, J.C",NA,NA,NA,"Sonsin, J.O & Campos J.C","2007","03","15",Brasil,S.Paulo,Pratânia,Fazenda Palmeira da Serra,-48.523917,-23.04875,"48° 31'26,1 W","23° 02' 55,5 S","Mata ciliar, altura da arvore 3,9 m, Circunferência altura do peito 15 cm.",BOTUW002009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.523917,-23.04875,"662",2019-12-19 16:36:55-03,UNESP-IBB,BOTUW,"2011",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St. - Hil,"Campos, J.C",NA,NA,NA,"Sonsin, J.O & Campos J.C","2007","03","15",Brasil,S.Paulo,Pratânia,Fazenda Palmeira da Serra,-48.523917,-23.04875,"48° 31'26,1 W","23° 02' 55,5 S","Mata ciliar, altura da arvore 7,5 m, Circunferência altura do peito 32 cm.",BOTUW002011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOTUW002011_w1,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"676",2013-04-01 09:18:02-03,IPT,BCTW,"3678",S,Plantae,NA,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Parque Nacional das Fontes do Ipiranga (PEFI),-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"677",2013-04-01 09:18:02-03,IPT,BCTW,"14435",S,Plantae,NA,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"679",2013-04-01 09:18:02-03,IPT,BCTW,"130",S,Plantae,NA,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Praça Coronel Fernando Prestes,-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"696",2021-03-21 19:36:29-03,UFC,EAC,"20547",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Araújo, F.S.","1994","02",NA,"Araújo, F.S.","1994","02","03",Brasil,São Paulo,Itirapina,Cerrado Graúna,-47.8199996948242,-22.25,NA,NA,Árvore.,EAC0020547,Dicotyledon,NA,s.n.,"22843",NA,NA,NA,auto,Southern America,NA,NA,EAC0020547,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.443889,-20.432778,"733",2020-12-21 16:32:22-03,MBM,MBM,"397088",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,"Teixeira, A.P.","2008","02",NA,"Teixeira, A.P.","2008","02","07",Brazil,São Paulo,Cristais Paulista,Fazenda Tamboril,-47.443889,-20.432778,"-47.443889","-20.432778","Árvore pouco frenquete, 8 m, frutos verdes e avermelhados.; Floresta paludosa.",MBM397088,NA,NA,"323",NA,"980","980",NA,NA,Southern America,NA,NA,MBM397088,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"758",2020-12-21 16:32:22-03,MBM,MBM,"183279",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,"Souza, V.C.",NA,NA,NA,"Souza, V.C.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Itirapina,"Rodovia Washington Luís, km 200",-47.8199996948242,-22.25,NA,NA,NA,MBM183279,NA,NA,"2567","22843",NA,NA,NA,auto,Southern America,NA,NA,MBM183279,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"759",2020-12-21 16:32:22-03,MBM,MBM,"287169",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,"Franco, G.A.D.",NA,NA,NA,"Dickfeldt, E.P.","1997","11","14",Brazil,São Paulo,Porto Ferreira,Parque Estadual,-47.4700012207031,-21.8500003814697,NA,NA,NA,MBM287169,NA,NA,"49","13859",NA,NA,NA,auto,Southern America,NA,NA,MBM287169,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"778",2020-12-21 16:32:22-03,MBM,MBM,"189315",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,"Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Ipeúna,Próximo ao Rio Passa Cinco,-47.7099990844727,-22.4300003051758,NA,NA,NA,MBM189315,NA,NA,"6473","12906",NA,NA,NA,auto,Southern America,NA,NA,MBM189315,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"793",2020-12-21 16:32:23-03,MBM,MBM,"150918",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,vandelliana,Lafoensia vandelliana replicata,(Pohl) Lourteig,"Esteves, R.",NA,NA,NA,"Robim, M.J.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,MBM150918,NA,NA,"737","21048",NA,NA,NA,auto,Southern America,NA,NA,MBM150918,replicata,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"799",2020-12-21 16:32:23-03,MBM,MBM,"169203",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,vandelliana,Lafoensia vandelliana replicata,(Pohl) Lourteig,NA,NA,NA,NA,"Robim, M.J.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,MBM169203,NA,NA,"557","21048",NA,NA,NA,auto,Southern America,NA,NA,MBM169203,replicata,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"801",2019-11-01 15:28:22-03,PUC-RIO,FCAB,"1734",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,Jorge Yoshi Tamashiro,"1981","11",NA,P.E. Leite S.J.,"1945","01",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,Sinônimo relevante: Lafoensia vandelliana subsp. replicata (Pohl) Lourteig,"001734",NA,Angiospermae,s.n.,"21048",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5699996948242,-22.7299995422363,"884",2015-09-05 05:50:53-03,MNHN,RECOLNAT_MNHN_P,P04713283,PreservedSpecimen,NA,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Gottsberger, G.","1973","5","20",Brasil,São Paulo,São Manuel,"Along São Manuel - Piracicaba highway, about 20km east of São Manuel.",-48.5699996948242,-22.7299995422363,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04713283' target='other'> <mi>dwc_moreinfo</mi></a>,P04713283,NA,NA,NA,"24793",NA,NA,NA,auto,NA,hb,NA,P04713283_01,NA,NA,NA,NA,NA,11 20573,NA,"35",São Paulo,SP,Sudeste
-49.228611,-22.824722,"968",2020-12-11 11:37:23-03,UFMG,BHCB,"175248",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,"2012","12","29","Lemos Filho, JP; Lovato, MB","2012","12","29",Brasil,São Paulo,Águas de Santa Bárbara,Estação Ecológica,-49.228611,-22.824722,"-49.228611","-22.824722","solo arenoso; Com frutos jovens; solo arenoso",BHCB023908,Dicotyledon,NA,s.n.,NA,"633","633",NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"1074",2020-06-22 14:18:46-03,UNESP-IBILCE,SJRP,"23810",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,V.B. Zipparro,NA,NA,NA,V.B. Zipparro,NA,NA,NA,Brasil,São Paulo,Corumbataí,"borda de cerrado, solo arenoso",-47.6199989318848,-22.2199993133545,NA,NA,"Árvore 3 m, glândula no ápice das folhas, frutos imaturos de coloração verde e maduros marrons.;",NA,Tracheophyta,Myrtales,NA,"14989",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"1075",2020-06-22 14:18:46-03,UNESP-IBILCE,SJRP,"23038",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,M.H. Ongaro Pinheiro,NA,NA,NA,M.H.O. Pinheiro,NA,NA,NA,Brasil,São Paulo,Bauru,Jardim Botânico Municipal,-49.060001373291,-22.3099994659424,NA,NA,"Árvore com 5 m, frutos imaturos;",NA,Tracheophyta,Myrtales,NA,"29186",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-21.0400009155273,"1076",2020-06-22 14:18:46-03,UNESP-IBILCE,SJRP,"23928",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Almella, D.",NA,NA,NA,Brasil,São Paulo,Potirendaba,um fragmento florestal do sítio São Pedro,-49.3699989318848,-21.0400009155273,NA,NA,"Árvore 6 m, flores avermelhadas;",NA,Tracheophyta,Myrtales,NA,"17988",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.069444,-24.051944,"1133",2021-03-04 11:05:37-03,UFRB,HURB,"3603",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,N.S. Pinto & R. Cielo-Filho,"2009","10","30","Aguiar, O.T.; et al.","2009","09","22",Brasil,São Paulo,Itapeva,"Estação Experimental;",-49.069444,-24.051944,49°4'10 W,24°3'07 S,NA,HURB000003603,NA,NA,"1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"1136",2020-06-15 15:31:02-03,UNESP-RC,HRCB,"48963",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Lombardi,"2007","12","04",Brasil,São Paulo,Jundiaí,NA,-46.935778,-23.230444,46º56'08.8W,"23º13'49,6S","borda da trilha. Árvore ca. 7 m, hipânto avermelhado, pétalas creme",NA,NA,NA,"7023",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1149",2017-11-24 14:11:16-02,UFLA,ESAL,"917",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,"; ; ;",NA,NA,NA,"31.219","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.488686,-22.893522,"1218",2021-03-17 14:34:35-03,UTFPR-SL,SHPR,"1242",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,"Biral, L.","2020","10","11",Brasil,São Paulo,Botucatu,Morro de Santo Antônio.,-48.488686,-22.893522,48°29'19.27 W,22°53'36.68 S,"Árvore, 2,5 m de altura, botões verde-avermelhados, estilete amarelo, estigma enegrecido.Habitat: Floresta Semidecidual e Cerrado",SHPR001242,Anthophyta,NA,"2314",NA,NA,NA,NA,NA,América do Sul,exsicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1232",2020-10-27 11:19:48-03,UFPE,UFP,"22688",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Lieberg, SA","1989","12","08",Brasil,São Paulo,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,"Árvore, flor e botão.",UFP022688,NA,NA,s.n.,"26585",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1235",2020-09-25 10:37:36-03,UFPE,UFP,"74159",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Lieberg, SA","1989","12","08",Brasil,São Paulo,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,"Árvore, flor e botão.",UFP074159,NA,NA,s.n.,"26585",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.6,"1275",2020-09-12 05:00:02-03,US,US,"2822388",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,vandelliana,Lafoensia vandelliana replicata,(Pohl) Lourteig,NA,NA,NA,NA,G. Eiten & L. T. Eiten,"1967","11","9",Brazil,São Paulo,NA,"Município de São Paulo: Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 9.8 km. south and 0.9 km. east of center of Sao Paulo (Praça da Sé).",-46.63,-23.6,NA,NA,NA,US03041192,NA,Myrtales,"8056",NA,"770",NA,"1",NA,South America - Neotropics,NA,NA,US03041192_01,replicata,Dicotyledonae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"1287",2020-09-02 16:31:57-03,Cenargen,CEN,"21891",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,A. Furlan,"1984","03",NA,Antônio Furlan,"1984","01","03",Brasil,SP,RIO CLARO,"Cultivado na UNESP, árvore nº 50.",-47.560001373291,-22.4099998474121,NA,NA,"Cálice verde-rosado, filete creme amarelão. Pétalas brancas. Doação do Herbarium Rioclarense - HRCB (3846). Rio Claro - São Paulo.",CEN00021891,NA,NA,"146","21773",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021891,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
