X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,phylum,order,recordNumber,continentOcean,preparationType,occurrenceRemarks,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,eventTime,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"105",2019-08-27 13:31:15-03,IAP,PACA-AGP,"108849",PreservedSpecimen,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D. Legrand,NA,NA,NA,NA,A. Takahasi,"1994","11","29",Brasil,SP,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,PACA108849,NA,NA,NA,Magnoliophyta,Myrtales,"65",NA,NA,"HRCB Habitat: mata de encosta, Trilha do Corisco",NA,NA,"34265",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675,"119",2021-03-01 16:36:02-03,UNICAMP,UEC,"128757",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1996","09","21",Brazil,São Paulo,Pariquera-Açu,Propriedade de Antonio Povinski,-47.876944,-24.675,"-47.876944","-24.675",NA,NA,NA,NA,Magnoliopsida,NA,"892",NA,NA,"Árvore de 20m. Flores brancas, perfumadas. Indivíduo 139D do levantamento fitossociológico.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"120",2021-03-01 16:36:02-03,UNICAMP,UEC,"56854",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,Graziela,"1991","12","12","Sanchez, M; Pedroni, F","1991","11","26",Brazil,São Paulo,Ubatuba,Picinguaba. Margens do rio da Fazenda.,-44.8,-23.366667,"-44.8","-23.366667",UEC084219,UEC084219,NA,NA,Magnoliopsida,NA,"2413",NA,NA,"Árvore n. 594 com 12m de alt., com botões e flores brancas.; Mata atlântica de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"121",2021-03-01 16:36:02-03,UNICAMP,UEC,"78550",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Leite, EC; et al.","1993","11","10",Brazil,São Paulo,Ubatuba,"Próximo à margem do Rio da Fazenda, Picinguaba.",-44.816667,-23.333333,"-44.816667","-23.333333",NA,NA,NA,NA,Magnoliopsida,NA,"29253",NA,NA,Árvore.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.968889,-24.0675,"122",2021-03-01 16:36:02-03,UNICAMP,UEC,"59688",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis australis,D.Legrand,NA,NA,NA,NA,"Dias, AC","1984","11","08",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, próximo à estrdadas ou em clareiras.",-47.968889,-24.0675,"-47.968889","-24.0675",NA,NA,NA,NA,Magnoliopsida,NA,s.n.,NA,NA,"Árvore 6m altura e 15cm ao nível do DAP; flores brancas.",australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"129",2021-03-01 16:36:02-03,UNICAMP,UEC,"173265",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Sanchez, M; Pedroni, F","1991","11","26",Brazil,São Paulo,Ubatuba,Núcleo de Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,UEC084305,UEC084305,NA,NA,Magnoliopsida,NA,"351",NA,NA,"Árvore de 11m de alt., flores brancas.&nf;Coleção da Fazenda n°594; Margens do Rio da Fazenda.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"130",2021-03-01 16:36:02-03,UNICAMP,UEC,"66221",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Pedroni, F; et al.","1992","12","17",Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, margens do Rio da Fazenda.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"31318",NA,NA,"Árvore de 8m de alt., flores brancas.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"131",2021-03-01 16:36:02-03,UNICAMP,UEC,"66224",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Pedroni, F; et al.","1992","10","16",Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, Margens do Rio da Fazenda",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"31319",NA,NA,"Árvore de 11m de al, botões com cálice verde e pétalas brancas.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"132",2021-03-01 16:36:02-03,UNICAMP,UEC,"85102",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Pedroni, F; et al.","1992","10","16",Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, Margens do Rio da Fazenda",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"31319",NA,NA,"Árvore de 11m de al, botões com cálice verde e pétalas brancas.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"133",2021-03-01 16:36:02-03,UNICAMP,UEC,"112680",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D.Legrand,NA,NA,NA,NA,"Takahasi, A; Bencke, CSC","1994","11","29",Brazil,São Paulo,Ubatuba,"Picinguaba, Trilha do Corisco",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"65",NA,NA,"Árvore, nº 594, botões, flores brancas e flores vermelhas.; Mata de encosta.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.288889,-21.469444,"135",2021-03-01 16:36:14-03,UNICAMP,UEC,"81764",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Giaretta, A","2018","01",NA,"Tozzi, AMGA; Sciamarelli, A","1994","11","10",Brazil,São Paulo,Cássia dos Coqueiros,Estrada para a Cachoira Itambé.,-47.288889,-21.469444,"-47.288889","-21.469444",UEC155110,UEC155110,NA,NA,Magnoliopsida,NA,"6461",NA,NA,"Árvore, 3-4 m. Frutos imaturos verdes, passando a amarelo avermelhado.; Mata mesófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"136",2021-03-01 16:36:14-03,UNICAMP,UEC,"188983",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Mazine, FF","2015",NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","2015","02","11",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.986111,-24.070556,"-47.986111","-24.070556",UEC119522,UEC119522,"800","800",Magnoliopsida,NA,"270",NA,NA,"Árvore, 8,5 m de altura e 10,2 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.6900005340576,"137",2021-03-01 16:36:14-03,UNICAMP,UEC,"11739",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Mazine, FF","2013","04","16","Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","09",Brazil,São Paulo,Jacupiranga,"Estrada para Cananeia,nos 3 a 5km",-48,-24.6900005340576,NA,NA,UEC072439,UEC072439,"50","50",Magnoliopsida,NA,D60821,NA,NA,Arbusto ou pequena árvore.,NA,NA,"35797",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"138",2021-03-01 16:36:14-03,UNICAMP,UEC,"173266",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","1997","01","14",Brazil,São Paulo,Ubatuba,"Picinguaba, as margens do Rio da Fazenda.&nf;23º22'S , 44º48'W.",-45.0699996948242,-23.4300003051758,NA,NA,UEC084308,UEC084308,NA,NA,Magnoliopsida,NA,"2412",NA,NA,"Árvore com frutos maduros alaranjados.; Mata Atlântica de Encosta.",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"139",2021-03-01 16:36:19-03,UNICAMP,UEC,"160373",S,Plantae,Myrtaceae,Eugenia,neoaustralis,Eugenia neoaustralis,Sobral,"Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333",UEC039481,UEC039481,"999","999",Magnoliopsida,NA,"182",NA,NA,"Material vegetativo. Cerca de 11 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.535186,-23.368519,"140",2020-02-10 17:55:43-03,UNICAMP,UEC,"168786",S,Plantae,Myrtaceae,Eugenia,neoaustralis,Eugenia neoaustralis,Sobral,"Melis, J van","2008","09",NA,"Sims; Melis, J van","2008","08",NA,Brazil,São Paulo,Campinas,Mata Ribeirão Cachoeira.,-47.535186,-23.368519,"-47.535186","-23.368519",UEC007869,UEC007869,"650","760",Magnoliopsida,NA,"1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"142",2019-08-20 10:21:09-03,UNICAMP,UEC,"148778",S,Plantae,Myrtaceae,Eugenia,neoaustralis,Eugenia neoaustralis,Sobral,"Sobral, M","2008","10",NA,"Aranha, BA","2007","01","09",Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela J",-45.084167,-23.366389,"-45.084167","-23.366389",NA,NA,"380","380",Magnoliopsida,NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.931944,-24.885278,"143",2021-03-01 16:36:19-03,UNICAMP,UEC,"149925",S,Plantae,Myrtaceae,Eugenia,neoaustralis,Eugenia neoaustralis,Sobral,"Sobral, M",NA,NA,NA,"Urbanetz, C","2003","11","18",Brazil,São Paulo,Cananéia,"Fazenda Folha Larga, km 31 da rodovia SP-226.",-47.931944,-24.885278,"-47.931944","-24.885278",NA,NA,NA,NA,Magnoliopsida,NA,"209",NA,NA,"Arvoreta de 5m.; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.088333,-23.370833,"145",2021-03-01 16:36:19-03,UNICAMP,UEC,"178233",S,Plantae,Myrtaceae,Eugenia,neoaustralis,Eugenia neoaustralis,Sobral,"Sobral, M","2008","03",NA,"Rochelle, ALC",NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio - Bairro Taquaral.,-45.088333,-23.370833,"-45.088333","-23.370833",UEC041682,UEC041682,"450","450",Magnoliopsida,NA,J1887,NA,NA,"Indivíduo J1887 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
