X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,typeStatus,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.062946,-23.725098,"92",2019-01-25 15:36:14-02,IAC,IAC,"43112",S,Plantae,NA,NA,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,Sleumer,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3405","2001","11","10",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko, indivíduo M 36.2",-47.062946,-23.725098,NA,NA,NA,NA,NA,NA,NA,"-47.062946","-23.725098",NA,"2001","11","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"103",2020-11-12 17:02:48-03,UEL,FUEL,"25932",PreservedSpecimen,Plantae,Tracheophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,Sleumer,NA,"Bencke, CSC; Takahasi, A",s.n.,"1995","03","29",NA,Brasil,São Paulo,Ubatuba,Parque Estadual da Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,FUEL017084,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"104",2019-11-01 15:08:28-03,UnB,UB,"166178",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,Sleumer,"Plana, V","Koscinski, M",Herb56589,"1938","12",NA,Southern America,Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"105",2019-05-06 12:01:54-03,UFU,HUFU,"8039",S,Plantae,NA,NA,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,Sleumer,Sleumer.,"Cunha, M.A.",s.n.,"1952","01","28",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUFU00020176,NA,NA,NA,NA,NA,"1959","06",NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"112",2021-03-04 15:45:51-03,IF,SPSF,"26138",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,E.L.Silva,NA,"1999","12","01",América do Sul,Brasil,SP,São Paulo,Parque Estadual Alberto Löfgren,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassotti, cultivada&nf;;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"113",2021-03-04 15:45:51-03,IF,SPSF,"27472",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,F.A.R.D.P.Arzolla,"195","2000","12","07",América do Sul,Brasil,SP,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"114",2021-03-04 15:45:51-03,IF,SPSF,"01664",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,M.A. Cunha,NA,"1952","01","28",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"115",2021-03-04 15:45:51-03,IF,SPSF,"05283",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,M.A. Cunha,"3","1959","12","21",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"116",2021-03-04 15:45:51-03,IF,SPSF,"07672",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,B.Costa,NA,"1954","12","02",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"117",2021-03-04 15:45:51-03,IF,SPSF,"14833",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,R.Esteves & D.C.Cavalcanti,"45","1992","02","18",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"118",2021-03-04 15:45:51-03,IF,SPSF,"26256",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,J.B.Baitello,E.L.Silva,NA,"2000","01","18",América do Sul,Brasil,SP,São Paulo,P.E.Alberto Loefgreen,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassotti&nf;;",NA,NA,Magnoliopsida,NA,NA,NA,"2000","01","18","53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"119",2021-03-04 15:45:51-03,IF,SPSF,"00183",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,H.O.Sleumer,M.Koscinski,"60","1938","12","01",América do Sul,Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Carvalho brasileiro, Carvalho paulista, Carvalho rosa; GEOGRAFIA: Na mata;",NA,NA,Magnoliopsida,NA,NA,NA,"1959","06","01","53584",auto,Topótipo,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"120",2021-03-04 15:45:51-03,IF,SPSF,"07096",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,M.Koscinski,NA,"1929","12","01",América do Sul,Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"121",2021-03-04 15:45:51-03,IF,SPSF,"07413",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,NA,NA,M.A. Cunha,NA,"1951","11","19",América do Sul,Brasil,SP,São Paulo,Vila Amália,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"122",2020-11-19 09:29:57-03,IBt,SP,"272145",S,Plantae,NA,NA,Proteaceae,Euplassa,cantareirae,Euplassa cantareirae,Sleumer,NA,"Esteves, RL","45","1992","02","18",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
