X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,minimumElevationInMeters,maximumElevationInMeters,class,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.25,-23.9899997711182,"26",2021-03-01 16:41:09-03,UNICAMP,UEC,"56268",S,Plantae,Magnoliopsida,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Lima, RGVN","Spiromelo, W; Vieira, MF; Vieira, MAS; Franco, ALM; Buzato, S; Egler, S; Regina","22319","1989","11","29",NA,Brazil,São Paulo,Guarujá,"Mata de encosta, próximo ao pier.",-46.25,-23.9899997711182,NA,"Árvore mais ou menos 4m, latescentes.",UEC042771,UEC042771,NA,NA,NA,NA,"2018","04","26","18989",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"27",2021-03-01 16:41:09-03,UNICAMP,UEC,"33524",S,Plantae,Magnoliopsida,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Lima, RGVN","Rodrigues, RR; Figueiredo, N","14946","1982","11","17",NA,Brazil,São Paulo,Iguape,Estancia Ecológica de Juréia.,-47.5499992370605,-24.7000007629395,NA,"Árvore com 6m.; Beira de Cachoeira",UEC042710,UEC042710,NA,NA,NA,NA,"2018",NA,NA,"55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"28",2021-03-01 16:41:09-03,UNICAMP,UEC,"72783",S,Plantae,Magnoliopsida,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Lima, RGVN","Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","1044","1995","01","10",NA,Brazil,São Paulo,Pariquera-Açu,Estação experimentaldo I.A.C.,-47.8800010681152,-24.7099990844727,NA,"Árvore com 6m alt., latéx leitoso, botões róseo-esverdeados.; Floresta alta.",UEC042707,UEC042707,NA,NA,NA,NA,"2018",NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"52",2021-02-11 17:21:42-03,UFPR,UPCB,"17043",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Pennington,"Pennington, T.D.","Hatschbach, G.","46287","1983","05","10",NA,Brasil,São Paulo,Registro,Rodovia para Sete Barras,-47.8400001525879,-24.4799995422363,NA,"Árvore, 5m, látex branco, fruto imaturo. Mata pluvial encosta de morro..",UPCB0002626,UPCB0002626,Paratype,"70","70",NA,NA,NA,NA,"25922",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"58",2020-07-15 14:43:43-03,UNESP-RC,HRCB,"51314",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D. Penn.,E. M. B. Prata,"Prata, E. M. B.",s/n,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"72",2019-10-16 14:11:51-03,UEL,FUEL,"53611",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Faria, AD","Faria, AD",2014/29,"2014","12","18",NA,Brasil,São Paulo,Nova Odessa,Coleção in vivo do Jardim Botânico Plantarum,-47.2900009155273,-22.7700004577637,NA,NA,NA,NA,NA,NA,NA,NA,"2014","12",NA,"8440",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"73",2021-03-04 15:42:58-03,IF,SPSF,"25035",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,NA,L.F.Lima,I.Cordeiro,"763","1990","12","11",América do Sul,Brasil,SP,Iguape,"E.Ecol.Jureia-Itatins, Serra da Jureia",-47.5499992370605,-24.7000007629395,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,Magnoliopsida,"2016","09","14","55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"74",2021-03-04 15:42:58-03,IF,SPSF,"25036",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,NA,NA,M.P.Costa,"62","1991","12","14",América do Sul,Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"79",2020-09-24 08:25:36-03,IBt,SP,"329551",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,NA,"Fávero, OA","290","1992","01","11",NA,Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"80",2019-11-21 10:19:13-03,IBt,SP,"247532",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Melo, MMRF","Cordeiro, I; et al.","763","1990","12","11",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o pocinho",-47.5499992370605,-24.7000007629395,NA,"Arvoreta da beira do rio verde, ca. 5m alt., botões creme ocráceos, DAP ca. 20cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"81",2019-11-21 10:19:13-03,IBt,SP,"251738",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,"Melo, MMRF","Costa, MP; Cordeiro, I; Anunciação, EA; Rossi, L","62","1991","12","14",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para o pocinho",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 7m alt., látex leitoso, ramos jovens e botões ocráceos, pétalas verdes",NA,NA,NA,NA,NA,NA,"1992","10",NA,"55628",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"82",2020-08-27 12:20:23-03,IBt,SP,"311131",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,NA,"Bernacci, LC","1044","1995","01","10",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"83",2020-09-24 08:25:36-03,IBt,SP,"321511",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,paranaense,Chrysophyllum paranaense,T.D.Penn.,NA,"Ivanauskas, NM","238","1995","06","21",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
