X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,day,county,decimalLongitude,decimalLatitude,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"249",2021-02-08 12:42:21-03,UFRGS,ICN,"136011",S,Plantae,Dicotyledon,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Hoehne, W",s.n.,"1949","05",América do Sul,Brasil,SP,Vila Ema,NA,"Escandente; Cerrado",ICN00025388,ICN00025388 ICN00025388_1,"27",São Paulo,-46.6300010681152,-23.5400009155273,"Miotto, STS",NA,NA,"2000",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"250",2021-02-08 12:42:21-03,UFRGS,ICN,"136010",S,Plantae,Dicotyledon,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Hoehne, W",s.n.,"1947","03",América do Sul,Brasil,SP,Pico do Jaraguá,NA,"Volúvel; flores amarelas",ICN00025389,ICN00025389 ICN00025389_1,"27",São Paulo,-46.6300010681152,-23.5400009155273,"Miotto, STS",NA,NA,"2000",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"252",2021-02-08 12:42:21-03,UFRGS,ICN,"136011",S,Plantae,Dicotyledon,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Hoehne, W",s.n.,"1949","05",América do Sul,Brasil,SP,Vila Ema,NA,"Escandente; Cerrado",ICN00025388,ICN00025388 ICN00025388_1,"27",São Paulo,-46.6300010681152,-23.5400009155273,"Miotto, STS",NA,NA,"2000",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"253",2021-02-08 12:42:21-03,UFRGS,ICN,"136010",S,Plantae,Dicotyledon,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Hoehne, W",s.n.,"1947","03",América do Sul,Brasil,SP,Pico do Jaraguá,NA,"Volúvel; flores amarelas",ICN00025389,ICN00025389 ICN00025389_1,"27",São Paulo,-46.6300010681152,-23.5400009155273,"Miotto, STS",NA,NA,"2000",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"260",2019-11-21 10:06:26-03,IBt,SP,"13462",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Campos Novaes, J",CGG5652,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,SP006607,SP006607,NA,Campinas,-47.060001373291,-22.8999996185303,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"261",2019-11-21 10:06:26-03,IBt,SP,"2230",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Campos Novaes, J","280",NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,Campinas,-47.060001373291,-22.8999996185303,"Miotto, S",NA,NA,"1998",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"262",2019-11-21 10:06:26-03,IBt,SP,31736a,Extra,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Gehrt, A",s.n.,"1934","04",NA,Brasil,São Paulo,NA,NA,NA,SP027808,SP027808,"29",Carapicuíba,-46.8300018310547,-23.5200004577637,"D'Eça Neves, FF",NA,NA,"1997","09",NA,NA,NA,"7241",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"263",2019-11-21 10:06:26-03,IBt,SP,"31736",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Gehrt, A",s.n.,"1934","04",NA,Brasil,São Paulo,NA,NA,NA,SP027809,SP027809,"29",Carapicuíba,-46.8300018310547,-23.5200004577637,"D'Eça Neves, FF",NA,NA,"1997","09",NA,NA,NA,"7241",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"264",2019-11-21 10:06:28-03,IBt,SP,"7093",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Brade, AC","7290","1915","03",NA,Brasil,São Paulo,NA,NA,NA,SP027810,SP027810,"14",Jundiaí,-46.8800010681152,-23.1800003051758,"D'Eça Neves, FF",NA,NA,"1997","08",NA,NA,NA,"17840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"265",2019-11-21 10:06:26-03,IBt,SP,"13465",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Usteri, A",s.n.,"1906","01",NA,Brasil,São Paulo,Penha,NA,NA,NA,NA,"01",São Paulo,-46.6300010681152,-23.5400009155273,"Bezerra, LMPA",NA,NA,"2016","07",NA,NA,"18","53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"271",2019-11-21 10:06:26-03,IBt,SP,"13462",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Campos Novaes, J",CGG5652,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,SP006607,SP006607,NA,Campinas,-47.060001373291,-22.8999996185303,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"272",2019-11-21 10:06:26-03,IBt,SP,"2230",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Campos Novaes, J","280",NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,Campinas,-47.060001373291,-22.8999996185303,"Miotto, S",NA,NA,"1998",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"273",2019-11-21 10:06:26-03,IBt,SP,31736a,Extra,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Gehrt, A",s.n.,"1934","04",NA,Brasil,São Paulo,NA,NA,NA,SP027808,SP027808,"29",Carapicuíba,-46.8300018310547,-23.5200004577637,"D'Eça Neves, FF",NA,NA,"1997","09",NA,NA,NA,"7241",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"274",2019-11-21 10:06:26-03,IBt,SP,"31736",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Gehrt, A",s.n.,"1934","04",NA,Brasil,São Paulo,NA,NA,NA,SP027809,SP027809,"29",Carapicuíba,-46.8300018310547,-23.5200004577637,"D'Eça Neves, FF",NA,NA,"1997","09",NA,NA,NA,"7241",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"275",2019-11-21 10:06:28-03,IBt,SP,"7093",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Brade, AC","7290","1915","03",NA,Brasil,São Paulo,NA,NA,NA,SP027810,SP027810,"14",Jundiaí,-46.8800010681152,-23.1800003051758,"D'Eça Neves, FF",NA,NA,"1997","08",NA,NA,NA,"17840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"276",2019-11-21 10:06:26-03,IBt,SP,"13465",S,Plantae,NA,NA,Fabaceae,Rhynchosia,reticulata,kuntzei,Rhynchosia reticulata kuntzei,(Kuntze) Grear,NA,"Usteri, A",s.n.,"1906","01",NA,Brasil,São Paulo,Penha,NA,NA,NA,NA,"01",São Paulo,-46.6300010681152,-23.5400009155273,"Bezerra, LMPA",NA,NA,"2016","07",NA,NA,"18","53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
