X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,identifiedBy,stateProvince,locality,imagecode,scientificNameAuthorship,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,dayIdentified,class,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.857923,-21.536612,"495",2020-01-22 10:55:23-03,USP,SPF,"95160",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Pirani, JR","3219","1994","07","05",NA,Brasil,NA,NA,NA,SPF00095160,NA,NA,Anônimo,São Paulo,ca 2 km N do Trevo de acesso à cidade com a Rodovia Marília - São José do Rio Preto (BR-153)Floresta mesófila semidecídua da CESP,NA,(Vell.) Bureau ex Verl.,Promissão,-49.857923,-21.536612,NA,NA,"-49.857923","-21.536612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-22.4699993133545,"504",2020-01-22 10:55:23-03,USP,SPF,"101653",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Tamashiro, JY","1044","1995","05","09",NA,Brasil,NA,NA,NA,SPF00101653,NA,NA,"Lohmann, LG",São Paulo,Estrada de terra para Barão de Ataliba,NA,(Vell.) Bureau ex Verl.,Águas de Lindóia,-46.6300010681152,-22.4699993133545,NA,NA,NA,NA,"2008",NA,"8148",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"567",2019-01-25 15:34:12-02,IAC,IAC,"20873",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,A. Daniel,s/nº,"1970","01","28",NA,Brasil,NA,NA,"Nome popular: Bolsa de pastor, Mandioquinha,",NA,NA,NA,C. Aranha,São Paulo,"IAC, Av. Barão de Itapura, Parque",NA,(Vell.) Bureau,Campinas,-47.065751,-22.9056,NA,NA,"-47.065751","-22.9056","1970","01",NA,NA,"29",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9728,-20.4228,"568",2019-06-24 08:12:32-03,IAC,IAC,"30650",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,L.C. Bernacci,"1779","1995","05","17",NA,Brasil,NA,NA,NA,NA,NA,NA,L.C. Bernacci,São Paulo,FAZENDA VIZINHA À ESTAÇÃO EXPERIMENTEL IAC.,NA,(Vell.) Bureau,Votuporanga,-49.9728,-20.4228,NA,NA,"-49.9728","-20.4228","1995","05",NA,NA,"17",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9142,-20.0819,"569",2019-06-24 08:12:32-03,IAC,IAC,"30731",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,L.C. Bernacci,"1861","1995","05","18",NA,Brasil,NA,NA,NA,NA,NA,NA,L.C. Bernacci,São Paulo,ANTIGO PORTO MILITAR,NA,(Vell.) Bureau,Cardoso,-49.9142,-20.0819,NA,NA,"-49.9142","-20.0819","1995","05",NA,NA,"18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"570",2019-01-25 15:38:59-02,IAC,IAC,"46582",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,J.A.M.A. Gomes & J. Pena Filho,"168","2005","12","15",NA,Brasil,NA,NA,NA,NA,NA,NA,J.A.M.A. Gomes & J. Pena Filho,São Paulo,Bosque dos Jequitibás,NA,(Vell.) Bureau,Campinas,-47.042331,-22.801017,NA,NA,"-47.042331","-22.801017","2005","12",NA,NA,"15",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.921389,-23.071111,"571",2019-01-25 15:38:59-02,IAC,IAC,"55993",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"C.F. Nardin; J.F. Benedito & L.C. Bernacci","212","2014","07","02",NA,Brasil,NA,NA,"coordenadas originais: 23°04#?#16S, 46°55#?#17W, indivíduo D 8.1",NA,NA,NA,C.F. Nardin et al.,São Paulo,Fragmento D,NA,(Vell.) Bureau,Louveira,-46.921389,-23.071111,NA,NA,"-46.921389","-23.071111","2014","07",NA,NA,"02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"572",2019-01-25 15:34:12-02,IAC,IAC,"8298",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,R. Goés,"3","1945","11","13",NA,Brasil,NA,NA,"Nome popular: Bucho de boi, bolsa de pastor, Marfim em (Mg).",NA,NA,NA,D.M. Dedecca,São Paulo,"IAC, Estação Experimental, área nativa",NA,(Vell.) Bureau,Monte Alegre do Sul,-46.668492,-22.694886,NA,NA,"-46.668492","-22.694886","1948","09",NA,NA,"25",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.628056,-22.743611,"606",2020-09-22 13:48:32-03,USP,SPFW,"6712",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Matos Filho, A.","301","1963","07","06",NA,Brasil,NA,NA,NA,NA,NA,NA,J. Corrêa Gomes Jr.,Goiás,NA,NA,(Vell.) Bureau,Luziânia,-45.628056,-22.743611,NA,NA,45º37'41''W,22º44'37''S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"607",2020-09-22 13:46:51-03,USP,SPFW,"122",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,Sem coletor,s.n.,NA,NA,NA,NA,Brasil,NA,NA,ref. XLQ-1444,NA,NA,NA,NA,São Paulo,ESALQ,NA,(Vell.) BureauexVerl.,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.628056,-22.743611,"609",2020-09-22 13:46:00-03,USP,SPFW,"6707",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,Sem coletor,s.n.,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,Minas Gerais,NA,NA,(Vell.) Bureau,Coronel Pacheco,-45.628056,-22.743611,NA,NA,45º37'41''W,22º44'37''S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.216667,-22.65,"655",2020-08-20 20:39:18-03,UFSC,FLOR,"30302",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Pastore, U.; Klein, R.M.","160","1986","10","28",NA,Brasil,NA,NA,"árvore, fanerófita, flor em botão, 18m altura. Folha SF.22-Y-A; ponto 82; DAP 0,50 m; diâmetro da copa 6 m. Freqüência baixa",FLOR0030302,NA,Lamiales,"Pinto, G.C.P.",São Paulo,Reserva Florestal Morro do Diabo.,NA,(Vell.) Bureau ex Verl.,Teodoro Sampaio,-52.216667,-22.65,"240","240",52º13'W,22º39'S,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"663",2021-03-04 15:43:41-03,IF,SPSF,"05565",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,A. Rodrigues,NA,"1968","12","19",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: viveiro de Vila Amalia&nf;;",NA,Magnoliophyta,Lamiales,NA,SP,Horto Florestal,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"664",2021-03-04 15:43:41-03,IF,SPSF,"03178",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,J.P.Coelho,NA,"1948","02","05",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lamiales,NA,SP,Horto Florestal,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"665",2021-03-04 15:43:41-03,IF,SPSF,"11335",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,U.Pastore & R.M.Klein,"160","1986","10","28",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lamiales,NA,SP,Parque Estadual do Morro do Diabo,NA,((Bur.)) (Vell.),Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"54606",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"666",2021-03-04 15:43:41-03,IF,SPSF,"09726",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,J.A.Pastore,"157","1986","02","25",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lamiales,NA,SP,P.E.Morro do Diabo,NA,NA,Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"54606",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"667",2021-03-04 15:43:41-03,IF,SPSF,"10406",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,O.T. Aguiar,"178","1986","07","24",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lamiales,NA,SP,P.E.Morro do Diabo,NA,NA,Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"54606",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"668",2021-03-04 15:43:41-03,IF,SPSF,"11684",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,A.L.K.M. Albernaz,NA,"1987","12","18",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lamiales,NA,SP,P.E.Morro do Diabo,NA,NA,Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"54606",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-22.4699993133545,"694",2020-11-12 15:23:31-03,IBt,SP,"277665",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","1044","1995","05","09",NA,Brasil,NA,NA,NA,SP059681,NA,NA,NA,São Paulo,Estrada de terra para Barão de Ataliba.,SP059681,(Vell.) Bureau ex Verl.,Águas de Lindóia,-46.6300010681152,-22.4699993133545,NA,NA,NA,NA,NA,NA,"8148",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"695",2019-11-21 10:02:21-03,IBt,SP,"1634",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Vecchi, O",s.n.,"1918","03",NA,NA,Brasil,NA,NA,NA,SP059684,NA,NA,"Hoehne, FC",São Paulo,Loreto,SP059684,(Vell.) Bureau ex Verl.,Araras,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,NA,NA,"22739",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6100006103516,-21.7999992370605,"696",2019-11-21 10:02:21-03,IBt,SP,"277646",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Rodrigues, RR; et al.","12","1994","07","19",NA,Brasil,NA,NA,NA,SP059685,NA,NA,"Rodrigues, RR",São Paulo,Distrito de Bacuriti. Mata do Relógio Queimado,SP059685,(Vell.) Bureau ex Verl.,Cafelândia,-49.6100006103516,-21.7999992370605,NA,NA,NA,NA,"1994",NA,"38759",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"697",2019-11-21 10:02:21-03,IBt,SP,"14881",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Campos Novaes, J",CGG3222,"1895",NA,NA,NA,Brasil,NA,NA,NA,SP036443,NA,NA,NA,São Paulo,NA,SP036443,(Vell.) Bureau ex Verl.,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"698",2019-11-21 10:02:21-03,IBt,SP,"270074",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Rodrigues, EHA","205","1994","03","25",NA,Brasil,NA,NA,NA,SP059688,NA,NA,"Rodrigues, EHA",São Paulo,Faz. Sta. Isabel.,SP059688,(Vell.) Bureau ex Verl.,Jaboticabal,-48.3199996948242,-21.25,NA,NA,NA,NA,"1994","03","22420",auto,"25",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"699",2019-11-21 10:02:21-03,IBt,SP,"277627",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Pirani, JR; et al.","3164","1994","07","04",NA,Brasil,NA,NA,NA,SP059687,NA,NA,NA,São Paulo,"Margem da rodovia Marechal Rondon (SP-300), perto do trevo da entrada da cidade",SP059687,(Vell.) Bureau ex Verl.,Lins,-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"700",2019-11-21 10:02:21-03,IBt,SP,"294089",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Nicolau, SA; Guedes, HS","824","1994","08","27",NA,Brasil,NA,NA,NA,SP059694,NA,NA,"Cordeiro, I",São Paulo,"Capela de Santo Alberto, estrada leste da capela lado norte.",SP059694,(Vell.) Bureau ex Verl.,Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"701",2019-11-21 10:02:21-03,IBt,SP,"47948",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Kuhlmann, M","153","1942","12","18",NA,Brasil,NA,NA,NA,SP059683,NA,NA,"Kuhlmann, M",São Paulo,Amparo,SP059683,(Vell.) Bureau ex Verl.,Monte Alegre do Sul,-46.6800003051758,-22.6800003051758,NA,NA,NA,NA,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.3800010681152,-22.1200008392334,"702",2019-10-31 09:37:57-03,IBt,SP,"52278",Carpo,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Agres, G",s.n.,"1945","06","23",NA,Brasil,NA,NA,NA,NA,NA,NA,"Hoehne, FC",São Paulo,NA,NA,(Vell.) Bureau ex Verl.,Presidente Prudente,-51.3800010681152,-22.1200008392334,NA,NA,NA,NA,NA,NA,"45175",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8499984741211,-21.5300006866455,"703",2019-11-21 10:02:21-03,IBt,SP,"277628",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Pirani, JR; et al.","3219","1994","07","05",NA,Brasil,NA,NA,NA,SP059686,NA,NA,NA,São Paulo,Ca. 2 km N do trevo do acesso à cidade com a Rodovia Marília - São José do Rio Preto (BR-153),SP059686 SP059686_01,(Vell.) Bureau ex Verl.,Promissão,-49.8499984741211,-21.5300006866455,NA,NA,NA,NA,NA,NA,"30472",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0800018310547,-20.4200000762939,"704",2020-11-05 09:51:20-03,IBt,SP,"289173",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Bernacci, LC; Schiamarelli; Moreira; Andrade, JC; Silva; Belinello; Soares","1861","1995","05","18",NA,Brasil,NA,NA,NA,SP059680,NA,NA,"Bernacci, LC",São Paulo,Prox. ao Trevo.,SP059680,(Vell.) Bureau ex Verl.,Valentim Gentil,-50.0800018310547,-20.4200000762939,NA,NA,NA,NA,"1995","05","14079",auto,"18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
