X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.183333,-23.4,"106",2021-03-01 16:32:36-03,UNICAMP,UEC,"200703",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Pereira, LS; Belinello, R; Leal, DAG","2009","11","02",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=38; Mata Atlântica",UEC158095,UEC158095,"Baitello, JB; Moraes, PLR; Mouzinho, TDB","2010",NA,NA,N771,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"107",2021-03-01 16:32:36-03,UNICAMP,UEC,"200217",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 10.5 metros de altura. Frequência da espécie na parcela: n=37,UEC177722,NA,NA,NA,NA,NA,M1111,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"109",2021-03-01 16:32:36-03,UNICAMP,UEC,"200187",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=2,UEC177733,UEC177733,NA,NA,NA,NA,M1076,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"110",2021-03-01 16:32:36-03,UNICAMP,UEC,"200180",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=12,UEC177725,UEC177725,"Brotto, ML","2018","09",NA,M505,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"111",2021-03-01 16:32:36-03,UNICAMP,UEC,"200179",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=2,UEC177724,UEC177724,"Brotto, ML","2018","09",NA,M1088,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"131",2019-08-20 10:16:33-03,UNICAMP,UEC,"80054",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Santin, DA; Leitão Filho, HF","1994","10","06",Brazil,São Paulo,Campinas,"Faz. Estiva, divisa com Indaiatuba.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,UEC061129,UEC061129,"Santin, DA",NA,NA,NA,"33691",Magnoliopsida,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"132",2021-03-01 16:32:36-03,UNICAMP,UEC,"81039",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Baitello, JB","1994","03","31",Brazil,São Paulo,Cunha,Parque Estadual da Serra do Mar ao longo do Rio Paraibuna.,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,"Porte arbóreo, frutos.",UEC061137,UEC061137,NA,NA,NA,NA,"634",Magnoliopsida,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"133",2021-03-01 16:32:36-03,UNICAMP,UEC,"130190",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Arzolla, FARDP","2000","06","17",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 20 m altura, frutos imaturos e maduros.",UEC061116,UEC061116,"Baitello, JB","2000","07","17","172",Magnoliopsida,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9000015258789,-22.7399997711182,"134",2021-03-01 16:32:36-03,UNICAMP,UEC,"137106",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Yamamoto, LF","1998","04","03",Brazil,São Paulo,Pedreira,Fazenda Bela Vista.,-46.9000015258789,-22.7399997711182,NA,NA,NA,NA,"Fruto verde, árvore 7 m.",UEC061122,UEC061122,NA,NA,NA,NA,"195",Magnoliopsida,NA,NA,NA,"12927",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9000015258789,-22.7399997711182,"135",2021-03-01 16:32:36-03,UNICAMP,UEC,"137105",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Yamamoto, LF","1998","01","20",Brazil,São Paulo,Pedreira,Fazenda Bela Vista.,-46.9000015258789,-22.7399997711182,NA,NA,NA,NA,Árvore 7 m.,UEC061124,UEC061124,NA,NA,NA,NA,"132",Magnoliopsida,NA,NA,NA,"12927",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"136",2021-03-01 16:32:36-03,UNICAMP,UEC,"141100",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, PLR","2005","11","12",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Árvore 20 m, frutos imaturos verdes.",UEC061133,UEC061133,"Moraes, PLR",NA,NA,NA,"2552",Magnoliopsida,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"137",2021-03-01 16:32:36-03,UNICAMP,UEC,"142786",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, PLR","2006","03","18",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Árvore 20 m, flores esverdeadas.",UEC061128,UEC061128,"Moraes, PLR","2006",NA,NA,"2568",Magnoliopsida,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"138",2021-03-01 16:32:36-03,UNICAMP,UEC,"142788",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, PLR","2006","03","18",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Árvore 20 m, fruto verde.",UEC061126,UEC061126,"Moraes, PLR","2006",NA,NA,"2569",Magnoliopsida,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"139",2021-03-01 16:32:36-03,UNICAMP,UEC,"141105",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, PLR","2004",NA,NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Árvore 20 m, frutos imaturos verdes.",UEC061135,UEC061135,"Moraes, PLR","2004",NA,NA,"2557",Magnoliopsida,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"140",2021-03-01 16:32:36-03,UNICAMP,UEC,"142787",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, PLR","2006","03","18",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Árvore 25 m, flores esverdeadas.",UEC061130,UEC061130,"Moraes, PLR","2006",NA,NA,"2567",Magnoliopsida,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
