X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2999992370605,-21.2700004577637,"991",2021-03-01 16:36:15-03,UNICAMP,UEC,"49875",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Bernacci, LC","323","1986","11","19",Brazil,São Paulo,Cajuru,Fazenda Santa Carlota,-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,"Arvoreta ca. 5m; botões esverdeados. Cerradão.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21243",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"992",2021-03-01 16:36:15-03,UNICAMP,UEC,"172814",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Aguiar, OT",NA,NA,NA,"Toniato, MTZ; Spina, AP","33727","1993","09","13",Brazil,São Paulo,Campinas,Altura km 139 da Rod D. Pedro I.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Mata do Brejo.,UEC084671,UEC084671,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"993",2021-03-01 16:36:15-03,UNICAMP,UEC,"12233",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Sobral, M","1990",NA,NA,"Leitão Filho, HF; Stubblebine, WH; Gabrielli, AC; Taroda, N; Ratter, JA; et al.","8635","1978","11","14",Brazil,São Paulo,Campinas,Distrito de Souzas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Myrtaceae com botões esverdeados e frutos verdes.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"994",2021-03-01 16:36:15-03,UNICAMP,UEC,"144875",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Ikemoto, E","05152","2005","10","07",Brazil,São Paulo,Campinas,Entorno da lagoa principal,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Árvore de 2m alt.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"995",2021-03-01 16:36:15-03,UNICAMP,UEC,"144815",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Ikemoto, E","05115","2005","09","30",Brazil,São Paulo,Campinas,Entorno da lagoa principal,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,ÁRvore de 3m.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"996",2021-03-01 16:36:15-03,UNICAMP,UEC,"144781",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Ikemoto, E","0572","2005","09","23",Brazil,São Paulo,Campinas,Entorno da lagoa principal,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore de 5m, tronco com lenticelas evidentes; gemas axilares com catágilos avermelhados.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"997",2021-03-01 16:36:15-03,UNICAMP,UEC,"160087",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Aguiar, OT",NA,NA,NA,"Spina, AP","344","1994","10","26",Brazil,São Paulo,Campinas,Fazenda de Santa Genebra,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Interior da mata, arbórea, 5m alt., frutos imaturos verdes e maduros castanhos.; Mata Higrófila",UEC017847,UEC017847,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"998",2021-03-01 16:36:15-03,UNICAMP,UEC,"99592",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Aguiar, OT",NA,NA,NA,"Spina, AP","344","1994","10","26",Brazil,São Paulo,Campinas,Fazenda de Santa Genebra,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Interior da mata, arbórea, 5m alt., frutos imaturos verdes e maduros castanhos.; Mata Higrófila",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"999",2021-03-01 16:36:15-03,UNICAMP,UEC,"62637",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Mazine, FF","1997","01","13","Bernacci, LC","25597","1990","08","29",Brazil,São Paulo,Campinas,"Fazenda São Vicente, Mata",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., frutos em início de desenvolvimento. Beira de riacho, na mata.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.310001373291,-22.1000003814697,"1000",2021-03-01 16:36:15-03,UNICAMP,UEC,"83170",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Kawasaki; Osny",NA,NA,NA,"Durigan, G; Metzger, JP","35089","1993","06","07",Brazil,São Paulo,Dourado,"FAzenda São CArlos e Faz. Santa Gertrudes, às margens do Rio Jacaré-Pepira",-48.310001373291,-22.1000003814697,NA,NA,NA,NA,"Árvore, material vegetativo, caule acinzentado.; Floresta Ripária",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"13775",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.2200012207031,-21.3600006103516,"1001",2021-03-01 16:36:15-03,UNICAMP,UEC,"139687",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Faria Júnior, JEQ","2009","09",NA,"Rodrigues, EHA","82","1990","09","26",Brazil,São Paulo,Guariba,"Fazenda Morumbi, Margem esquerda do Rio Mogi Guaçu",-48.2200012207031,-21.3600006103516,NA,NA,NA,NA,"Árvore 3m alt., com flores brancas pequenas e alguns botões.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"14687",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"1002",2021-03-01 16:36:15-03,UNICAMP,UEC,"37220",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Arantes, AA","1997","02",NA,"Rodrigues, RR; Figueiredo, N","15674","1983","01","16",Brazil,São Paulo,Iguape,"Estação Ecológica de Juréia, Reserva",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Árvore com 8m de alt., botões creme.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.6900005340576,"1003",2021-03-01 16:36:15-03,UNICAMP,UEC,"32935",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Sobral, M","1990",NA,NA,"Hoehne, FC","24240","1929","09","18",Brazil,São Paulo,Jacupiranga,NA,-48,-24.6900005340576,NA,NA,NA,NA,Árvore grande,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35797",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"1004",2021-03-01 16:36:15-03,UNICAMP,UEC,"86959",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Sobral, M","2003",NA,NA,"Baitello, JB","713","1994","10","26",Brazil,São Paulo,Paraguaçu Paulista,"Estação Experimental, Água da Cachoeira, primeiro braço, encontro das águas.",-50.5699996948242,-22.4099998474121,NA,NA,NA,NA,ARvoreta 4-5m alt.. Frutos imaturos verdes e maduros vermelhos.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"36102",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"1005",2021-03-01 16:36:15-03,UNICAMP,UEC,"86966",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Franco, GADC","1287","1994","10","25",Brazil,São Paulo,Paraguaçu Paulista,"Estação Experimental, Região Água da Cachoeira, braço do tatu",-50.5699996948242,-22.4099998474121,NA,NA,NA,NA,"Arvoreta 2-3m alt., botões florais jovens.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"36102",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"1006",2021-03-01 16:36:15-03,UNICAMP,UEC,"86960",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Mazine, FF","1997","08","15","Aguiar, OT","511","1994","10","25",Brazil,São Paulo,Paraguaçu Paulista,"Estação Experimental, Região Água da Cachoeira, braço do tatu.",-50.5699996948242,-22.4099998474121,NA,NA,NA,NA,"Arvoreta até 2m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"36102",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"1007",2021-03-01 16:36:15-03,UNICAMP,UEC,"84571",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Mazine, FF","1997","08","15","Pastore, JFB","543","1994","10","25",Brazil,São Paulo,Paraguaçu Paulista,"Estação Experimental, Região da Água da Cachoeira, braço do tatu",-50.5699996948242,-22.4099998474121,NA,NA,NA,NA,"Árvore 5m alt., frutos verdes.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"36102",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"1008",2021-03-01 16:36:15-03,UNICAMP,UEC,"184203",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Santos, H",29/2012,"2012","03","30",Brazil,São Paulo,Paulínia,Betel,-47.1500015258789,-22.7600002288818,NA,NA,NA,NA,flor amarela,UEC107405,UEC107405,NA,NA,NA,NA,Magnoliopsida,NA,NA,"11851",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"1009",2020-02-10 17:55:43-03,UNICAMP,UEC,"188706",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,NA,NA,NA,NA,"Santos, H","1342012","2012","10","09",Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel",-47.1500015258789,-22.7600002288818,NA,NA,NA,NA,NA,UEC128792,UEC128792,NA,NA,NA,NA,Magnoliopsida,NA,NA,"11851",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"1010",2021-03-01 16:36:15-03,UNICAMP,UEC,"49390",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Mazine, FF","1997","09","17","Bertoni, JEA","20409","1981","12","02",Brazil,São Paulo,Porto Ferreira,Parque Estadual de Porto Ferreira,-47.4700012207031,-21.8500003814697,NA,NA,NA,NA,"Árvore, 8 a 10m em mata ciliar, c/ frutos escuros arroxeados.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"13859",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"1011",2021-03-01 16:36:15-03,UNICAMP,UEC,"26019",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Arantes, AA","1996","07",NA,"Bertoni, JEA","11469","1980","09","03",Brazil,São Paulo,Porto Ferreira,Reserva Estadual de Porto Ferreira,-47.4700012207031,-21.8500003814697,NA,NA,NA,NA,Árvore 15-20m flores brancas em mata ciliar. (nº SN-65 da coleção P. Ferreira),NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"13859",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"1012",2021-03-01 16:36:15-03,UNICAMP,UEC,"30053",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Sobral, M","1990",NA,NA,"Pagano, SN","409","1982","07","21",Brazil,São Paulo,Rio Claro,Fazenda São José,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,"Árvore até 6m alt. DAP=20cm. Inflorescências verde - rosada.; Mata",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21773",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"1013",2021-03-01 16:36:15-03,UNICAMP,UEC,"36661",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Sobral, M","1990",NA,NA,"Beltrati, CM","86","1984","10","10",Brazil,São Paulo,Rio Claro,"Fazenda São José, Mata (beira de estrada)",-47.560001373291,-22.4099998474121,NA,NA,NA,NA,"Árvore até 7m alt.; DAP=15cm. Flore creme.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21773",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6399993896484,-20.6200008392334,"1014",2021-03-01 16:36:15-03,UNICAMP,UEC,"3233",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Mattos, J","1963","02",NA,"Gehrt, A",s.n.,"1941","08","23",Brazil,São Paulo,Tanabi,Vila Monteiro,-49.6399993896484,-20.6200008392334,NA,NA,NA,NA,"Árvore regular, flores alvas.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"33016",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.7399997711182,"1015",2021-03-01 16:36:15-03,UNICAMP,UEC,"71433",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,A.DC.,"Barroso, GM",NA,NA,NA,"Durigan, G","30665","1992","08","17",Brazil,São Paulo,Tarumã,Fazenda Berrante,-50.5699996948242,-22.7399997711182,NA,NA,NA,NA,"Árvore casca rugosa, pecíolos ligeiramente avermelhados.; Mata Ciliar",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"15125",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"1016",2021-03-01 16:36:15-03,UNICAMP,UEC,"71438",S,Plantae,Myrtaceae,Eugenia,gardneriana,Eugenia gardneriana,O.Berg,NA,NA,NA,NA,"Durigan, G","30671","1992","03","23",Brazil,São Paulo,Assis,Estação Ecológica de Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"Árvore de pequeno porte.; Mata ciliar",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"1017",2021-03-01 16:36:15-03,UNICAMP,UEC,"54893",S,Plantae,Myrtaceae,Eugenia,gardneriana,Eugenia gardneriana,O.Berg,NA,NA,NA,NA,"Meira Neto, JAA; Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY","21356","1987","11","16",Brazil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Árvore com 3m, frutos de vermelhos a negros, próximos a um lajeado de granito.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.805556,-24.895,"1018",2021-03-01 16:36:19-03,UNICAMP,UEC,"115665",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Tamashiro, JY",NA,NA,NA,"Hazanaki, N; Peroni, N; Teixeira, B","130","1999","06","22",Brazil,São Paulo,Ilha Comprida,Pedrinhas,-47.805556,-24.895,"-47.805556","-24.895",NA,NA,"Árvore.; Floresta Ombrófila Densa das Terras Baixas",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.805556,-24.895,"1019",2021-03-01 16:36:19-03,UNICAMP,UEC,"115667",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Tamashiro, JY",NA,NA,NA,"Hazanaki, N; Peroni, N; Teixeira, B","128","1999","06","22",Brazil,São Paulo,Ilha Comprida,"Pedrinhas, CApoeira, beira de rio.",-47.805556,-24.895,"-47.805556","-24.895",NA,NA,"Árvore; Floresta Ombrófila Densa das Terras Baixas",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880417,-24.613889,"1020",2021-03-01 16:36:19-03,UNICAMP,UEC,"72620",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,NA,NA,NA,NA,"Fernandes, GD; et al.","33394","1995","02","12",Brazil,São Paulo,Pindorama,Estação do IAC,-47.880417,-24.613889,"-47.880417","-24.613889",NA,NA,"Árvore 15m, botões e flores brancas, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1024",2021-03-01 16:36:19-03,UNICAMP,UEC,"52712",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Sobral, M","1991",NA,NA,"Salis, SM","100","1989","10","06",Brazil,São Paulo,Brotas,Fazenda Santa Elisa,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,Árvore de 4m com frutos.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1025",2021-03-01 16:36:19-03,UNICAMP,UEC,"83152",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Kawasaki; Osny",NA,NA,NA,"Durigan, G; Metzger, JP","35068","1993","05","25",Brazil,São Paulo,Brotas,"Morro do Gamelão, à beira do Rio Jacaré-Pepira",-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"Árvore, material vegetativo, cauleacinzentado.; Floresta Ripária",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1026",2021-03-01 16:36:19-03,UNICAMP,UEC,"62635",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,NA,NA,NA,NA,"Bernacci, LC","25599","1990","08","08",Brazil,São Paulo,Campinas,Fazenda São Vicente,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore ca. 10m alt., caule suberoso, um pouco fendilhado, esbranquiçado. Material vegetativo. Interior da mata.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"1027",2021-03-01 16:36:19-03,UNICAMP,UEC,"87368",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,NA,NA,NA,NA,"Durigan, G","30650","1992","04","13",Brazil,São Paulo,Marília,"Estação Experimental de Marília, Mata Ciliar",-49.939998626709,-22.2099990844727,NA,NA,NA,NA,"Árvore de sub-bosque, casca rugosa, com sulcos",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"38865",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"1028",2021-03-01 16:36:19-03,UNICAMP,UEC,"26025",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Sobral, M","1990",NA,NA,"Leitão Filho, HF; Martins, FR","11309","1980","07","17",Brazil,São Paulo,Mogi Guaçu,"Estação Experimantal de Mogi Guaçú, Nativo, em formação secundária próxima a margem do Rio Guaçu",-46.9421997070312,-22.372200012207,NA,NA,NA,NA,"Arbusto té 4m, flores axilares, racemosas de cor branca-creme.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"39309",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"1029",2021-03-01 16:36:19-03,UNICAMP,UEC,"173853",S,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"Prata, EMB",NA,NA,NA,"Prata, EMB",s.n,"2005","11","15",Brazil,São Paulo,Rio Claro,Floresta Estadual Edmundo Navarro de Andrade. FEENA. Último talhão do arboreto contornado pela Trilha da Saúde.,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,"Árvore com 5m de altura, frutos imaturos verdes.",UEC089553,UEC089553,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21773",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"1030",2021-03-01 16:36:27-03,UNICAMP,UEC,"166664",S,Plantae,Myrtaceae,Marlierea,silvatica,Marlierea silvatica,(Gardner) Kiaersk.,"Sobral, M","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","1139","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,"PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.067778,-23.325556,"-45.067778","-23.325556","1071","1093","K1281 Árvore, ca. 11 m, sem flores ou frutos. Abundância: 3 ind.ha-1.",UEC013013,UEC013013,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.824417,-24.041222,"1032",2021-03-01 16:36:36-03,UNICAMP,UEC,"121528",S,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Souza, MC","2002","08",NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY","2307","2001","04","17",Brazil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu, FlorestaOmbrolila Densa Baixomontana e Montana no entorno do Vale dos Manbu e dos Macacos.",-46.824417,-24.041222,"-46.824417","-24.041222","30","180","Árvore 15 m de alt, frutos verdes.",UEC033221,UEC033221,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.400278,-24.6525,"1033",2021-03-01 16:36:36-03,UNICAMP,UEC,"143873",S,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Caliari, CP","2011","10",NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; Fernandez, RR","92","2005","03","23",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio.",-48.400278,-24.6525,"-48.400278","-24.6525","400","400","Árvore com 9m de alt, frutos verdes.; Floresta Densa Baixo |Montana Ribeirinha Pouco degradada com afloramento de calcário.",UEC012284,UEC012284,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"1063",2020-12-04 13:19:27-03,UDESC,LUSC,"7135",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Colleta,G.D & Alves,F.M",NA,NA,NA,"Colletta, G.D.; Alves,F.M.","627","2012","05","15",Brasil,São Paulo,Agudos,Mata ao lado da Fazenda São João do Guarantã. Floresta Estacional Semidecidual.,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,NA,LUSC007161,LUSC007161,NA,NA,NA,NA,NA,NA,NA,"52219",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1065",2020-12-04 13:19:27-03,UDESC,LUSC,"6117",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,moraviana,Eugenia moraviana,O.Berg,"N. M, Ivonauskas",NA,NA,NA,"G.D. Fernandes; F.X. Vitti","204","1993","04","02",Brasil,São Paulo,Piracicaba,Parque da ESALQ.,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,LUSC007132,LUSC007132,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.955833,-22.958611,"1145",2020-06-18 10:58:05-03,UFRRJ,RBR,"46638",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,A.C. Siani,NA,"2013","05","05",Brasil,São Paulo,Valinhos,"Chácara Alpinas, Rua %, quadra A, lote 5, perto do poço/cerca.",-46.955833,-22.958611,46º57'21''W,22º57'31''S,"859","859",NA,RBR00046638,RBR00046638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1154",2021-03-21 19:37:33-03,UFC,EAC,"53543",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Loiola, M.I.B.","2013","06",NA,"Bernacci, L.C.","25597","1990","08","29",Brasil,São Paulo,Campinas,"Fazenda São Vicente, Beira de riacho, na mata.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Arvoreta ca. 3 m.,EAC0053543,EAC0053543,NA,Southern America,NA,NA,Dicotyledon,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"1201",2020-12-21 16:36:30-03,MBM,MBM,"234156",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Sobral, M.",NA,NA,NA,"Silva, J.M.; Ferreira, L.A.; Abe, L.M.; Ferreira, L.A.; Abe, L.M.","2824","1999","01","14",Brazil,São Paulo,Barra do Turvo,Rio das Cobras,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,NA,MBM234156,MBM234156,NA,Southern America,NA,NA,NA,NA,NA,"38172",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.2200012207031,-21.3600006103516,"1202",2020-12-21 16:36:30-03,MBM,MBM,"314698",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Faria Júnior, J.E.Q.","2009","12",NA,"Rodrigues, E.H.A.","82","1990","09","26",Brazil,São Paulo,Guariba,Fazenda Morumbi,-48.2200012207031,-21.3600006103516,NA,NA,NA,NA,"Árvore 3m alt., com flores brancas pequenas e algumas botões. Margem esquerda do rio Mogi Guaçu",MBM314698,MBM314698,NA,Southern America,NA,NA,NA,NA,NA,"14687",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
