X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,infraspecificEpithet,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.6200008392334,"582",2019-11-21 10:11:45-03,IBt,SP,"348589",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Silva, G",s.n.,"1990","01","17",NA,Brasil,São Paulo,"Parque Estadual da Serra do mar, mata, trilha do Jequitibá.",NA,NA,NA,"Árvore, flores brancas.&nf;SPSF 13300",SP029363,SP029363,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"583",2019-11-21 10:11:45-03,IBt,SP,"350678",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Cordeiro, I; Melo, MMRF; Mamede, MCH","2329","2000","09","27",NA,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Jequitibá",NA,NA,NA,NA,SP029360,SP029360,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,"30093",auto,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"584",2019-11-21 10:11:45-03,IBt,SP,"268686",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Anunciação, EA; Rossi, L","371","1993","10","27",NA,Brasil,São Paulo,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande",NA,NA,NA,"Árvore ca. 20,0m alt., folhas jovens, flores alvas",SP029362,SP029362,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,"55628",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"585",2019-11-21 10:11:45-03,IBt,SP,"370654",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Furlan, A; Cesar, O; Pagano, SN; Manzato, G","850","1998","10","20",NA,Brasil,São Paulo,"Clube SESC Interlagos, Região metropolitana de Sã Paulo. Fragmento de mata atlântica.",NA,NA,NA,NA,SP029372,SP029372,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"586",2019-11-21 10:11:45-03,IBt,SP,"257900",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Kawall, MA","236","1992","09","10",NA,Brasil,São Paulo,Ilha Anchieta.,NA,NA,NA,"Árvore 4m alt., corola branca, trilha para a praia do sul.",SP029361,SP029361,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"587",2019-11-21 10:11:45-03,IBt,SP,"333999",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Sanchez, M; Pedroni, F","348","1992","11","07",NA,Brasil,São Paulo,"Núcleo de Picinguaba, margen do rio da FAzenda.",NA,NA,NA,"Arvoreta 12m alt., frutos imaturos verdes, botões florais de cor creme.&nf;Coleção d Rio da Fazenda nº 90 e 316.",SP029374,SP029374,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"588",2019-11-21 10:11:45-03,IBt,SP,"338761",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Robim, MJ","906","1996","11","16",NA,Brasil,São Paulo,"Parque Estadual da Ilha Anchieta, Trilha da praia do Sul, próximo a parcela 6.",NA,NA,NA,"Árvore ca. 8m alt., flores alvas",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"589",2019-11-21 10:11:45-03,IBt,SP,"333998",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Sobral, M","Leitão Filho, HF; et al.","34831","1996","02","06",NA,Brasil,São Paulo,"Parque Estadual da Ilha Anchieta, Trilha para praia do Sul, encosta atlântica",NA,NA,NA,"Árvore 6m alt., fruto amarelo",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"590",2019-11-21 10:11:45-03,IBt,SP,"343157",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Takahasi, A; Bencke, CSC","137","1995","08","01",NA,Brasil,São Paulo,"Picinguaba, mata de encosta, trilha do Corisco",NA,NA,NA,"Árvore nº 271, botões e flores velhas brancos",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"591",2019-11-21 10:11:45-03,IBt,SP,299135B,S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Assis, MA; Moraes, PLR","552","1995","06","13",NA,Brasil,São Paulo,"Picinguaba, trilha do Corisco",NA,NA,NA,"Árvore 6m alt., botões e flores brancos",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"592",2019-11-21 10:11:46-03,IBt,SP,"80047",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Kuhlmann, M","3339","1948","11","24",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,Árvore pequena com frutos pretos quando maduros,SP057158,SP057158,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"593",2019-11-21 10:11:46-03,IBt,SP,"80021",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Kuhlmann, M","3336","1946","08","17",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,Arbustiva,SP057161,SP057161,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"594",2019-11-21 10:11:46-03,IBt,SP,"64707",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Mattos, J","9066","1961","08","06",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,"Mata secundária, na margem de um córrego, planta de 1,7m de alt., flores com cálice verde claro, pétalas branco rosadas",SP057163,SP057163,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"595",2019-11-21 10:11:46-03,IBt,SP,"64442",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Mattos, J; Handro, O","9068","1961","08","09",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,"Na mata secundária 1,5m alt., flores brancas, pétalas avermelhadas no botão",SP057160,SP057160,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"596",2019-11-21 10:11:46-03,IBt,SP,"1296",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Schwebel, E",s.n.,"1917","08",NA,NA,Brasil,São Paulo,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,NA,NA,SP057159,SP057159,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"597",2019-11-21 10:11:46-03,IBt,SP,"160975",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Custodio Filho, A; Kirizawa, M; Muniz, CFS","76","1979","08","02",NA,Brasil,São Paulo,"E.B. do Alto da Serra de Paranapiacaba, picada três",NA,NA,NA,"Árvore caida +-5m de alt., botão floral com pétalas brancas, fruto verde",SP057164,SP057164,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"598",2019-11-21 10:11:46-03,IBt,SP,"115551",S,Plantae,NA,NA,Myrtaceae,Eugenia,vicozensis,Eugenia vicozensis,O.Berg,"Sobral, M","Mattos, J; Moura, C","12761","1965","10","28",NA,Brasil,São Paulo,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,NA,"Na mata virgem, árvore com ca. de 6m de alt., frutos maduros",SP057162,SP057162,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"1992",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
