X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,coordinatePrecision,imagecode,geoFlag,class,order,typeStatus,relatedCatalogItem,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,preparationType,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47,-24.3167,"15",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0043308,PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Myrceugenia,longipedunculata,Myrceugenia longipedunculata,Mattos & D.Legrand,NA,NA,NA,"M. Sobral; A. Gianotti","7260",NA,NA,NA,NA,Brazil,Sao Paulo,Peruibe,No specific.,-47,-24.3167,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta 3m, flores brancas, casca rugosa.",NA,NA,NA,NA,NA,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"17",2021-03-01 16:36:28-03,UNICAMP,UEC,"112428",S,Plantae,Magnoliopsida,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Souza, VC","1996","10","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4729","1993","09","27",NA,Brazil,São Paulo,Itararé,Fazenda Espinho. Campo natural atingido por fogo há 4 meses.,-49.3400001525879,-24.1100006103516,NA,NA,"Arbusto, pétalas e estames creme. Escrube alagável.",UEC023604,"27729",UEC023604,auto,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"18",2021-03-01 16:36:28-03,UNICAMP,UEC,"139541",S,Plantae,Magnoliopsida,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Kawasaki, ML",NA,NA,"Miyagi, PH; Souza, JP; Zandoval, JA","357","1995","02","12",NA,Brazil,São Paulo,Itararé,Fazenda Ibiti (Ripasa). Beira de estrada Itararé - Bonsucesso de Itararé.,-49.3400001525879,-24.1100006103516,NA,NA,"Campo com mata ciliar pertubada adjacente. Arbusto 2,5 a 3 m de alt, Frutos verdes. Matsa.",UEC023606,"27729",UEC023606,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"19",2020-12-04 13:19:29-03,UDESC,LUSC,"7105",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,V.C.Souza & J.P.Souza,NA,NA,"P.H.Miyagi; et al.","357","1995","02","12",NA,Brasil,São Paulo,Itararé,Fazenda Ibiti (Ripasa). Beira de estrada Itararé - Bonsucesso de Itararé. Campo com mata ciliar perturbada adjacente.,-49.3400001525879,-24.1100006103516,NA,NA,NA,LUSC004883,"27729",LUSC004883,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.6900005340576,"32",2020-12-21 16:36:59-03,MBM,MBM,"235395",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Kawasaki, M.L.",NA,NA,"Ivanauskas, N.M.; et al.; et al.","1504","1996","06","07",Southern America,Brazil,São Paulo,Jacupiranga,"Parque Estadual, Núcleo da Caverna do Diabo",-48,-24.6900005340576,NA,NA,NA,MBM235395,"35797",MBM235395,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.263056,-24.261667,"40",2020-12-11 11:39:19-03,UFMG,BHCB,"42152",PreservedSpecimen,Plantae,Dicotyledon,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,NA,"1995","04","Souza, VC de; Miyagi, PH; Souza, JP; Nakagomi, MY","7361","1994","11","14",Southern America,Brasil,São Paulo,Itacaré,"Estrada Iatacaré - Bonsucesso, Fazenda Santa Maria do Espinho. Campo natural com banhado e mata ciliar adjacentes. Beira de mata.",-49.263056,-24.261667,"-49.263056","-24.261667","Arbusto, ca. 3m alt.; pétalas e estames alvos.",BHCB010889,NA,BHCB010889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"65",2020-11-12 17:01:57-03,UEL,FUEL,"21812",PreservedSpecimen,Plantae,Tracheophyta,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Kawasaki, ML","1995","04","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7361","1994","11","14",NA,Brasil,São Paulo,Itararé,"Estr. Itararé - Bonsucesso, Faz. Sta. Maria do Esp, Faz. Sta. Maria do Espinho Bonsucesso",-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"27729",NA,auto,NA,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.263056,-24.261667,"66",2019-11-01 15:05:56-03,UnB,UB,"131402",PreservedSpecimen,Plantae,Dicotyledoneae,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O. Berg) Landrum,"Kawasaki, ML","1995",NA,"Souza, VC","7361","1994","11","14",Southern America,Brasil,São Paulo,Itararé,Estrada Itararé-Bonsucesso. Fazenda Santa Maria do Espinho,-49.263056,-24.261667,"-49.263056","-24.261667","Pétalas e estames alvos.; Arbusto 3m.; Campo natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"68",2019-11-01 15:05:56-03,UnB,UB,"131403",PreservedSpecimen,Plantae,Dicotyledoneae,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O. Berg) Landrum,"Landrum, L","1994",NA,"Souza, VC","2373","1993","02","19",Southern America,Brasil,São Paulo,Itararé,Fazenda Santa Maria do Espinho,-49.3400001525879,-24.1100006103516,NA,NA,"Frutos imaturos verdes.; Arbusto 2m.",NA,"27729",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"69",2021-03-04 15:45:28-03,IF,SPSF,"34860",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,NA,M.L.Kawasaki,NA,NA,P.H.Miyagi & J.P.Souza & J.A.Sandoval,"357","1995","02","12",América do Sul,Brasil,SP,Itararé,fazenda Ibiti,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFNovo; Arbusto 2,5 - 3m altura, frutos verdes; GEOGRAFIA: campo com mata ciliar perturbada adjacente&nf;;",NA,"27729",NA,auto,Magnoliopsida,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.766667,-23.183333,"70",2021-03-04 15:45:28-03,IF,SPSF,"47522",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O. Berg) Landrum,L. Meireles,"2014","12",T.E.Barreto,"58","2013","02","19",América do Sul,Brasil,SP,Campos do Jordão,Parque Estadual,-45.766667,-23.183333,NA,NA,"COLETA: Árvore; GEOGRAFIA: FOD altomontana;",NA,NA,NA,NA,Magnoliopsida,Myrtales,NA,NA,"15",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"74",2019-11-21 10:11:49-03,IBt,SP,"27019",S,Plantae,NA,Myrtaceae,Luma,mucronata,Luma mucronata,Burret,"Burret, M","1941",NA,"Usteri, A",s.n.,"1907","07","25",NA,Brasil,São Paulo,Iguape,Ilha do mar,-47.5499992370605,-24.7000007629395,NA,NA,NA,SP001348,"55628",SP001348,auto,NA,NA,Holotype,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"75",2019-11-21 10:11:55-03,IBt,SP,"335329",S,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Souza, VC","1996","10","Souza, VC; et al.","4729","1993","09","27",NA,Brasil,São Paulo,Itararé,"Fazenda do Espinho, campo natural atingido por fogo há 4 meses",-49.3400001525879,-24.1100006103516,NA,NA,"Arbusto, pétalas e estames creme, escrube alagável",SP057533,"27729",SP057533,auto,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"76",2019-11-21 10:11:55-03,IBt,SP,"307100",S,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Kawasaki, ML","1996",NA,"Miyagi, PH; et al.","357","1995","02","12",NA,Brasil,São Paulo,Itararé,"Fazenda Ibiti (Ripasa), beira de estrada Itararé-Bonsucesso de Itararé, campo com mata ciliar perturbada adjacente",-49.3400001525879,-24.1100006103516,NA,NA,"Arbusto 2,5-3m alt., frutos verdes, mata",SP057534,"27729",SP057534,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"77",2019-11-21 10:11:55-03,IBt,SP,"304749",S,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Landrum, LR","1994","11","Souza, VC; et al.","2373","1993","02","19",NA,Brasil,São Paulo,Itararé,"Fazenda Santa Maria do Espinho, córrego do Peão",-49.3400001525879,-24.1100006103516,NA,NA,"Arbusto ca. 2m alt., frutos imaturos verdes, beira de córrego pedregoso",SP057535,"27729",SP057535,auto,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"78",2019-11-21 10:11:55-03,IBt,SP,"102272",S,Plantae,NA,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,(O.Berg) Landrum,"Landrum, LR","1980",NA,"Mattos, J","13993","1967","10","20",NA,Brasil,São Paulo,Itararé,Rodovia Itararé-Bom Sucesso. Num capãozinho.,-49.3400001525879,-24.1100006103516,NA,NA,"Arbusto 1,5m alt.,",SP057536,"27729",SP057536,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
