X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"424",2019-11-21 14:40:08-03,UFJF,CESJ,"164",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,M. Sobral,L. Krieger,CESJ164,"1941","09","10",Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CESJ000164,NA,"2019",NA,NA,"árvore, flores brancas, frutos vermelhos polpudos. Frutos comestíveis losca e repul. do estom.",América do Sul,NA,NA,NA,Angiosperma,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-22.9699993133545,"425",2019-11-21 14:40:08-03,UFJF,CESJ,"45551",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,M. Sobral,H.M. de Souza,s.n.,"1969","10",NA,Brasil,São Paulo,Valinhos,Rod. Campinas-Val. (estrada velha),-46.9900016784668,-22.9699993133545,NA,NA,NA,NA,CESJ045551,NA,"2003",NA,NA,"Arbusto; Floresce em outubro; Flores brancascom 2 bracteasbem desenvolvidas sob o cálice. Nativa à beira da estrada.",América do Sul,NA,NA,NA,Angiosperma,NA,"12075",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2858333,-24.2755556,"462",2021-04-07 11:46:37-03,UFMS,CGMS,"56823",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,NA,"V.C. Souza; C.A.M. Scaramuzza; M.T. Shimabukuro","3518","1993","05","22",Brasil,São Paulo,Itararé,Fazenda Santa Maria do Espinho.,-49.2858333,-24.2755556,"-49,2858333","-24,2755556",NA,NA,CGMS1086760,NA,"2021",NA,NA,Frutos imaturos vermelhos. Maduros negros. Habitat: Campo Habito: Arbusto. 1.5 m de altura.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"464",2021-04-07 11:46:37-03,UFMS,CGMS,"56824",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,NA,"V.C. Souza; C.M Sakuragui; J.P. Souza; C.D. Sanches; M. Wongtschowski; V.R. Scalon; F.T. Farah","8892","1995","08","19",Brasil,São Paulo,Bom Sucesso de Itararé,"Estrada entre Bom Sucesso de Itararé e Lageadinho, cerca de 5-10 Km de Bom Sucesso de Itararé.",-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,CGMS1086761,NA,"2021",NA,NA,Frutos imaturos verdes. Habitat: Beira de mata Habito: Arbusto. 2 m de altura.,NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"469",2021-03-01 16:36:14-03,UNICAMP,UEC,"50251",S,Plantae,Myrtaceae,Eugenia,calystegia,Eugenia calystegia,(O.Berg) Nied.,NA,"Leitão Filho, HF; Pagano, SN","20797","1988","10","04",Brazil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore até 6m, flores roxas.; Mata preservada do Vale do Rio Pilões",NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5905,-23.711364,"470",2020-02-10 17:55:43-03,UNICAMP,UEC,"151299",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Barroso, GM","Torres, RB; Figueiredo, N; Oliveira, AR","196","1987","05","13",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.5905,-23.711364,"-48.5905","-23.711364",NA,NA,UEC018748,UEC018748,"1988","06",NA,Árvore 6.5 m. Área aberta. Frutos maduros vermelhos. Gabiroba.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.585583,-23.710872,"472",2020-02-10 17:55:43-03,UNICAMP,UEC,"151294",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Barroso, GM","Torres, RB; Figueiredo, N; Oliveira, AR","23","1986","09","10",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.585583,-23.710872,"-48.585583","-23.710872",NA,NA,UEC018749,UEC018749,"1988","06",NA,"Árvore 7 m. Flores brancas, abelhas visitando. Fruto liso, esfoliante. Jabiroba.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.602119,-23.698839,"473",2021-02-26 11:33:52-03,UNICAMP,UEC,"151307",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","76","1986","10","30",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.602119,-23.698839,"-48.602119","-23.698839",NA,NA,UEC018746,UEC018746,"1988","06",NA,"Árvore 8 m. Tronco liso, escamante, ramificação difusa. Fruto maduro azul escuro. Gabiroba.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"480",2021-03-01 16:36:18-03,UNICAMP,UEC,"174184",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Faria Júnior, JEQ","Silva, AF; Capellari Jr, L","1482","1986","10","07",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,UEC095987,UEC095987,"2010","12",NA,"ÁRvore de até 10m, flores de pétalas brancas, anteras roseas e filetes brancos casca verde oliva ao branco, lenho creme súber liso malhado de pardo e verde oliva",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"482",2021-03-01 16:36:19-03,UNICAMP,UEC,"200191",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Meireles, LD","Padgurschi, MCG; Belinello, R",M786,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",UEC177737,NA,"2016",NA,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=6,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-22.783333,"483",2021-03-01 16:36:18-03,UNICAMP,UEC,"186517",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Pereira, JC",s.n.,"2014","09",NA,Brazil,São Paulo,Paulínia,"CPMA, CPQBA,Betel.",-47.1,-22.783333,"-47.1","-22.783333",NA,NA,UEC111834,UEC111834,NA,NA,NA,Arbustivo. Encontra-se cultivada em ex situ.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-22.783333,"484",2021-03-01 16:36:18-03,UNICAMP,UEC,"186518",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Pereira, JC",s.n.,"2014","09",NA,Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel.",-47.1,-22.783333,"-47.1","-22.783333",NA,NA,UEC111835,UEC111835,NA,NA,NA,Arbustivo. Encontra-secultivada em ex situ.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-22.783333,"485",2021-03-01 16:36:18-03,UNICAMP,UEC,"186529",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Pereira, JC",s.n.,"2014","11",NA,Brazil,São Paulo,Paulínia,"CPMA,CPQBA,Betel. Referencia dopmar 37ou D1.",-47.1,-22.783333,"-47.1","-22.783333",NA,NA,UEC111814,UEC111814,NA,NA,NA,Arbóreo. Encontra-se cultivada em ex situ.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-22.783333,"486",2021-03-01 16:36:18-03,UNICAMP,UEC,"186604",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Pereira, JC",s.n.,"2014","09",NA,Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel. Posição 90 ou J8 no pomar.",-47.1,-22.783333,"-47.1","-22.783333",NA,NA,UEC112922,UEC112922,NA,NA,NA,Arbóreo. Encontra-se cultiva em ex situ.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.585389,-23.206889,"487",2021-03-01 16:36:19-03,UNICAMP,UEC,"203717",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Durigan, G","Durigan, G; Pilon, NAL","317","2019","10","06",Brazil,São Paulo,Brotas,"Horto Santa Fé H, Fazenda da International Paper",-48.585389,-23.206889,"-48.585389","-23.206889",NA,NA,UEC182985,UEC182985,"2019","10","06","Árvore, ca. 5 m de altura, flores cremes; Cerrado em regeneração",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"488",2021-03-01 16:36:18-03,UNICAMP,UEC,"188980",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Mazine, FF","Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","271","2015","02","11",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.986111,-24.070556,"-47.986111","-24.070556","800","800",UEC119521,UEC119521,"2015",NA,NA,"Árvore, 5 m de altura e 4,5 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.808333,-22.7575,"489",2021-03-01 16:36:18-03,UNICAMP,UEC,"199237",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Braga, JO; Zanetti, BC","21","2017","09","09",Brazil,São Paulo,Amparo,"Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.",-46.808333,-22.7575,"-46.808333","-22.7575",NA,NA,UEC177865,UEC177865,NA,NA,NA,"Arbusto, flores brancas com muitos estames, muito aromática, presença de muitos polinizadores; Área aberta",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.357222,"493",2021-03-01 16:36:19-03,UNICAMP,UEC,"84345",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Bünger, MO","Cardoso-Leite, E; Oliveira, A","380","1994","08","18",Brazil,São Paulo,São Roque,Mata da Câmara,-47.1125,-23.357222,"-47.1125","-23.357222",NA,NA,UEC018697,NA,"2012","04",NA,"12m alt.; Mata Mesófila Semidecídua",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"495",2021-03-01 16:36:19-03,UNICAMP,UEC,"54370",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Faria Júnior, JEQ","Silva, AF; Capellari Jr, L","1482","1986","10","07",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,UEC039631,UEC039631,"2010","12",NA,"ÁRvore de até 10m, flores de pétalas brancas, anteras roseas e filetes brancos casca verde oliva ao branco, lenho creme súber liso malhado de pardo e verde oliva",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"497",2021-03-01 16:36:19-03,UNICAMP,UEC,"84598",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Arantes, AA","Ávila, NS; Bellenzani, MLR; Garcia, RJF","319","1994","09","12",Brazil,São Paulo,São Paulo,Camping Ana Paula,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,UEC015088,UEC015088,"1997","01",NA,"Árvore ca 8,0 m alt., tronco liso, flores creme-esverdeadas.; Capoeira - região sul do município de São Paulo.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5400009155273,-22.9500007629395,"514",2020-02-10 17:55:43-03,UNICAMP,UEC,"139682",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Sugiyama, M","Pires, AS; Kuhlmann, M","3331","1946","09","27",Brazil,São Paulo,Bragança Paulista,"Sete Pontes, Sítio do Sr. J. Calegare",-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,UEC018734,UEC018734,"1989","10","10",NA,NA,NA,NA,NA,Magnoliopsida,NA,"17597",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"515",2021-03-01 16:36:19-03,UNICAMP,UEC,"49876",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Bernacci, LC","321","1986","10","05",Brazil,São Paulo,Cajuru,Fazenda Santa Carlota,-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,UEC018732,UEC018732,NA,NA,NA,"Árvore ca. 12m alt., frutos amarelos caídos no chão.; Mata de Planalto",NA,NA,NA,NA,Magnoliopsida,NA,"21243",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"516",2021-03-01 16:36:18-03,UNICAMP,UEC,"127286",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Faria Júnior, JEQ","Costa, IR","434","2002","09","03",Brazil,São Paulo,Campinas,"Campus Unicamp, em frente ao departamento de botânica.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC018745,NA,"2009","09",NA,"Árvore, 5m",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"517",2021-03-01 16:36:19-03,UNICAMP,UEC,"62647",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Kawasaki, ML","Bernacci, LC","25587","1990","08","08",Brazil,São Paulo,Campinas,Fazenda São Vicente,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC018758,UEC018758,"1994","12","07","Árvore ca. 6m alt., material vegetativo. Interior da mata. Caule esverdeado sob placas descamantes irrregulares, lembrando à goiabeira.",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"518",2021-03-01 16:36:18-03,UNICAMP,UEC,"11821",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Sobral, M","Leitão Filho, HF; Kinoshita, LS; Taroda, N","3134","1976","10","08",Brazil,São Paulo,Jundiaí,"Serra do Japi, Ca. 10 km. S.W.",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,UEC015092,UEC015092,"1991",NA,NA,"Arbusto até 3m; folhas jovens verde-claras; flores brancas; nativo em mata no alto de Serra.; Mata úmida.",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"519",2021-03-01 16:36:19-03,UNICAMP,UEC,"82012",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Durigan, G","31703","1994","03","27",Brazil,São Paulo,Marília,"Estação Experimental, Mata Ciliar",-49.939998626709,-22.2099990844727,NA,NA,NA,NA,UEC018759,UEC018759,NA,NA,NA,"Árvore, casca lisa.",NA,NA,NA,NA,Magnoliopsida,NA,"38865",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"520",2021-03-01 16:36:18-03,UNICAMP,UEC,"184184",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Santos, H",147/2012,"2012","10","09",Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel",-47.1500015258789,-22.7600002288818,NA,NA,NA,NA,UEC107422,UEC107422,NA,NA,NA,flor,NA,NA,NA,NA,Magnoliopsida,NA,"11851",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"521",2020-02-10 17:55:43-03,UNICAMP,UEC,"188694",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Santos, H",CPMA2313,NA,NA,NA,Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel",-47.1500015258789,-22.7600002288818,NA,NA,NA,NA,UEC128783,UEC128783,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"11851",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"522",2020-02-10 17:55:43-03,UNICAMP,UEC,"188604",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,NA,"Santos, H",149/2012,"2012","10","09",Brazil,São Paulo,Paulínia,"CPMA, CPQBA, Betel.",-47.1500015258789,-22.7600002288818,NA,NA,NA,NA,UEC101653,UEC101653,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"11851",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"549",2021-03-01 16:36:44-03,UNICAMP,UEC,"51381",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Fiaschi, P","Nagatomo, CL; Pacheco, TAV; Gonçalves G.R.","21912","1989","05","03",Brazil,São Paulo,Mogi Mirim,Horto Florestal.,-46.9500007629395,-22.4300003051758,NA,NA,NA,NA,UEC160931,UEC160931,"2005",NA,NA,"Arbustivo, botões ferrugíneos.",NA,NA,NA,NA,Magnoliopsida,NA,"19575",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"550",2021-03-01 16:36:44-03,UNICAMP,UEC,"81211",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meyer, FS","Nagamura, JCS",s.n.,"1989","09","08",Brazil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,"2011","07","14",Arbusto com 1m alt.,NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"551",2021-03-01 16:36:44-03,UNICAMP,UEC,"160297",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meireles, JE","Nagamura, JCS",s.n.,"1989","09","08",Brazil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,UEC017310,UEC017310,NA,NA,NA,"Manguezal, árvore com 2 a 4m de altura.",NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"552",2021-03-01 16:36:44-03,UNICAMP,UEC,"160297",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meireles, LD","Nagamura, JCS",s.n.,"1989","09","09",Brazil,São Paulo,Santos,Manguezal.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,UEC017310,UEC017310,"2012",NA,NA,Árvore com 2 a 4 m de altura.,NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"574",2020-12-04 13:19:27-03,UDESC,LUSC,"7080",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,A.R.Duarte & V.C.Souza,"G.O.Romão; A.R.Duarte","322","2000","09","21",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,LUSC007148,LUSC007148,"1994","04","12",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"608",2020-10-14 10:03:26-03,FURB,FURB,"197",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,suffrutescens,Eugenia suffrutescens,Nied.,"Sobral, M","Sevegnani, L.",NA,"1995","05","04",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,FURB02480,FURB02480,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"727",2020-12-21 16:36:32-03,MBM,MBM,"317701",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Robim, M.J.; et al.; et al.","764","1992","12","03",Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,MBM317701,MBM317701,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"747",2020-12-21 16:36:32-03,MBM,MBM,"91591",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, M.L.","Grotta, A.S.",s.n.,"1983","08","29",Brazil,São Paulo,Carapicuíba,NA,-46.8300018310547,-23.5200004577637,NA,NA,NA,NA,MBM091591,MBM091591,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"7241",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"748",2020-12-21 16:36:32-03,MBM,MBM,"317711",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","228","1987","11",NA,Brazil,São Paulo,São Paulo,Itaquera,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM317711,MBM317711,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-22.9699993133545,"749",2020-12-21 16:36:32-03,MBM,MBM,"312078",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Moreira de Souza, H.",s.n.,"1969","10",NA,Brazil,São Paulo,Valinhos,Rodovia para Campinas,-46.9900016784668,-22.9699993133545,NA,NA,NA,NA,MBM312078,MBM312078,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"12075",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4700012207031,-20.9400005340576,"817",2020-12-21 16:36:32-03,MBM,MBM,"189688",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","218","1987","10","16",Brazil,São Paulo,Bebedouro,Parque do Instituto Florestal,-48.4700012207031,-20.9400005340576,NA,NA,NA,NA,MBM189688,MBM189688,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"22514",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4700012207031,-20.9400005340576,"818",2020-12-21 16:36:32-03,MBM,MBM,"317706",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","218","1987","10","16",Brazil,São Paulo,Bebedouro,Parque Estadual,-48.4700012207031,-20.9400005340576,NA,NA,NA,NA,MBM317706,MBM317706,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"22514",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"819",2020-12-21 16:36:32-03,MBM,MBM,"135130",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Robim, M.J.; et al.; et al.",s.n.,"1987","11","24",Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,MBM135130,MBM135130,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"820",2020-12-21 16:36:32-03,MBM,MBM,"317709",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Robim, M.J.; et al.; et al.","738","1991","11","07",Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,MBM317709,MBM317709,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2700004577637,-22.9300003051758,"821",2020-12-21 16:36:32-03,MBM,MBM,"230350",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, M.L.","Arbocz, G.F.","894","1994","10","14",Brazil,São Paulo,Joanópolis,Estrada para Cachoeira dos Pretos,-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,MBM230350,MBM230350,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
