"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"43","2019-10-09 11:17:23-03","UFBA","ALCB","43987","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Passos Júnior, LA; Guedes, ML; et al.","1999","08","08","Southern America","Brasil",NA,NA,"18,0 m x DAP de 50 cm. Folhas cori ceas, discolores. Frutos imaturos planos verdes. Frequente. Indiv¡duos n§ 136, 137, 138, 139, 168, 182, 184, 207, 210, 216, 228.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.",NA,"Dicotyledon",NA,"Mart. ex Benth.","Guedes, ML; Passos Júnior, LA","323","Bahia","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede","-41.283333","-13.4","900","900",NA,"Ibicoara",NA,NA,"1999","09",NA,"-41.283333","-13.4",NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:17:23-03","UFBA","ALCB","64897","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Juchum, FS; Giulietti, AM","1998","08","29","Southern America","Brasil",NA,NA,"ramos algo escandentes, alcançando 6-8 m alt. Folíolos marcadamente discolores, face superior verde, inferior castanho amarelada. Flores amarelas, muito perfumadas.; e Mata ciliar.","ALCB028522","Dicotyledon",NA,"Mart. ex Benth.","Santana, JCO","6645","Bahia","Chapada Diamantina, Pico do Itubira, ca. 31 km SW da cidade, caminho para Mato Grosso","-41.896944","-13.388889",NA,NA,"ALCB028522","Rio de Contas",NA,NA,"2014","10","30","-41.896944","-13.388889",NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:17:23-03","UFBA","ALCB","67520","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Stradmann, MTS; Castitho, P","2004","11","05","Southern America","Brasil",NA,NA,"de ca. 5m. Folhas coriáceas, discolores. Material estéril. Indivíduo 452.; arbustiva-arbórea","ALCB028523","Dicotyledon",NA,"Mart. ex Benth.","Santana, JCO","1006","Bahia","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,NA,"ALCB028523","Mucugê",NA,NA,"2014","11",NA,"-41.423611","-13.160556",NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:17:23-03","UFBA","ALCB","67615","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Stradmann, MTS; Castilho, P","2004","12","12","Southern America","Brasil",NA,NA,"de 9,5m. Folhas coriáceas, discolores. frutos imaturos verdes. Indivíduo 32.; arbustiva-arbórea","ALCB028524","Dicotyledon",NA,"Mart. ex Benth.","Santana, JCO","1087","Bahia","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,NA,"ALCB028524","Mucugê",NA,NA,"2014","10",NA,"-41.423611","-13.160556",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:17:23-03","UFBA","ALCB","73937","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS","2006","07","23","Southern America","Brasil",NA,NA,"ca de 15m de altura. Folhas com folíolos coriáceos; discolores; face abaxial amarelada. Frutos com sementes aladas.","ALCB028525","Dicotyledon",NA,"Mart. ex Benth.","Guedes, ML","12108","Bahia","Recôncavo Sul, RPPN Peninha - Mata do Mato Preto","-38.95","-12.616667",NA,NA,"ALCB028525","Cachoeira",NA,NA,"2006","08",NA,"-38.95","-12.616667",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:08:07-03","NBC","NL-BOTANY","L.2026178","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","rugosum","Sclerolobium rugosum","Simard","1888","02","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026178",NA,"Fabales","Benth.",NA,NA,NA,"(Rio Janeiro), Petropolis.",NA,NA,NA,NA,"NL-L2026178",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:08:07-03","NBC","NL-BOTANY","L.2026179","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","rugosum","Sclerolobium rugosum","Glaziou AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026179",NA,"Fabales","Benth.",NA,NA,NA,"Province de Rio-Janeiro.",NA,NA,NA,NA,"NL-L2026179",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332461","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","rugosum","Sclerolobium rugosum","Ducke A; Kuhlmann JG","1925","10","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332461",NA,"Fabales","Benth.",NA,NA,NA,"Estrella, uv. Rio de Janeiro.",NA,NA,NA,NA,"NL-U1332461",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629726","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","rugosum","Sclerolobium rugosum","Irwin HS; Maxwell H; Wasshausen DC","1968","02","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629726",NA,"Fabales","Benth.",NA,NA,NA,"The Planalto do Brasil. Serra do Espinhaço.",NA,NA,NA,NA,"NL-WAG1629726",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-11-04 11:10:20-03","ESALQ","ESA","98281","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Duarte, A.P.","1961","10","25",NA,"Brasil",NA,NA,NA,"ESA098281","Magnoliophyta",NA,NA,"Duarte, A.P.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"ESA098281",NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:10:59-03","ESALQ","ESA","71965","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Hatschbach, G. et al.","2000","10","20",NA,"Brasil",NA,NA,NA,"ESA071965","Magnoliophyta",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Souza, V.C.","71467.0","Espírito Santo",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"ESA071965","Venda Nova do Imigrante","15909","auto","2012","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:10:59-03","ESALQ","ESA","33781","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lopes, M.A. ; Andrade, P.M.","1984","03","20",NA,"Brasil",NA,NA,NA,"ESA033781","Magnoliophyta",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Souza, V.C.","103.0","Minas Gerais",NA,NA,NA,NA,NA,"ESA033781","Jaó",NA,NA,"2012","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:10:59-03","ESALQ","ESA","82825","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Pifano, D.S. ; Castro, R.M.","2002","04","19",NA,"Brasil",NA,NA,NA,"ESA082825","Magnoliophyta",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Toledo, C.A.P.","341.0","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"ESA082825","Juiz de Fora","36144","auto","2015","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:10:59-03","ESALQ","ESA","48468","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Andrade, P.M.","1991","09","04",NA,"Brasil",NA,NA,NA,"ESA048468","Magnoliophyta",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Souza, V.C.","1431.0","Minas Gerais",NA,"-43.8466987609863","-19.9855995178223",NA,NA,"ESA048468","Nova Lima","29211","auto","2012","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:40:08-03","MN","R","190161","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Lewis, G.P.; L. M. M. Morão","1987","05","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","H. C. de Lima","1646","Minas Gerais","(SE de Diamantina)",NA,NA,NA,NA,NA,"São Gonçalo das Pedras",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:30:18-03","MN","R","8766","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Glaziou, A.F.M.","1883","07","18",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008766",NA,NA,"Mart. ex Benth.",NA,"16757","Rio de Janeiro",NA,NA,NA,NA,NA,"R000008766_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:30:18-03","MN","R","2669","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Glaziou, A.F.M.","1892","04","02",NA,"Brasil",NA,NA,NA,"R000002669",NA,NA,"Mart. ex Benth.",NA,NA,"Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000002669_001","Petrópolis","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:30:18-03","MN","R","33034","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum plurijuga","Mello Barreto, H.L.","1934","05","03",NA,"Brasil",NA,NA,"Jardim Bot. de Belo Horizonte n. 19042.",NA,NA,NA,"Mart. ex Benth.","Mello Barreto","6077","Minas Gerais","Estrada de Santa Luzia K. 10-Onça","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,"plurijuga",NA,NA,NA,NA
"61","2021-03-31 13:40:08-03","MN","R","38434","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Velloso, H.P.","1943","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","H. Velloso","282","Rio de Janeiro","Faz. da Boa Fé","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","1943","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:40:08-03","MN","R","38432","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Velloso, H.P.","1943","05","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","H. C. de Lima; et al.","421","Rio de Janeiro","Faz. da Boa Fé","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:40:08-03","MN","R","38433","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Velloso, H.P.","1943","01","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","H. Velloso","202","Rio de Janeiro","Faz. da Boa Fé","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","1943","06","29",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:40:08-03","MN","R","190151","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Lima, H.C.; et al.","1980","08","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,"1316","Minas Gerais","Fazenda Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:40:08-03","MN","R","190158","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Cyl Farney; Geromel, S.A.","1986","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","H. C. de Lima","1095","Minas Gerais","Km24 da Estr. São Thome das Letras/Cruzilia","-44.9852981567383","-21.7222003936768",NA,NA,NA,"São Thome das Letras","16076","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-07-02 14:01:54-03","JBP","HPL","10014","S","Plantae","Fabaceae-Caesalpinioideae","Tachigali","rugosa","Tachigali rugosa","H. Lorenzi","1993","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","V.C. Souza","220","MG","Em mata de altitude, ca. 1200m.s.m.","-46.4203","-21.1261",NA,NA,NA,"Nova Resende","18164","auto","2012","07","06",NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-07-02 14:01:54-03","JBP","HPL","10071","S","Plantae","Fabaceae-Caesalpinioideae","Tachigali","rugosa","Tachigali rugosa","A.G. Ribeiro","1996","07","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","V.C. Souza","6","MG","Coletado na estrada entre Furnas e Formiga",NA,NA,NA,NA,NA,"Furnas",NA,NA,"2012","07","06",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-22 11:45:00-03","IPA","IPA","50548","S","Plantae","Leguminosae-Caes.","Tachigali","rugosa","Tachigali rugosa","Barreto, A.","1980","10","20","Southern America","Brasil",NA,NA,"Árvore ca. 20m, cálice e corola verde claro. Frequência densa","IPA0050548","Plantae",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","179","Minas Gerais","3 km após o Rio das Mortes, estrada de cassiterita.","-43.3414001464844","-21.1942005157471","980","980",NA,"Mercês","16536","auto","2008","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-22 11:45:00-03","IPA","IPA","13543","S","Plantae","Leguminosae-Caes.","Tachigali","rugosa","Tachigali rugosa","Santos, R.S.; Castellanos, A.; Castellanos, A.","1963","09","15","Southern America","Brasil",NA,NA,"Árvore com folhas verdes muito escuro, na capa superior e flores pequeninas e esverdeadas","IPA0013543","Plantae",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","24184","Minas Gerais","São José de Geribá, Fazenda São José, propriedade Varjão",NA,NA,NA,NA,NA,NA,NA,NA,"2008","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:17:51-03","UFV","VIC","35883","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Fernandes, J.M.","2006","10","28",NA,"Brasil",NA,NA,"Árvore, c.a. de 13 metros de altura; flor com estames amarelos.","VIC035883",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Fernandes, J.M.","388","Minas Gerais","Entorno do Parque Estadual Serra do Brigadeiro, Fragmento da Lurdinha. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,NA,"Araponga","16385","auto","2006","10","28",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:17:51-03","UFV","VIC","10671","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Filgueiras, T.S.","1988","05","06",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura; folhas corrugadas.","VIC010671",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Silva, L.F.G. da","1321","Minas Gerais","Mata.","-47.2002983093262","-18.4733009338379",NA,NA,"VIC010671","Coromandel","60859","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-20 21:17:51-03","UFV","VIC","27947","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Bosquetti, L.B.; Queiroga, W.","2003","04","25",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura com frutos maduros secos.","VIC027947",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Campos, P.M.S.","133","Minas Gerais","Parque Estadual do Rio Doce (PERD), Margem da Lagoa Dom Helvécio.","-42.7322006225586","-19.7122001647949",NA,NA,"VIC027947","Marliéria","28215","auto","2011","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:17:51-03","UFV","VIC","27945","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Bosquetti, L.B.; et al.","2002","10","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 12 metros de altura com inflorescências amarelas e com frutos verdes e maduros. Flores perfumadas, corola creme. Presente na margem da Lagoa do Meio.","VIC027945",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Campos, P.M.S.","14","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,"VIC027945","Marliéria","28215","auto","2011","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-20 21:17:51-03","UFV","VIC","20896","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Matos, A.V.M.","1998","10","08",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura; flores amarelas, perfumadas.","VIC020896",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"s.n.","Minas Gerais","Parque Estadual do Itacolomi (PEI), Estrada para a Fazenda do Manso. Orla de mata.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC020896","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:17:51-03","UFV","VIC","27944","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Garcia, F.C.P.; Bosquetti, L.B.","2002","08","20",NA,"Brasil",NA,NA,"Árvore, c.a. de 18,5 metros de altura; folhas douradas na face inferior; frutos imaturos verdes.","VIC027944",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"980","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha de Porto Capim.","-42.627306","-19.272667",NA,NA,"VIC027944","Marliéria",NA,NA,NA,NA,NA,"-42.627306","-19.272667",NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:17:51-03","UFV","VIC","24902","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Bortoluzzi, R.L.C.; et al.","1999","01","20",NA,"Brasil",NA,NA,"Árvore, c.a. de 20 metros de altura. Frutos verdes imaturos; casca avermelhada, cerne marrom.","VIC024902",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Santos, E.R. dos","434","Minas Gerais","Parque Estadual do Rio Doce (PERD), Estrada do Restaurante.","-42.7322006225586","-19.7122001647949",NA,NA,"VIC024902","Marliéria","28215","auto","2000","08","08",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:17:51-03","UFV","VIC","27946","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Bosquetti, L.B.; et al.","2002","11","27",NA,"Brasil",NA,NA,"Árvore, c.a. de 15 metros de altura com frutos novos verdes imaturos.","VIC027946",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"33","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha da Bomba - em frente ao mirante.","-42.7322006225586","-19.7122001647949",NA,NA,"VIC027946","Marliéria","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:17:51-03","UFV","VIC","20897","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, L.C.P.; et al.","2005","03","31",NA,"Brasil",NA,NA,"Árvore, c.a. de 20 metros de altura. Fruto enegrecido.","VIC020897",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, L.C.P.","331","Minas Gerais","Parque Estadual do Itacolomi (PEI), Estrada para a Fazenda do Manso. Mata.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC020897","Ouro Preto","44599","auto","2005","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:17:51-03","UFV","VIC","20895","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Messias, M.C.T.B.","1996","12","02",NA,"Brasil",NA,NA,"Árvore, c.a. de 15 metros de altura. Espécie bastante frequente no parque em matas de candeia e ciliares.","VIC020895",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, L.C.P.","134","Minas Gerais","Parque Estadual do Itacolomi (PEI), Estrada para a Fazenda do Manso. Orla de mata.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC020895","Ouro Preto","44599","auto","2005","08","16",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:17:51-03","UFV","VIC","2247","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Kuhlmann, J.G.","1935","11","11",NA,"Brasil",NA,NA,NA,"VIC002247",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Mendonça-Filho, C.V.","s.n.","Minas Gerais","E. S. A. V., Represa.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002247","Viçosa","13937","auto","2000","04","12",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:17:51-03","UFV","VIC","31073","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de; et al.","1987","06","30",NA,"Brasil",NA,NA,"Árvore alta, c.a. de 26 metros de altura. Tronco com casca lisa e pardacenta, DAP de 38 cm. Fruto verde escuro.","VIC031073",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"3052","Rio de Janeiro","Parque Estadual do Desengano, Sossego, Fazenda Forquilha. Mata de encosta e remanescentes de pastagens.","-41.833333","-21.883333",NA,NA,"VIC031073","Santa Maria Madalena",NA,NA,NA,NA,NA,"-41.833333","-21.883333",NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:17:51-03","UFV","VIC","35870","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Fernandes, J.M.","2006","09","12",NA,"Brasil",NA,NA,"Árvore, c.a. de 13 metros de altura; com botão.","VIC035870",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Fernandes, J.M.","381","Minas Gerais","Entorno do Parque Estadual Serra do Brigadeiro, Fragmento da Lurdinha. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,"VIC035870","Araponga","16385","auto","2006","09","12",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:37:16-03","UFJF","CESJ","35106","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","L.C.S. Assis; M.K. Ladeira","2001","11","03","América do Sul","Brasil",NA,NA,"Arvoreta 17 a 20 m, borda da mata, tronco cinza avermelhado, DAP 2,12 m, folhas discolores. Perianto verde anteras amarelas. Frequente.","CESJ035106","Angiosperma",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"360","Minas Gerais","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Barroso","7934","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:37:16-03","UFJF","CESJ","39452","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","M.O.D. Pivari; L.G.S.Soares","2002","10","05","América do Sul","Brasil",NA,NA,"Árvore, ca. 8 m, presente em borda de mata, local de muita luminosidade. Fce abaxial das folhas amarelada; botões florais verde-cinéreos; brácteas verdes. Forte odor.","CESJ039452","Angiosperma",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"158","Minas Gerais","APA Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:37:16-03","UFJF","CESJ","37559","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","D.S. Pifano","2002","06","13","América do Sul","Brasil",NA,NA,"Árvore ca. 10 m na borda da mata em local de muita luminosidade. Frutos verdes.","CESJ037559","Angiosperma",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"380","Minas Gerais","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora","36144","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:37:16-03","UFJF","CESJ","36899","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","M.O.D. Pivari; D.S. Pifano","2002","03","29","América do Sul","Brasil",NA,NA,"Árvore, ca. 23 m no interior da mata em local de clareira. Frutos imaturos verdes.","CESJ036899","Angiosperma",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"088","Minas Gerais","APA Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:37:14-03","UFJF","CESJ","33685B","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","R.M. Castro","2001","07","21","América do Sul","Brasil",NA,NA,"Árvore ca. 12 metros de altura, frutos maduros verdes. Coleta de sementas para germinação, no interior da mata ciliar no alto do Grama.","CESJ33685B","Angiosperma",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"558","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Descoberto","11991","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:44:51-03","UFMS","CGMS","14841","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","10","28",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela. Habitat: Borda mata. Comum. Relevo plano sem drenagem. Habito: Árvore.","CGMS1044326",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"127","Mato Grosso do Sul","Fazenda Pontal. Borda mata. Relevo plano sem drenagem.","-53.0033333","-18.3697223",NA,NA,NA,"Costa Rica",NA,NA,"2020",NA,NA,"-53,0033333","-18,3697223",NA,NA,NA,NA,NA,NA
