"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"518","2021-03-01 16:36:28-03","UNICAMP","UEC","95542","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Ivanauskas, NM","Ivanauskas, NM; Gomes, A","1996","08","28","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC023662","UEC023662",NA,NA,NA,"Estação Exerimental do IAC.","878","Arvoreta de 4m. Frutos.; Floresta Atlãntica.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-08-20 10:21:18-03","UNICAMP","UEC","120141","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Meireles, LD","2001","06","29","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038646","UEC038646","2002","09",NA,"Monte Verde, Floresta Ombrófila Densa Alto-Montana","377","Árvore, 6m, frutos verdes","22140","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-08-20 10:21:18-03","UNICAMP","UEC","120134","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Meireles, LD","2001","05","15","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038670","UEC038670","2002","09",NA,"Monte Verde, Floresta Ombrófila Densa Alto-Montana","282","Árvore, 3m, folhas amareladas na face abaxial,frutos verdes.","22140","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-01 16:36:28-03","UNICAMP","UEC","11948","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Legrand, D","Hatschbach, G","1966","11","24","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UEC023651","UEC023651",NA,NA,NA,"Rio cotia.","14150","Arbusto de 2 m de alt, flor alva, mata pluvial.","38300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-03-01 16:36:28-03","UNICAMP","UEC","51158","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Hatschbach, G","Kummrow, R; Anderson, L","1986","01","06","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UEC023654","UEC023654","1986","05",NA,"Sapitaduva.","2705","Arbusto 2,5 m. Flor alva, mata pluvial.","38300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-03-01 16:36:28-03","UNICAMP","UEC","11953","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Legrand, D","Hatschbach, G","1967","08","09","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UEC051132","UEC051132",NA,NA,NA,"Brasil, Paraná, Mun. Guaraqueçaba. Serrinha.","16896","Arvoreta 7m, mata pluvial, verso folhas pêlos rufos.; Mata pluvial.","37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-03-01 16:36:28-03","UNICAMP","UEC","20877","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Hatschbach, G","Hatschbach, G","1969","01","17","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UEC051135","UEC051135","1980",NA,NA,"Brasil, Paraná, mun. Morretes, Estr. do Arraial, Rod. BR-277.","20815","Arbusto 1,80m, flor alva, Mata pluvial.; Mata pluvial.","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-01 16:36:28-03","UNICAMP","UEC","24781","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Hatschbach, G","Oliveira, PI","1981","02","11","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UEC023649","UEC023649","1981",NA,NA,"Estação Murumbi.","280","Arbusto 2 m de alt, flor alvecente.; De mata.","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-03-01 16:36:28-03","UNICAMP","UEC","88103","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg",NA,"Britez, RM; et al.","1988","03","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC023650","UEC023650",NA,NA,NA,"Morro Bento Alves.","24808","Árvorede 7 m de alt, Botões ferrugineos,casca rugosa lara, esfoliativa, floresta de enconta.","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-01 16:36:28-03","UNICAMP","UEC","11952","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Hatschbach, G","Hatschbach, G","1977","04","14","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UEC051131","UEC051131","1977","04",NA,"Brasil, Paraná, mun. Piraquara, Col. Santa Maria.","39879","Arvoreta 4m. Mata.","12577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-01 16:36:28-03","UNICAMP","UEC","11954","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Hatschbach, G","Hatschbach, G","1970","06","03","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"950","950","UEC051133","UEC051133","1971","06",NA,"Brasil, Paraná, mun. São José dos Pinhais, Rio Pequeno.","24377","Arbusto 3m, flor alva, matinha encosta de pequenos morros.","45291","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-03-01 16:36:28-03","UNICAMP","UEC","80663","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M","Jarenkow, JA","1989","12","27","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"UEC023648","UEC023648","1990","08",NA,"Mata Pluvial, na beira do rio Pluvial.","1564","Arvoreta comcerda de 3,5 m de alt, em borda de mata. Flores brancas.","18635","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-03-01 16:36:28-03","UNICAMP","UEC","069145","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Meireles, LD","Sposito, TC; et al.","1992","06","10","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC023639","UEC023639","2004",NA,NA,"Caminho da cachoeira.","26435","Árvore de 4m alt, frutos verdes.; Mata.","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-03-01 16:36:28-03","UNICAMP","UEC","40816","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Meireles, LD","Figueiredo, N; et al.","1983","07","20","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC023617","UEC023617","2004","03",NA,"Estação Ecológica de Juréia.","14756","Porte arbóreo, folhas opostas, com 4 m de alt, com frutos verdes. Trilha para praia.","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 16:36:28-03","UNICAMP","UEC","40815","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Barroso, GM","Figueiredo, L; et al.","1983","07","20","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC023667","UEC023667",NA,NA,NA,"Estação Ecológica de Juréia.","14734","Arvoreta com 3m de alt, folhas opostas com frutos verdes. Trilha da Mata.","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2021-03-01 16:36:28-03","UNICAMP","UEC","37920","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Meireles, LD","Rodrigues, RR; Figueiredo, N","1982","09","11","Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"UEC023572","UEC023572","2013","03",NA,"Estação Ecológica de Juréia.","15673","Árvore com 4m de alt, fruto avermelhado.","21922","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:36:28-03","UNICAMP","UEC","60996","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Mazine, FF","Meira Neto, JAA","1991","04","04","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC023643","UEC023643","2012","10",NA,"Fazenda Intervales. Base do Saibalela.","784","Com frutos maturos e imaturos. Árvore com 6 metros,próximo ao rio saibadela.","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 16:36:28-03","UNICAMP","UEC","73598","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Arantes, A A","Zipparro, VB; et al.","1994","05","11","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC023621","UEC023621",NA,NA,NA,"Fazenda Intervales, Base Saibadela, trilha do rio.","318","Árvore 4,5 m de alt, frutos alaranjados, teor de açucar 4%.","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 16:36:28-03","UNICAMP","UEC","111440","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Kawasaki, ML","Miyagi, PH; Zandoval, JA; Souza","1995","02","15","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC023659","UEC023659","1995",NA,NA,"Mamparra, reresva Floresta Carlos Botelho, a 2 Km alt. Flores Brancas.","503","Árvore 3- 4 m de alt. Flores brancas.","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 16:36:28-03","UNICAMP","UEC","111438","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg",NA,"Miyagi, PH; Zandoval, JA; Souza","1995","02","15","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC023636","UEC023636",NA,NA,NA,"Mamparra, Reserva Florestal carlos Boleto, a 2 Km da sedinha.Beira de cachoeira.","506","àrvore de 2m de alt. Inflorescência Branca.","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-03-01 16:36:28-03","UNICAMP","UEC","198028","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Meireles, LD","Ziparro, VB","2000","11","15","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC152356","UEC152356","2014",NA,NA,"Parque Intervales-Base Saibadela. Trilha Azul, Ponto 14, ambiente sombreado.","2027","árvore com ca. de 18 m de altura, indivíduo nº 70 na Fitossociologia, presença de botões verde-claros.","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-03-01 16:36:28-03","UNICAMP","UEC","198034","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Meireles, LD","Ziparro, VB","2000","02","16","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC152357","UEC152357","2014",NA,NA,"Parque Intervales-Base Saibadela. trilha do Quilombo, após ponto 6, ambiente sombreado.","1860","árvore com ca. de 11 m de altura, presença de flores velhas (sem os estames e as pétalas), de coloração creme e verde claro. Individuo nº 79Q na Fenologia","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-01 16:36:28-03","UNICAMP","UEC","31101","S","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Aguiar, OT","Silva, AF","1979","03","29","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC023619","UEC023619","1990","09","13","Estação Experimental do IAC.","10138","Arbusto com cerca de 3m de alt.","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-26 10:43:28-03","UDESC","LUSC","7971","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Kawasaki, M.L.","Ivanauskas, N.M.; et al.","1996","06","07","Brasil","São Paulo","Jucupiranga",NA,NA,NA,NA,NA,NA,"LUSC004772","LUSC004772","2007",NA,NA,"Parque Estadual de Jucupiranga. Núcleo da Caverna do Diabo, trilha do rolado.","1504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-04 13:19:29-03","UDESC","LUSC","10013","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Cassio Daltrini","Ademir Reis; Cassio Daltrini; Renata Menin; Giovana Reali","2018","11","13","Brasil","Santa Catarina","Papanduva","-50.207778","-26.33","50º12'28''W","26º19'48''S",NA,NA,"LUSC009437",NA,"2018","11","13","Parecal 49.","2515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-26 10:43:29-03","UDESC","LUSC","8302","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Brotto, M.L.","Silva, J.M.; Motta, J.T.","2014","10","07","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"LUSC004760","LUSC004760","2014",NA,NA,"Caminho Trentino.","8630",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-04 13:19:29-03","UDESC","LUSC","8385","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Brotto, M.L.","Silva, J.M.; Motta, J.T.","2014","06","24","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"LUSC004764","LUSC004764","2014","07","28","Mananciais da Serra.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-04 13:19:29-03","UDESC","LUSC","8384","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Brotto, M.L.","Silva D.C.; Motta, J.T.","2014","06","24","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"LUSC004765","LUSC004765","2014","07","28","Mananciais da Serra.","8582",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-12-04 13:19:29-03","UDESC","LUSC","8412","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Brotto, M.L.","Silva, J.M.; Motta, J.T.; Barboza, E.","2014","05","20","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"LUSC004762","LUSC004762","2014","07","28","Estrada entre Colônia Castelhanos e usina de Chaminé.","8550",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-12-04 13:19:29-03","UDESC","LUSC","3801","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Fernandes, D.C.","Fernandes, D.C.","2009","04","20","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC004795","LUSC004795",NA,NA,NA,"Parque Municipal João J.T. da Costa Neto.",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-04 13:19:29-03","UDESC","LUSC","8146","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Stedille, L.I.B.","Stedille, L.I.B.","2015","01","23","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"LUSC004767","LUSC004767",NA,NA,NA,"Fazenda Campo de Dentro.","61",NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-26 10:43:28-03","UDESC","LUSC","7973","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M.","Souza, R.P.M; et al.","2007","04","05","Brasil","Santa Catarina","Painel","-50.1049995422363","-27.9288997650146",NA,NA,NA,NA,"LUSC004771","LUSC004771",NA,NA,NA,"Limite entre Painel e Urupema. Fazenda Farofa, trilha do Rio Caveiras.","75",NA,"26535","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-12-04 13:19:29-03","UDESC","LUSC","8191","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Stedille, L.I.B.","Stedille, L.I.B.","2014","04","18","Brasil","Santa Catarina","Ponte Alta","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,"LUSC004874","LUSC004874",NA,NA,NA,"Fazenda Poço Grande.","17",NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-12-04 13:19:29-03","UDESC","LUSC","6527","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","R. Tsuji et al.","R. Tsuji et al.","2009","05","04","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC004879","LUSC004879","2009","04","25","Fazenda das Nascentes, região hidrográfica Planalto de Lages.","2901",NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-26 10:43:28-03","UDESC","LUSC","6641","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M.","Floriani, M.M.P.","2011","08","24","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC008816","LUSC008816",NA,NA,NA,"Fazenda Santo Antônio.","96","Habitat: floresta ombrófila mista altomontana Habito: arbórea","29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-04 13:19:29-03","UDESC","LUSC","6709","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Floriani, M.M.P.","Floriani, M.M.P.","2011","12","14","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC004827","LUSC004827",NA,NA,NA,"Fazenda Santo Antônio.","164",NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-12-04 13:19:29-03","UDESC","LUSC","6777","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg",NA,"Floriani, M.M.P.","2012","05","10","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC004829","LUSC004829",NA,NA,NA,"Fazenda Santo Antônio.","232",NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-12-04 13:19:29-03","UDESC","LUSC","6722","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Floriani, M.M.P.","Floriani, M.M.P.","2012","01","03","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC004853","LUSC004853",NA,NA,NA,"Fazenda Santo Antônio.","177",NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-12-04 13:19:29-03","UDESC","LUSC","5715","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M.E.G.","Negrini, M.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC004863","LUSC004863",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-04 13:19:29-03","UDESC","LUSC","9042","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Silva, A.C.","Duarte, E.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC005714","LUSC005714",NA,NA,NA,"Morro da Igreja.",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-04 13:19:29-03","UDESC","LUSC","8789","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Sobral, M.","Dallabrida, J. P.","2014","07","15","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC004754","LUSC004754",NA,NA,NA,"Morro da Igreja.",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-12-04 13:19:29-03","UDESC","LUSC","4051","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Martins, D. Lourenço, A. Domiciano, R.T.","Chaves,C.L.","2008","09","10","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004799","LUSC004799",NA,NA,NA,"Faz. Das Nascentes.","520",NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-04 13:19:29-03","UDESC","LUSC","3817","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Martins,D.","Martins, D.; Domiciano, R. da T.","2007","10","10","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004798","LUSC004798",NA,NA,NA,"Faz. Das Nascentes.","21",NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-12-04 13:19:29-03","UDESC","LUSC","4053","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Martins, D.","Martins, D.","2008","08","22","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004796","LUSC004796",NA,NA,NA,"Faz. Das Nascentes.","452",NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-12-04 13:19:29-03","UDESC","LUSC","6391","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Gomes, J.P.","Gomes, J.P.","2013","09","29","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004875","LUSC004875",NA,NA,NA,"Fazenda das Nascentes.",NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-12-04 13:19:29-03","UDESC","LUSC","6416","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","Gomes, J.P.","Gomes, J.P.","2012","12","14","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004904","LUSC004904",NA,NA,NA,"Fazenda das Nascentes, Farofa.",NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
