"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1167","2015-09-04 22:08:49-03","MNHN","RECOLNAT_MNHN_P","P05289597","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289597' target='other'> <mi>dwc_moreinfo</mi></a>","P05289597","Bahia","3km NW of Lagoinha (5.5km SW of Delfino) on the side road to Minas do Mimoso.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16746",NA,NA
"1168","2015-09-04 22:08:50-03","MNHN","RECOLNAT_MNHN_P","P05289598","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289598' target='other'> <mi>dwc_moreinfo</mi></a>","P05289598","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19346 a",NA,NA
"1169","2015-09-04 22:08:50-03","MNHN","RECOLNAT_MNHN_P","P05289599","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Glaziou",NA,"1882","1","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289599' target='other'> <mi>dwc_moreinfo</mi></a>","P05289599","Rio de Janeiro","Serra de N. Friburgo.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13840",NA,NA
"1170","2015-09-04 22:08:51-03","MNHN","RECOLNAT_MNHN_P","P05289601","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Lalande",NA,"1817","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289601' target='other'> <mi>dwc_moreinfo</mi></a>","P05289601",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2015-09-04 22:08:51-03","MNHN","RECOLNAT_MNHN_P","P05289602","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Krokoff, B.A.",NA,"1931","9","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289602' target='other'> <mi>dwc_moreinfo</mi></a>","P05289602","Pará","Upper Cupary river, plateau between the Xingu and Tapajós Rivers.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1090",NA,NA
"1172","2015-09-04 22:11:16-03","MNHN","RECOLNAT_MNHN_P","P05291672","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","von Sneidern, K.",NA,"1945","8","28",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291672' target='other'> <mi>dwc_moreinfo</mi></a>","P05291672",NA,"Choco: Pizarro.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4858",NA,NA
"1173","2015-09-04 22:11:17-03","MNHN","RECOLNAT_MNHN_P","P05291673","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Uribe, L.U.",NA,"1961","12","29",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291673' target='other'> <mi>dwc_moreinfo</mi></a>","P05291673",NA,"Santander: Bajo Magdalena, río Carare, Puerto Parra.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291673_01",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3954",NA,NA
"1174","2015-09-04 22:11:17-03","MNHN","RECOLNAT_MNHN_P","P05291674","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Uribe, L.U.",NA,"1961","4","4",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291674' target='other'> <mi>dwc_moreinfo</mi></a>","P05291674",NA,"Santander: Mesa de Los Santos, cerca al Salto del Duende.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291674_01",NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3675",NA,NA
"1175","2015-09-04 22:12:23-03","MNHN","RECOLNAT_MNHN_P","P05291675","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Labat, N.",NA,"1983","1","13",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291675' target='other'> <mi>dwc_moreinfo</mi></a>","P05291675",NA,"Poste de Saint Elie, km 11.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139",NA,NA
"1176","2015-09-04 22:12:23-03","MNHN","RECOLNAT_MNHN_P","P05291676","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Sastre, C.",NA,"1968","2","26",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291676' target='other'> <mi>dwc_moreinfo</mi></a>","P05291676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37",NA,NA
"1177","2015-09-04 22:12:24-03","MNHN","RECOLNAT_MNHN_P","P05291677","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Sauvain, M.",NA,"1985","2","27",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291677' target='other'> <mi>dwc_moreinfo</mi></a>","P05291677",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308",NA,NA
"1178","2015-09-04 22:12:24-03","MNHN","RECOLNAT_MNHN_P","P05291678","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Forestier, Service",NA,"1961","9","7",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291678' target='other'> <mi>dwc_moreinfo</mi></a>","P05291678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291678_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7768",NA,NA
"1179","2015-09-04 22:12:24-03","MNHN","RECOLNAT_MNHN_P","P05291679","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Béna, P.",NA,"1946","4","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291679' target='other'> <mi>dwc_moreinfo</mi></a>","P05291679",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2428",NA,NA
"1180","2015-09-04 22:12:25-03","MNHN","RECOLNAT_MNHN_P","P05291680","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Cremers, G.",NA,"1980","12","27",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291680' target='other'> <mi>dwc_moreinfo</mi></a>","P05291680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6947",NA,NA
"1181","2015-09-04 22:12:26-03","MNHN","RECOLNAT_MNHN_P","P05291681","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Cremers, G.",NA,"1978","5","12",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291681' target='other'> <mi>dwc_moreinfo</mi></a>","P05291681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5251",NA,NA
"1182","2015-09-04 22:12:26-03","MNHN","RECOLNAT_MNHN_P","P05291682","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville",NA,"1979","6","13",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291682' target='other'> <mi>dwc_moreinfo</mi></a>","P05291682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291682_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2946",NA,NA
"1183","2015-09-04 22:12:27-03","MNHN","RECOLNAT_MNHN_P","P05291683","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville",NA,"1972","8","22",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291683' target='other'> <mi>dwc_moreinfo</mi></a>","P05291683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291683_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1337",NA,NA
"1184","2015-09-04 22:12:27-03","MNHN","RECOLNAT_MNHN_P","P05291684","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Schnell, R.",NA,"1961","8","19",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291684' target='other'> <mi>dwc_moreinfo</mi></a>","P05291684",NA,"Sinnamary.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11240",NA,NA
"1185","2015-09-04 22:12:28-03","MNHN","RECOLNAT_MNHN_P","P05291685","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Oldeman",NA,"1967","8","8",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291685' target='other'> <mi>dwc_moreinfo</mi></a>","P05291685",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 1179",NA,NA
"1186","2015-09-04 22:12:28-03","MNHN","RECOLNAT_MNHN_P","P05291687","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville",NA,"1973","7","29",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291687' target='other'> <mi>dwc_moreinfo</mi></a>","P05291687",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1940",NA,NA
"1187","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291688","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Jansen-Jacobs, M.J.|Welle, B.J.H.|Gustafsson, C.|James, V.",NA,"1995","6","6",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291688' target='other'> <mi>dwc_moreinfo</mi></a>","P05291688",NA,NA,"-59.51667","2.81667",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291688_01",NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3944",NA,NA
"1188","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291689","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville, J.J.|Allorge, L.|Hahn, W.J.|Weitzman|Hoff, M.",NA,"1987","8","26",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291689' target='other'> <mi>dwc_moreinfo</mi></a>","P05291689",NA,"CAmp nº3 - roche nº 1 Akouba Booka goo Soula - Bassin du Ha 500 m au Sud-Ouest.","54.01667","2.6",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291689_01",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9711",NA,NA
"1189","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291691","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Oldeman",NA,"1967","8","8",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291691' target='other'> <mi>dwc_moreinfo</mi></a>","P05291691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 1179",NA,NA
"1190","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291693","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville, J.J.",NA,"1973","7","5",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291693' target='other'> <mi>dwc_moreinfo</mi></a>","P05291693",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1715",NA,NA
"1191","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291694","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Granville, J.J.|Hoff, M.|Allorge, L.|Hahn, W.J.|Weitzman",NA,"1987","9","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291694' target='other'> <mi>dwc_moreinfo</mi></a>","P05291694",NA,"Camp nº 4 - Roche nº 3 Monpé Soula - Bassin du Haut-Marouini 5 km À l´Ouest.","54.08333","2.65",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291694_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9945",NA,NA
"1192","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291695","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Prance, G.T.|Monteiro, O.P.|Maas, P.J.M.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.",NA,"1971","7","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291695' target='other'> <mi>dwc_moreinfo</mi></a>","P05291695","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14116",NA,NA
"1193","2015-09-04 22:12:29-03","MNHN","RECOLNAT_MNHN_P","P05291696","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.",NA,"1971","7","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291696' target='other'> <mi>dwc_moreinfo</mi></a>","P05291696","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14374",NA,NA
"1194","2015-09-04 22:12:30-03","MNHN","RECOLNAT_MNHN_P","P05291698","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Pittier",NA,"1924","9","7",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291698' target='other'> <mi>dwc_moreinfo</mi></a>","P05291698",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11602",NA,NA
"1195","2015-09-04 22:12:30-03","MNHN","RECOLNAT_MNHN_P","P05291699","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Jansen-Jacobs, M.J.|Gopaul, D.|Welle, B.J.H.|James, V.",NA,"1991","1","18",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291699' target='other'> <mi>dwc_moreinfo</mi></a>","P05291699",NA,"Rupununi District. Dadanawa, Tawatawun Mountain.","-59.41667","2.83333",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2145",NA,NA
"1196","2015-09-04 22:12:30-03","MNHN","RECOLNAT_MNHN_P","P05291701","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Schnell, R.",NA,"1961","8","14",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291701' target='other'> <mi>dwc_moreinfo</mi></a>","P05291701",NA,"Pariacabo.",NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11127",NA,NA
"1197","2015-09-04 22:12:30-03","MNHN","RECOLNAT_MNHN_P","P05291702","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata",NA,NA,NA,NA,NA,NA,"[Guyane francaise]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291702' target='other'> <mi>dwc_moreinfo</mi></a>","P05291702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2015-09-04 22:04:19-03","MNHN","RECOLNAT_MNHN_P","P05289547","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Debeany], [G.",NA,"1899","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289547' target='other'> <mi>dwc_moreinfo</mi></a>","P05289547","São Paulo",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289547_01","Santos",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2015-09-04 22:04:32-03","MNHN","RECOLNAT_MNHN_P","P05289575","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Spruce, R.",NA,"1852","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289575' target='other'> <mi>dwc_moreinfo</mi></a>","P05289575","Amazonas","ad Rio Negro.","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289575_01","São Gabriel da Cachoeira",NA,NA,NA,"377621","auto",NA,NA,NA,NA,NA,NA,"2020",NA,NA
"1200","2019-06-18 17:04:55-03","MNHN","RECOLNAT_MNHN_P","P04888730","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Schnell, R.",NA,"1958","10","6",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888730' target='other'> <mi>dwc_moreinfo</mi></a>","P04888730","Amazonas","Amazonie, Taruma, prés de Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P04888730_01","Manaus",NA,NA,"Michelangeli","138090","auto",NA,NA,NA,NA,NA,NA,"9182",NA,NA
"1201","2015-09-04 22:04:32-03","MNHN","RECOLNAT_MNHN_P","P05289574","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Spruce",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289574' target='other'> <mi>dwc_moreinfo</mi></a>","P05289574","Pará","Igarapé de Irurá.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289574_01","Santarém",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,"854",NA,NA
"1202","2015-09-04 22:04:17-03","MNHN","RECOLNAT_MNHN_P","P05289541","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Glaziou, A.",NA,"1882","1","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289541' target='other'> <mi>dwc_moreinfo</mi></a>","P05289541","Rio de Janeiro","Serra de N. Friburgo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289541_01","Nova Friburgo",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,"13840",NA,NA
"1203","2015-09-04 22:08:50-03","MNHN","RECOLNAT_MNHN_P","P05289600","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Glaziou, A.",NA,"1882","1","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289600' target='other'> <mi>dwc_moreinfo</mi></a>","P05289600","Rio de Janeiro","Serra N. Friburgo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289600_01","Nova Friburgo",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,"13840",NA,NA
"1204","2015-09-04 22:08:52-03","MNHN","RECOLNAT_MNHN_P","P05289603","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05289603' target='other'> <mi>dwc_moreinfo</mi></a>","P05289603","Bahia","24 km S.W. of Belmonte on road to Itapebi.","-39.05","-16",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05289603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17356",NA,NA
"1205","2015-09-04 22:12:30-03","MNHN","RECOLNAT_MNHN_P","P05291700","PreservedSpecimen",NA,"Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Harley, R.M.|Souza, R.",NA,"1968","11","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291700' target='other'> <mi>dwc_moreinfo</mi></a>","P05291700","Mato Grosso","Xavantina.","-52.23333","-14.63333",NA,NA,NA,NA,NA,"(Bonpl.) D.Don","P05291700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11073",NA,NA
"1206","2020-10-01 14:23:34-03","JBB","HEPH","14548","S","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Mendonça, RC","3199","1997","10","18","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Parque Nacional Grande Sertão Veredas fazenda Mato Grande Córrego","-45.985278","-15.336111","-45.985278","-15.336111","Dicotyledon","Myrtales",NA,"(Bonpl.) D.Don",NA,"Formoso","770","770","Munhoz, CBR",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1207","2020-10-01 14:23:34-03","JBB","HEPH","33064","S","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Kuhlmann, MP","183","2013","02","28","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,"Distrito Federal","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Dicotyledon","Myrtales",NA,"(Bonpl.) D.Don",NA,"Brasília",NA,NA,"Munhoz, CBR","70570","auto",NA,"2013","02","28",NA,NA,NA,NA,NA
"1208","2020-12-11 11:38:05-03","UFMG","BHCB","158936","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Rocha, MJR; Bünger, MO; Siriani-Oliveira, S; Vale, AM; Dittrich, VAO","724","2012","07","11","Southern America","Brasil",NA,NA,"Arbusto ca de 60 cm, Pétalas alvas, estames róseos",NA,"Bahia","Margem da Rodovia BA 001 - Valença-Una","-39.009667","-14.973083","-39.009667","-14.973083","Dicotyledon",NA,NA,"(Bonpl.) D.Don",NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-12-11 11:38:05-03","UFMG","BHCB","154440","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Rocha, MJR; Guimarães, PJF; Freitas, JG; Santos, AKA","299","2012","02","11","Southern America","Brasil",NA,NA,"Herbácea, ca 50 cm. Ramos com tricomas avermelhados, frutos maduros vináceos.",NA,"Bahia","Parque Municipal de Mucugê-Projeto Sempre Viva, Estrada não pavimentada Mucugê-Igatú, lado direito.","-41.311667","-12.896111","-41.311667","-12.896111","Dicotyledon",NA,NA,"(Bonpl.) D.Don",NA,"Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-12-11 11:38:05-03","UFMG","BHCB","128041","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","Mendes, MS; Brina, AE; Ranieri, BD","503","2008","04",NA,"Southern America","Brasil",NA,NA,"Arbustivo; Floresta Estacional Semidecidual","BHCB046291","Bahia","Brejinho das Ametistas","-42.546389","-14.338611","-42.546389","-14.338611","Dicotyledon",NA,NA,"(Bonpl.) D.Don",NA,"Caetité","970","970",NA,NA,NA,NA,"2018","05",NA,NA,NA,NA,NA,NA
