"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"100","2021-03-15 16:37:00-03","NY","NYBG","01172654","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"E. de Oliveira","3883","1967","11","27","South America","Brazil","Pará","Rio Jari, Monte Dourado.",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1389433' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172654","Magnoliophyta","Gentianales","Benth. ex Müll.Arg.","W. Marcondes-Ferreira",NA,"-52.539719","-0.8678545","NY01172654_01 NY01172654_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","970689","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"W. L. Balée","3420","1987","06","20","South America","Brazil","Maranhão","P. I. Guajá, Rio Turiaçu. Guajá Indians. Terra firme forest inventory, 3 km from FUNAI post.",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051692' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970689","Magnoliophyta","Gentianales","Benth. ex Müll.Arg.","W. Marcondes-Ferreira","Monção","-46.08","-3.12","NY00970689_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","11531","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Duarte, A.P.","8761","1965","04","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"BOTU011531",NA,NA,"Benth. ex M. Arg.","Amaral Jr., A.",NA,NA,NA,"BOTU011531",NA,NA,"2000","08","9999","9999",NA,NA,NA,NA,NA,NA
"103","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","17555","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Carmello, S.M.","49","1989","10","09",NA,"Brasil","Minas Gerais",NA,"1250","1250",NA,NA,NA,"BOTU017555",NA,NA,"Benth. ex M. Arg.","Amaral Jr., A.","Lagoa Santa","-43.6","-19.266667","BOTU017555",NA,NA,"2000","08","43°36'W","19°16'S",NA,NA,NA,NA,NA,NA
"104","2020-06-29 11:28:53-03","UFRJ","RFA","39768","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Finotti R.; Caruzo J.","369",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso","50","50",NA,NA,"Árvore de 6 metros de altura e PAP de 21cm.","RFA24797",NA,NA,"Benth. ex Müll.Arg.","R. Finotti","Guapimirim","-42.905278","-22.493333",NA,NA,NA,NA,NA,"42º54'19''W","22º29'36''S",NA,NA,NA,NA,NA,NA
"105","2020-06-29 11:28:53-03","UFRJ","RFA","36413","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"L. Monguilhott; M.F. Santos; M.L.O. Trovó; L.C.S. Assis","129","2005","07","15",NA,"Brasil","Minas Gerais","Parque estadual do Ibitipoca, dentro da Mata Grande",NA,NA,NA,NA,"Árvore 25 m de altura; tronco estriado, madeira clara, látex vermelho; frutos verde oliva, tornando-se negros a medida que amadurecem","RFA50558",NA,NA,"Benth. ex Müll.Arg.","L. Monguilhott","Lima Duarte","-43.793098449707","-21.8425006866455",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-29 11:28:53-03","UFRJ","RFA","26413","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"L, Monguilhott; M. f. o. Trovó, L. C. S. Assis","129","2005","07","15",NA,"Brasil","Minas Gerais","Paruq Estadual do Ibitipoca, dentro da Mata Grande.",NA,NA,NA,NA,"Árvo","RFA19672",NA,NA,"Benth. ex Müll.Arg.","L. Monguilhott","Lima Duarte","-43.793098449707","-21.8425006866455",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-30 12:33:57-03","EAO","IAN","102063","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Rodrigues, JS","42","1959","02","07","Southern America","Brasil","Amazonas","Rio Negro; várzea, Ilha em frente a Tapuruquara.",NA,NA,NA,NA,NA,"IAN102063","Dicotiledônea",NA,"Benth. ex Müll.Arg.","Rodrigues, JS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-30 12:33:57-03","EAO","IAN","152627","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Marinho, LR","433","1976","06","06","Southern America","Brasil","Amazonas","Projeto RADAM, próximo do Igarapé Aiuanã, ponto 17-SA-20-VA, terreno alagado.",NA,NA,NA,NA,NA,"IAN152627","Dicotiledônea",NA,"Benth. ex Müll.Arg.","Markgraf, F",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-30 12:33:57-03","EAO","IAN","29293","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Fróes, RL","22406","1947","06","18","Southern America","Brasil","Amazonas","Rio Negro, Tapuruquara, high forest border of river.",NA,NA,NA,NA,NA,"IAN029293","Dicotiledônea",NA,"Benth. ex Müll.Arg.",NA,NA,NA,NA,"IAN029293 IAN029293_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-30 12:33:57-03","EAO","IAN","90125","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Fróes, RL","32377","1955","11","18","Southern America","Brasil","Pará","Rio Xingu em frente Souzel, região onde foi feito um levantamento estatístico pelo IAN, SPVEA e FAO. Terra firme do flanco de planalto, margem esquerda do rio.",NA,NA,NA,NA,"Árvore de 25m. de altura.","IAN090125","Dicotiledônea",NA,"Benth. ex Müll.Arg.","Pereira, ASS","Porto de Moz","-52.2383003234863","-1.74832999706268",NA,"154178","auto","2019","05",NA,NA,"09",NA,NA,NA,NA,NA
"111","2021-04-08 17:36:52-03","EAO","IAN","XILO268","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Fróes, RL","32377","1955","11","18","Southern America","Brasil","Pará","Rio Xingu em frente Souzel, região onde foi feito um levantamento estatístico pelo IAN, SPVEA e FAO. Terra firme do flanco de planalto, margem esquerda do rio.",NA,NA,NA,NA,"Árvore de 25m. de altura.","IANXILO268","Dicotiledônea",NA,"Benth. ex Müll.Arg.","Pereira, ASS","Porto de Moz","-52.2383003234863","-1.74832999706268",NA,"154178","auto","2019","05",NA,NA,"09",NA,NA,NA,NA,NA
"112","2019-02-20 13:41:42-03","INPA","INPA-CARPOTECA","245237","Carpo","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Simon, MF","1185","2011","03","25","Southern America","Brasil","Rondônia","UHE Jirau, Ao longo da BR - 364, 8 km a oeste de Jaci Paraná. Ramal em direção à linha de transmissão, 500m ao sul, fazenda Carvalho.","100","100",NA,NA,NA,"INPA0245237","Dicotyledon Asterids","Gentianales","Benth. ex Müll.Arg.","Simon, MF","Porto Velho","-64.479722","-9.274167","INPA0245237 INPA0245237_e INPA0245237_num",NA,NA,"2011","03","-64.479722","-9.274167",NA,NA,NA,NA,NA,NA
"113","2019-02-20 13:41:42-03","INPA","INPA-CARPOTECA","60290","Carpo","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Coêlho, LF","538","1976","07","02","Southern America","Brasil","Amazonas","Igapó do Rio Negro, Boca do Rio Branco.",NA,NA,NA,NA,NA,"INPA0060290","Dicotyledon Asterids","Gentianales","Benth. ex Müll.Arg.","Marcondes-Ferreira, W",NA,NA,NA,"INPA0060290 INPA0060290_e INPA0060290_e1",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-20 13:41:42-03","INPA","INPA-CARPOTECA","33979","Carpo","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Prance, GT","15762","1971","10","21","Southern America","Brasil","Amazonas","Tapuruquara, Tapuruquara. River margin.",NA,NA,NA,NA,NA,"INPA0033979","Dicotyledon Asterids","Gentianales","Benth. ex Müll.Arg.","Marcondes-Ferreira, W","Santa Isabel do Rio Negro","-65.0192031860352","-0.413888990879059","INPA0033979 INPA0033979_e INPA0033979_e1 INPA0033979_e2","323677","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-10-09 11:08:51-03","UFBA","ALCB","136319","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Guedes, ML; Alunos de Botânica Econômica","31617","2019","05","17","Southern America","Brasil","Bahia","Estação Floresta Viva.",NA,NA,NA,NA,"látex leitose. Folhas coriáceas, discolores Inflorescência com flores em botões, cremes.","ALCB059412","Dicotyledon",NA,"Benth. ex Müll.Arg.","Guedes, ML","Uruçuca","-39.466667","-14.983333","ALCB059412",NA,NA,"2019","07","-39.466667","-14.983333",NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:08:51-03","UFBA","ALCB","121260","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Gomes, FS","1479","2013","03","27","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"látex leitoso. Folhas coriáceas. Material estéril. 33.1, parcela 05.","ALCB049612","Dicotyledon",NA,"Benth. ex Müll.Arg.","Gomes, FS","Una","-39.184722","-15.340278","ALCB049612",NA,NA,"2013","11","-39.184722","-15.340278",NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:08:51-03","UFBA","ALCB","20360","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Sarmento, AC; Bautista, HP","877","1986","04","10","Southern America","Brasil","Bahia","Próximo da Fazenda Baixa do Meio.","750","750",NA,NA,"Com 8m de altura; seiva cor sangue; frutos com látex creme.; Vegetação: Floresta Estacional Decidual. Solo: Latossolo vermelho-amarelo álico. Textura: argilosa. Relevo: de plano a suave ondulado.",NA,"Dicotyledon",NA,"Benth. ex Müll.Arg.","Rapini","Utinga","-40.933333","-12.133333",NA,NA,NA,"2006",NA,"-40.933333","-12.133333",NA,NA,NA,NA,NA,NA
"118","2019-10-09 11:08:51-03","UFBA","ALCB","75077","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Guedes, ML; Santos, JS; Carvalho, G; Valadão, RM; Alunos de Botânica III","12714","2006","04","30","Southern America","Brasil","Bahia","Chapada Diamantina, Subida para a Serra do Barbado",NA,NA,NA,NA,"de ca 6m. Folhas coriáceas, discolores. Inflorescência terminal, flores passadas com cálice escuro.",NA,"Dicotyledon",NA,"Benth. ex Müll.Arg.","Souza-Silva, RF","Abaíra","-41.65","-13.233333",NA,NA,NA,"2007","08","-41.65","-13.233333",NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:08:51-03","UFBA","ALCB","81868","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Machado, MABL","82","2001","08","30","Southern America","Brasil","Alagoas","Usina Coruripe, fazenda Capiatã A, Bloco Mata da Piscina.",NA,NA,NA,NA,"Planta com ca. de 6m de alt. Pétalas amarelas, botões verdes imaturos.",NA,"Dicotyledon",NA,"Benth. ex Müll.Arg.","Lyra-Lemos, RP de","Coruripe","-36.1755981445312","-10.125599861145",NA,"31269","auto","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:08:51-03","UFBA","ALCB","101326","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Oliveira, RB; Teixeira, SR; Alves, M","84","2010","01","16","Southern America","Brasil","Bahia","Litoral Norte, Fazenda Regional de Criação/UFBA",NA,NA,NA,NA,"Parcela: 6; Alt.: 9 m; Cap (cm): 21,2; Nº Fito: 583.",NA,"Dicotyledon",NA,"Benth. ex Müll.Arg.","Oliveira, RB","Entre Rios","-38.084400177002","-11.9419002532959",NA,"52418","auto","2010","01",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-09 11:08:51-03","UFBA","ALCB","101660","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Oliveira, RB; Silva, MD; Queiroz, MVM","10","2010","08",NA,"Southern America","Brasil","Bahia","Litoral Sul, Reserva Ecológica Michelin",NA,NA,NA,NA,"Alt. (m): 17. Látex alvo. Fragmento do Guigó, subida a 400 m.",NA,"Dicotyledon",NA,"Benth. ex Müll.Arg.","Oliveira, RB","Ituberá","-39.1492004394531","-13.7321996688843",NA,"22399","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-02-08 09:16:55-03","NBC","NL-BOTANY","L.1050525","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050525",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,"NL-L1050525",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5444",NA,NA,NA
"123","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079008","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Hallé F",NA,"1996","10","26","Southern America","French Guiana",NA,"Guyane Francaise: Région littorale. Commune de Sinnamry: Crique Paracou.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079008 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079008",NA,"Gentianales","Benth. ex Müll.Arg.","Jansen-Jacobs MJ",NA,"-52.933333","5.266667","NL-U1079008",NA,NA,NA,NA,"-52.933333","5.266667",NA,"Magnoliopsidae","U 0253608",NA,NA,NA
"124","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079010","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Fróes RL",NA,"1947","06","18","Southern America","Brazil",NA,"Plantas da Amazonia, Estado do Amazonas, Rio Negro, Tapuruquara.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079010",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,"NL-U1079010",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"125","2020-02-08 09:16:55-03","NBC","NL-BOTANY","L.1050582","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050582",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,"NL-L1050582",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5444",NA,NA,NA
"126","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0000488","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum","isotype","Ducke A",NA,"1937","06","10","Southern America","Brazil","Amazonas","Santa Izabel, Rio Negro (civ. Amazonas)",NA,NA,NA,NA,"silva periodice inundabili riparum fluvii<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000488",NA,"Gentianales","Benth. ex Müll.Arg.","Markgraf F",NA,NA,NA,"NL-U0000488",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","40611 A",NA,NA,NA
"127","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0000489","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum","type",NA,NA,"1916","08","26","Southern America","Surinam",NA,"Boschreserve (Forest Reserve) Sectie O",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000489",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,NA,NA,"NL-U0000489",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","70156",NA,NA,NA
"128","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0050394","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050394 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050394",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 5444",NA,NA,NA
"129","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0050395","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050395",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 5444",NA,NA,NA
"130","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0126791","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Elburg JP",NA,"1963","03","01","Southern America","Surinam",NA,"Flora Surinamensis. Elburg. Jodensavanne-Mapanekreek area; Kamp 8.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200126791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0126791",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"131","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0126793","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200126793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0126793",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"132","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0126797","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","09","Southern America","Surinam",NA,"on S-slope of Nassau Mountains",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200126797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0126797",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"133","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0262419","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","09","Southern America","Surinam",NA,"on S-slope of Nassau Mountains",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262419",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1826",NA,NA,NA
"134","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0262423","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Bosbeheer Suriname (BBS)",NA,"1947","06","23","Southern America","Surinam","Para","Para River",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262423",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw689",NA,NA,NA
"135","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U 0262533","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Schulz JP",NA,"1955","05","01","Southern America","Surinam",NA,"Wayambo Rivier, tussen Mauritie Kreek en Donder Kreek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262533",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5444",NA,NA,NA
"136","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079011","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Nello F; Coêlho L",NA,"1956","08","14","Southern America","Brazil",NA,"Plantas do Amazonas, Amazonas, Manaus, BR 17 km 3 entrada a direita. Arvore de 12m N.Vulgar: Piquá marfim.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079011",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,NA,NA,"NL-U1079011",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"137","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079019","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Ducke A",NA,"1932","04","23","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079019",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,"-60.025278","-3.113333","NL-U1079019",NA,NA,NA,NA,"-60.025278","-3.113333",NA,"Magnoliopsidae","U 0048863",NA,NA,NA
"138","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079021","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,NA,NA,"1917","03","13","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079021",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,NA,NA,"NL-U1079021",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0048862",NA,NA,NA
"139","2020-02-08 09:16:55-03","NBC","NL-BOTANY","U.1079022","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Berg CC; et al.",NA,"1973","10","11","Southern America","Brazil",NA,"Plants of Brazilian Amazonia, State of Mato Grosso, Rio Aripuanã, bay near Igarapézinho.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079022",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,"-59.35","-10.2","NL-U1079022",NA,NA,NA,NA,"-59.35","-10.2",NA,"Magnoliopsidae",NA,NA,NA,NA
"140","2020-02-08 09:16:55-03","NBC","NL-BOTANY","WAG.1475818","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Elburg JP",NA,"1963","03","01","Southern America","Surinam",NA,"Flora Surinamensis. Elburg. Jodensavanne-Mapanekreek area; Kamp 8.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475818 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475818",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,NA,NA,"NL-WAG1475818",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"141","2020-02-08 09:16:55-03","NBC","NL-BOTANY","WAG.1475819","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Elburg JP",NA,"1963","03","01","Southern America","Surinam",NA,"Flora Surinamensis. Elburg. Jodensavanne-Mapanekreek area; Kamp 8.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475819 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475819",NA,"Gentianales","Benth. ex Müll.Arg.","Allorge L",NA,NA,NA,"NL-WAG1475819",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"142","2020-02-08 09:16:55-03","NBC","NL-BOTANY","WAG.1482524","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","spruceanum","Aspidosperma spruceanum",NA,"Vásquez Chávez R; Smith D; Jaramillo N",NA,"1982","03","26","Southern America","Peru",NA,"Peru. Dept. Loreto, Prov. Alto Amazonas. Andoas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1482524 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1482524",NA,"Gentianales","Benth. ex Müll.Arg.",NA,NA,"-76.416667","-2.916667","NL-WAG1482524",NA,NA,NA,NA,"-76.416667","-2.916667",NA,"Magnoliopsidae",NA,NA,NA,NA
