"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"940","2019-11-07 11:43:51-03","FUVATES","HVAT","4143","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","03","08","A. M. Pavan","s.n.","2013","03","08","Brasil","Rio Grande do Sul","Cruzeiro do Sul","Bairro Bom Fim, na margem do Rio Taquari.","-51.993333","-29.5725","-51º59'36''W","-29º34'21''S",NA,NA,"HVAT00004143",NA,"arbusto, flores vermelhas; mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-11-07 11:43:51-03","FUVATES","HVAT","4147","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","03","20","M. Teixeira","s.n.","2013","03","11","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro, na margem do Rio Taquari.","-51.975","-29.541111","-51º58'30''W","-29º32'28''S",NA,NA,"HVAT00004147",NA,"flores vermelhas, subarbusto; mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-06-25 16:06:01-03","FUVATES","HVAT","2306","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","S. Bordignon","2008","02","26","J. Spellmeier","133","2007","12","29","Brasil","Rio Grande do Sul","Lajeado","Jardim Botânico.","-51.996944","-29.456944","-51º59'49''W","-29º27'25''S",NA,NA,"HVAT00002306",NA,"Trilha da Cascata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2019-11-07 11:43:51-03","FUVATES","HVAT","3737","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas, F Bruxel","2015","07","08","P. Zampol","s.n.","2012","03","15","Brasil","Rio Grande do Sul","Forquetinha","Arroio Alegre.","-52.147222","-29.394722","-52º8'50''W","-29º23'41''S",NA,NA,"HVAT00003737",NA,"Subarbusto.; Interior da floresta em estágio médio de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-07 11:43:51-03","FUVATES","HVAT","4174","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","04","22","M. Teixeira","s.n.","2012","10","04","Brasil","Rio Grande do Sul","Encantado","Bairro Pinheiro, na margem do Rio Taquari.","-51.875278","-29.210833","-51º52'31''W","-29º12'39''S",NA,NA,"HVAT00004174",NA,"arbusto, flores vermelhas; interior da mata ciliar do Rio Taquari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-11-07 11:43:51-03","FUVATES","HVAT","2858","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2015","04","06","M. Teixeira","s.n.","2013","12","30","Brasil","Rio Grande do Sul","Roca Sales","Linha Fernando Abott, Mata Ciliar do Rio Taquari.","-51.837778","-29.148333","-51º50'16''W","-29º8'54''S",NA,NA,"HVAT00002858",NA,"Arbusto.; Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-06-25 16:06:01-03","FUVATES","HVAT","3220","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D. Wasshausen","1999","04","01","A. Kegler","127","1999","01","22","Brasil","Rio Grande do Sul","Caxias do Sul","Nossa Senhora do Caravagio.","-51.179444","-29.168056","-51º10'46''W","-29º10'5''S",NA,NA,"HVAT00003220",NA,"Duplicata do registro HHUCS 12982; Orla de capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-06-25 16:06:01-03","FUVATES","HVAT","2998","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C. E. Schneider","2015","01","29","C. E. Schneider","17","2015","01","29","Brasil","Rio Grande do Sul","Santa Clara do Sul","Propriedade de Lovane Dullius.","-52.656944","-29.859444","-52º39'25''W","-29º51'34''S",NA,NA,"HVAT00002998",NA,"Flores vermelhas; Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-09-08 14:21:42-03","FUVATES","HVAT","5871","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","F. Bruxel","2020","01","18","F. Bruxel; W. B. Wurlitzer",NA,"2020","01","18","Brasil","Rio Grande do Sul","Mormaço","Linha São Miguel. Interior de área degradada de preservação permanente.","-52.616111","-28.736111","52º36'58''W","28º44'10''S",NA,NA,"HVAT00005871",NA,"Herbácea, flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-06-25 16:06:01-03","FUVATES","HVAT","1900","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C. E. Schneider","2015","02","09","C. E. Schneider; L. C. Scherer; F. Bruxel","48","2015","02","06","Brasil","Rio Grande do Sul","Vespasiano Correa","Proximidades do Viaduto 13.","-51.9125","-29.044444","-51º54'45''W","-29º2'40''S",NA,NA,"HVAT00001900",NA,"Flores vermelhas.; Beira dos trilhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-11-07 11:43:51-03","FUVATES","HVAT","4169","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","04","14","E. Freitas","s.n.","2013","04","14","Brasil","Rio Grande do Sul","Lajeado","Rua Amazonas, bairro universitário.","-51.954167","-29.438889","-51º57'15''W","-29º26'20''S",NA,NA,"HVAT00004169",NA,"interior da mata; arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-06-25 16:06:01-03","FUVATES","HVAT","1857","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2006","06","22","E. Mundeleski","s.n.","2006","02","17","Brasil","Rio Grande do Sul","Vespasiano Correa",NA,"-51.859167","-29.0675","-51º51'33''W","-29º4'3''S",NA,NA,"HVAT00001857",NA,"vegetação fechada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2019-11-07 11:43:51-03","FUVATES","HVAT","5344","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas; C. R. Orlandi","2017","08","02","M. Caumo","s.n.","2016","04","15","Brasil","Rio Grande do Sul","Forquetinha","Arroio Forquetinha.","-52.106944","-29.378056","-52º6'25''W","-29º22'41''S",NA,NA,"HVAT00005344",NA,"Arbusto; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-11-07 11:43:51-03","FUVATES","HVAT","5345","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas; C. R. Orlandi","2017","08","02","C. R. Orlandi","s.n.","2016","04","15","Brasil","Rio Grande do Sul","Forquetinha","Arroio Forquetinha.","-52.106944","-29.378056","-52º6'25''W","-29º22'41''S",NA,NA,"HVAT00005345",NA,"Arbusto; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-07 11:43:51-03","FUVATES","HVAT","206","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","03","20","G. C. Zanatta","s.n.","2012","11","28","Brasil","Rio Grande do Sul","Colinas",NA,"-51.8775","-29.393611","-51º52'39''W","-29º23'37''S",NA,NA,"HVAT00000206",NA,"Arbusto; Mata ciliar do Rio Taquari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-11-07 11:43:51-03","FUVATES","HVAT","1615","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","A. Assunção","1988","11","22","A. Assunção","s.n.","1988","11","22","Brasil","Rio Grande do Sul","Parobé","Morro do Pinhal.","-50.834722","-29.628611","-50º50'5''W","-29º37'43''S",NA,NA,"HVAT00001615",NA,"Doação do Herbário ICN, registro ICN 179947.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-06-25 16:06:01-03","FUVATES","HVAT","3198","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D. Wasshausen","2002","08","01","A. Kegler","1232","2002","01","24","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta.","-51.179444","-29.168056","-51º10'46''W","-29º10'5''S",NA,NA,"HVAT00003198",NA,"Duplicata do registro HHUCS 19191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-06-25 16:06:01-03","FUVATES","HVAT","2928","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","F. Bruxel","2015","02","23","F. Bruxel; C. E. Schneider","8","2015","01","15","Brasil","Rio Grande do Sul","Cruzeiro do Sul","Linha são Bento, Canarinho.","-52.656944","-29.859444","-52º39'25''W","-29º51'34''S",NA,NA,"HVAT00002928",NA,"Arbusto.; Beira da estrada em local sombreado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-11-07 11:43:51-03","FUVATES","HVAT","3816","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","F. Lucheta","2013","02","22","F. Lucheta","s.n.","2013","02","21","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros, Mata Ciliar do Rio Taquari.","-52.5675","-29.755278","-52º34'3''W","-29º45'19''S",NA,NA,"HVAT00003816",NA,"Arbusto.; Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-11-07 11:43:51-03","FUVATES","HVAT","4155","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E. Freitas","2013","03","27","L. Scherer","s.n.","2013","01","08","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro, na margem do Rio Taquari.","-51.858333","-29.541111","-51º51'30''W","-29º32'28''S",NA,NA,"HVAT00004155",NA,"arbusto, flores vermelhas; mata ciliar do Rio Taquari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2021-01-26 14:12:04-03","CPACT","ECT","3902","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","A.L.Gasper","2009","03","17","A.Stival-Santos; A.L.Gasper | S.Silveira","176","2008","11","20","Brasil","Santa Catarina","Joaçaba","Linha Bonitinha. Luzema. Floresta Ombrófila Mista.","-51.572222","-27.089722","51º34'20''W","27º5'23''S","965","965","ECT0003902","ECT0003902",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"961","2021-01-26 14:12:04-03","CPACT","ECT","3862","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","S.Dreveck","2009","01","22","S.Dreveck; F.E.Carneiro","672","2009","02","25","Brasil","Santa Catarina","Paial","Linha Monte Carlo. Floresta Estacional Decidual. Borda da mata.","-52.470556","-27.178056","52º28'14''W","27º10'41''S","539","539","ECT0003862","ECT0003862",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"962","2021-01-26 14:12:04-03","CPACT","ECT","3921","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","A.L.Gasper","2009","03","17","M.Verdi; R.P.Hasckel | G.Klemz","1608","2009","02","17","Brasil","Santa Catarina","Tunápolis","São Sabastião. Floresta Estacional Decidual.","-53.595278","-26.954722","53º35'43''W","26º57'17''S","250","250","ECT0003921","ECT0003921",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"963","2021-03-17 14:34:27-03","UTFPR-SL","SHPR","525","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Biral, L.","2019","07",NA,"Biral, L. |A.M. Pedroso","1661","2019","07","03","Brasil","Paraná","Palotina","Parque Estadual São Camilo.","-53.914444","-24.305556","53º54'52 W","24º18'20 S",NA,NA,"SHPR000525",NA,"Arbusto, folhas membranáceas, cálice verde, corola vermelha.Habitat: Borda de floresta estacional semidecidual.","América do Sul","exsicata",NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-03-03 13:56:05-03","UFF","NIT","NIT838","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L.G. Quintanilha","111","2012","10","03","Brasil","Rio de Janeiro","Iguaba Grande",NA,"-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,"NIT00000837",NA,NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA
"965","2021-03-03 13:56:05-03","UFF","NIT","NIT837","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"L.G. Quintanilha","54","2012","06","01","Brasil","Rio de Janeiro","Iguaba Grande",NA,"-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,"NIT00000836",NA,NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA
"966","2021-03-01 11:54:31-03","UFPE","UFP","23885","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Schlindwein, C",NA,NA,NA,"Schlindwein, C","9","1989","12","22","Brasil","Rio Grande do Sul","Canguçú",NA,"-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"UFP023885",NA,NA,NA,NA,NA,NA,"Lamiales","68702","auto",NA,NA,NA,NA,NA
"967","2021-03-01 11:54:31-03","UFPE","UFP","23853","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Schlindwein, C",NA,NA,NA,"Schlindwein, C","796","1996","10","28","Brasil","Rio Grande do Sul","Três Forquilhas",NA,"-50.0643997192383","-29.5368995666504",NA,NA,NA,NA,"UFP023853",NA,NA,NA,NA,NA,NA,"Lamiales","22285","auto",NA,NA,NA,NA,NA
"968","2015-08-20 11:24:17-03","CPQBA","CPMA","1971","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Rhot",NA,NA,NA,NA,"Pedro",NA,"2005","12","01","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Localização: Bloco 2 Canteiro 5 Posição 4º; Herbário 1366",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC 165.174 - CPQBA",NA
"969","2020-09-12 05:00:02-03","US","US","2796120","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. M. Barroso, E. F. Guimarães & P. Fontella","172760","1975","12","29","Brazil","Rio de Janeiro",NA,"Município do Rio de Janeiro, Jardim Botânico.",NA,NA,NA,NA,NA,NA,"US02877564","US02877564_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"970","2020-09-12 05:00:02-03","US","US","2459155","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Rosengurtt","B-7212","1958","2","7","Uruguay","Artigas",NA,"Ao Cuaró, ruta 30.",NA,NA,NA,NA,NA,NA,"US02877757","US02877757_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"971","2020-09-12 05:00:02-03","US","US","2641371","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","15673","1970","1","15","Argentina","Misiones",NA,"Prov. Misiones, Dep. San Ignacio. Jardín de América (Ruta 12).",NA,NA,NA,NA,NA,NA,"US02877722","US02877722_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"972","2020-09-12 05:00:02-03","US","US","2120313","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. M. R. Huidobro","4277*",NA,NA,NA,"Argentina","Corrientes",NA,"Dep. Santo Tome, Santo Tome Fonea [interpreted].",NA,NA,NA,NA,NA,NA,"US02877698",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"973","2020-09-12 05:00:02-03","US","US","2222128","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. E. Burkart","15198","1945","2","9","Argentina","Misiones",NA,"Gob. de Misiones, Loreto.",NA,NA,NA,NA,NA,NA,"US02877711",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"974","2020-09-12 05:00:02-03","US","US","2120560","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"G. J. Schwarz","4555",NA,NA,NA,"Argentina","Misiones",NA,"Dep. San Ignacio. La Plantadora.",NA,NA,NA,NA,NA,NA,"US02877676","US02877676_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"975","2020-09-12 05:00:02-03","US","US","2978034","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Kummrow","1970","1982","9","2","Brazil","Paraná",NA,"Johanisdor (mun. Lapa).",NA,NA,NA,NA,NA,NA,"US02877619","US02877619_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"976","2020-09-12 05:00:02-03","US","US","3381836","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. M. Zardini & M. Pietrobón da Silva","43172","1995","7","25","Paraguay","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55.","-58.33","-24.83",NA,NA,NA,NA,"US02877762",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"977","2020-09-12 05:00:02-03","US","US","1043638","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"F. M. Rodriguez","263","1910","4","2","Argentina","Misiones",NA,"Gobernación de Misiones. Bonpland.",NA,NA,NA,NA,NA,NA,"US02877744","US02877744_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"978","2020-09-12 05:00:02-03","US","US","3580801","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"C. Farney & et al.","3905","1999","3","23","Brazil","Rio de Janeiro",NA,"(RJ), Saquarema. Jaconé, Restinga arbustiva próxima ao Sambaqui de Jaconé.",NA,NA,NA,NA,NA,NA,"US02877547","US02877547_01",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"979","2020-09-12 05:00:02-03","US","US","2120541","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Schwarz","1639",NA,NA,NA,"Argentina","Misiones",NA,"Misiones, Dep. San Ignacio. Abraje E.M.A.",NA,NA,NA,NA,NA,NA,"US02877670",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"980","2020-09-12 05:00:02-03","US","US","2550650","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Reitz & Klein, --","6183","1958","1","14","Brazil","Santa Catarina",NA,"Corupá, Jaraguá do Sul.",NA,NA,NA,NA,"50",NA,"US02877591","US02877591_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"981","2020-09-12 05:00:02-03","US","US","2120257","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Bertoni","2308",NA,NA,NA,"Argentina","Misiones",NA,"Dep. Candelaria, Bella Vista.",NA,NA,NA,NA,NA,NA,"US02877691",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"982","2020-09-12 05:00:02-03","US","US","3172866","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"D. R. Brunner","1534","1985","11","19","Paraguay","Amambay",NA,"Depto. Amambay: Parque Nacional Cerro Cora. Bosque ribereno humedo de 30 m de altura al lado el Rip Aquidaban, poco perturbado. Cerca del fortin militar.","-56.07","-22.63",NA,NA,"270",NA,"US02877792",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"983","2020-09-12 05:00:02-03","US","US","2120520","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Reales","94","1946","12","17","Argentina","Formosa",NA,"Gob. Formosa, Dep. Pirané. Guayacán.",NA,NA,NA,NA,NA,NA,"US02877680","US02877680_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"984","2020-09-12 05:00:02-03","US","US","3080987","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"J. Brinker & et al.","2570","1987","3","29","Brazil","Rio Grande do Sul",NA,"RS - Dois Irmãos - Morro Reuter.",NA,NA,NA,NA,NA,NA,"US02877624","US02877624_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"985","2020-09-12 05:00:02-03","US","US","2905044","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & A. Saenz","3249","1978","10","24","Argentina","Misiones",NA,"San Pedro. Araucaria and mixed forest south of Tobuna.",NA,NA,NA,NA,NA,NA,"US02877725",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"986","2020-09-12 05:00:02-03","US","US","2641342","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"B. Benítez","40","1971","3","7","Argentina","Corrientes",NA,"Prov. Corrientes, Dep. Dan Cosme. Paso de la Patria.",NA,NA,NA,NA,NA,NA,"US02877734",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"987","2020-09-12 05:00:02-03","US","US","2120261","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"-- Bertoni","2784","1946","5","2","Argentina","Misiones",NA,"Gob. Misiones, Dep. San Javier. Acaraguá (alto Uruguay.",NA,NA,NA,NA,NA,NA,"US02877693",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"988","2020-09-12 05:00:02-03","US","US","2045458","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"B. Rambo S. J.","49477","1951","1","1","Brazil","Rio Grande do Sul",NA,"Brasilia, RGS, Mato Leitão p. Venancio Aires.",NA,NA,NA,NA,NA,NA,"US02877559","US02877559_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"989","2020-09-12 05:00:02-03","US","US","2827957","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"M. McDiarmid","78-24","1978","1","8","Paraguay","Itapua",NA,"El. Tisol, 19.5 km by road NNE of Encapnacion, Dept. Itapua.",NA,NA,NA,NA,"230",NA,"US02877780",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"990","2020-09-12 05:00:02-03","US","US","1619953","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"E. L. Ekman","923","1908","1",NA,"Argentina","Misiones",NA,"Posadas, Bonpland, in silva primaeva.",NA,NA,NA,NA,NA,NA,"US02877696","US02877696_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"991","2020-09-12 05:00:02-03","US","US","2732589","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Kummrow","474","1974","3","28","Brazil","Paraná",NA,"Rib. do Viado (mun. Siqueira Campos).",NA,NA,NA,NA,NA,NA,"US02877637","US02877637_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"992","2020-09-12 05:00:02-03","US","US","2120323","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. M. R. Huidobro","4966",NA,NA,NA,"Argentina","Misiones",NA,"Provincia Misiones, Dep. Apostoles. San Jose.",NA,NA,NA,NA,NA,NA,"US02877649","US02877649_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"993","2020-09-12 05:00:02-03","US","US","2732565","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Krapovickas, C. L. Cristóbal, S. Tressens, A. Schinini & C. Quarin","25047","1974","4","12","Argentina","Corrientes",NA,"Prov. Corrientes, Dep. Santo Tomé. Garruchos, costa de río Uruguay.",NA,NA,NA,NA,NA,NA,"US02877738",NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"994","2020-09-12 05:00:02-03","US","US","2703687","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"A. Krapovickas, C. L. Cristóbal & C. Quarin","22921","1973","1","24","Brazil","Rio Grande do Sul",NA,"IPEAS, Horto Botanico, Pelotas.",NA,NA,NA,NA,NA,NA,"US02877618","US02877618_01",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
