"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"169","2020-10-14 10:06:36-03","FURB","FURB","9301","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Sobral, M","2008","06","25","Gasper, A.L. de; Brogni, E.","2008","01","10","Brasil","Santa Catarina","Porto União","Bom Princípio.","-50.9380555","-26.3711111","-50.9380555","-26.3711111","Florística IFFSC 974. Habitat: Floresta Ombrófila Mista; Estágio Médio a Avançado (explorado); sub-bosque Habito: herbácea;","FURB37358","1211","1011","1011","FURB37358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:06:36-03","FURB","FURB","9356","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Sevegnani, L","2008","03","14","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","11","27","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","Florística IFFSC 939. Habitat: Floresta Ombrófila Mista; Estágio Primário Habito: herbácea; flor roxa","FURB37367","1067","866","866","FURB37367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:06:36-03","FURB","FURB","9996","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Sobral, M","2008","06","25","Gasper, A.L. de","2008","02","25","Brasil","Santa Catarina","Taió","Laranjeira.","-50.3122222","-27.0919444","-50.3122222","-27.0919444","Florística IFFSC 565. Habitat: Floresta Ombrófila Mista; Estágio Primário avançado Habito: herbácea; Fruto verde;","FURB37359","1513","1055","1055","FURB37359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:06:36-03","FURB","FURB","47704","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Engels, ME","2013","10","19","Engels, M.E.; Ferneda Rocha, L.C.; Cardozo, A.P. & Buturi, C.","2013","10","19","Brasil","Paraná","Morretes","próximo do rio Henrique.","-48.834400177002","-25.476900100708",NA,NA,NA,"FURB47704","1808",NA,NA,"FURB47704",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-08 08:56:27-03","FURB","FURB","6061","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Ribas, OS","2005","03","30","Vieira, F.C.S.","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"FURB37365","552","900","900","FURB37365",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:06:36-03","FURB","FURB","45313","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Pastório, FF","2014","10",NA,"Pastório, F.F.","2014","09","27","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas.","-49.3786010742188","-26.2502994537354",NA,NA,"DNA - 13 Habitat: Floresta Ombrófila Densa; Estágio Médio a avançado; beira de riacho Habito: arbustiva; flor roxa","FURB37360","3",NA,NA,"FURB37360",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:55:07-03","UCS","HUCS","1003","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Smith, S.F.","1985","07",NA,"Sehnem, A.","1967","10","08","Brasil","Santa Catarina","Morro do Antão","Ilha de SC.",NA,NA,NA,NA,"Arbustum in silva, coleção ASSL - 9504",NA,"s.n.",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:55:07-03","UCS","HUCS","46595","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Lichtenfelz, F.A.","2017","04","04","Lichtenfelz, F.A.","2016","10","19","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis","-49.091667","-26.920833","-49.091667","-26.920833","arbusto, flor roxa - Doação FURB 54182; Floresta Ombrófila Densa Submontana",NA,"3",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-16 17:55:07-03","UCS","HUCS","2726","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Plowman, T.","1985",NA,NA,"Hatschbach, G.","1983","10","12","Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto 50cm - flor lilás.",NA,"46844",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"178","2021-03-16 17:55:07-03","UCS","HUCS","37209","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Stehmann, J.R.","2009",NA,NA,"Silva, J.M.","2007","09","14","Brasil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,"Arbusto 80cm, flor lilás. Herbário MBM; Floresta Estacional Semidecidua",NA,"5988",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"179","2019-03-16 17:26:36-03","UNEMAT","HERBAM","22954","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Ferneda Rocha, L","2015",NA,NA,"Silva, T.R.C.","2015","03","04","Brasil","Mato Grosso","Colíder","Resgate de FLORA da UHE Colíder. Lote B de supress","-55.4508018493652","-10.8177995681763","-8785523","-661914",NA,"HERBAM022954","2903Equipe 08 -","285","285",NA,NA,NA,NA,NA,NA,"78569","auto",NA,NA,NA,NA,NA,NA
"180","2014-10-14 15:57:05-03","BS","M","M-0172104","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"M0172104",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"NOTATYPE",NA,NA
"181","2014-10-14 15:57:05-03","BS","M","M-0172105","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"M0172105",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"NOTATYPE",NA,NA
"182","2021-02-12 18:12:34-03","UFES","VIES","27576","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Chimalli, T.","2007","08","15","Chimalli, T.","2007","08","15","Brasil","Espírito Santo","Divino de São Lourenço","Caparaó.","-41.6857986450195","-20.6200008392334",NA,NA,NA,"VIES027576","s.n.",NA,NA,"VIES027576",NA,NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:41:11-03","UTFPR","HCF","27326","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","R.R. Völtz","2018","07","26","R.R. Völtz","2018","07","19","Brasil","PR","Morretes","Parque Estadual Pico Marumbi","-48.913889","-25.447778","48°54'50 W","25°26'52 S","arvoreta 2 m alt. Flores com sépalas verdes e pétalas arroxeadas com centro alvo. Interior de floresta de encosta.",NA,"1644","1090","1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-16 08:41:11-03","UTFPR","HCF","25096","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","M.G. Caxambu","2018","03","26","I.D.C. Cruz","2017","09","22","Brasil","PR","Curitiba","Jardim Botânico Municipal","-49.2375","-25.441389","49°14'15 W","25°26'29 S",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:41:11-03","UTFPR","HCF","22544","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","L.F.P. Lima","2018","01","16","A. Stival-Santos","2009","10","28","Brasil","SC","Guabiruba","Aymore","-49.049444","-27.09","49°02'58 W","27°05'24 S","arbusto; flor roxa. Estágio avançado em interior do fragmento. IFFSC 579.",NA,"1054","256","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:41:11-03","UTFPR","HCF","14989","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","L.F.P. Lima","2018","01","15","E.L. Siqueira","2014","09","18","Brasil","PR","Ortigueira","Rio Apucarana Grande, perto da ponte","-50.981194","-23.893833","50°58'52,3 W","23°53'37,8 S","arbusto ca. 0,40 m, ciófilo. Flores roxas.",NA,"1217","661","661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-08-16 08:41:11-03","UTFPR","HCF","21805","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","P.C. Ferreira","2015","10","08","P.C. Ferreira","2015","10","02","Brasil","PR","Piraquara","Morro do Canal, base do morro","-48.990278","-25.514167","48°59'25 W","25°30'51 S","arbusto, 2 m, flores lilases. Floresta Ombrófila Montana.",NA,"29","1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-08-16 08:41:11-03","UTFPR","HCF","18274","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","E. Barboza","2013","11","21","J.M. Silva","2013","10","15","Brasil","PR","Paranaguá","Colônia Quintilha","-48.629167","-25.648333","48°37'45 W","25°38'54 S","arbusto 2 m. Flor lilás. Floresta Ombrófila Densa (floresta atlântica).",NA,"8417","336","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-16 08:41:11-03","UTFPR","HCF","6292","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","J. Cordeiro & E. Barboza","2008",NA,NA,"M.G. Caxambu","2007","11","03","Brasil","PR","Ponta Grossa","Buraco do Padre","-49.969667","-25.173667","49°58'10,8 W","25°10'25,2 S","arbusto ciófilo, rupícola, dentro do Buraco do Padre, na zona de respingos da cachoeira. Flores roxas.",NA,"1819","885","885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-16 08:41:11-03","UTFPR","HCF","22289","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","M.G. Caxambu","2017","02","23","S. Dreveck","2009","12","15","Brasil","SC","Joinville","Serra Dona Francisca - SC-301","-49.047778","-26.1925","49°02'52 W","26°11'33 S","arbusto. Floresta Ombrófila Densa. Estágio avançado, interior do fragmento. IFFSC 1048.",NA,"1565","27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-16 08:41:11-03","UTFPR","HCF","15716","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","J.R. Stehmann","2009",NA,NA,"J. Cordeiro","1999","11","19","Brasil","PR","Campina Grande do Sul","Samambaia","-49.0553016662598","-25.3055992126465",NA,NA,"arbusto, 1,70 m, flor vinosa. Mata Atlântica.",NA,"1655",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"192","2019-08-16 08:41:11-03","UTFPR","HCF","24224","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","M.C. Dias","1993",NA,NA,"N.A. Coracin","1986","10","03","Brasil","PR","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,"herbácea; flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"193","2019-08-16 08:41:11-03","UTFPR","HCF","19377","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","M. Selusniaki",NA,NA,NA,"V. Ariati",NA,NA,NA,"Brasil","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"Coletada em VIII/2011.",NA,"631",NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"194","2020-06-29 09:32:36-03","UFRRJ","RBR","42359","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2016","12","03","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha 360°. Parque Nacional da Serra dos Órgãos","-42.988889","-22.454722","42º59'20''W","22º27'17''S",NA,"RBR00042359","359","1290","1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-21 19:38:56-03","UFC","EAC","30655","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G.","2000",NA,NA,"Silva, J.M.; et al.","2000","02","25","Brasil","Paraná","Guaratuba","Serra de Araçatuba., Campo de altitude.","-48.5746994018555","-25.8827991485596",NA,NA,"Subarbusto de 50 cm, flor lilás.","EAC0030655","3257",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"196","2019-12-26 15:11:33-03","UFSM","SMDB","19333","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Barbosa, E","2013","11","21","Silva, JM; Bonaldi, RA; Roher, DA","2013","10","15","Brasil","Paraná","Paranaguá","Colônia Quintilha","-48.629167","-25.648333","-48.629167","-25.648333","Arbusto 2m. Flor lilás. Floresta Ombrófila Densa (floresta atlântica)","SMDB019333","8417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-25 12:12:44-03","UFSM","SMDB","1397","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Brade, A.C.; Duarte, A P","1949","10","07","Brasil","São Paulo","Bananal","Serra da Bocaína","-44.3199996948242","-22.6800003051758",NA,NA,NA,"SMDB001397","20119",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:45:21-03","MBM","MBM","267603","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","15","Sandra, R.","2001","10","25","Brazil","Paraná","Mallet",NA,"-50.8210983276367","-25.877799987793",NA,NA,"Altura aprox.. 1,50m. Arbusto, folhas paripenadas. Flor lilás, branca","MBM267603","1",NA,NA,"MBM267603",NA,NA,"Southern America",NA,NA,"25088","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:45:21-03","MBM","MBM","118805","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Sub-arbusto de até 0,5 m de flores roxas, sub bosque de floresta alterada","MBM118805","742",NA,NA,"MBM118805",NA,NA,"Southern America",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:45:21-03","MBM","MBM","104822","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman, T.",NA,NA,NA,"Berry, P.E.; Plowman, T.; Plowman, T.","1985","01","28","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM104822","4498",NA,NA,"MBM104822",NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:45:21-03","MBM","MBM","242403","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","1999","11","19","Cordeiro, J.; Cruz, J.M.; Ferreira, L.A.; Cruz, J.M.; Ferreira, L.A.","1999","11","19","Brazil","Paraná","Campina Grande do Sul","Samambaia","-49.0553016662598","-25.3055992126465",NA,NA,"Arbusto, 1,70m, flor vinosa. Mata Atlântica","MBM242403","1655",NA,NA,"MBM242403",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:45:21-03","MBM","MBM","14944","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","1969","10","31","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM014944","22771",NA,NA,"MBM014944",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:45:21-03","MBM","MBM","205667","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Cordeiro, J.; Ribas, O.S.; Ribas, O.S.","1996","11","30","Brazil","Paraná","Campina Grande do Sul","Serra Ibiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,"Arbusto com 1,50m, flor lilás. Matinha nebular","MBM205667","1387","1500","1500","MBM205667",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:45:21-03","MBM","MBM","217772","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Silva, J.M.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,"Subarbusto, 70cm, flor lilás. Matinha nebular.","MBM217772","2046","1850","1850","MBM217772",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:45:21-03","MBM","MBM","306062","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Tomé, M.V.F.","1996","09","25","Brazil","Paraná","Cornélio Procópio","Bosque Cornélio","-50.6467018127441","-23.1811008453369",NA,NA,"Arbusto, flor lilás","MBM306062","1053",NA,NA,"MBM306062",NA,NA,"Southern America",NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:45:21-03","MBM","MBM","287201","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Marino Neto, F.","2001","10","25","Brazil","Paraná","Curitiba","Horto Municipal do Guabirotuba.","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto, até 1,50m, flor lilás-escura. Cultivado.","MBM287201","22",NA,NA,"MBM287201",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:45:21-03","MBM","MBM","301115","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Scheer, M.B.","2004","07",NA,"Scheer, M.B.; Mocochinski, A.Y.; Gatti, G.; Proença, R.T.; Mocochinski, A.Y.; Gatti, G.; Proença, R.T.","2003","10","05","Brazil","Paraná","Guaratuba","Serra da Pedra Branca dp Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"Arbórea ereta, 1,5 m.; Floresta Ombrófila Densa Montana","MBM301115","601",NA,NA,"MBM301115",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:45:21-03","MBM","MBM","336738","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","15","Silva, J.M.; Poliquesi, C.B.; Costa, E.F.; Carneiro, J.; Poliquesi, C.B.; Costa, E.F.; Carneiro, J.","2007","09","14","Brazil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,"Arbusto, 80 cm, flor lilás. Floresta Estacional Semidecídua","MBM336738","5988",NA,NA,"MBM336738",NA,NA,"Southern America",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:45:21-03","MBM","MBM","250229","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","Parque Estadual, Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM250229","1268",NA,NA,"MBM250229",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:45:21-03","MBM","MBM","395674","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Engels, M.E.","2013","10","19","Engels, M.E.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.","2013","10","19","Brazil","Paraná","Morretes","Parque Nacional Saint-Hilaire/Lange, próximo do rio Henrique","-48.834400177002","-25.476900100708",NA,NA,"Arbusto, ca. 2m. Folhas verdes. Flores roxas.; Floresta Ombrófila Densa.","MBM395674","1808",NA,NA,"MBM395674",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:45:21-03","MBM","MBM","267596","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","15","Labiak, P.","2001","10","13","Brazil","Paraná","Piraquara","Mananciais da Serra, Vale do Rio Caiguava.","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto ca. 1,5m altura. Flores violáceas. Floresta Ombrófila Densa Montana","MBM267596","1938","1100","1100","MBM267596",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:45:21-03","MBM","MBM","342702","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Feliciano, E.A.","2007","11","15","Krieger, P.","1969","10",NA,"Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"Arbusto cultivado, fl. roxas","MBM342702","139",NA,NA,"MBM342702",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:45:21-03","MBM","MBM","245163","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"Arbusto, 1,80m, flor lilás. Campo limpo, mata da base de afloramento","MBM245163","607",NA,NA,"MBM245163",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:45:21-03","MBM","MBM","245165","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, J.R.","2009","07","17","Ziller, S.R.","1999","10","20","Brazil","Paraná","Ponta Grossa","Nascente do Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,"Sub-arbusto 0,5m. Flores roxas com branco. Floresta Ombrófila Mista Montana","MBM245165","1966",NA,NA,"MBM245165",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:45:21-03","MBM","MBM","71447","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman, T.",NA,NA,NA,"Kummrow, R.","1981","10","24","Brazil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM071447","1575",NA,NA,"MBM071447",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:45:21-03","MBM","MBM","67649","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","1980","11","04","Brazil","Paraná","Quatro Barras","Quatro Barras, arredores","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM067649","43273",NA,NA,"MBM067649",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
