"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"96","2020-10-14 09:59:20-03","FURB","FURB","10009","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Colares, R.","2019","01","09","Verdi, M.; Dreveck, S. & Godoy, M.B.","101","2007","11","26","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió.","-49.8583333","-26.4594444","-49.8583333","-26.4594444","932","932","Florística IFFSC 946.","FURB18289","FURB18289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 09:59:20-03","FURB","FURB","10630","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Gasper, AL de","2009",NA,NA,"Grippa, C.R.; Bachmann, V.","627","2007","10","12","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.2547222","-27.1202778","-49.2547222","-27.1202778","350","350","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII. Habitat: Floresta Ombrófila Densa; Habito: arbórea; flor branca","FURB18414","FURB18414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 09:59:20-03","FURB","FURB","12792","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Gasper, AL de","2009","07","01","Verdi, M.; Hasckel, R.P. & Klemz, G.","2371","2009","06","17","Brasil","Santa Catarina","Anitápolis","Rio do Meio.","-49.1875","-27.9408333","-49.1875000","-27.9408333","602","602","Florística IFFSC 221(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB18413","FURB18413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 09:59:20-03","FURB","FURB","12986","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Dreveck, S","2009","07","02","Dreveck, S.; Carneiro, F.E.","1011","2009","07","02","Brasil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema.","-49.7694445","-26.6408333","-49.7694445","-26.6408333","696","696","Florística IFFSC 854(Arbórea) Habitat: Floresta Ombrófila Mista; entorno do fragmento, em estrada de Pinus Habito: árvore; flor botão branco","FURB18412","FURB18412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 09:59:20-03","FURB","FURB","15615","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","04","12","Stival-Santos, A.; Legal, E. & Silveira, S.","1134","2009","10","31","Brasil","Santa Catarina","Botuverá","Salto Águas Negras.","-49.0491666","-27.1797223","-49.0491666","-27.1797223","219","219","Florística IFFSC 520 (Arbórea). Muito comum a subunidade norte. Habitat: Floresta Ombrófila Densa Submontana; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor amarela","FURB18411","FURB18411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 09:59:20-03","FURB","FURB","15784","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Korte, A","2009","10","21","Korte, A.; Kniess, A.","645","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; flor branca","FURB18410","FURB18410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 09:59:20-03","FURB","FURB","18000","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Sobral, M","2010","01","25","Korte, A.; Kniess, A.","987","2009","11","12","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","647","647","Florística IFFSC 517 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB18409","FURB18409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 09:59:20-03","FURB","FURB","19027","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Korte, A","2009","11","10","Korte, A.; Kniess, A.","910","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","Fito IFFSC 518 /N/18 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore; flor branca","FURB18408","FURB18408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 09:59:20-03","FURB","FURB","19080","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Korte, A","2009","11","05","Korte, A.; Kniess, A.","791","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","Florística IFFSC 384 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB18407","FURB18407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-08 08:50:01-03","FURB","FURB","19093","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Pererira, RC","2018","08","13","Korte, A.; Kruger, A.","135","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","761","761","Fito IFFSC 383 /L/42","FURB18375","FURB18375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 09:59:20-03","FURB","FURB","27890","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Gasper, AL de","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","4775","2010","07","06","Brasil","Santa Catarina","Anitápolis","Rio da Prata.","-49.14","-27.81","-49.1400000","-27.8100000","720","720","Florística IFFSC 251 (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Médio; interior do fragmento Habito: arbórea;","FURB18405","FURB18405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 09:59:20-03","FURB","FURB","27934","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Gasper, AL de","2010","08","25","Stival-Santos, A.; Silveira, S.","3279","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Florística IFFSC 388 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor botão floral","FURB18404","FURB18404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 09:59:20-03","FURB","FURB","28346","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Verdi, M","2010","06","30","Verdi, M.; Burkhardt, B. & Klemz, G.","5117","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.9938889","-48.9600000","-27.9938889","339","339","Florística IFFSC 197","FURB18403","FURB18403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 09:59:20-03","FURB","FURB","30466","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","10","14","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5089","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa.","-49.2291667","-27.7211111","-49.2291667","-27.7211111","803","803","Fito IFFSC 281 /S/69 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB18402","FURB18402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 09:59:20-03","FURB","FURB","30531","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Korte, A","2010","10","14","Korte, A.; Kniess, A.","4259","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Florística IFFSC 856 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca e lilás","FURB18401","FURB18401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 09:59:20-03","FURB","FURB","30896","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Pererira, RC","2018","08","13","Korte, A.; Kniess, A.","4326","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","Florística IFFSC 624 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB18272","FURB18272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 09:59:20-03","FURB","FURB","3164","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","04","12","Geremias, O.",NA,"2001","02","09","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"Projeto FNMA. Fitossociologia. Habitat: Floresta Ombrófila Densa; Habito: arbórea;","FURB18422","FURB18422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 09:59:20-03","FURB","FURB","3197","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","04","12","Sobral, M.",NA,"2001","02","09","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"Fitossociologia. Área 1 T3 PD n. 860 F7. Habitat: Floresta Ombrófila Densa; Habito: arvoreta;","FURB18421","FURB18421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-08 08:50:01-03","FURB","FURB","3229","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Sobral, M.",NA,"2000","11","24","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"860, F7.","FURB18420","FURB18420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 09:59:20-03","FURB","FURB","32449","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Verdi, M","2010","08","18","Verdi, M.; Martins, E.M. & Veiga, O.N.","5418","2010","08","18","Brasil","Santa Catarina","Itaiópolis","Moema.","-49.7694445","-26.5494444","-49.7694445","-26.5494444","796","796",NA,"FURB18400","FURB18400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 09:59:20-03","FURB","FURB","32878","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Hattori, EKO; Fernandes, AC","2012","03","05","Stival-Santos, A.; Silveira, S.","77","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Fito IFFSC 388 /S/38 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor botão","FURB18399","FURB18399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-08 08:50:01-03","FURB","FURB","32923","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Gasper, AL de","2011","01","10","Bianconcin, J.",NA,"2010","11","05","Brasil","Santa Catarina","Campo Alegre",NA,"-49.1416666","-26.1022222","-49.1416666","-26.1022222","880","880",NA,"FURB18398","FURB18398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 09:59:20-03","FURB","FURB","36267","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Hattori, EKO; Fernandes, AC","2012","03","05","Gasper, A.L. de; Oliveira-Filho, A.T.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.","2773","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Trilha dos Romeiros, próximo a Mata do Barão.","-45.3283334","-22.58","-45.3283334","-22.5800000","1598","1598",NA,"FURB18397","FURB18397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 09:59:20-03","FURB","FURB","36440","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2011",NA,NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","3405","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).","-49.4091667","-28.7091667","-49.4091667","-28.7091667","50","50","Fito IFFSC 41 /O/40 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arborescente;","FURB18396","FURB18396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 09:59:20-03","FURB","FURB","42358","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Uhlmann, A","2013","10","08","Uhlmann, A.; et al.","419","2011","09","01","Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia.","-42.5869444","-22.3536111","-42.5869444","-22.3536111","2200","2200",NA,"FURB18394","FURB18394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-08 08:50:01-03","FURB","FURB","45629","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2015","02","05","Oliveira, A.A. de","1049","2015","02","05","Brasil","Santa Catarina","Leoberto Leal","Rio do Meio.","-49.3166667","-27.5375","-49.3166667","-27.5375000","847","847","Fito IFFSC 345 /L/77","FURB18393","FURB18393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 09:59:20-03","FURB","FURB","46657","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Seubert, RC","2014","10","08","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","52","2014","10","08","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2136111","-27.1205556","-49.2136111","-27.1205556","683","683","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB18392","FURB18392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 09:59:20-03","FURB","FURB","46850","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Brotto, ML","2014","11","19","Silva, J.M.; Ribas, O.S.","8607","2014","08","21","Brasil","Paraná","Piraquara","Mananciais da Serra, próximo à Aldeia Araça-i.","-48.9977777","-25.4941666","-48.9977777","-25.4941666","965","965",NA,"FURB18391","FURB18391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 09:59:20-03","FURB","FURB","48766","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2015","10","28","Oliveira, A.A. de","2688","2015","10","28","Brasil","Santa Catarina","Jaraguá do Sul","Fazenda Veludo.","-49.2283334","-26.2780556","-49.2283334","-26.2780556","1005","1005",NA,"FURB48766","FURB48766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 09:59:20-03","FURB","FURB","51495","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Funez, L.A.","2016","10","03","Funez, L.A.; Kemmelmeier, K., Marascalchi, N.M., Bittencourt, F.","5548","2016","09","24","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.405","-26.8805556","-49.4050000","-26.8805556","823","823","Flores rosadas Habitat: Floresta Habito: Árvore","FURB51495","FURB51495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 09:59:20-03","FURB","FURB","51708","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Maçaneiro, J.P.","2016","11","22","Maçaneiro, J.P.","94","2016","11","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe. Pastagem abandonada em estágio inicial de regeneração. Parque Nacional da Serra do Itajaí","-49.1952777","-27.1122222","-49.1952777","-27.1122222","680","680",NA,"FURB51708","FURB51708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 09:59:20-03","FURB","FURB","52513","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Farias, D.M.","2017","02","01","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","698","2016","09","14","Brasil","Santa Catarina","Bom Retiro","Laranjeiras.","-49.4997222","-27.72","-49.4997222","-27.7200000","866","866","botões florais verdes","FURB52513","FURB52513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 09:59:20-03","FURB","FURB","54373","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Farias, D.M.","2017","08","04","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","693","2017","07","12","Brasil","Santa Catarina","Rio Negrinho",NA,"-49.5905555","-26.4597222","-49.5905555","-26.4597222","865","865","botão floral Habitat: borda da U.A. Habito: árvore","FURB54373","FURB54373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-08 08:50:01-03","FURB","FURB","54425","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2017","08","04","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","755","2017","08","04","Brasil","Santa Catarina","Santa Terezinha",NA,"-49.9497222","-26.64","-49.9497222","-26.6400000","626","626",NA,"FURB54425","FURB54425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-08 08:50:01-03","FURB","FURB","60182","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2018","07","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3190","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000",NA,NA,NA,"FURB60182","FURB60182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 09:59:20-03","FURB","FURB","61313","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2018","08","16","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3303","2018","08","16","Brasil","Santa Catarina","São Bonifácio",NA,"-48.8719445","-27.8983333","-48.8719445","-27.8983333","885","885",NA,"FURB61313","FURB61313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-09 14:46:33-03","FURB","FURB","61894","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Bringel, J.B.","2017","05","24","Oliveira, A.A. de","3533","2016","10","10","Brasil","Paraná","Guaratuba",NA,"-48.96","-25.92","-48.9600000","-25.9200000",NA,NA,"Capítulos lilases","FURB61894","FURB61894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 09:59:20-03","FURB","FURB","64688","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2019","08","16","Kassner-Filho, A.; Santos, D; Uller, H.F.;Schneiders, A.","5343","2019","08","16","Brasil","Santa Catarina","Mafra","Salto do Canivete.","-50.1330556","-26.1030556","-50.1330556","-26.1030556","835","835","Botão Habitat: Borda de framento Florestal;Estágio de regeneração avançado;Floresta Ombrófila Mista Habito: Arbórea","FURB64688","FURB64688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 09:59:20-03","FURB","FURB","64820","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kassner-Filho, A.","2019","08","29","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5406","2019","08","29","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","866","866","flor alvascente Habitat: Borda de fragmento florestal; floresta estacional decidual; estagio sucessional avançado Habito: arbórea","FURB64820","FURB64820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 09:59:20-03","FURB","FURB","7073","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Uhlmann, A","2007","12","06","Gasper, A.L. de; Brogni, E. & Santos, E.M.","941","2007","11","12","Brasil","Santa Catarina","Irineópolis","Comunidade Rio Vermelho.","-50.7658333","-26.3730556","-50.7658333","-26.3730556","820","820","Fito IFFSC 976/N/18 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB18418","FURB18418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-08 08:50:01-03","FURB","FURB","72","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","04","14","Domingos, A.",NA,"1991","09","07","Brasil","Santa Catarina","Indaial","Fazenda Faxinal.","-49.2091667","-27.1141667","-49.2091667","-27.1141667","800","800",NA,"FURB18425","FURB18425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 09:59:20-03","FURB","FURB","9064","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","10","14","Godoy, M.B.; Verdi, M. & Dreveck, S.","39","2007","11","26","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió.","-49.8583333","-26.4594444","-49.8583333","-26.4594444","932","932","IFFSC 946/L/08 e 946/S/05. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB18417","FURB18417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-08 08:50:01-03","FURB","FURB","9470","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","999","2007","11","20","Brasil","Santa Catarina","Major Vieira","Toldo de Cima.","-50.3997222","-26.5477777","-50.3997222","-26.5477777","867","867","IFFSC 894/L/17.","FURB18416","FURB18416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 09:59:20-03","FURB","FURB","1328","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Uhlmann, A","2007",NA,NA,"Souza, L.R.M.; Francisco, E.M.",NA,"1998","07","21","Brasil","Paraná","Piraí do Sul","Fazenda Paraí Mirim.","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"FURB18423","FURB18423",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA
"140","2019-12-16 12:39:32-03","FURB","FURB","4765","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Colares. R.","2019","01","09","Souza, N.L. de",NA,"2006","10","04","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,"FURB00890","FURB00890",NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA
"141","2019-11-08 08:50:01-03","FURB","FURB","5915","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Volet, D.P.","2016","08","18","Vieira, F.C.S.","1303","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,"900","900",NA,"FURB18376","FURB18376",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"142","2020-10-14 09:59:20-03","FURB","FURB","38849","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Colares, R.","2019","01","09","Bresolin, A.","358","1971","08","20","Brasil","Santa Catarina","Palhoça","Morro da Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","Habitat: capoeirão Habito: árvore; flor branca","FURB03952","FURB03952",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"143","2020-10-14 09:59:20-03","FURB","FURB","5768","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Oliveira, AA de","2010","04","12","Gasper, A.L. de; Sevegnani, L.","13","2006","04","23","Brasil","Santa Catarina","Vidal Ramos","Àrea de pasto próxima à rodovia.","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"FURB18419","FURB18419",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA
