"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"48","2019-08-20 10:17:51-03","UNICAMP","UEC","45452","S","Plantae","Magnoliopsida",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; DC, A","297","1986","01","25",NA,"Brazil","São Paulo","Rodovia Joaõ Melão, À margem da rodovia, que liga São Manuel à Avaré, no km 296","-48.733333","-22.9",NA,NA,NA,"Campo Cerrado. 1 m de altura, flor rosa-claro, com centro da colora vermelho vivo, anteras brancas",NA,NA,"Gürke","Esteves, GL","Botucatu",NA,NA,"-48.733333","-22.9","1997","05",NA,NA,NA,NA,NA
"49","2019-08-20 10:17:51-03","UNICAMP","UEC","26497","S","Plantae","Magnoliopsida",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G","43833","1981","04","12",NA,"Brazil","Goiás","Lageado, Rod. BR-040","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Arbusto 2 m; flor rosada. Untoso ao tacto. Clareira de Capão",NA,NA,"Gürke","Esteves, GL","Cristalina","85457","auto",NA,NA,"1997","02",NA,NA,NA,NA,NA
"50","2020-12-21 16:33:26-03","MBM","MBM","173876","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","52308",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Gleba Facão, rodovia para o Rio Jacobina","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"MBM173876","MBM173876","Gürke","Krapovickas, A.","Cáceres","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:33:26-03","MBM","MBM","262217","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Silvia","1336","1999","12","12","Southern America","Brazil","Mato Grosso do Sul","Dois Irmãos do Buriti","-55.2961006164551","-20.6797008514404",NA,NA,NA,NA,"MBM262217","MBM262217","Gürke","Krapovickas, A.","Dois Irmãos do Buriti","61650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:33:26-03","MBM","MBM","141149","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","55000",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Bem Querer","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,"MBM141149","MBM141149","Gürke","Krapovickas, A.","Cristália","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:33:26-03","MBM","MBM","227849","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68126",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Mendanha, Rio Jequitinhonha","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM227849","MBM227849","Gürke","Krapovickas, A.","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:33:26-03","MBM","MBM","141145","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","55240",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-367, entre km 70-72","-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"MBM141145","MBM141145","Gürke","Krapovickas, A.","Jequitaí","34090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:33:26-03","MBM","MBM","188784","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64132",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rodovia Pirapora - Corinto, km 5-10","-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,"MBM188784","MBM188784","Gürke","Krapovickas, A.","Pirapora","25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:33:26-03","MBM","MBM","132398","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","42843",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-365, 40km NE de Patos de Minas, Córrego Segredo",NA,NA,NA,NA,NA,NA,"MBM132398","MBM132398","Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:33:26-03","MBM","MBM","15061","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","23559",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Córrego Feio",NA,NA,NA,NA,NA,NA,"MBM015061","MBM015061","Gürke","Krapovickas, A.","Bataguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:33:26-03","MBM","MBM","223115","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","11157",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM223115",NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:33:26-03","MBM","MBM","402562","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Brotto, M.L.; Lubow, S.; Lubow, S.","2212","2016","02","18","Southern America","Brazil","Paraná","Alto Boqueirão","-49.236111","-25.545","900","900",NA,"Subarbusto com 50cm de altura; pétalas estriadas com base roxa.; Estepe (Campos de Curitiba).","MBM402562","MBM402562","Gürke","Barboza, E.","Curitiba",NA,NA,"-49.236111","-25.545","2016","03",NA,"30",NA,NA,NA
"60","2020-12-21 16:33:26-03","MBM","MBM","416312","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3117","2018","11","15","Southern America","Brazil","Minas Gerais","próximo ao lago da UHE Irapé","-42.798333","-16.974167","715","715",NA,"Arbusto com 1,5 m de altura; corola rósea.; Savana (Campo cerrado).","MBM416312",NA,"Gürke","Brotto, M.L.","Botumirim",NA,NA,"-42.798333","-16.974167","2019","01",NA,"30",NA,NA,NA
"61","2020-12-21 16:33:26-03","MBM","MBM","55835","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; Schinini, A.; Schinini, A.","32265",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM055835","MBM055835","Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:33:26-03","MBM","MBM","58287","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","33091",NA,NA,NA,"Southern America","Brazil","Minas Gerais","48km N de Prata, 1km S del Cruce Rod. BR-153 - Rod. BR-365",NA,NA,NA,NA,NA,NA,"MBM058287","MBM058287","Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:33:26-03","MBM","MBM","286071","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63801","1995","05","23","Southern America","Brazil","Mato Grosso","Fazenda Ochsenfeld","-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,"MBM286071","MBM286071","Gürke","Krapovickas, A.","Barra do Bugres","173387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:33:26-03","MBM","MBM","173049","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","62062",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BA-365, km 208","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"MBM173049","MBM173049","Gürke","Krapovickas, A.","Buritizeiro","88041","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:33:26-03","MBM","MBM","209088","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66432",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rodovia para Bocaiúva, próximo a Senador Mourão","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM209088","MBM209088","Gürke","Krapovickas, A.","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:33:26-03","MBM","MBM","58270","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","33037",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-153, 20km S de Frutal","-48.940601348877","-20.0247001647949",NA,NA,NA,NA,"MBM058270","MBM058270","Gürke",NA,"Frutal","46367","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:33:26-03","MBM","MBM","41440","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","7665",NA,NA,NA,"Southern America","Brazil","Paraná","Madre","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM041440","MBM041440","Gürke","Krapovickas, A.","Rio Branco do Sul","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:33:26-03","MBM","MBM","33154","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Kummrow, R.; Kummrow, R.","34957",NA,NA,NA,"Southern America","Brazil","Goiás","Rod. BR-060","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,"MBM033154","MBM033154","Gürke","Krapovickas, A.","Rio Verde","96378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:33:26-03","MBM","MBM","33137","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","34729",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Serra da Petrovina","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"MBM033137","MBM033137","Gürke","Krapovickas, A.","Rondonópolis","69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:33:26-03","MBM","MBM","132395","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","42128",NA,NA,NA,"Southern America","Brazil","Mato Grosso","4km da Rod. BR-364","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"MBM132395","MBM132395","Gürke",NA,"Santo Antônio do Leverger","183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:33:26-03","MBM","MBM","258475","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74146","2001","05","17","Southern America","Brazil","Minas Gerais","Ligação da Rod. BR-135 - Projeto Curimataí","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"MBM258475","MBM258475","Gürke","Krapovickas, A.","Buenópolis","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:33:26-03","MBM","MBM","60593","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","41509",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Cristália, arredores","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,"MBM060593","MBM060593","Gürke","Krapovickas, A.","Cristália","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:33:26-03","MBM","MBM","137989","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54255",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rio Santa Clara","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,"MBM137989","MBM137989","Gürke","Krapovickas, A.","Cristália","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:33:26-03","MBM","MBM","57671","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","41310",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"MBM057671","MBM057671","Gürke","Krapovickas, A.","Grão Mogol","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:33:26-03","MBM","MBM","132401","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Krapovickas, A.; et al.; et al.","42812",NA,NA,NA,"Southern America","Brazil","Minas Gerais","43km E de Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"MBM132401","MBM132401","Gürke",NA,"Ituiutaba","50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:33:26-03","MBM","MBM","41449","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","10080",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguatirica, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM041449","MBM041449","Gürke","Krapovickas, A.","Campina Grande do Sul","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:33:26-03","MBM","MBM","41441","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","1194",NA,NA,NA,"Southern America","Brazil","Paraná","São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM041441","MBM041441","Gürke","Wiggins, Ira L","Curitiba","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:33:26-03","MBM","MBM","119571","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Britez, R.M.; et al.; et al.","1342",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM119571","MBM119571","Gürke","Britez, R.M.","São Mateus do Sul","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:33:26-03","MBM","MBM","392050","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Schwirkowski, P.","238","2014","01","25","Southern America","Brazil","Santa Catarina","Horto Florestal do Samae, trilha do parque","-49.3786010742188","-26.2502994537354",NA,NA,NA,"Erva de 1m.; Floresta Ombrófila Mista.","MBM392050","MBM392050","Gürke","Barboza, E.","São Bento do Sul","23090","auto",NA,NA,"2014","08",NA,"20",NA,NA,NA
"80","2015-09-04 19:30:42-03","MNHN","RECOLNAT_MNHN_P","P06607928","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Glaziou",NA,"1882","6","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607928' target='other'> <mi>dwc_moreinfo</mi></a>","P06607928","P06607928_01","Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13545",NA,NA
"81","2015-09-04 19:30:42-03","MNHN","RECOLNAT_MNHN_P","P06607925","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Glaziou, A.",NA,"1882","6","21",NA,"Brasil","Minas Gerais","Arassuahy.","-42.0703010559082","-16.8497009277344",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607925' target='other'> <mi>dwc_moreinfo</mi></a>","P06607925","P06607925_01","Gürke",NA,"Araçuaí","46442","auto",NA,NA,NA,NA,NA,NA,"13545",NA,NA
"82","2020-10-01 14:23:19-03","JBB","HEPH","1197","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Heringer, EP","9107","1963","03","05","Southern America","Brasil","Distrito Federal","Granja da República","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-01 14:23:19-03","JBB","HEPH","18445","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G; Pott, A","63801","1995","05","23","Southern America","Brasil","Mato Grosso","Fazenda Ochsenfeld","-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,NA,NA,"Gürke","Krapovickas, A","Barra do Bugres","173387","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"84","2020-10-01 14:23:19-03","JBB","HEPH","17917","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G; Hatschbach, M","72146","2001","05","17","Southern America","Brasil","Minas Gerais","BR 135 sentido Curimataí km 2/7","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,"Gürke","Krapovickas, A","Buenópolis","42854","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:37:51-03","UFMG","BHCB","34191","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:37:51-03","UFMG","BHCB","43897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:37:51-03","UFMG","BHCB","76452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G","63801","1995","05","23","Southern America","Brasil","Mato Grosso",NA,"-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Barra do Bugres","173387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:37:51-03","UFMG","BHCB","67701","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Sampaio, A","7146",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:37:51-03","UFMG","BHCB","2661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Ferrari, JM","s.n.","1977","11",NA,"Southern America","Brasil","Minas Gerais","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"terrestre;herbáceo;nº767",NA,NA,"Gürke",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:37:51-03","UFMG","BHCB","38924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:19:30-03","UFPR","UPCB","10147","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","23559","1970","02","15",NA,"Brasil","Mato Grosso","Córrego Feio",NA,NA,NA,NA,NA,"Arbusto, 1,5m, flor rosada. Clareiras, mata pluvial..",NA,NA,"Gürke","Krapovickas, A.","Bataguaçu",NA,NA,NA,NA,"1975","01",NA,"01",NA,NA,NA
"92","2021-02-11 17:19:30-03","UFPR","UPCB","19594","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","55240","1991","02","17",NA,"Brasil","Minas Gerais","BR 367, entre km 70-72",NA,NA,NA,NA,NA,"Arbusto delgado, 1m, flor rosada. Cerrado degradado..",NA,NA,"Gürke","Krapovickas, A.","Jequité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:19:30-03","UFPR","UPCB","19595","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","55000","1991","02","10",NA,"Brasil","Minas Gerais","Bem Querer","-42.8622016906738","-16.8003005981445",NA,NA,NA,"Ereta, 1m, flor rosada. Carrascal..",NA,NA,"Gürke","Krapovickas, A.","Cristália","30029","auto",NA,NA,"1991","01",NA,"01",NA,NA,NA
"94","2020-05-25 15:13:54-03","FSU","FSU","000082342","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","William R. Anderson","9102",NA,NA,NA,NA,"Brazil",NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2010-05-07 08:58:00-03","MO","MOBOT","100271773","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Otto Kuntze","Kuntze s.n.","1892","7",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2018-05-31 07:54:00-03","MO","MOBOT","100932983","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Michael H. Nee|T. Martínez U.|G. Aramayo C.","Nee 60696","2014","2","25","South America","Bolivia","Santa Cruz","19 km al SW de Puerto Suárez, Cerro Mutún, declives moderados del lado occidental, a lo largo de uno de los caminos a las canteras, 2.2 km (línea recta) al E de las oficinas y entrada de la empresa.","-57.9197223","-19.2122222","330.00000000",NA,NA,NA,NA,NA,"Gürke","O. Blanchard & M. Nee","Germán Busch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2018-08-27 11:25:00-03","MO","MOBOT","101065423","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Michael H. Nee","Nee 60806","2014","2","27","South America","Bolivia","Santa Cruz","19 km al SW de Puerto Suárez, pendiente gradual del lado W de Cerro Mutún, 2.9 km ENE (línea recta) de las oficinas y entrada de la empresa minera, cerca de una parcela ecológica de Daniel Villarroel S.","-57.9136111","-19.2072222","475.00000000",NA,NA,NA,NA,NA,"Gürke","M. Nee (MO)","Germán Busch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1131478","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Bonifacio Mostacedo C.|J. Richard Abbott","Mostacedo C. 2861",NA,NA,NA,"South America","Bolivia","Santa Cruz","Camino Roboré-San José, 7 km NW de Roboré, camino a la serranía. Vegetación de cerrado. Lajas, suelos con piedras lateríticas.","-59.65527","-18.39555",NA,NA,NA,NA,NA,NA,"Gürke","P. Fryxell","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1150924","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","J. Richard Abbott|Bonifacio Mostacedo C.","Abbott 16095","1995","2","5","South America","Bolivia","Santa Cruz","Ca. 10 km NW of Roboré to San Pedro, then NE onto the serranía, from 0.5-5 km. Mosaic of cerrado, dry forest, and large rock outcrops.","-59.81666","-18.25","400.00000000","600.00000000",NA,NA,NA,NA,"Gürke","R. Fryxell (TEX)","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-11-15 05:15:00-02","MO","MOBOT","2070852","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32265","1977","5","6","South America","Bolivia","Santa Cruz","10 km E de San Ignacio. Orilla de selva.",NA,NA,NA,NA,NA,NA,NA,NA,"Gürke","P. A. Fryxell (TEX)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","3047394","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Gert G. Hatschbach","Hatschbach 41310","1978","4","22","South America","Brazil","Minas Gerais","Rio Itacambiruçu (mun. Grão Mogol) Solo arenoso entre a base dos morro e o rio.",NA,NA,NA,NA,NA,NA,NA,NA,"Gürke","P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-06-25 13:32:00-03","MO","MOBOT","3047540","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","William R. Anderson","Anderson 9017","1973","4","17","South America","Brazil","Minas Gerais","6 km by road S of Rio São Francisco on road from Montes Claros to Januária; sandy cerrado.",NA,NA,"520.00000000",NA,NA,NA,NA,NA,"Gürke","P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-08-23 05:35:00-03","MO","MOBOT","3047607","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 2333","1969","2","16","South America","Brazil","Minas Gerais","Cerrado thicket. Cerrado, interspaced with wet rocky campo, ca. 8km west of Grão Mogol.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,"Gürke","P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
