"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"47","2020-11-04 11:14:41-03","ESALQ","ESA","29498","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1053.0","1995","01","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029498","ESA029498","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"48","2020-11-04 11:14:41-03","ESALQ","ESA","29204","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","774.0","1996","04","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029204","ESA029204","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"49","2020-11-04 11:14:41-03","ESALQ","ESA","39432","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Árbocz, G.F. et al.","33158.0","1995","02","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA039432","ESA039432","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:14:41-03","ESALQ","ESA","28960","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","515.0","1995","10","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028960","ESA028960","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:14:41-03","ESALQ","ESA","7844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Duarte, A.R.",NA,NA,NA,"Moraes, P.L.R.","714.0","1992","09","10","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007844","ESA007844","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"52","2020-11-04 11:14:41-03","ESALQ","ESA","92225","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg",NA,NA,NA,NA,"Ivanauskas, N.M. et al.","4505.0","2001","08","17","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA092225","ESA092225","Magnoliophyta",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:14:41-03","ESALQ","ESA","36404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Barroso, G.M.",NA,NA,NA,"Furlan, A. et al.","1335.0","1990","11","12","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA036404","ESA036404","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:14:41-03","ESALQ","ESA","83242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G. ; Silva, J.M.","52779.0","1989","05","07","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"ESA083242","ESA083242","Magnoliophyta",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:14:41-03","ESALQ","ESA","108666","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,"Aguiar, O.T.","2005","12","04","Cielo Filho, R.","426.0","2005","03","15","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"ESA108666","ESA108666","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:14:41-03","ESALQ","ESA","29501","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1056.0","1996","09","23","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029501","ESA029501","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:14:41-03","ESALQ","ESA","29499","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1054.0","1995","11","14","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029499","ESA029499","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:14:41-03","ESALQ","ESA","21696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Aguiar, O.T.",NA,NA,NA,"Ivanauskas, N.M.","650.0","1995","12","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA021696","ESA021696","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:14:41-03","ESALQ","ESA","28959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","205.0","1995","06","20","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028959","ESA028959","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:14:41-03","ESALQ","ESA","21179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","189.0","1995","05","25","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA021179","ESA021179","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:14:41-03","ESALQ","ESA","21180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","210.0","1995","06","20","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA021180","ESA021180","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:14:41-03","ESALQ","ESA","19770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Kawasaki, M.L.",NA,NA,NA,"Tamashiro, J.Y. et al.","972.0","1995","05","08","Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,"ESA019770","ESA019770","Magnoliophyta",NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:14:41-03","ESALQ","ESA","25903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Kawasaki, M.L.",NA,NA,NA,"Moraes, P.L.R.","1217.0","1995","07","07","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA025903","ESA025903","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:14:41-03","ESALQ","ESA","7840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Duarte, A.R.",NA,NA,NA,"Moraes, P.L.R.","715.0","1992","09","10","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007840","ESA007840","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:14:41-03","ESALQ","ESA","104505","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","1029.0","2002","03","14","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104505","ESA104505","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:14:41-03","ESALQ","ESA","6936","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Berg","Barroso, G.M.",NA,NA,NA,"Moraes, P.L.R.","476.0","1991","07","30","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA006936","ESA006936","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:14:41-03","ESALQ","ESA","10925","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Kawasaki, M.L.",NA,NA,NA,"Rodrigues, R.R.",NA,"1993","05","25","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA010925","ESA010925","Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:14:41-03","ESALQ","ESA","82565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,NA,NA,NA,NA,"Mazine, F.F. et al.","805.0","2003","01","25","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA082565",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:14:41-03","ESALQ","ESA","109417","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,NA,NA,NA,NA,"Duarte, A.R.","527.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109417","ESA109417","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:14:41-03","ESALQ","ESA","52025","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O. Berg.",NA,NA,NA,NA,"Lima, R.A.F.","456.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","no sub-bosque","ESA052025","ESA052025","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:14:41-03","ESALQ","ESA","109760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29334.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109760","ESA109760","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:14:41-03","ESALQ","ESA","109759","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29333.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109759","ESA109759","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:14:41-03","ESALQ","ESA","75335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Mazine, F.F.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","173.0","2001","04","16","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7S; 46o49'05,7W. 30-100msm.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore, ca. 3m alt. Frutos imaturos verdes.","ESA075335","ESA075335","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"74","2019-08-27 13:31:22-03","IAP","PACA-AGP","67901","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O. Berg","M. Sobral","1985",NA,NA,"Hatschbach, G.","44474","1981","12","11","Brasil","PR","Antonina","Cab. Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"5m de altura e flor alva. Habitat: mata pluvial Hábito: arvoreta","PACA067901",NA,"Magnoliophyta","Myrtales",NA,NA,"38300","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:31:22-03","IAP","PACA-AGP","65879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O. Berg","C. D. Legrand","1958",NA,NA,"Reitz & Klein","4229","1957","05","26","Brasil","SC","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"550","550","6m de altura. HBR 15093. Habitat: mata Hábito: arvoreta","PACA065879",NA,"Magnoliophyta","Myrtales",NA,NA,"37150","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:31:22-03","IAP","PACA-AGP","108851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O. Berg",NA,NA,NA,NA,"A. Takahasi","49","1994","11","29","Brasil","SP","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HRCB Habitat: mata de encosta, Trilha do Corisco","PACA108851",NA,"Magnoliophyta","Myrtales",NA,NA,"34265","auto","Magnoliatae",NA,NA,NA,NA
"77","2020-12-20 21:18:38-03","UFV","VIC","15350","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","2066","1993","11","18","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"CAP +24+19cmH 6m,com frutos maduros de cor vinho,18/11/1993. Casca esfoltiava, tronco acanalado,casca interna bege rosa alburno bege.","VIC015350","VIC015350",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"78","2020-12-20 21:18:38-03","UFV","VIC","4044A","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Hatschbach","s.n.","1967",NA,NA,"Brasil","Paraná","Campo Grandedo Sul",NA,NA,NA,NA,NA,NA,NA,"Arvoreta flor alva mata","VIC04044A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:18:38-03","UFV","VIC","15556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Mata de furnas","VIC015556","VIC015556",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"80","2020-12-20 21:18:38-03","UFV","VIC","15547","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Mata Nova Ponte","VIC015547","VIC015547",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"81","2020-12-20 21:18:38-03","UFV","VIC","15545","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"MAta do corrêgo volta grande","VIC015545","VIC015545",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"82","2020-12-20 21:18:38-03","UFV","VIC","15349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1291",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"MAta do vasco","VIC015349","VIC015349",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"83","2020-12-20 21:18:38-03","UFV","VIC","15348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1293","1992","09","09","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Flores rosa, tronco acanalado, casca cinza-clara,esfoliativa,casca interna bege rosada, alburno bege,altura de 7m.","VIC015348","VIC015348",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"84","2020-12-20 21:18:38-03","UFV","VIC","15347","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"VIC015347","VIC015347",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"85","2020-12-20 21:18:38-03","UFV","VIC","15346","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1288","1992","09","09","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Com flores rosa clara, casca cinza claras esfoliativa, tronco ligeiramente acanalado, casca interna bege clara, alburno bege escuro","VIC015346","VIC015346",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"86","2020-12-20 21:18:38-03","UFV","VIC","15345","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1290","1992","09","10","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Flores rosa, casca cinza ferruginea,ritidoma espoliativo,troncoligeiramente acanalado com altura de 5m","VIC015345","VIC015345",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"87","2020-12-20 21:18:38-03","UFV","VIC","15344","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1983","1993","10","15","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"CAP 24+19 cm, H 6 m, casca cinza clara esverdeada ritidoma esfoliativo, tronco acanalado, casca interna bege rosada, alburno dege com restos florais","VIC015344","VIC015344",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"88","2020-12-20 21:18:38-03","UFV","VIC","15310","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","Bg",NA,NA,NA,NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"VIC015310","VIC015310",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"89","2021-04-07 11:46:33-03","UFMS","CGMS","68896","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","C.D. Legrand",NA,NA,NA,"G. Hatschbach","9259","1962","09","29","Brasil","Paraná","Paranaguá","Serra da Prata.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Flor alva. Coordenadas geográficas: -25.5200004577637 -48.5092010498047 Habitat: Mata pluvial da vertente atlântica da Serra da Prata. Habito: Árvore, 8,00 m de altura.","CGMS1101854",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"90","2021-03-01 16:36:23-03","UNICAMP","UEC","160896","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Cavalin, PO","2010","06",NA,"Cavalin, PO","8","2009","06","23","Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia","-45.067778","-23.341111","-45.067778","-23.341111","1046","1094","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039386","UEC039386","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:36:23-03","UNICAMP","UEC","166752","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Meireles, LD","2017","09",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","1744","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.067778","-23.325556","-45.067778","-23.325556","1068","1093","K1900 Árvore, ca. 8 m, sem flores ou frutos. Abundância: 8 ind ha-1.","UEC039840","UEC039840","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:36:23-03","UNICAMP","UEC","150858","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Peron, M",NA,NA,NA,"Lima, HC; et al.","4344","1991","11","21","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso, Serra Queimada, descida do bananal do meio, próx. cabana dos caçadores. Área FP03.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,"Indivíduo F0374. Árvore. tronco com casca lisa, levemente suberosa, coberta de musgos. Flore perfumadas com cálice verde e corola alva. Ocasional. descida do bananal do meio, prox. cabana dos caçadores. Altura 10m.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:21:13-03","UNICAMP","UEC","147720","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Sobral, M","2007","09",NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","248","2006","05","06","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E0348, altura 6m",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:36:23-03","UNICAMP","UEC","160925","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Cavalin, PO","2010","06",NA,"Cavalin, PO","37","2009","11","12","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.092778","-23.396667","-45.092778","-23.396667","348","395","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039356","UEC039356","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:36:23-03","UNICAMP","UEC","160959","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Cavalin, PO","2010","06",NA,"Cavalin, PO","71","2009","03","15","Brazil","São Paulo","Ubatuba","Sertão da Fazenda","-44.8325","-23.365556","-44.8325","-23.365556","64","89","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039321","UEC039321","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:36:23-03","UNICAMP","UEC","175075","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg",NA,NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1303","1997","05","29","Brazil","São Paulo","Ubatuba","Bairro Picinguaba.","-44.816944","-23.3025","-44.816944","-23.3025","600","600","Árvore 623 com 6.5m de altura, com frutos imaturos.; Mata Atlântica de Encosta, Morro do Corisco.","UEC029704","UEC029704","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:36:23-03","UNICAMP","UEC","175076","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg",NA,NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1303","1997","05","29","Brazil","São Paulo","Ubatuba","Bairro Picinguaba.","-44.816944","-23.3025","-44.816944","-23.3025","600","600","Árvore 623 com 6.5m de altura, com frutos imaturos.; Mata Atlântica de Encosta, Morro do Corisco.","UEC029731","UEC029731","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:36:23-03","UNICAMP","UEC","175077","S","Plantae","Myrtaceae","Eugenia","subavenia","Eugenia subavenia","O.Berg","Sanchez, M",NA,NA,NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1248","1996","12","06","Brazil","São Paulo","Ubatuba","Bairro Picinguaba.","-44.835","-23.336667","-44.835","-23.336667","120","120","Árvore 318fp com 7m de altura, com botões e flores abertas.; Mata Atlântica de Encosta, próximo à trilha do Corisco.","UEC029732","UEC029732","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
