"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","sex"
"50","2015-09-05 08:59:12-03","MNHN","RECOLNAT_MNHN_P","P05566375","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Riedel",NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566375' target='other'> <mi>dwc_moreinfo</mi></a>","P05566375","P05566375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-25 01:17:49-03","MNHN","RECOLNAT_MNHN_P","P00634644","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Gaudichaud, C.",NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634644' target='other'> <mi>dwc_moreinfo</mi></a>","P00634644","P00634644_01",NA,"1831",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","1139",NA,NA
"52","2015-09-24 19:03:04-03","MNHN","RECOLNAT_MNHN_P","P00634645","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Gaudichaud, C.",NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634645' target='other'> <mi>dwc_moreinfo</mi></a>","P00634645","P00634645_01",NA,"1831",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","1139",NA,NA
"53","2021-03-25 16:41:18-03","MNHN","RECOLNAT_MNHN_P","P00634646","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Croizat","Claussen, P.",NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634646' target='other'> <mi>dwc_moreinfo</mi></a>","P00634646","P00634646_01",NA,NA,NA,NA,NA,NA,"Minas-Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","79",NA,NA
"54","2015-09-05 08:59:12-03","MNHN","RECOLNAT_MNHN_P","P05566367","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Riedel",NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566367' target='other'> <mi>dwc_moreinfo</mi></a>","P05566367","P05566367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-05 08:59:12-03","MNHN","RECOLNAT_MNHN_P","P05566371","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Glaziou",NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566371' target='other'> <mi>dwc_moreinfo</mi></a>","P05566371","P05566371_01",NA,"1863","7","1","Rio de Janeiro",NA,"Floresta da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"782",NA,NA
"56","2015-09-05 08:59:12-03","MNHN","RECOLNAT_MNHN_P","P05566374","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Mosén",NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566374' target='other'> <mi>dwc_moreinfo</mi></a>","P05566374","P05566374_01",NA,"1875","1","1","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3463",NA,NA
"57","2015-09-05 08:59:12-03","MNHN","RECOLNAT_MNHN_P","P05566370","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Glaziou, A.",NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566370' target='other'> <mi>dwc_moreinfo</mi></a>","P05566370","P05566370_01",NA,"1863","7","1","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"782",NA,NA
"58","2009-10-30 09:34:00-02","MO","MOBOT","100217281","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","M.B.R. Caruzo","W. Wayt Thomas","South America","Brazil",NA,NA,NA,NA,"Thomas 6131","1988","2","24","Espírito Santo",NA,"Mun. Guarapari, 6 km N of Guarapari.","-40.4833333","-20.6166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2018-06-26 05:23:00-03","MO","MOBOT","100810348","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","P.E. Berry","Sérgio C. de Sant'Ana|J. Lima da Paixão|Paul E. Berry|et al.","South America","Brazil",NA,NA,NA,NA,"Sant'Ana 1122","2004","2","19","Bahia","Ilhéus","Rod. a 6.0 km de Olivença na estrada para Vila Brasil.","-39.035","-14.9775",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2013-08-23 04:12:00-03","MO","MOBOT","142249","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","M.B.R. Caruzo","Ariane L. Peixoto|et al.","South America","Brazil",NA,NA,NA,NA,"Peixoto 3444","1985","2","4","Espírito Santo",NA,"Santa Tereza, Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades. Alt. 700 a 750 m.","-40.6","-19.91666",NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-21","3",NA
"61","2009-10-26 08:28:00-02","MO","MOBOT","2935513","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","R. Riina","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","South America","Brazil",NA,NA,NA,NA,"Anderson 35673","1972","2","9","Minas Gerais",NA,"Serra do Espinhaco. South-eastern drainage of Pico de Itambe, about 5 km directly west and north of Santo Antônio de Itambé; hillsides with second growth forest and bracken-covered campo, sloping down to river with blocky sandstone and sandy soil.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2020-08-31 09:02:22-03","INPA","INPA","140058","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Dalcin, EC; Farney, C de S.","Farney, C de S.","Southern America","Brasil",NA,NA,"INPA0140058","INPA0140058 INPA0140058_e","387","1983","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","45076",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","M.B.R. Caruzo/25-01-2013","E.J. Lucas; F.F. Mazine, L. Kollmann, N.A. Brummitt, O.R.Campos, T.B. Flores, L.V.S. Jennings & D. Sampaio",NA,"Brasil",NA,"Flores alvas. Floresta ombrófila densa, perturbada","MBML045076",NA,"752","2006","11","27","Espírito Santo","Santa Teresa","Santo Antônio, Sítio do Boza","-40.59","-19.910278",NA,NA,"780","780",NA,NA,NA,NA,NA,"40W35'24","19S54'37",NA,NA,NA,NA
"64","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","8277",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","I. Cordeiro/X-2010","L. Kollmann; E. Bausen & W. Pizziolo",NA,"Brasil",NA,"Chapada. Mata baixa. Arbusto 1,50m. Flores brancas.","MBML008277","MBML008277","1254","1998","12","08","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA
"65","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","9660",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","I. Cordeiro/X-2010","L. Kollmann; E. Bausen",NA,"Brasil",NA,"Arbusto 3m. Flores brancas. Frutos marrons.","MBML009660","MBML009660","1559","1999","01","14","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA
"66","2020-06-15 15:30:26-03","UNESP-RC","HRCB","36647","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Lima, L.R.","Carrasco, P.G.",NA,"Brasil",NA,"Arbóreo <ll>dwc_commonname:</ll> Erva-carrapateira",NA,NA,"71","1999","10","31","São Paulo","Ilha Comprida","Trilha do Juruvaíva","-47.5400009155273","-24.7399997711182","49747","auto",NA,NA,"2002","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-25 10:11:54-03","CVRD","CVRD","5461","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","R.F. Santos","Folli, D.A.","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Mamona amarela","CVRD005461","CVRD005461","2772","1996","09","23","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,"2015","01","26","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","1574027","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"G. H. von Langsdorff","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248809","US01248809_01","s.n.",NA,NA,NA,NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2433947","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"E. Pereira, -- Liene, -- Sucre & -- Duarte","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248807","US01248807_01","4323 / 6867","1958","9","23","Rio de Janeiro",NA,"D.F. Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","3516656","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"S. Ginzbarg & M. Emmerich","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248808","US01248808_01","654-3","1987","11","21","Rio de Janeiro",NA,"Parque Nacional da Tijuca, Vista Chinesa, na beira da estrada.","-43.25","-22.97",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","40407","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Wilkes Explor. Exped.","South America - Neotropics","Brazil",NA,NA,"US00898989","US00898989_01","s.n.","1838",NA,NA,"Rio de Janeiro",NA,"Brazil, Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2433952","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"E. Pereira, -- Liene, -- Sucre & -- Duarte","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248806","US01248806_01","4343 / 6865","1958","9","23","Rio de Janeiro",NA,"D.F. Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"73","2019-11-13 11:20:02-03","USP","SPF","205406","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Caruzo, MBR","Pereira, E",NA,"Brasil",NA,NA,"SPF00205406","SPF00205406","4323","1958","09","23","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"2010","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:20:02-03","USP","SPF","230275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Cordeiro, I","Sant'Ana, SC",NA,"Brasil",NA,NA,"SPF00230275",NA,"1122","2004","02","19","Bahia","Ilhéus",NA,"-39.035","-14.9775",NA,NA,"70","70","2018","01",NA,NA,NA,"-39.035","-14.9775",NA,NA,NA,NA
"75","2021-03-15 18:27:04-03","USP","SPF","63725","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Anônimo","Thomas, WW",NA,"Brasil",NA,"6 km N of Guaparapi. Open restinga and adjacent restinga forest.; Shrubs, 2 m, leaves shiny dark green atove, paler bene4ath, fruit pale yellowish-green.","SPF00063725","SPF00063725","6131","1988","02","24","Espírito Santo","Guarapari",NA,"-40.483333","-20.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.483333","-20.616667",NA,NA,NA,NA
"76","2021-03-15 18:27:04-03","USP","SPF","43572","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Berry, PE","Mattos-Silva, LA",NA,"Brasil",NA,"Estrada que liga a Estação Hidromineral de Olivença ao Povoado de Vila Brasil. 5 km ao sudoeste de Olivença. Região de mata higrófila sul baiana. Capoeirão em solo arenoso.; Arvorezinha, 5 m alt. Flores creme e frutos imaturos verdes","SPF00043572","SPF00043572","1460","1982","02","08","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","61245","auto",NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 18:27:04-03","USP","SPF","166656","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Caruzo, MBR","Sandrini, MP",NA,"Brasil",NA,"Árvore de 3 m alt. Folhas alternas com grande quantidade de látex avermelhado e tricomas estrelados sobre as nervuras. Flores dispostas em fascículos.","SPF00166656","SPF00166656","s.n.","2004","11","12","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcela Permanente, localizada no Núcleo Perequê.","-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-24 09:17:27-03","UEFS","HUEFS","34467","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","I.Cordeiro","França, F.",NA,"Brasil",NA,"Restinga. Solo arenoso, beira de brejo.","HUEFS0034467","HUEFS0034467 HUEFS0034467_e1","2584","1998","06","28","São Paulo","Itanhaém","Balneário Tupi. nível do mar.","-46.857778","-24.201389",NA,NA,NA,NA,"2003","03",NA,"Rosanae",NA,"46W51'28''","24S12'5''",NA,NA,NA,NA
"79","2019-09-04 19:11:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,NA,"C. Gaudichaud","South America","Brazil",NA,NA,NA,NA,"1139","1835",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"80","2019-07-09 13:23:04-03","F","FMNH-SEEDPLANTS","V0056197F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,NA,"C. Gaudichaud","South America","Brazil",NA,NA,"V0056197F","V0056197F_01","1139","1835",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"81","2019-07-09 13:22:45-03","F","FMNH-SEEDPLANTS","V0192935F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,NA,"E. F. Guimarães & D. Sucre","South America","Brazil",NA,NA,"V0192935F","V0192935F_01","83","1966","11","7",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"82","2019-07-09 13:24:22-03","F","FMNH-SEEDPLANTS","V0192936F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"RRC ID Flag","R. Marquete","South America","Brazil",NA,NA,"V0192936F","V0192936F_01 V0192936F_02","693",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"693",NA,NA
"83","2019-07-09 13:27:24-03","F","FMNH-SEEDPLANTS","V0192937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,NA,"D. R. Matheus","South America","Brazil",NA,NA,"V0192937F","V0192937F_01","293, 433","1991","9","26",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"84","2019-07-09 13:22:46-03","F","FMNH-SEEDPLANTS","V0192938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,NA,"S. Ginzbarg & M. Emmerich","South America","Brazil",NA,NA,"V0192938F","V0192938F_01","654-1","1987","11","21",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-23 12:06:11-03","CEPLAC","CEPEC","102423","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"R. Riina","S. C. de Sant'Ana",NA,"Brasil",NA,NA,NA,NA,"1122","2004","02","19","Bahia","ILHÉUS","Rod. A 6km de Olivença na estrada para Vila Brasil.","-39.035","-14.9775",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006","39W2'6","14S58'39",NA,NA,NA,NA
"86","2020-07-23 12:06:11-03","CEPLAC","CEPEC","64198","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"P. E. Berry","J. G. Jardim",NA,"Brasil",NA,NA,NA,NA,"632","1995","03","30","Bahia","ILHÉUS","Ca. 6Km ao W de Olivença, na estrada Olivença/Vila Brasil.","-39.033333","-14.75",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004","39W2'","14S45'",NA,NA,NA,NA
"87","2020-07-23 12:06:11-03","CEPLAC","CEPEC","17120","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"G. L. Webster","S. A. Mori",NA,"Brasil",NA,NA,NA,NA,"11970","1979","06","12","Bahia","MUCUGÊ","45-50Km a leste trecho Ubaitaba/Marau, BR-030.","-39.016667","-14.183333",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987","39W1'","14S11'",NA,NA,NA,NA
"88","2020-07-23 12:06:11-03","CEPLAC","CEPEC","28993","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"G. L. Webster","L. A. Mattos-Silva",NA,"Brasil",NA,NA,NA,NA,"1460","1982","02","08","Bahia","ILHÉUS","5Km SW estr. liga Hidrom. de Olivenca/Vila Brasil.","-39.0494003295898","-14.7889003753662","61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA,NA,NA
"89","2020-07-23 12:06:11-03","CEPLAC","CEPEC","8129","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"P. E. Berry","T. S. dos Santos",NA,"Brasil",NA,NA,NA,NA,"2206","1971","11","22","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998","47076","auto",NA,NA,NA,NA,NA,NA,"28/02/2004","0W0'0","0S0'0",NA,NA,NA,NA
"90","2020-07-23 12:06:11-03","CEPLAC","CEPEC","77440","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"S. Ginzbarg","E. F. Guimarães",NA,"Brasil",NA,NA,NA,NA,"83","1993","11","09","Rio de Janeiro","rio de janeiro","Estrada da Vista Cinesa.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,"30/11/1987",NA,NA,NA,NA,NA,NA
"91","2020-07-23 12:06:11-03","CEPLAC","CEPEC","72195","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"A. Souza","L. C. Giordano",NA,"Brasil",NA,NA,NA,NA,"1170","1991","09","26","Rio de Janeiro","rio de janeiro","Jardim Botanico e Horto Florestal, area das torres.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,"11/12/1991",NA,NA,NA,NA,NA,NA
"92","2020-07-23 12:06:11-03","CEPLAC","CEPEC","38341","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus",NA,"C. Farney","C. Farney",NA,"Brasil",NA,NA,NA,NA,"387","1983","11","20","Rio de Janeiro","rio de janeiro","Parque Nacional da Tijuca, estr. Dona Castorina.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,"20/12/1983","0W0'0","0S0'0",NA,NA,NA,NA
"93","2019-11-13 16:04:41-03","UNISANTA","HUSC","2155","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Cordeiro, I.","Martins, S.E.",NA,"Brasil",NA,"Arbusto escandente, 2m de altura, flores masculinas brancas e femininas castanhas, beira do caminho; Floresta de restinga alta umida",NA,NA,"565","1999","10","20","São Paulo","Bertioga","Riviera de São Lourenço","-46.138599395752","-23.8544006347656","37616","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-01 14:57:40-03","UnB","UB","189469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Riina, R","Lindeman, JC; Haas, JH","Southern America","Brasil",NA,"Shrub of 3 m, leaves and calyx with yellow green hairs, corolla whitish, bark with red, bitter sap.",NA,NA,"3202","1966","10","22","São Paulo",NA,"By road S. Paulo - Santos, lower slope.",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 14:57:40-03","UnB","UB","150672","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Caruzo, MBR","Lindeman, JC","Southern America","Brasil",NA,"Shrub of 3m, abundant, leaves and calyx with yellow green hairs, corolla whitish, bark with red, bitter sap.; Lower slope",NA,NA,"3202","1966","10","22","São Paulo","Santos","By road S. Paulo - Santos.","-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Widgren, JF","Southern America","Brazil",NA,NA,NA,"P11P2N0019","487",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Habitat prope Rio de Janeiro in monte Corcovado et alibi.","-43.2075","-22.9028","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Gaudichaud Beaupré, C","Southern America","Brazil",NA,NA,NA,"P11P2N0019","1139",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Habitat prope Rio de Janeiro in monte Corcovado et alibi.","-43.2075","-22.9028","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Luschnath, B","Southern America","Brazil",NA,NA,NA,"P11P2N0019","s.n.",NA,NA,NA,NA,NA,"ibidem in campis ad S. Joâo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Claussen, P","Southern America","Brazil",NA,"There is another Claussen 79 that is Serjania dentata",NA,"P11P2N0019","79",NA,NA,NA,"Rio de Janeiro","Nova Friburgo","ad Novo Friburgo.","-42.53","-22.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.53","-22.28",NA,NA,NA,NA
"100","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Burchell, WJ","Southern America","Brazil",NA,NA,NA,"P11P2N0019","1113","1825","12","06","Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, On the Corcovado Mountain, on the summit and in the forest which clothes the highest part of the mountain","-43.216667","-22.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.95",NA,NA,NA,NA
