"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"404","2019-06-12 09:07:06-03","UFSM","HDCF","4275","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Alberti, L. F.","Alberti, L. F.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,"Cerrito",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-06-12 09:07:06-03","UFSM","HDCF","6005","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Scipioni, M. C.","Scipioni, M. C.; Giacomolli, L. Z.","2007","08","24","Brasil","Rio Grande do Sul","Nova Pádua","-51.3067016601562","-29.028600692749",NA,NA,NA,NA,NA,NA,NA,NA,"Madeira coletada",NA,NA,"América",NA,"2007","08","24","11772","auto",NA,NA,NA,NA,NA,NA
"406","2019-06-12 09:07:06-03","UFSM","HDCF","2572","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Longhi, S. J.","Longhi, S. J.","1986","11","11","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"751","Morro Cechella",NA,NA,NA,NA,NA,"América",NA,"1986","11","11","37819","auto",NA,NA,NA,NA,NA,NA
"407","2019-06-12 09:07:06-03","UFSM","HDCF","166","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.","1981","02","10","Brasil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,NA,NA,NA,NA,"Material estéril",NA,NA,"América",NA,"1985","04","29","23222","auto",NA,NA,NA,NA,NA,NA
"408","2019-06-12 09:07:06-03","UFSM","HDCF","1855","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","11","15","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,"Pedras Altas",NA,NA,"Cultivado no antigo viveiro da granja do Dr. Assis Brasil",NA,NA,"América",NA,"1985","11","15","70026","auto",NA,NA,NA,NA,NA,NA
"409","2019-06-12 09:07:06-03","UFSM","HDCF","2509","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Longhi, S. J.","Longhi, S. J.","1986","10","25","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"688","Morro Cechella",NA,NA,"Madeira coletada",NA,NA,"América",NA,"1986","10","25","37819","auto",NA,NA,NA,NA,NA,NA
"410","2019-06-12 09:07:06-03","UFSM","HDCF","2148","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.","1986","01","13","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"196","Cerro do Diogo",NA,NA,NA,NA,NA,"América",NA,"1986","01","13","47489","auto",NA,NA,NA,NA,NA,NA
"411","2019-06-12 09:07:06-03","UFSM","HDCF","4564","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Longhi, S. J.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,"1991","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-06-12 09:07:06-03","UFSM","HDCF","4554","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Figueira, M.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,"2015","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-06-12 09:07:06-03","UFSM","HDCF","4589","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Figueira, M.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,"2015","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"414","2018-09-12 14:48:21-03","UNIOESTE","UNOP","5904","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Temponi, L.G.; Minuzzo","Minuzzo, D.","2009","11","17","Brasil","Paraná","Santa Tereza do Oeste","-53.620083","-25.056711","-53.620083","-25.056711",NA,NA,"1","Rua Rui Barbosa, S/N, adiante uma quadra do Colégio Estadual Santa Tereza do Oeste.",NA,NA,"Arbórea com cerca de 4 m alt., tronco pardo acinzentado, folhas verdes escuras, membranáceas, aristadas, presença de frutos verdes imaturos, com resquício de flores na base do fruto.",NA,NA,NA,NA,"2009","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-10-22 10:03:07-02","UNIOESTE","UNOP","5893","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Cordeiro, J.; Barbosa, E.","Silva, V.L.; Almeida, K.C.; Amancio, A.M.; Almeida, K.C.; Amancio, A.M.","2008","08","27","Brasil","Paraná","Querência do Norte","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"124","Caiua Ilha Gande;RPPN fazenda da mata.",NA,NA,"Árvore, 25 m, botões de coloração verde-creme. Floresta Estacional Semidecídual.",NA,NA,NA,NA,"2009",NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA
"416","2018-09-12 14:48:21-03","UNIOESTE","UNOP","685","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Aguiar, O.T.","Cielo-Filho, R.; Oliveira, J.N.; Oliveira, J.N.","2013","12","02","Brasil","Paraná","Matelândia","-53.893611","-25.369444","-53.893611","-25.369444",NA,NA,"1233","Mata da Antiga Fazenda Leão","530","530","Árvore, 8 m, fruto maduro roxo, casca variegada.",NA,NA,NA,NA,"2013","12","12",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-08-31 09:08:08-03","INPA","INPA","159680","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Landrum, LR","Rossato, M","1988","11","08","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,"INPA0159680","INPA0159680 INPA0159680_e","4860","Horto Florestal",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"1988","12",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"418","2020-08-31 09:08:08-03","INPA","INPA","240902","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, MEG","Medri, C","1998","10","10","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"INPA0240902","INPA0240902 INPA0240902_e","719","Salto das Orquídeas",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"2000",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"419","2020-08-31 09:08:08-03","INPA","INPA","124088","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mazine, FF","Schulz, AG","1942","09","17","Argentina",NA,NA,NA,NA,NA,NA,"INPA0124088","INPA0124088 INPA0124088_e INPA0124088_e1","3508","Chaco, Col. Benítez",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"2003","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-04 11:05:54-03","UFRB","HURB","12048","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","M.C. Scipioni","Santos, V. dos","2013","02","05","Brasil","Santa Catarina","Rodovia Municipal Ulysses Gaboardi",NA,NA,NA,NA,"HURB000012048",NA,"33","Chacara São José; Estrada geral para São Cristovão do Sul",NA,NA,"fruto na carpoteca. <ll>dwc_commonname:</ll> Guabijú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-25 16:06:21-03","FUVATES","HVAT","5805","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","C. M. Zerwes","C. M. Zerwes","2014","12","28","Brasil","Rio Grande do Sul","Imigrante","-51.753333","-29.328333","51º45'12''W","29º19'42''S","HVAT00005805",NA,"s.n.","Localidade: Fassini.",NA,NA,"Árvore, frutos roxos.; Ao lado de potreiro, isolada.",NA,NA,NA,NA,"2014","12","28",NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-01-26 14:12:44-03","CPACT","ECT","7483","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","R.Echer","R.Echer","2019","11","04","Brasil","Rio Grande do Sul","Canguçu","-52.665278","-31.388889","52º39'55''W","31º23'20''S","ECT0007483",NA,"116","Bairro Santa Izabel.","402","402",NA,"Embryophyta",NA,NA,NA,"2019","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-01-26 14:12:44-03","CPACT","ECT","7401","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","R.Echer","R.Echer; D.R.Vahl","2019","01","15","Brasil","Rio Grande do Sul","Canguçu","-52.613611","-31.420278","52º36'49''W","31º25'13''S","ECT0007401",NA,"23","Chácara dos Moreiras.","292","292",NA,"Embryophyta",NA,NA,NA,"2019","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-01-26 14:12:44-03","CPACT","ECT","8288","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","D.R.Vahl","M.Piriz; C.B.Lima","2016","05","25","Brasil","Rio Grande do Sul","Canguçu","-52.678889","-31.396389","52º40'44''W","31º23'47''S","ECT0008288",NA,"2794","Propriedade da Carmem. Localidade de Armada. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade, sede do município.","394","394",NA,"Embryophyta",NA,NA,NA,"2020","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-01 11:49:38-03","UFPE","UFP","709","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Banno, GH","Hatschbach, G","1960","10","11","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"UFP000709",NA,"7402",NA,NA,NA,"Arvoreta de flor alva, da mata.",NA,NA,NA,NA,"1993","03","15","53832","auto",NA,NA,NA,NA,NA,NA
"426","2021-03-01 11:49:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Sobral, M","Rizzon, E","2010","11","22","Brasil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"63",NA,NA,NA,"COORD.: 28º58'07,9 S - 51º03'55,1.; Cultivada.",NA,NA,NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:49:38-03","UFPE","UFP","65219","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Sobral, M","Rizzon, E","2010","11","22","Brasil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,"UFP065219",NA,"63",NA,NA,NA,"COORD.: 28º58'07,9 S - 51º03'55,1.; Cultivada.",NA,NA,NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"428","2015-08-20 11:24:14-03","CPQBA","CPMA","2289","S","Plantae","Mirtaceae","Myrcianthes","pungens","Myrcianthes pungens","Berg.",NA,"Compra / Ilio",NA,NA,NA,"Brasil","São Paulo","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,NA,NA,"mapa número 124","Magnoliophyta","Mirtales","Sul Americano",NA,NA,NA,NA,"20999","auto","Equisetopsida",NA,NA,"CPQBA",NA,NA
"429","2020-09-12 05:00:02-03","US","US","3566766","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pungens","Eugenia pungens",NA,NA,"W. Hoehne","1946","10","5","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01898521","US01898521_01 US01898521_02","2280","Alto da Lapa",NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA,NA
"430","2020-09-12 05:00:02-03","US","US","USw5550","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pungens","Eugenia pungens",NA,NA,"Collector unknown",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"431","2020-09-12 05:00:02-03","US","US","1858466","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1944","2","16","Uruguay","Florida",NA,NA,NA,NA,NA,"US03057006",NA,"PE-5377","San Pedro del Timote, Cerro Colorado.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"432","2020-09-12 05:00:02-03","US","US","3239178","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"F. Grifo, R. O. Vanni, L. R. Landrum, S. Landrum & A. Radovancich","1987","12","12","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03056992",NA,"546","Dpto. General Paz: 7 km east of General Paz on Ruta 5.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"433","2020-09-12 05:00:02-03","US","US","3320646","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Butzke","1993","12","29","Brazil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"US01899250","US01899250_01 US01899250_02",NA,"Mata do IBDF.","780",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"46790","auto","Dicotyledonae",NA,"1",NA,NA,NA
"434","2020-09-12 05:00:02-03","US","US","2169297","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"T. M. Petersen",NA,NA,NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,"US03056988",NA,"2872","Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"435","2020-09-12 05:00:02-03","US","US","41093","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"E. Palmer","1853",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03057011","US03057011_01","s.n.","The River La Plata and adjacent countries.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"436","2020-09-12 05:00:02-03","US","US","3676610","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"E. M. Zardini & M. Vera","1994","9","15","Paraguay","Concepcion",NA,"-57.3497","-22.6725",NA,NA,"US03064519",NA,"40897","Parque Nacional San Luis de la Sierra. Gallery forest along affluent of Tagatiyá-Guazú, on limestone.","240",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"437","2020-09-12 05:00:02-03","US","US","3422385","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Kegler","1999","11","30","Brazil","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"US01899246","US01899246_01 US01899246_02","404",NA,"800",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"93142","auto","Dicotyledonae",NA,"1",NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US","3422386","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"A. Kegler","1999","11","30","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01899249","US01899249_01 US01899249_02","401","Caxias do Sul, Marmeleiro","780",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA,NA
"439","2020-09-12 05:00:02-03","US","US","2573771","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"L. Smith & R. Reitz","1964","10","19","Brazil","Santa Catarina","Itapiranga","-53.78","-27.12",NA,NA,"US01899254","US01899254_01 US01899254_02","12734","25 m Santo Antonio.",NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US","1420993","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"S. Venturi","1920","10","17","Argentina","Tucuman",NA,NA,NA,NA,NA,"US03056999","US03056999_01","983","Departamento Tafi, Yerba Buena.","700",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"441","2020-09-12 05:00:02-03","US","US","1483676","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"P. Jörgensen","1929","10","2","Paraguay",NA,NA,NA,NA,NA,NA,"US03057009",NA,"3651","V. Rica.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"442","2020-09-12 05:00:02-03","US","US","1540978","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"P. Jörgensen","1930","9",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03057008",NA,"4510","In thickets Villarica.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"443","2020-09-12 05:00:02-03","US","US","1233806","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"-. Lorentz & -. Hieronymus","1873","9",NA,"Argentina",NA,NA,NA,NA,NA,NA,"US03057002",NA,"12","Oran.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"444","2020-09-12 05:00:02-03","US","US","2577547","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"L. Smith & R. M. Klein","1964","11","7","Brazil","Santa Catarina","Catanduvas","-51.75","-27.05",NA,NA,"US01899251","US01899251_01 US01899251_02","12995","East of Catanduvas","700","800",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"445","2020-09-12 05:00:02-03","US","US","3248580","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"J. C. Solomon","1983","5","5","Bolivia","Tarija",NA,NA,NA,NA,NA,"US03057013",NA,"10476","Dpto. Tarija. Prov. Arce, comunidad Guayavillas, 23.8 km S of Padcaya on road to Bermejo.","2100",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"446","2020-09-12 05:00:02-03","US","US","1570068","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,NA,"1904","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US01899258","US01899258_01 US01899258_02","731",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"447","2020-09-12 05:00:02-03","US","US","1590588","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"S. Venturi","1927","9","11","Argentina","Jujuy",NA,NA,NA,NA,NA,"US03056998",NA,"5186","Departamento Ledesma, Sierra de Calilegua.","700",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"448","2020-09-12 05:00:02-03","US","US","2268160","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"L. Smith & R. M. Klein","1957","3","17","Brazil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"US01899257","US01899257_01 US01899257_02","12252","Rio Pelotas by Estrada da Rodagem Federal","600","700",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"63451","auto","Dicotyledonae",NA,"1",NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","1934606","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"W. G. F. Herter","1933",NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,"US03057004",NA,"1811a","Dep. de Montevideo, Miguelete.","10","20",NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","3676609","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"E. M. Zardini & L. Guerrero","1994","1","4","Paraguay","Paraguari",NA,"-57.43","-25.93",NA,NA,"US03064520","US03064520_01","37741","Estero del Ypoá. Lago Ypoá. Taruma Fondo. Tall forest and Cerrado forest along Lago on basaltic rocks.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"451","2020-09-12 05:00:02-03","US","US","2982078","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"C. Ochoa & A. Salas","1984","2","28","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"US03057014",NA,"15549","Las Cañas, Prov. Valle Grande, Depto. Santa Cruz.","2500",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"452","2020-09-12 05:00:02-03","US","US","3239175","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"F. Grifo, R. O. Vanni, L. R. Landrum, S. Landrum & A. Radovancich","1987","12","12","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03056991","US03056991_01","547","Dpto. General Paz: 7 km east of General Paz on Ruta 5.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","1440768","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"S. Venturi","1927","9","11","Argentina","Jujuy",NA,NA,NA,NA,NA,"US03056997",NA,"5186","Departamento Ledesma, Sierra de Calilegua.","700",NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","3676608","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"E. M. Zardini & A. Ramirez","1994","10","14","Paraguay","Concepcion",NA,"-57.3647","-22.6917",NA,NA,"US03064521",NA,"41446","Estancia Garay-Cué.",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","2841377","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"R. M. Klein","1963","10","30","Brazil","Santa Catarina","Lacerdópolis","-51.5558013916016","-27.2600002288818",NA,NA,"US01899255","US01899255_01 US01899255_02","4274",NA,"600",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"10351","auto","Dicotyledonae",NA,"1",NA,NA,NA
"456","2020-09-12 05:00:02-03","US","US","2577552","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"L. Smith & R. Reitz","1964","10","21","Brazil","Santa Catarina","São Miguel d´Oeste","-53.52","-26.72",NA,NA,"US01899253","US01899253_01 US01899253_02","12810","Forest near São Miguel d´Oeste","600","700",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"457","2020-09-12 05:00:02-03","US","US","2577548","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"L. Smith & R. Reitz","1964","10","25","Brazil","Santa Catarina","Concórdia","-51.97","-27.23",NA,NA,"US01899252","US01899252_01 US01899252_02","12953",NA,"500","600",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"458","2020-09-12 05:00:02-03","US","US","2535327","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"R. M. Klein","1962","12","7","Brazil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"US01899256","US01899256_01 US01899256_02","3415","Rio do Bugre","800",NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"38516","auto","Dicotyledonae",NA,"1",NA,NA,NA
