"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"415","2021-03-15 16:37:00-03","NY","NYBG","00980645","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"E. P. Heringer","1980","03","27","Brazil","Goiás","Luziânia","Santo Antônio do Descoberto","-47.9503","-16.2528",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980645","NY00980645_01","17698",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"416","2021-03-15 16:37:00-03","NY","NYBG","00980591","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"G. G. Hatschbach","1972","01","16","Brazil","Minas Gerais","Brumadinho","Rod. F. Dias","-44.1994","-20.1433",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094503' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980591","NY00980591_01","28662",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"417","2021-03-15 16:37:00-03","NY","NYBG","00469644","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"G. G. Hatschbach","1977","05","17","Brazil","Paraná",NA,"S. Antonio do Sudoeste",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469644","NY00469644_01","39920",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"418","2021-03-15 16:37:00-03","NY","NYBG","00980536","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1966","05","06","Brazil","Distrito Federal","Brasília","Rio Torto, ca. 10 km N.E. of Brasília","-47.87","-15.72",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980536","NY00980536_01","15654","975","975",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"419","2021-03-15 16:37:00-03","NY","NYBG","00469639","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"S. Goetske","1987","05","28","Brazil","Paraná",NA,"Amapora. Solo do Arenito Caiuá",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469639","NY00469639_01","64",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"420","2021-03-15 16:37:00-03","NY","NYBG","00980617","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1966","02","20","Brazil","Distrito Federal","Brasília","Ca. 25 km S.W. of Brasília","-48.0816667","-15.94305",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980617","NY00980617_01","13048","1000","1000",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"421","2021-03-15 16:37:00-03","NY","NYBG","00469642","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"G. Davidse","1976","03","14","Brazil","Paraná","Cascavel","2 km E of Cascavel along highway BR 277 to Curitiba","-53.4553","-24.9558",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469642","NY00469642_01","11243","670","670",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"422","2021-03-15 16:37:00-03","NY","NYBG","00980571","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"P. Clausen",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980571","NY00980571_01","851",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"423","2021-03-15 16:37:00-03","NY","NYBG","00980550","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1971","01","20","Brazil","Minas Gerais",NA,"Serra do Espinhaço, summit and upper slopes, south side of Serra da Piedade, ca. 5 km N. of Caeté","-43.49265","-20.1263",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980550","NY00980550_01","28778","2000","2000",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-15 16:37:00-03","NY","NYBG","00980563","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1959","01","19","Brazil","Minas Gerais",NA,"2 km S. of Paraopeba on road to Sete Lagoas","-44.3991567","-19.2799458",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094413' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980563","NY00980563_01","2500",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-15 16:37:00-03","NY","NYBG","00980542","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"B. A. S. Pereira","1983","04","29","Brazil","Distrito Federal","Brasília","Rodovia DF-11, km 6 a 7","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980542","NY00980542_01","494",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-15 16:37:00-03","NY","NYBG","00469628","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"M. Weddell","1843",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469628","NY00469628_01","600",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-15 16:37:00-03","NY","NYBG","00980595","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"G. M. Araújo","1987","05","08","Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Uberlândia","-48.2769","-18.9186",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094560' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980595","NY00980595_01","241",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"428","2021-03-15 16:37:00-03","NY","NYBG","00980565","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1959","01","31","Brazil","Minas Gerais","Araxá","14 km W. of Araxá on road to Ibitimirim","-46.9406","-19.5933",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980565","NY00980565_01","2518",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"429","2021-03-15 16:37:00-03","NY","NYBG","00980612","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"E. P. Heringer","1979","04","20","Brazil","Distrito Federal","Brasília","Jardim Zoológico","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980612","NY00980612_01","17241",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"430","2021-03-15 16:37:00-03","NY","NYBG","00469640","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"J. C. Lindeman","1967","06","09","Brazil","Paraná","Guairá","Road Foz do Iguaçu - Guairá, near St. Helena Velha","-54.2556","-24.08",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469640","NY00469640_01","5669",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-15 16:37:00-03","NY","NYBG","00980537","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"E. P. Heringer","1979","04","17","Brazil","Distrito Federal","Brasília","No córrego Papuda","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980537","NY00980537_01","1165",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"432","2021-03-15 16:37:00-03","NY","NYBG","00980539","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"J. H. Kirkbride Jr.","1982","05","05","Brazil","Distrito Federal","Brasília","Entre cabeças de córrego Barriguda e Ribeiro das Pedras, na estrada de Taguatinga à Brazilândia","-48.08","-15.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980539","NY00980539_01","4747","1215","1215",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"433","2021-03-15 16:37:00-03","NY","NYBG","00980566","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin",NA,NA,NA,"Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094425' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980566","NY00980566_01","2215",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"434","2021-03-15 16:37:00-03","NY","NYBG","00980573","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"Y. E. J. Mexia","1930","05","05","Brazil","Minas Gerais","Viçosa","Road Areponga to São Miguel","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980573","NY00980573_01","4671","800","800",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"435","2021-03-15 16:37:00-03","NY","NYBG","00980575","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"A. F. M. Glaziou","1892","09",NA,"Brazil","Minas Gerais",NA,"Minas",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980575","NY00980575_01","19063",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"436","2021-03-15 16:37:00-03","NY","NYBG","00980560","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1965","09","18","Brazil","Distrito Federal","Brasília","Rio Torto, immediately N. of Brasília","-47.88","-15.72",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980560","NY00980560_01","8445","975","975",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"437","2021-03-15 16:37:00-03","NY","NYBG","00980616","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1965","11","19","Brazil","Goiás","Cabeceiras","Serra do Rio Preto, ca. 3 km E. of Cabeceiras","-46.9553","-15.8",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980616","NY00980616_01","10555","1000","1000",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"438","2021-03-15 16:37:00-03","NY","NYBG","01081230","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"R. P. Belém","1965","05","19","Brazil","Bahia","Una","Margem do Rio Una.","-39.1952276","-15.2599041",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1221811' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081230","NY01081230_01","1020",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"439","2021-03-15 16:37:00-03","NY","NYBG","01081233","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"L. Coradin","1983","06","28","Brazil","Bahia","Jacobina","Rodovia Jacobina-Lage do Batata Km 15","-40.63","-11.08",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1221820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081233","NY01081233_01","6200","900","900",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"440","2021-03-15 16:37:00-03","NY","NYBG","00980523","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"Lopes de Sousa","1983","04","19","Brazil","Distrito Federal","Brasília","Córrego Bananal","-47.92","-15.58",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094321' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980523","NY00980523_01","3",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"441","2021-03-15 16:37:00-03","NY","NYBG","00980611","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"H. S. Irwin","1966","03","11","Brazil","Distrito Federal","Brasília","West margin of Lagoa Paranoá","-47.83","-15.78",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980611","NY00980611_01","13862","975","975",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"442","2021-03-15 16:37:00-03","NY","NYBG","00469624","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. C. de Lima","1985","07","29","Brazil","Rio de Janeiro","Maricá","Barra de Maricá, Restinga próximo a Lagoa","-42.827875","-22.923546",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=582520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469624","NY00469624_01","2607",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"443","2021-03-15 16:37:00-03","NY","NYBG","00980704","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"Martii Herbar. Florae Brasil.","1841",NA,NA,"Brazil","Mato Grosso","Cuiabá","Cujabá","-56.043867","-15.612755",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980704","NY00980704_01","718",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"444","2021-03-15 16:37:00-03","NY","NYBG","00980540","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"A. A. Lasseigne","1974","07","14","Brazil","Distrito Federal","Brasília","Ca. 1 km north of North Brasilia loop along highway to Formosa","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980540","NY00980540_01","4329",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"445","2021-03-15 16:37:00-03","NY","NYBG","01081227","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"B. Luschnath","1839",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1221804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081227","NY01081227_01 NY01081227_02","29",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"446","2016-09-27 19:47:00-03","NY","NYBG","1773653","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"W. J. Hahn","1984","05","15","Paraguay","Paraguarí",NA,"Pirayú","-57.25","-25.58",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007788' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773653","NY01773653_01","2569",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"447","2021-03-15 16:37:00-03","NY","NYBG","01160681","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"M. N. F. da Silva","1983","04","14","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, Km 1110.","-55.5","-6.833333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374263' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160681","NY01160681_01","13",NA,NA,NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"448","2021-03-15 16:37:00-03","NY","NYBG","00980778","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"W. R. Anderson","1975","02","15","Brazil","Mato Grosso","Alto Garças","Vicinity of Riberão Claro, NW of Alto Araguaia","-53.3167","-17.1833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094788' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980778","NY00980778_01","11405","800","800",NA,NA,"Magnoliophyta","Fabales","glabrata","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"449","2021-03-15 16:37:00-03","NY","NYBG","01160682","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"M. G. da Silva","1977","04","05","Brazil","Pará",NA,"Marabá Serra dos Carajás, entrada da estrada para a serraria.","-49.9163657","-6.0636462",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371796' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160682","NY01160682_01","3038",NA,NA,NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"450","2021-03-15 16:37:00-03","NY","NYBG","00980658","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"B. J. Pickel","1931","07","09","Brazil","Pernambuco",NA,"Tapera.","-35.18","-8.12",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095006' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980658","NY00980658_01","2642",NA,NA,NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"451","2021-03-15 16:37:00-03","NY","NYBG","00980782","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,NA,"G. G. Hatschbach","1976","03","28","Brazil","Maranhão","Imperatriz","Rio Cacau","-47.4917","-5.5267",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095035' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980782","NY00980782_01","38460",NA,NA,NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"452","2021-03-15 16:37:00-03","NY","NYBG","01160686","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby",NA,NA,NA,NA,"Rozemiro","1966","07","29","Brazil","Pará",NA,"São Caetano, Ig. Repartimento.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160686","NY01160686_01","18",NA,NA,NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"453","2021-03-15 16:37:00-03","NY","NYBG","01160687","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby",NA,NA,NA,NA,"Rozemiro","1966","07","29","Brazil","Pará",NA,"São Caetano, Ig. Repartimento.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371792' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160687","NY01160687_01","18",NA,NA,NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"454","2021-03-15 16:37:00-03","NY","NYBG","00980683","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"J. Jangoux","1979","05","26","Brazil","Maranhão","Santa Luzia","Mineirinho, Rio Pindaré","-45.83","-3.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980683","NY00980683_01","919",NA,"100",NA,NA,"Magnoliophyta","Fabales","indistincta","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"455","2021-03-15 16:37:00-03","NY","NYBG","4877","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula meticola","H.S.Irwin & Barneby",NA,NA,NA,NA,"J. J. Wurdack","1955","12","17","Venezuela","Apure",NA,"Around E outskirts of Puerto Paez, Río Orinoco at mouth of Río Meta.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=223108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00004877","NY00004877_01","39964",NA,NA,NA,NA,"Magnoliophyta","Fabales","meticola","South America","sheet","holotype",NA,NA,NA,NA,NA,NA
"456","2016-09-27 19:52:00-03","NY","NYBG","1773679","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula missionum","H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"G. J. Schwarz","1945","04","21","Argentina","Misiones","San Ignacio","Rio Parana",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01773679","NY01773679_01","990",NA,NA,NA,NA,"Magnoliophyta","Fabales","missionum","South America","sheet",NA,NA,NA,NA,NA,NA,NA
