"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","typeStatus","dayIdentified","class","previousCatalogNumber","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"47","2015-02-10 11:46:35-02","BM","SOLANACEAE_SOURCE_BR","98492","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Knapp, S.","2014","12","Giacomin, L.L.; Mota, N.F.O.; Rezende, V.L.","1705","2012","02","10","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, proximo a comunidade, arredores do CEPA Rugendas (area pertencente a Univille), margem de estrada não pavimentada, ca. de 1 km ápos à entrada do CEPA","-49.306944","-26.325","-49.306944","-26.325",NA,"599","599",NA,"arbusto ereto; frutos verdes lustrosos; prensado em álcool; margem da estrada; crescendo em barranco em fragmento de floresta ombófila densa",NA,"Southern America",NA,"BM001035162",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"48","2019-10-09 11:25:12-03","UFBA","ALCB","114911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","(DC.) Bureau","Stehmann, JR","2009",NA,"Silva, JM; Barbosa, E; Ribas, OS","2044","1997","10","05","Brasil","Paraná","Campina Grande do Su","Serra Ibitiraquire, trilha para o pico Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"2,5 m de altura, flor lilás.; Encosta de morro, Transição da atlântica para a mata nebular.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:25:12-03","UFBA","ALCB","34093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","(DC.) Bureau","Bohs, L","2009","04","Ribas, OS; Cordeiro, J; Pereira, LBS","2113","1997","12","15","Brasil","Paraná","Tijucas do Sul","Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,NA,"1,50 m. Flor creme-esverdeada, com listras longitudinais, roxas, estames roxos.; orla da mata.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:25:12-03","UFBA","ALCB","66432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","(DC.) Bureau","Bohs, L","2009","04","Querino, RN; Caldas, PQ","20","2003","11","17","Brasil","Bahia","Itacaré","Litoral Sul, Rod. Ubaitaba/ Itacaré, entrada aprox. 1 Km da BR-101. Ramal margeando o rio de Contas. Faz. Monte Alto","-38.9967002868652","-14.2775001525879",NA,NA,"41230",NA,NA,NA,"Ca. de 3m. Folhas discolores com a face abaxial mais clara. Frutos imaturos de cor verde.; Área de mata secundária.","auto","Southern America",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"51","2019-10-09 11:25:12-03","UFBA","ALCB","114913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","(DC.) Bureau","Stehmann, JR","2009",NA,"Silva, JM; Abe, LM","3111","1999","12","14","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,"41885",NA,NA,NA,"2 m de altura, capítulo amarelo.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864338","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-L2864338","NL-L2864338",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864334","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Hatschbach GG",NA,"1967","12","04","Brazil",NA,NA,"Est Parana. Mun Ponta Grossa. passo do Pupo.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-L2864334","NL-L2864334",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864335","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Klein RM",NA,"1962","12","11","Brazil",NA,NA,"Santa Catarina. Barra Grande, Canoinhas.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-L2864335","NL-L2864335",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864336","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Hatschbach GG",NA,"1906","12","11","Brazil",NA,NA,"Est. Parana. Mun. Morretes. Picada Eng°Lange-Marumbi.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864336 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-L2864336","NL-L2864336",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864337","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-L2864337","NL-L2864337",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1729103","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Mexia YEJ",NA,"1930","11","17","Brazil",NA,NA,"State of Minas Geraes, Vicosa, Road to Cajury: Fazenda F. Lopez: undergrowth in cut-over woods, on hill.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1729103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-U1729103","NL-U1729103",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1729104","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Maas PJM; Martinelli G",NA,"1977","10","21","Brazil",NA,NA,"Brasilienses, Edo. Rio de Janeiro, Mun. Terezolopis, Parque Nacional da Serra dos Orgaos, Subsede do Parque.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1729104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-U1729104","NL-U1729104",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1729105","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Ribas OS; Cordeiro J",NA,"1989","05","16","Brazil",NA,NA,"Recanto das Araucarias (mun. Curitiba) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1729105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-U1729105","NL-U1729105",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 10:35:19-03","NBC","NL-BOTANY","WAG.1831769","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Hatschbach GG",NA,"1906","12","11","Brazil",NA,NA,"Est. Parana. Mun. Morretes. Picada Eng°Lange-Marumbi.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-WAG1831769","NL-WAG1831769",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 10:35:19-03","NBC","NL-BOTANY","WAG.1831770","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.",NA,NA,NA,"Hatschbach GG",NA,"1965","11","18","Brazil",NA,NA,"Paraná. Mun. Bocaiuva do Sul: Passa Vinte.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,"NL-WAG1831770","NL-WAG1831770",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-11-04 11:19:54-03","ESALQ","ESA","16419","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata",NA,NA,NA,NA,"Cordeiro, J. ; Soares, A.A.","1130.0","1993","12","08","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto",NA,NA,"ESA016419","ESA016419",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:19:54-03","ESALQ","ESA","35893","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata",NA,NA,NA,NA,"Souza, J.P. et al.","1046.0","1996","12","19","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,NA,"auto",NA,NA,"ESA035893","ESA035893",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:19:54-03","ESALQ","ESA","35895","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata",NA,NA,NA,NA,"Souza, J.P. et al.","1048.0","1996","12","18","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,NA,"auto",NA,NA,"ESA035895","ESA035895",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:19:54-03","ESALQ","ESA","60731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata",NA,NA,NA,NA,"Ribas, O.S.","2113.0","1997","12","15","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,NA,NA,"auto",NA,NA,"ESA060731","ESA060731",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:19:54-03","ESALQ","ESA","52180","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Lima, R.A.F.","520.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"34059","400","400",NA,NA,"auto",NA,NA,"ESA052180","ESA052180",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 12:16:10-03","ESALQ","ESA","135511","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","J.R. Stehmann","2009",NA,"J.M. Silva","3111.0","1999","12","14","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,"41885",NA,NA,NA,NA,"auto",NA,NA,"ESA135511",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 12:16:10-03","ESALQ","ESA","135513","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","J.R. Stehmann","2009",NA,"J.M. Silva","2044.0","1997","10","05","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,NA,NA,"auto",NA,NA,"ESA135513",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:33:40-03","MN","R","11553","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Glaziou, A.F.M.","16293","1886","09","04","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,"R000011553","R000011553_001",NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:33:40-03","MN","R","11951","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Glaziou, A.F.M.","13084","1881","06","07","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,"R000011951","R000011951_001",NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:50:56-02","IPA","IPA","52480","S","Plantae","Plantae",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, J.R.","2006","12","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","99","1989","05","16","Brasil","Paraná","Curitiba","Recanto das Araucárias. Mata de Araucárias.","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,"Hábito: arbusto de 3 m de alt. Flor: vinosa.","auto","Southern America",NA,"IPA0052480",NA,NA,"06",NA,NA,NA,NA,NA
"72","2019-08-27 13:33:24-03","IAP","PACA-AGP","117805","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Ramos, A.J.K.",NA,NA,"Castilhos, N.",NA,"2007","01",NA,"Brasil","RS","Canela","comunidade do entorno da FLONA de Canela, Bairro Tiririca","-50.815601348877","-29.3656005859375",NA,NA,"16452",NA,NA,NA,NA,"auto",NA,NA,"PACA117805",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:33:24-03","IAP","PACA-AGP","105921","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","M. Sobral","2008","06","S. Dreveck et al","38","2008","11","26","Brasil","SC","Itaiopolis",NA,"-49.85843","-26.459578","-49,85843","-26,459578",NA,"932","932",NA,"Florística IFFSC 946. FOM Estágio médio de regeneração. [Coord.Orig.UTM: 613802, 7072914]",NA,NA,NA,"PACA105921",NA,NA,"21","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:33:31-03","IAP","PACA-AGP","71726","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","melissarum","Solanum melissarum","(Mart.) Sendtn.","E. L. C. Soares & L. A. Mentz","2006","06","D. B. Falkenberg","3914","1986","11","14","Brasil","SC","Blumenau","Fazenda Faxinal, próximo ao Rio Garcia (via Lageado Alto, Guabiruba) .","-49.0661010742188","-26.9193992614746",NA,NA,"34291","500","500",NA,"Arbusto de 2 m de altura.&nf;Flor em botão, ovário glabro. Habitat: Beira de capoeirão. Fenofase: flor Hábito: arbusto","auto",NA,NA,"PACA071726",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"75","2020-12-20 21:19:31-03","UFV","VIC","001769","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,NA,NA,"Kulhmann","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,NA,NA,"auto",NA,NA,"VIC001769","VIC001769",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:19:31-03","UFV","VIC","031777","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,NA,NA,"Soares, M.P.","s.n.",NA,NA,NA,"Brasil","Espirito Santo","Pedro Canário",NA,"-40.1506004333496","-18.0303001403809",NA,NA,"47378",NA,NA,NA,"Vegetação: Floresta de tabuleiro, ind n°80 de 21,6 cm de circuferência e 6 mde altura.","auto",NA,NA,"VIC031777",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:19:31-03","UFV","VIC","002613","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,NA,NA,"Kulhmann","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,NA,NA,"auto",NA,NA,"VIC002613","VIC002613",NA,NA,NA,NA,NA,NA,NA
"78","2020-10-20 14:18:17-03","UFOPA","HSTM","7085","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Giacomin, L.L.","2016","12","Cerqueira, T.S.; Martins, M.L.L.; Nascimento, F.S.; Conceição, S.F.; Costa, G.M.; Fonseca, W.O. e Sr. Domingos","96","2014","12","12","Brasil","Bahia","Mutuípe","Fazenda do Senhor Carlos Figueira, zona rural. Baixa da Terra, em frente a fazenda São Lucas.","-39.528889","-13.320833","39º31'44''W","13º19'15''S",NA,"478","478",NA,NA,NA,NA,NA,"HSTM007085","HSTM007085",NA,"01",NA,NA,NA,NA,NA
"79","2019-11-21 14:46:16-03","UFJF","CESJ","51295","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","J.R. Stehmann","2006",NA,"N.F.O. Mota; D.Souza","572","2006","02","09","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6: Trilha do Sagui. Alt.: 1000-1200mm.","-43.8064002990723","-20.9535999298096",NA,NA,"23079",NA,NA,NA,"Arvoreta em interior de mata e borda de trilha, cálice verde, corola verde e branca, estames lilases.","auto","América do Sul",NA,"CESJ051295",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:46:16-03","UFJF","CESJ","9743","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,"2012",NA,"R.C. Almeida-Lafetá","243","1996","11","10","Brasil","Minas Gerais","Juiz de Fora","Jardim Casablaca","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,NA,"Subrabusto, ca. 1,5 m, local sombreado, remanescente de mata secundária, muito degradado, em meio à área urbana.","auto","América do Sul",NA,"CESJ009743","CESJ009743 CESJ009743_1",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:46:16-03","UFJF","CESJ","27579","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,"2012",NA,"F.R.G. Salimena; Bacharelandos","93","1993","09","09","Brasil","Minas Gerais","Juiz de Fora","Campus Universitário (lago)","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,NA,"Subarbusto. Cálice verde escuro, corola verde claro, estames do botão de cor lilás, estames amadurecidos amarelos.","auto","América do Sul",NA,"CESJ027579",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:46:16-03","UFJF","CESJ","29745","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,"2012",NA,"R.C. Almeida-Lafetá","238","1997","11","27","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Munipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,NA,"Subarbusto, ca. 1,0 m. Flores com pétalas esverdeado-lilases, lacínias reflexas.","auto","América do Sul",NA,"CESJ029745",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:46:16-03","UFJF","CESJ","48564","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","J.R. Stehmann","2007","03","F.R.G. Salimena; P.H. Nobre","2370","2007","01","27","Brasil","Minas Gerais","Rio Preto","Serra das Voltas, Estrada Vilarejo do Funil-Taboão. 21º59'20,9S, 43º57'22,6W.","-43.8278007507324","-22.0891990661621",NA,NA,"20815",NA,NA,NA,"Arvoreta em encosta, flores creme-esverdeadas, anteras amarelas, local sombreado.","auto","América do Sul",NA,"CESJ048564",NA,NA,"09",NA,NA,NA,NA,NA
"84","2021-03-01 16:41:30-03","UNICAMP","UEC","43871","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Stehmann, JR","1994","12","Ratter, JA; Argent, GCG; Shepherd, GJ; Tamashiro, JY","4983","1983","11","24","Brazil","São Paulo","Carlos Botelho","Reserva de Carlos Botelho, nr Sete Barras.","-48","-24.416667","-48","-24.416667",NA,NA,NA,NA,"Small spreading shrub, 80cm tall. Exterior of petals waxy blue-violet, inside pale with green venation. Anthers blue-violet. Flowers with an extremely strong smell like Cyphomandra fruits.; In Atlantic rain forest.",NA,NA,NA,"UEC033563","UEC033563",NA,"13",NA,NA,NA,NA,NA
"85","2021-03-01 16:41:30-03","UNICAMP","UEC","57260","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L","1989",NA,"Hatschbach, G","17820","1967","11","14","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizario.","-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,NA,"Arbusto, 2m de altura, pétalas esverdeadas com nervuras vinosas.","auto",NA,NA,"UEC033560","UEC033560",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:41:30-03","UNICAMP","UEC","14740","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Stehmann, JR","1994","12","Carvalho, AF","509","1977","05","28","Brazil","Rio de Janeiro","Teresópolis","Campo Limpo.","-42.9655990600586","-22.4122009277344",NA,NA,"38539",NA,NA,NA,"Arbustinho com flores amarelo-esverdeadas.","auto",NA,NA,"UEC033555","UEC033555",NA,"13",NA,NA,NA,NA,NA
"87","2021-03-01 16:41:30-03","UNICAMP","UEC","80106","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Sazima, M","29990","1993","12","04","Brazil","São Paulo","Campinas","Fazenda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,"23900",NA,NA,NA,"Arbusto, 0,5m de altura; início da florada. Flores esverdeadas e anteras arroxeadas. Odor de fezes.","auto",NA,NA,"UEC033564","UEC033564",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:41:30-03","UNICAMP","UEC","80109","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Sazima, M","29987","1993","10","10","Brazil","São Paulo","Campinas","Fazenda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,"23900",NA,NA,NA,"Arbusto, 0,5m de altura; início da florada. Flores esverdeadas e anteras arroxeadas. Odor de fezes.","auto",NA,NA,"UEC033565","UEC033565",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:41:30-03","UNICAMP","UEC","91182","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Souza, VC","1996","12","Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","1048","1996","12","18","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha. Estrada em direção à Trilha do Rio Bonito. Beira do Rio Paraíba.","-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,"Erva, 1m de altura; flores roxas, frutos verde-claros com estrias verde-escuras.; Floresta Ombrófila Densa Montana, Floresta à beira da estrada, na beira do Rio Paraíba.","auto",NA,NA,"UEC033557","UEC033557",NA,"18",NA,NA,NA,NA,NA
"90","2019-08-20 10:26:30-03","UNICAMP","UEC","69834","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Stehmann, JR","1994","12","Vasconcellos-Neto, J","31531","1991","11",NA,"Brazil","São Paulo","Jundiaí","Serra do Japí.","-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,NA,NA,NA,"auto",NA,NA,"UEC033566","UEC033566",NA,"13",NA,NA,NA,NA,NA
"91","2021-03-01 16:41:30-03","UNICAMP","UEC","181545","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Stehmann, JR",NA,NA,"Stehmann, JR","2216","1996","10","27","Brazil","São Paulo","São José do Barreiro","Fazenda da Barra.","-44.5699996948242","-22.6399993896484",NA,NA,"30784",NA,NA,NA,"Arbusto; corola esverdeada, anteras púrpuras (esmaecendo após a antese), conetivo amarelo.; Floresta secundária.","auto",NA,NA,"UEC033561","UEC033561",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:41:30-03","UNICAMP","UEC","194271","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Stehmann, JR",NA,NA,"Stehmann, JR","2216","1996","10","27","Brazil","São Paulo","São José do Barreiro","Fazenda da Barra.","-44.5699996948242","-22.6399993896484",NA,NA,"30784",NA,NA,NA,"Arbusto; corola esverdeada, anteras púrpuras (esmaecendo após a antese), conetivo amarelo.; Floresta secundária.","auto",NA,NA,"UEC137515","UEC137515",NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:26:46-03","UNICAMP","UEC","168161","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs",NA,NA,NA,"Meireles, LD","3381","2012","04","26","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,"22140",NA,NA,NA,"Arbusto, cc 1m, frutos verdes.","auto",NA,NA,"UEC035777",NA,NA,NA,NA,NA,NA,NA,NA
