"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"96","2020-06-15 15:28:30-03","UNESP-RC","HRCB","25119","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Grotta, A.S.",NA,"1956","11","03",NA,"Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,NA,"Volúvel, lactosa",NA,NA,"1998","01",NA,NA,"17640","auto",NA,NA,NA,NA,NA
"97","2020-06-15 15:28:30-03","UNESP-RC","HRCB","24643","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Souza, V.C.","8507","1995","03","13",NA,"Brasil","Minas Gerais","Datas",NA,"-43.649694","-18.470167","1200","1200",NA,"Escandente; flores verde-claras",NA,NA,"1998","01","43º38'58.9W","18º28'12,6S",NA,NA,NA,NA,NA,NA,NA
"98","2020-06-15 15:28:30-03","UNESP-RC","HRCB","27733","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Amaral Jr., A.","762","1986","03","18",NA,"Brasil","São Paulo",NA,"Fazenda Gold Farm",NA,NA,NA,NA,NA,"Sépalas verdes, pétalas verdes, corona branca, estiletes vermelhos, estigma verde, estaminódios vermelhos, presença de látex, sem odor. Trepadeira subindo em Banisteria",NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-15 15:28:30-03","UNESP-RC","HRCB","43069","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Farinaccio, M.A.","512","2003","03","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.415528","-20.257722","1289","1289",NA,"Planta volúvel, latescente. Flores cremes a vináceas. Apêndices membranáceos das anteras e ápice do ginostégio atro-purpúreos",NA,NA,"2003","06","46º24'55.9W","20º15'27,8S",NA,NA,NA,NA,NA,NA,NA
"100","2020-06-15 15:28:30-03","UNESP-RC","HRCB","53768","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Farinaccio, M.A.","678","2004","03","29",NA,"Brasil","Minas Gerais","Diamantina","Pau Grande","-43.739194","-18.292528","1270","1270",NA,"Planta volúvel, latescente. Inflorescências pendentes. Flores verde-acastanhadas. Corona creme. Apêndice membranáceo das anteras e ginostégio atro-purpúreos",NA,NA,"2004","03","43º44'21.1W","18º17'33,1S",NA,NA,NA,NA,NA,NA,NA
"101","2019-05-23 11:07:36-03","UFLA","ESAL","14149","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Nilda Marquete","Oliveira, FM de","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,NA,NA,"liana; ; ;; cerrado",NA,NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA
"102","2019-05-23 11:07:36-03","UFLA","ESAL","11749","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Nilda Marquete","D' Angelo Neto, S","298",NA,NA,NA,NA,"Brasil","Minas Gerais","Francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,NA,"liana; 1.2; esverdeada;; cerrado",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2752769","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","Fontella & Marquete",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","28332","1970","3","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Cerrado on roaky slopes, ca. 2km N. of São João da Chapada.",NA,NA,"1200",NA,NA,NA,"US03266530","US03266530_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2965428","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","Fontella & Marquete",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8695","1973","4","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití.",NA,NA,"790","900",NA,NA,"US03266529","US03266529_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3007223","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","Fontella & Marquete",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","21853","1969","1","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Rocky slopes, ca. 30km S.W. of Diamantina on road to Gouveia.",NA,NA,"1300",NA,NA,NA,"US03266531","US03266531_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"106","2021-03-15 18:24:57-03","USP","SPF","127180","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","453","1998","01","11",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.284444","-17.693611","1100","1100",NA,"Trepadeira. Pétalas amarelo-esverdeadas, levemente arroxeadas,corona alva. Apêndice da membrana das anteras e ápice do ginostégio vináceos.","SPF00127180",NA,"1998","05","-44.284444","-17.693611",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 18:24:57-03","USP","SPF","128276","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","517","1998","03","01",NA,"Brasil","Minas Gerais","Congonhas do Norte","Estrada para Costa Sena.","-43.678611","-18.751111","1050","1050",NA,"Trepadeira. Corola abaxialmente esverdeada, adaxialmente salmão com estrias longitudinais vináceas. Corona alva. Apêndice das anteras e apêndice estigmático vináceos.","SPF00128276",NA,"1998","05","-43.678611","-18.751111",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 18:24:57-03","USP","SPF","128280","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","592","1998","03","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Santana do Riacho-Lapinha, encosta oeste da Serra do Cipó.","-43.7","-19.066667","1090","1090",NA,"Trepadeira na beira da estrada. Sépalas verdes e pétalas vináceo esverdeado. Corona alva, apêndice das anteras e do ginostégio vináceo.","SPF00128280",NA,"1998","05","-43.7","-19.066667",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 18:24:57-03","USP","SPF","135755","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","846","1998","12","21",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, 12 km N de Diamantina, Cachoeira da Sentinela.","-43.618417","-18.18325","1100","1100",NA,"Erva volúvel, látex alvo. Flores amarelo-esverdeadas, anteras e apêndice do ginostégio vináceo-amarronzados.","SPF00135755",NA,"1999",NA,"-43.618417","-18.18325",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 18:24:57-03","USP","SPF","135760","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Souza, VC","20886","1998","04","05",NA,"Brasil","Minas Gerais","Gouveia","Rod. Curvelo-Diamantina, ca. 37 km de Gouveia em direção a Curvelo.","-43.964","-18.594333",NA,NA,NA,"Escandente; flores creme-esverdeadas com corona vinho.; Cerrado com afloramentos rochosos.","SPF00135760",NA,"1999",NA,"-43.964","-18.594333",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 18:24:57-03","USP","SPF","141913","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Lima, LR","109","2000","03","24",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Afloramento rochoso do lado direito da estrada, em frente a uma mata ciliar.","-44.3","-17.8",NA,NA,NA,"Liana, próximo a afloramento rochoso. Flores creme-esverdeadas; anteras vináceas.","SPF00141913",NA,"2000","07","-44.3","-17.8",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 18:24:57-03","USP","SPF","150009","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Costa, FN","311","2001","07","10",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Couto de Magalhães de Minas, ca. 23 km após a saída de Diamantina.","-43.513333","-18.137222","700","700",NA,"Trepadeira latescente. Sépalas verdes. Pétalas verde-vináceas. Corola alva. Ginostégio roxo com ápice alvo. Voucher molecular.; Cerrado com afloramentos rochosos do lado esquerdo da estrada.","SPF00150009",NA,"2001","08","-43.513333","-18.137222",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 18:24:57-03","USP","SPF","157039","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","457","2001","12","15",NA,"Brasil","Goiás","Cristalina","BR 050, 10 km Sul de Cristalina.","-47.690833","-16.815833","1225","1225",NA,"Planta volúvel, numa faixa de cerrado a beira da estrada, latescente. Botões verdes.","SPF00157039",NA,"2004","02","-47.690833","-16.815833",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 18:24:57-03","USP","SPF","157040","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","512","2003","03","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Rio do Peixe, 800 m da Área de Desenvolvimento São Roque de Minas.","-46.415528","-20.257722","1289","1289",NA,"Planta volúvel, latescente. Flores cremes a vináceas. Apêndices membranáceos das anteras e ápice do ginostégio atro-púrpureos.; Mata ciliar.","SPF00157040",NA,"2003","06","-46.415528","-20.257722",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 18:24:57-03","USP","SPF","162210","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","671","2004","03","29",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Extração, 2.5 km além do Córrego Pururuca ou Rio das Palhas.","-43.565306","-18.268931","1010","1010",NA,"Planta volúvel, latescente. Inflorescências pendentes. Flores verde-acastanhadas. Corona creme. Apêndice membranáceo das anteras e ginostégio atro-purpureos.; Campo limpo e afloramentos rochosos com vegetação arbustiva.","SPF00162210",NA,"2004","03","-43.565306","-18.268931",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 18:24:57-03","USP","SPF","162211","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","674","2004","03","29",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, 8.6 km além da rodovia Diamantina - Couto de Magalhães de Minas.","-43.615","-18.169931","1020","1020",NA,"Planta volúvel sobre vegetação na base dos paredões, latescente. Inflorescências pendentes. Botões esverdeados. Flores verde-acastanhadas; Corona creme. Apêndice membranáceo das anteras e ginostégio atro-purpureos.; Paredões rochosos","SPF00162211",NA,"2004","03","-43.615","-18.169931",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 18:24:57-03","USP","SPF","162212","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","678","2004","03","29",NA,"Brasil","Minas Gerais","Diamantina","Pau Grande. Estrada para Conselheiro Mata, ca. do km 184, 8 km da rod. Diamantina - Gouveia (BR 367).","-43.739194","-18.292528","1270","1270",NA,"Planta volúvel, latescente. Inflorescências pendentes. Flores verde-acastanhadas. Corona creme. Apêndice membranáceo das anteras e ginostégio atro-purpureos.; Grande afloramento rochoso e campo limpo nos sopés.","SPF00162212",NA,"2004","03","-43.739194","-18.292528",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 18:24:57-03","USP","SPF","163711","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Costa, FN","755","2004","03","13",NA,"Brasil","Minas Gerais","Diamantina","Estrada para ponte do acaba-mundo. Acesso por uma estrada à esquerda antes de Curralinho.","-43.515667","-18.257083","1235","1235",NA,"Trepadeira na beira da estrada. Botões e sépalas verdes. Pétalas creme com interior vináceo. Frutos verdes. Voucher molecular.","SPF00163711",NA,"2004","08","-43.515667","-18.257083",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 18:24:57-03","USP","SPF","182530","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Souza, VC","32599","2007","02","17",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó.","-43.768333","-19.005","680","680",NA,"Volúvel; flores creme com androceu e gineceu vinho-escuro.; Campo rupestre.","SPF00182530",NA,"2008",NA,"-43.768333","-19.005",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 18:24:57-03","USP","SPF","182531","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Souza, VC","32639","2007","02","18",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, (Serra da Lapa). Distrito de São José da Cachoeira. Trilha para a Cachoeira Bonita.","-43.776389","-18.977778","680","680",NA,"Volúvel. Corola creme com centro das pétalas roxo-escuro.; Beira de Córrego pedregoso em área de cerrado.","SPF00182531",NA,"2008",NA,"-43.776389","-18.977778",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 18:24:57-03","USP","SPF","208360","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Frisby, SM","Zappi, DC","2686","2009","11","30",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Rio das Pedras, propriedade do Sr Luiz, acesso por Inhame.","-43.750051","-19.02325",NA,NA,NA,"Trepadeira latescente com folhas cinzentas, corola amarelada, corona violácea.; Cerrado rupestre, na margem do rio.","SPF00208360",NA,"2010","05","-43.750051","-19.02325",NA,NA,NA,"21",NA,NA,NA
"122","2021-03-15 18:24:57-03","USP","SPF","209717","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Devecchi, MF","Zappi, DC","1533","2009","02","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha do João Carrinho.","-43.737305","-19.048627",NA,NA,NA,"Trepadeiras com folhas discolores, pétalas verdes, estigma e estames roxos.; Campo rupestre, entre rochas areníticas, em solo arenoso.","SPF00209717",NA,"2009","08","-43.737305","-19.048627",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:24:57-03","USP","SPF","227275","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Pirani, JR","4602B","2000","03","23",NA,"Brasil","Minas Gerais","Botumirim","Serra da Canastra, Trilha para as Campinas do Bananal.","-43","-16.833333",NA,NA,NA,"Subarbusto latescente ereto, 40-60 cm alt., ao sol, no cerrado de encosta, solo pedregoso. Folhas ascendentes. Pedicelo e sépalas cinéreos. Pétalas externamente atro-acastanhadas, internamente alvas, corona e estames alvos, estiletes","SPF00227275",NA,"2003","03","-43","-16.833333",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:24:57-03","USP","SPF","64085","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Thomas, WW","5935","1988","02","13",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Hills above Joaquim Felício, along or near road to TV tower.","-44.2","-17.75",NA,NA,NA,"Vine on shrubs in campo-cerrado transition. Latex white, leaves dull green above, slightly paler beneath. Calyx green, outside of corolla pale green, inside of corolla yellow-green duffused with pale brown, nectaries white, gynoecium","SPF00064085",NA,"1998","05","-44.2","-17.75",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:24:57-03","USP","SPF","65685","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Pirani, JR","CFCR12203","1989","03","21",NA,"Brasil","Minas Gerais","Datas","Morro do Coco, Próximo ao trevo da estrada para Diamantina.","-43.683333","-18.433333","1300","1300",NA,"Erva volúvel, sinistrorsa, latescente, no campo limpo. Cálice e corola verde-claros levemente vináceos na face interna. Corona alva na base com longos apêndices centrais vinho-intenso.","SPF00065685",NA,"1998","05","-43.683333","-18.433333",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:24:57-03","USP","SPF","97568","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Sakuragui, CM","CFCR15309","1994","03","20",NA,"Brasil","Minas Gerais","Augusto de Lima","Serra do Cabral, Ca. 20 km N da cidade. Fazenda Serra do Cabral.","-44.363056","-17.993889","1000","1000",NA,"Escandente; cálice verde-escuro, corola verde-clara, com base castanha internamente; corona vinho-escuro.; Campo rupestre com campo arenoso adjacente.","SPF00097568",NA,"1998","05","-44.363056","-17.993889",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:24:57-03","USP","SPF","144017","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","906","2000","11","20",NA,"Brasil","Minas Gerais","Catas Altas","Caraça, próximo ao Oratório.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Trepadeira. Flores creme, corona alva. Apêndice das anteras e do ginostégio vináceos.","SPF00144017",NA,"2000","11",NA,NA,"11966","auto",NA,NA,NA,NA,NA
"128","2021-03-15 18:24:57-03","USP","SPF","174648","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","1301","2006","07",NA,NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Oratório.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Trepadeira. Corola creme, alaranjada internamente, corona alva, apêndices estaminais e do ginostégio vináceos.","SPF00174648",NA,"2006",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"129","2021-03-15 18:24:57-03","USP","SPF","47371","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Scatena, VL","CFCR10625","1987","04","18",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"Trepadeira, pétalas creme esverdeadas, corona vinácea, em mata de galeria.","SPF00047371",NA,"1998","05",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"130","2021-03-15 18:24:57-03","USP","SPF","130540","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Sano, PT","906","1998","02","14",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Gouveia km 605. Afloramentos rochosos no lado esquerdo da estrada.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto escandente sobre rocha. Cálice verde, corola creme-amarelada com estria central interna vinácea. Anteras alvas, porção central do ginostêmio atro-vinácea.","SPF00130540",NA,"1998","06",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"131","2021-03-15 18:24:57-03","USP","SPF","62520","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Simão, R","CFCR11765","1988","01","09",NA,"Brasil","Minas Gerais","Diamantina","Próximo ao antigo leito da estrada de ferro, próximo a Guinda.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Trepadeira com látex, entre pedras. Pétalas amareladas com nervura central cárnea, anteras vinho-escuro.","SPF00062520",NA,"1998","05",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"132","2021-03-15 18:24:57-03","USP","SPF","135145","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Rapini, A","807","1999","03","15",NA,"Brasil","Minas Gerais","Diamantina","Próximo ao km 167 da BR 367, ca. de 18 km de Diamantina em direção a Mendanha.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Trepadeira. Flores levemente vináceas externamente. Apêndices das anteras e do ginostégio vináceos. Frutos verdes com o dorso castanho-purpúreo.","SPF00135145",NA,"1999",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"133","2021-03-15 18:24:57-03","USP","SPF","178059","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Simões, AO","1092","2001","02","11",NA,"Brasil","Minas Gerais","Diamantina","Serra de Diamantina, Afloramento ca. de 10 km da cidade, sentido Medanha - Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Liana, látex branco, cálice verde, corola verde-arroxeada, lobos parcialmente inflexos no ápice, corona e apêndices estigmáticos roxos.","SPF00178059",NA,"2005",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"134","2021-03-15 18:24:57-03","USP","SPF","146648","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Hatschbach, G","72113","2001","05","16",NA,"Brasil","Minas Gerais","Francisco Dumont","Serra do Cabral, Rio Preto.","-44.2341995239258","-17.3150005340576",NA,NA,NA,"Volúvel, látex alvo, flor verde, levemente bordô, corona creme.; Campo cerrado.","SPF00146648",NA,"2001","07",NA,NA,"45152","auto",NA,NA,NA,NA,NA
"135","2021-03-15 18:24:57-03","USP","SPF","41327","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Kameyama, C","CFCR9166","1986","01","09",NA,"Brasil","Minas Gerais","Itacambira","Estrada para Montes Claros.","-43.3088989257812","-17.0646991729736",NA,NA,NA,"Flor aberta verde-marrom com corona cor de vinho profunda.","SPF00041327",NA,"1998","05",NA,NA,"48089","auto",NA,NA,NA,NA,NA
"136","2021-03-15 18:24:57-03","USP","SPF","37531","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Menezes, NL","CFCR7724","1985","03","31",NA,"Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Morro do Ambrósio.","-43.0092010498047","-18.2936000823975","1100","1100",NA,"Cálice verde com pétalas ligeiramente avermelhadas na parte interna.","SPF00037531",NA,"1998","05",NA,NA,"26996","auto",NA,NA,NA,NA,NA
"137","2021-03-15 18:24:57-03","USP","SPF","73019","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Pirani, JR","CFSC12013","1991","03","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Caminho da base do Ibama do Rio Cipó para o Capão dos Palmitos. Cachoeira do Panelão.","-43.7144012451172","-19.1688995361328","1000","1000",NA,"Erva volúvel latescente, no campo. Botões verde-claros, pétalas verde-vináceas, corona vinho-intenso.; Cerrado de encosta, com algumas áreas de campo rupestre transicional.","SPF00073019",NA,"1999",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"138","2021-03-15 18:24:57-03","USP","SPF","130536","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Lombardi, JA","2239","1998","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Ao lado da sede do IBAMA, próximo às Pousadas no Rio Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Com látex, folhas herbáceas, cálice e corola, externamente, verdes, corola internamente ocre, corona e estigmas roxo-forte.","SPF00130536",NA,"1998","04",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"139","2021-03-15 18:24:57-03","USP","SPF","159491","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","526","2003","08","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Caminho para Pousada Monjolos.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Planta volúvel, latescente em afloramento rochoso. Frutos verdes.","SPF00159491",NA,"2003","08",NA,NA,"26557","auto",NA,NA,NA,NA,NA
