"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"144","2020-12-04 13:19:21-03","UDESC","LUSC","9800","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Schafacheki, B.","2015","09","07","Brasil","Santa Catarina","Irineópolis","Campo do Meio.","-50.7997016906738","-26.2385997772217",NA,NA,NA,NA,"Fruto do tipo baga","LUSC009653",NA,"Schafacheki, B.",NA,NA,NA,NA,NA,NA,NA,NA,"32192","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-01-17 11:26:10-02","PUCRS","MPUC","16134","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"1978","08","26","Brasil","RS","Guaíba","Mato","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"P. Moraes","2014","01","01",NA,NA,"Laurales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"2",NA,NA,NA
"146","2021-01-28 13:24:37-03","PUCRS","MPUC","8780","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"1998","05","25","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,"Laurales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,"1",NA,NA,NA
"147","2019-01-17 11:26:10-02","PUCRS","MPUC","21603","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"2012","01","10","Brasil","RS","Cidreira","Fazenda Azaléia, proximo a Lagoa Manoel Nunes","-50.2336111111","-30.0858333333","-50.2336111111","-30.0858333333",NA,NA,"na mata de Restinga",NA,NA,"P.L.R. Moraes","2014","01","01",NA,NA,"Laurales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1","246","10","10"
"148","2019-01-17 11:26:10-02","PUCRS","MPUC","17544","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"2008","12","01","Brasil","RS","Viamão","Entorno do lago de Tarumã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,"P.J.S. Silva Filho","2010","01","01",NA,NA,"Laurales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1","1251",NA,NA
"149","2019-01-17 11:26:10-02","PUCRS","MPUC","21238","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"1992","09","15","Brasil","RS","Itaqui","Ilha do Butuí","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,"99792","auto","Magnoliopsida",NA,NA,"1",NA,NA,NA
"150","2019-01-17 11:26:10-02","PUCRS","MPUC","20986","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez",NA,"1992","05","21","Brasil","RS","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Em interior de mata de encosta atlântica.",NA,NA,"M. Sobral","1993","01","01",NA,NA,"Laurales","South America",NA,"12766","auto","Magnoliopsida",NA,NA,"1","2117",NA,NA
"151","2020-10-14 10:02:17-03","FURB","FURB","16589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB27254","FURB27254","Cadorin, TJ","2009","11","09","515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:02:17-03","FURB","FURB","18406","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB27253","FURB27253","Cadorin, TJ","2009","04","11","409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:02:17-03","FURB","FURB","21481","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Coleta Extra IFFSC - forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: flor botão floral","FURB27252","FURB27252","Cadorin, TJ","2010","03","23","1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:02:17-03","FURB","FURB","22868","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Korte, A.; Kniess, A.","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","Florística IFFSC 689 (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: arbórea;","FURB27249","FURB27249","Quinet, A","2010","09","15","2093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:02:17-03","FURB","FURB","23900","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Forófito 9. Florística IFFSC e689b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor botão floral verde","FURB27255","FURB27255","Schmitt, JL","2010","03","29","1783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:02:17-03","FURB","FURB","25505","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","08","Brasil","Santa Catarina","Angelina","Rio Fortuna.","-49.05","-27.4505556","-49.0500000","-27.4505556","841","841","Florística IFFSC 386 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca","FURB27245","FURB27245","Stival-Santos, A","2010","04","08","2623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:02:17-03","FURB","FURB","25938","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","Florística IFFSC e1048b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor esverdeada","FURB02022","FURB02022","Cadorin, TJ","2010","06","09","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:02:17-03","FURB","FURB","26470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","05","14","Brasil","Santa Catarina","Massaranduba","Serra do Jacú.","-49.05","-26.55","-49.0500000","-26.5500000","638","638","Florística IFFSC 909 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27241","FURB27241","Vieira, FCS","2010","05","14","2184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:02:17-03","FURB","FURB","26723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Coleta Extra IFFSC. Forófito 6.","FURB27242","FURB27242","Cadorin, TJ","2010","05","10","2171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:02:17-03","FURB","FURB","29244","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Florística IFFSC e801b (Arbórea) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: arbórea; flor botão floral","FURB27250","FURB27250","Cadorin, TJ","2010","09","28","2401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:02:17-03","FURB","FURB","30680","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","oc. 39 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor creme","FURB27243","FURB27243","Quinet, A","2010","09","15","5278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:02:17-03","FURB","FURB","30681","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","oc. 41 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor creme","FURB27240","FURB27240","Quinet, A","2010","09","15","5277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:02:17-03","FURB","FURB","30685","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808","oc. 67 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta;","FURB27244","FURB27244","Quinet, A","2010","09","15","5351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:02:17-03","FURB","FURB","32005","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Florística IFFSC e573b (Arbórea) - forófito 10 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbórea; flor botão floral verde claro","FURB27251","FURB27251","Oliveira, AA de","2010","12","01","2737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:02:17-03","FURB","FURB","32249","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","oc63 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27248","FURB27248","Verdi, M","2010","08","13","5310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:02:17-03","FURB","FURB","32252","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","oc58 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27247","FURB27247","Verdi, M","2010","08","13","5311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:02:17-03","FURB","FURB","42042","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Maçaneiro, J.P.; Seubert, R.C.","2013","07","25","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí - Faxinal do Bepe.","-49.195","-27.0930555","-49.1950000","-27.0930555","690","690",NA,"FURB27238","FURB27238","Maçaneiro, JP","2013","08","22","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:02:17-03","FURB","FURB","42359","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Uhlmann, A.; et al.","2011","07","28","Brasil","Rio de Janeiro","Nova Friburgo","área da pousada Vale dos Sonhos.","-42.5563889","-22.3694445","-42.5563889","-22.3694445","1200","1200",NA,"FURB27235","FURB27235","Quinet, A","2012","08",NA,"396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-08 08:52:47-03","FURB","FURB","43705","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Funez, L.A.","2013","02","14","Brasil","Santa Catarina","Ascurra","Morro do 80.","-49.4213889","-26.9136111","-49.4213889","-26.9136111","736","736",NA,"FURB27864","FURB27864","M.L. Brotto","2016","12",NA,"2446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:02:17-03","FURB","FURB","45207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Mayer, M.; Oliveira, A.A. de","2014","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","Florística Entorno IFFSC 421","FURB27239","FURB27239","Oliveira, AA de",NA,NA,NA,"701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:02:17-03","FURB","FURB","45703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Oliveira, A.A. de","2015","02","08","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Regeneração IFFSC 468 /L/43","FURB27237","FURB27237","Oliveira, AA de","2015","02","08","1104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:02:17-03","FURB","FURB","49181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Gonzatti, F.","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia.","-50.2305556","-30.0844444","-50.2305556","-30.0844444","27","27",NA,"FURB49181","FURB49181","Moraes, PLR","2014","08","30","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:02:17-03","FURB","FURB","49213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia, próximo a lagoa Manoel Nunes.","-50.2336111","-30.0858333","-50.2336111","-30.0858333","10","10",NA,"FURB49213","FURB49213","Moraes, PLR","2014","08","30","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:02:17-03","FURB","FURB","5041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Gasper, A.L. de","2006","11","02","Brasil","Santa Catarina","São Bento do Sul","Trevo da Neumann.","-49.3455555","-26.215","-49.3455555","-26.2150000",NA,NA,NA,"FURB27256","FURB27256","Quinet, A","2010","09","17","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-08 08:52:47-03","FURB","FURB","56375","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","01","28","Brasil","Santa Catarina","Presidente Nereu",NA,"-49.41","-27.27","-49.4100000","-27.2700000",NA,NA,NA,"FURB56375","FURB56375","Kassner-Filho, A.","2018","01","28","1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:02:17-03","FURB","FURB","59070","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kassner-Filho, A.","2018","05","21","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0255556","-49.1047222","-27.0255556","800","800","fruto imaturo Habitat: beira de trilha Habito: arbórea","FURB59070","FURB59070","Kassner-Filho, A.","2018","05","21","2885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:02:17-03","FURB","FURB","60454","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","08","31","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.69","-26.19","-48.6900000","-26.1900000",NA,NA,"flor creme Habitat: interior da unidade amostral Habito: árvore","FURB60454","FURB60454","Kassner-Filho, A.","2018","08","31","3341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:02:17-03","FURB","FURB","60582","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","27","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","fruto imaturo Habitat: interior da unidade amostral Habito: árvore","FURB60582","FURB60582","Kassner-Filho, A.","2018","09","27","3504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:02:17-03","FURB","FURB","60720","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Barboza, E.; Silva, J.M.; Brotto, M.L.","2017","04","19","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas. Trilha das Cachoeiras","-48.6666667","-24.8477777","-48.6666667","-24.8477777","830","830","Frutos imaturos verdes Habitat: Floresta Ombrófila Densa Montana Habito: Árvore","FURB60720","FURB60720","Brotto, M.L.","2017","05","25","4573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:02:17-03","FURB","FURB","61309","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","08","14","Brasil","Santa Catarina","Imaruí",NA,"-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","flor creme Habitat: interior da unidade amostral Habito: árvore","FURB61309","FURB61309","Kassner-Filho, A.","2018","08","14","3251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:02:17-03","FURB","FURB","7863","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","05","14","Brasil","Santa Catarina","Massaranduba","Serra do Jacú.","-49.05","-26.55","-49.0500000","-26.5500000","638","638","Fito IFFSC 909 /S/32 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB27246","FURB27246","Quinet, A","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:52:47-03","FURB","FURB","4120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Gasper, A.L. de","2006","09","10","Brasil","Santa Catarina","Blumenau","Trevo.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB27257","FURB27257","Gasper, AL de","2006","09","10","402",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:53:08-03","UCS","HUCS","38576","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia, próximo à lagoa Manoel Nunes","-50.233611","-30.085833","-50.233611","-30.085833","10","10","na mata de restinga",NA,NA,"Moraes, P.L.R. de","2014","08","30","246","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:53:08-03","UCS","HUCS","39102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Gonzatti, F.","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia","-50.230556","-30.084444","-50.230556","-30.084444","27","27","em bordo da mata",NA,NA,"Moraes, P.L.R. de","2014","08","30","370","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:53:08-03","UCS","HUCS","39373","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Valduga, E.","2012","11","24","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera","-50.236667","-30.047222","-50.236667","-30.047222","10","10","arvoreta em bordo da mata de restinga",NA,NA,"Moraes, P.L.R. de","2014","08","30","450","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-16 17:53:08-03","UCS","HUCS","46540","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Maçaneiro, J.P.","2013","07","25","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí. Faxinal do Bepe","-49.195","-27.093056","-49.195","-27.093056","690","690","Arbórea - Doação FURB 42042; Floresta Ombrófila Densa Montana; interior da mata",NA,NA,"Maçaneiro, J.P.","2013","08","22","49","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:53:08-03","UCS","HUCS","48283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Molz, M.",NA,NA,NA,"Brasil","Rio Grande do Sul","Charqueadas","Próximo a Arroio dos Ratos","-51.577222","-29.995","-51.577222","-29.995","13","13","Doação Herbário ICN 174467&nf;&nf;; Mata de restinga, beira da mata, árvore 12 m altura, placas no tronco, frutos verdes (imaturos).",NA,NA,"Moraes, P.",NA,NA,NA,"s.n.","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:53:08-03","UCS","HUCS","39672","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Schmitt, J.L.","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"Herbário FURB 32005; Ecótono Floresta Ombrófila Densa e Mista - interior do fragmento",NA,NA,"Oliveira, A.A.","2010","12","01","2737","Angiospermae","Lauraceae",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:08-03","UCS","HUCS","24057","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Liebesch, D.","2003","12","14","Brasil","Paraná","Bituruna","Faz. Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Herbário HFC 6609",NA,NA,"Ribas, O.S.","2004","03",NA,"s.n.","Angiospermae","Lauraceae",NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:53:08-03","UCS","HUCS","21873","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Silva, J.M.","2002","09","30","Brasil","São Paulo","Cajati","Torre da Embratel - Estação Repetidora da Serra do Aleixo","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,"árvore - Herbário MBM; floresta atlântica",NA,NA,"Werff, H.","2003",NA,NA,"3651","Angiospermae","Lauraceae",NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-04-27 16:10:14-03","UFES","VIES","14303","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Saiter, F.Z.","2003","12","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"VIES014303","VIES014303","Quinet, A.","2005","11","06","11",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-04-27 16:10:14-03","UFES","VIES","30198","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Zorzanelli, J.P.F.; Senna, D.S.","2011","08",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1328","1328",NA,"VIES030198","VIES030198","Assis, L.","2012","05",NA,"512",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-08-16 08:39:43-03","UTFPR","HCF","20220","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","M.L. Brotto","2016","02","24","Brasil","PR","Adrianópolis","Parque Estadual das Lauráceas","-48.710278","-24.853611","48°42'37 W","24°51'13 S","896","896","árvore com 32 m de altura, CAP=166 cm; flores esverdeadas.",NA,NA,"M.L. Brotto","2016","03","30","2253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:39:43-03","UTFPR","HCF","20013","S","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","M. Augusto-Silva","2012","11","20","Brasil","SC","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
