"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","eventTime","individualCount","relatedCatalogItem"
"88","2020-12-21 16:47:09-03","MBM","MBM","94311","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Hatschbach, G.","48329","1984","09","17","Southern America","Brazil",NA,NA,NA,"MBM094311","Bahia",NA,NA,"Schauer","Moldenke, H.N.","Mucugê","Mucugê, rodovia para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,"MBM094311","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:47:09-03","MBM","MBM","131173","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53457","1989","09","18","Southern America","Brazil",NA,NA,NA,"MBM131173","Bahia",NA,NA,"Schauer","Atkins, S.","Rio de Contas","Cachoeira do Fraga","-41.8114013671875","-13.5789003372192",NA,NA,"MBM131173","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-15 09:04:22-03","UESC","UESC","23852","S","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","André M. de Carvalho","6616","1998","08","29",NA,"Brasil",NA,NA,"Arbusto com ca. 2,0 m de altura.; Campo Rupestre e Mata Ciliar.","UESC0023852","Bahia","Angiospermae","Florideophycidae","Schauer","T.R.S.Silva","Rio de Contas",NA,"-41.896944","-13.388889",NA,NA,NA,NA,NA,NA,"2005","41W53'49''","13S23'20''","Dicotyledoneae","06",NA,NA,NA,NA,NA
"91","2021-02-11 17:22:00-03","UFPR","UPCB","93530","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","E. Melo | T.S. Nunes | W. Ganev","1193","1994","11","21",NA,"Brasil",NA,NA,"Campo rupestre: egetação de campo rupestre, afloramento rochoso . Arbus: 2 metros. Folhas simples, coriáceas, discolores, influorescência com pedúnculo verde-claro; brácteas de cor creme","UPCB0041438","Bahia",NA,NA,"Mart. | Schauer","S. Atkina","Palmeiras","Chapada Diamantina: morro do Pai Inácio","-41.471389","-12.458611","1150","1150","UPCB0041438",NA,NA,NA,"1997","-41.471389","-12.458611",NA,"07",NA,NA,NA,NA,NA
"92","2021-02-11 17:22:00-03","UFPR","UPCB","13711","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Hatschbach, G.","48329","1984","09","17",NA,"Brasil",NA,NA,"Arbusto, pouco ramoso, 2,50m, odorífero, flor lilás. Campo rupestre, borda da chapada..",NA,"Bahia",NA,NA,"Schauer","Moldenke, H.N.","Mucugê","Rodovia para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,"1985",NA,NA,NA,"01","01",NA,NA,NA,NA
"93","2015-08-13 05:50:00-03","MO","MOBOT","2892992","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|Taciana B. Cavalcanti|M.C. Assis|F.S. Pires","Harley 26136","1988","11","13","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,NA,"Rio de Contas. Pico das Almas. Vertente leste. Trilho Faz. Silvina - Queiroz. Campo rupestre.","-41.93333","-13.53333","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-08-13 05:50:00-03","MO","MOBOT","2891748","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley","Harley 20147","1977","3","28","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","S. Atkins",NA,"Between 2.5 and 5 km S. of Vila do Rio de Contas on side road to W. of the road to Livramento, leading to the Rio Brumado. Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and some grassland areas subject to flooding, but dry at time of collection. This plant among rocks in cerrado.","-41.83333","-13.6","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","2891894","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Gert G. Hatschbach","Hatschbach 48329","1984",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","G. Hatschbach",NA,"Mucugê, rod. p/ Andarai. Campo rupestre, borda da chapada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-08-13 05:50:00-03","MO","MOBOT","2892089","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|Nigel P. Taylor|Daniela C. Zappi","Harley 26989","1988","11","24","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,NA,"Rio de Contas. Cachoeira da Fraga do rio Brumado, arredores da cidade.","-41.8","-13.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-08-23 05:45:00-03","MO","MOBOT","2892778","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|Taciana B. Cavalcanti|M.F. Sales|Nadia S. Chukr","Harley 26424","1988","11","12","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,NA,"Rio de Contas. Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz. Afloramento de rocha conglomerada com campo pedregoso.","-41.96666","-13.53333","1600.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-08-23 05:45:00-03","MO","MOBOT","2892875","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|B.L. Stannard|M.C. Assis|F.S. Pires|J.M. Fothergill","Harley 26175","1988","11","16","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","S. Atkins",NA,"Rio de Contas. Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz. Campo rupestre. Entre rochas no pico. (Foto; fixado).","-41.96666","-13.53333","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-08-13 05:50:00-03","MO","MOBOT","2893271","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|David J.N. Hind|Taciana B. Cavalcanti","Harley 26952","1988","11","19","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","S. Atkins",NA,"Barra da Estiva. Morro do Ouro. 9km ao S da cidade na estrada para Ituacú. Campos gerais e campo rupestre com afloramento rochoso. Entre pedras.","-41.3","-13.7","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-08-13 05:50:00-03","MO","MOBOT","3164081","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley","Harley 52035","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","S. Atkins",NA,"Mun. Abaíra: Campo do Cigano.","-41.91666","-13.25","1780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2011-03-26 10:39:00-03","MO","MOBOT","3330442","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Maria M. Arbo|Renato de Mello-Silva|Joao Vicente","Arbo 5727","1992","11","23","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","(K)",NA,"Mun. Barra da Estiva. 8 km S de Barra da Estiva, camino a Ituacu: Morro do Ouro y Morro da Torre. Campo rupestre.","-41.23333","-13.66666","1290.00000000","1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-08-13 05:50:00-03","MO","MOBOT","3470405","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley","Harley H52035","1992","2","14","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","S. Atkins",NA,"Mun. Abaíra: Campo do Cigano.","-41.91666","-13.25","1780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","3402685","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho","Carvalho 6616","1998","8","29","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer","L. P. de Queiroz 6/",NA,"Municipio de Rio de Contas. Pico do Itubira Campo Rupestre. Campo Rupestre e mata ciliar. Cerca de 31 km Sw da cidade, camino para amro grosso.","-41.89694","-13.38888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2018-02-25 05:30:00-03","MO","MOBOT","3445969","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini","Harley 25765","1988","10","30","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,NA,"Mun.: Rio de Contas. Pico das Almas: vertente leste. Trilho Faz. Silvina- Queiroz. Campo arenoso com afloramento de rocha conglomerada. Entre pedras.","-41.93333","-13.53333","1350.00000000","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-08-13 05:50:00-03","MO","MOBOT","2893350","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R.M. Harley|Taciana B. Cavalcanti|M.C. Assis|F.S. Pires","Harley 26135","1988","11","13","South America","Brazil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,NA,"Rio de Contas. Pico das Almas. Vertente leste. Trilho Faz. Silvina - Queiroz. Campo rupestre.","-41.93333","-13.53333","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-04 11:06:33-03","UFRB","HURB","12881","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.; Roque, N.; Bautista, H.P. & Hind, D.J.N.","4434","1996","11","18",NA,"Brasil",NA,NA,"Frequente. ALCB 35275.","HURB000012881","Bahia",NA,NA,"Mart. & Schauer","T.R.S.Silva","Rio de Contas","Chapada Diamantina: Pé da Serra do Marcelino;","-41.841111","-13.578889","1015","1015","HURB000012881",NA,NA,NA,"2008","41º50'28W","13º34'44S",NA,NA,NA,NA,NA,NA,NA
"107","2021-01-26 13:59:06-03","IMA","MAC","29274","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","D.Coelho","704","2005","04","29",NA,"Brasil",NA,NA,"Arbusto ca. de 2m de altura. Flores rosas.; Mata ciliar.","MAC0029274","Alagoas",NA,NA,"Mart. & Schauer","J.Santos","Piranhas",NA,"-37.727583","-9.635139",NA,NA,NA,NA,NA,NA,"2006","-37.727583","-9.635139",NA,"07",NA,NA,NA,NA,NA
"108","2021-03-01 11:52:57-03","UFPE","UFP","19555","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Alves, M; Costa Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; et al.","1010","1997","10","17",NA,"Brasil",NA,NA,"Arbustro frequente. Financiamento: UFPE; Arbusto com flores roxas e odor intenso; Campo rupestre","UFP019555","Bahia",NA,NA,"Cham.","Ilegível","Palmeiras",NA,"-41.477778","-12.460278","1140","1140",NA,NA,NA,NA,"2008","-41.477778","-12.460278",NA,NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2854281","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12613","1979","7","26","South America - Neotropics","Brazil",NA,NA,NA,"US03198642","Bahia",NA,"Lamiales","Schauer",NA,NA,"Região Cacaueira da Bahia, Município de Mucujê. 3 km ao S de Mucujê, na estrada para Jussiape.","-41.4","-13","1000",NA,"US03198642_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2854268","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12420","1979","7","21","South America - Neotropics","Brazil",NA,NA,NA,"US03198641","Bahia",NA,"Lamiales","Schauer",NA,NA,"Região Cacaueira da Bahia, Município de Rio de Contas. 4 km ao N de Río de Contas.","-41.77","-13.53","1000",NA,"US03198641_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"111","2019-11-13 11:32:45-03","USP","SPF","91196","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","H52035","1992","02","14",NA,"Brasil",NA,NA,NA,"SPF00091196","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.916667","-13.25","1780","1780","SPF00091196 SPF00091196_1",NA,NA,NA,"1997","-41.916667","-13.25",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-13 11:32:45-03","USP","SPF","82579","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","1929","1993","07","21",NA,"Brasil",NA,NA,NA,"SPF00082579","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra","Serra do Bicota","-42.35","-13.85","1800","1800","SPF00082579",NA,NA,NA,"1997","-42.35","-13.85",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:32:45-03","USP","SPF","86932","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","1258","1992","10","17",NA,"Brasil",NA,NA,NA,"SPF00086932","Bahia",NA,NA,"Schauer","Atkins, S","Piatã",NA,"-41.85","-13.3","1250","1250","SPF00086932",NA,NA,NA,"1997","-41.85","-13.3",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:32:45-03","USP","SPF","104175","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Melo, E","PCD1193","1994","11","21",NA,"Brasil",NA,NA,NA,"SPF00104175","Bahia",NA,NA,"Schauer","Silva, TRS","Palmeiras","Morro do Pai Inácio","-41.471389","-12.458611","1150","1150","SPF00104175",NA,NA,NA,"2008","-41.471389","-12.458611",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-13 11:32:45-03","USP","SPF","104661","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Melo, E","PCD1156","1994","11","21",NA,"Brasil",NA,NA,NA,"SPF00104661","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Palmeiras","Morro do Pai Inácio","-41.471389","-12.458611","1150","1150","SPF00104661",NA,NA,NA,"2011","-41.471389","-12.458611",NA,"09",NA,NA,NA,NA,NA
"116","2019-11-13 11:32:45-03","USP","SPF","105173","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho, AMV","PCD994","1994","10","25",NA,"Brasil",NA,NA,NA,"SPF00105173","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Palmeiras","Morro do Pai Inácio","-41.470833","-12.455556","1080","1080","SPF00105173",NA,NA,NA,"2011","-41.470833","-12.455556",NA,"09",NA,NA,NA,NA,NA
"117","2019-11-13 11:32:45-03","USP","SPF","108521","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Souza, VC","5213","1994","02","13",NA,"Brasil",NA,NA,NA,"SPF00108521","Bahia",NA,NA,"Schauer","Silva, TRS","Palmeiras","Morro do Pai Inácio","-41.477778","-12.456944","1100","1200",NA,NA,NA,NA,"2008","-41.477778","-12.456944",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:32:45-03","USP","SPF","112001","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","2295","1993","10","23",NA,"Brasil",NA,NA,NA,"SPF00112001","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.9","-13.3","1150","1150","SPF00112001",NA,NA,NA,"1997","-41.9","-13.3",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:32:45-03","USP","SPF","112057","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","2241","1993","09","15",NA,"Brasil",NA,NA,NA,"SPF00112057","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.85","-13.316667","1270","1270","SPF00112057",NA,NA,NA,"1997","-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-13 11:32:45-03","USP","SPF","120259","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","3536","1994","07","14",NA,"Brasil",NA,NA,NA,"SPF00120259","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.85","-13.3","1100","1150","SPF00120259",NA,NA,NA,"1997","-41.85","-13.3",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:32:45-03","USP","SPF","130198","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","PCD4434","1996","11","18",NA,"Brasil",NA,NA,NA,"SPF00130198","Bahia",NA,NA,"Schauer","Silva, TRS","Rio de Contas","Serra Marsalina, Pé da Serra.","-41.841111","-13.578889","1015","1015","SPF00130198",NA,NA,NA,"2008","-41.841111","-13.578889",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:32:45-03","USP","SPF","155375","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","54029","2000","06","23",NA,"Brasil",NA,NA,NA,"SPF00155375","Bahia",NA,NA,"Schauer","Harley, RM","Rio de Contas",NA,"-41.75","-13.45",NA,NA,"SPF00155375",NA,NA,NA,"2000","-41.75","-13.45",NA,"06",NA,NA,NA,NA,NA
"123","2019-11-13 11:32:45-03","USP","SPF","171604","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho, AMV","6616","1998","08","29",NA,"Brasil",NA,NA,NA,"SPF00171604","Bahia",NA,NA,"Schauer","Silva, TRS","Rio de Contas","Pico do Itobira","-41.899722","-13.388889",NA,NA,"SPF00171604",NA,NA,NA,"2005","-41.899722","-13.388889",NA,"06",NA,NA,NA,NA,NA
"124","2019-11-13 11:32:45-03","USP","SPF","49844","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","24447","1987","02","20",NA,"Brasil",NA,NA,NA,"SPF00049844","Bahia",NA,NA,"Schauer","Atkins, S",NA,"Pico das Almas",NA,NA,"1400","1400","SPF00049844",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:32:45-03","USP","SPF","62333","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26427","1988","11","12",NA,"Brasil",NA,NA,NA,"SPF00062333","Bahia",NA,NA,"Schauer","Atkins, S","Rio de Contas","Pico das Almas","-41.966667","-13.533333","1600","1750","SPF00062333",NA,NA,NA,"1990","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:32:45-03","USP","SPF","92041","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","H51271","1992","01","10",NA,"Brasil",NA,NA,NA,"SPF00092041","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.916667","-13.25","1920","1920","SPF00092041",NA,NA,NA,"1997","-41.916667","-13.25",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:32:45-03","USP","SPF","80573","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","25765","1988","10","30",NA,"Brasil",NA,NA,NA,"SPF00080573","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Rio de Contas","Pico das Almas","-41.933333","-13.533333","1350","1450","SPF00080573",NA,NA,NA,"1995","-41.933333","-13.533333",NA,"03",NA,NA,NA,NA,NA
"128","2019-11-13 11:32:45-03","USP","SPF","80576","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26952","1988","11","19",NA,"Brasil",NA,NA,NA,"SPF00080576","Bahia",NA,NA,"Schauer","Silva, TRS","Barra da Estiva","Morro do Ouro","-41.3","-13.7","1500","1500","SPF00080576",NA,NA,NA,"2008","-41.3","-13.7",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:32:45-03","USP","SPF","80588","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26175","1988","11","16",NA,"Brasil",NA,NA,NA,"SPF00080588","Bahia",NA,NA,"Schauer","Atkins, S","Rio de Contas","Pico das Almas","-41.966667","-13.533333","1850","1850","SPF00080588",NA,NA,NA,"1993","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:32:45-03","USP","SPF","80591","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26136","1988","11","13",NA,"Brasil",NA,NA,NA,"SPF00080591","Bahia",NA,NA,"Schauer","Atkins, S","Rio de Contas","Pico das Almas","-41.933333","-13.533333","1400","1400","SPF00080591",NA,NA,NA,"1993","-41.933333","-13.533333",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:32:45-03","USP","SPF","80593","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26424","1988","11","12",NA,"Brasil",NA,NA,NA,"SPF00080593","Bahia",NA,NA,"Schauer","Atkins, S","Rio de Contas","Pico das Almas","-41.966667","-13.533333","1600","1750","SPF00080593",NA,NA,NA,"1994","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:32:45-03","USP","SPF","80594","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26406","1988","11","12",NA,"Brasil",NA,NA,NA,"SPF00080594","Bahia",NA,NA,"Schauer","Atkins, S","Rio de Contas","Pico das Almas","-41.966667","-13.533333","1600","1750","SPF00080594",NA,NA,NA,"1994","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:32:45-03","USP","SPF","80603","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26135","1988","11","13",NA,"Brasil",NA,NA,NA,"SPF00080603","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Rio de Contas","Pico das Almas","-41.933333","-13.533333","1400","1400","SPF00080603",NA,NA,NA,"1995","-41.933333","-13.533333",NA,"07",NA,NA,NA,NA,NA
"134","2019-11-13 11:32:45-03","USP","SPF","80614","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26989","1988","11","24",NA,"Brasil",NA,NA,NA,"SPF00080614","Bahia",NA,NA,"Schauer","Silva, TRS","Rio de Contas",NA,"-41.8","-13.583333",NA,NA,"SPF00080614",NA,NA,NA,"2008","-41.8","-13.583333",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:32:45-03","USP","SPF","85009","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Arbo, MM","5727","1992","11","23",NA,"Brasil",NA,NA,NA,"SPF00085009","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Barra da Estiva","Morro do Ouro","-41.233333","-13.666667","1290","1420","SPF00085009",NA,NA,NA,"1995","-41.233333","-13.666667",NA,"08",NA,NA,NA,NA,NA
"136","2019-11-13 11:32:45-03","USP","SPF","88174","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","1311","1992","10","22",NA,"Brasil",NA,NA,NA,"SPF00088174","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra","Serra das Brenhas","-41.866667","-13.316667","1860","1860","SPF00088174",NA,NA,NA,"1997","-41.866667","-13.316667",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:32:45-03","USP","SPF","88869","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","371","1992","05","25",NA,"Brasil",NA,NA,NA,"SPF00088869","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra",NA,"-41.883333","-13.333333","1800","1800","SPF00088869",NA,NA,NA,"1997","-41.883333","-13.333333",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:32:45-03","USP","SPF","91357","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","H51206","1992","01","08",NA,"Brasil",NA,NA,NA,"SPF00091357","Bahia",NA,NA,"Schauer","Silva, TRS","Abaíra",NA,"-41.9","-13.266667","1650","1800","SPF00091357",NA,NA,NA,"1996","-41.9","-13.266667",NA,"08",NA,NA,NA,NA,NA
"139","2019-11-13 11:32:45-03","USP","SPF","133121","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","França, F","1269","1995","07","09",NA,"Brasil",NA,NA,NA,"SPF00133121","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Abaíra",NA,"-41.6636009216309","-13.2496995925903","1200","1600","SPF00133121","26531","auto",NA,"2011",NA,NA,NA,"09",NA,NA,NA,NA,NA
"140","2019-11-13 11:32:45-03","USP","SPF","111787","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W","2462","1993","11","12",NA,"Brasil",NA,NA,NA,"SPF00111787","Bahia",NA,NA,"Schauer","Atkins, S","Abaíra","Serra dos Frios","-41.6636009216309","-13.2496995925903","1700","1800","SPF00111787","26531","auto",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:32:45-03","USP","SPF","49056","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","24342","1987","02","16",NA,"Brasil",NA,NA,NA,"SPF00049056","Bahia",NA,NA,"Schauer","Silva, TRS","Jussiape",NA,"-41.5924987792969","-13.5166997909546",NA,NA,"SPF00049056","26624","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
