"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"641","2021-02-11 17:21:47-03","UFPR","UPCB","8874","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Hatschbach, G.","Hatschbach, G.","1970","11","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1971","07",NA,"Rio Atuba","Arbusto, 1m, flor lilás. Mata secundária..","25613",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-02-11 17:21:47-03","UFPR","UPCB","16394","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Stehmann, J.R.","Hatschbach, G.","1982","12","07","Brasil","São Paulo","Registro","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"2009","07","16","Rodovia Registro- Sete Barras","Arbusto, 1,50m, flor lilás. Mata pluvial encosta de morro..","45004",NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-02-11 17:21:47-03","UFPR","UPCB","24038","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Acra, L.A.","Bidá, A.","1984","11","14","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"Santa Mônica Clube de Campo","Arbusto..","524",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-02-11 17:21:47-03","UFPR","UPCB","42240","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Lemos, P.","Akaishi, F.M.","1998","11","06","Brasil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"1998","11",NA,"Várzea do Rio Iraí","Arvoreta ±3m, flor lilás com variação de matizes. Interior da floresta ciliar..","4",NA,NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2009-08-25 17:37:00-03","MO","MOBOT","2919913","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","hopeana","Brunfelsia hopeana","Benth.",NA,"Luciano Bernardi","1978","10","20","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicitur planta noxia. Haud frequens in Cerro Sn José haud procul a civitate Ybicui circa.",NA,"Bernardi 18138","550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2013-08-23 04:12:00-03","MO","MOBOT","3369796","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee","Erika Fernández","2004","2","7","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.69833","-17.83666",NA,NA,NA,NA,NA,NA,NA,"Empalme. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas",NA,"Fernández Terrazas 2582","2590.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2014-09-17 05:30:00-03","MO","MOBOT","100425532","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","Jomar G. Jardim|Sérgio C. de Sant'Ana|J. A. Leandro|H.S. Brito","2000","7","27","Brazil","Bahia","Uruçuca","-39.1019444","-14.485",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Serra do Conduru. Rod. Serra Grande/Uruçuca ca. 9,4 km. Serra do Conduru vertente E.",NA,"Jardim 3080","240.00000000","450.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"648","2011-11-07 09:13:00-02","MO","MOBOT","100426212","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","R. Spichiger","Rodolphe E. Spichiger|Pierre A. Loizeau|A. Schlüssel|Gabrielle Barriera","1991","10","26","Paraguay","Ñeembucú",NA,"-57.4166667","-27.05",NA,NA,NA,NA,NA,NA,NA,"Yacaré (Guazu Cuá).",NA,"Spichiger 5345",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"649","2016-04-12 05:45:00-03","MO","MOBOT","100704711","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee","D. Araújo|Bruno S. Amorim|M.A. Chagas","2011","11","27","Brazil","Alagoas","Quebrangulo","-36.4247223","-9.2472222",NA,NA,NA,NA,NA,NA,NA,"REBIO Pedra Talhada. Caminho principal após a entrada para a Pedra Talhada.",NA,"Araújo 1865",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"650","2018-06-26 05:23:00-03","MO","MOBOT","100704784","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee","W. Wayt Thomas|André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana|J. Lima da Paixão","2004","9","15","Brazil","Bahia","Arataca","-39.3972222","-15.1980555",NA,NA,NA,NA,NA,NA,NA,"Serra das Lontras, 9.0 km WNW of Itatinguí on Fazenda road, then on trail over mountain ridge to Fazenda Cairo.",NA,"Thomas 14087","530.00000000","630.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"651","2011-12-22 05:01:00-02","MO","MOBOT","1083969","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Teodoro Rojas","1946","9","9","Paraguay","Cordillera",NA,"-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,"San Bernardino.",NA,"Rojas 13564",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","1098117","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee (NY)","N. Skinner|Jason C. Bradford|J. Tassin","1995","6","24","Bolivia","Santa Cruz",NA,"-64.55138","-17.82916",NA,NA,NA,NA,NA,NA,NA,"Parque National Amboró; southwest region of park, north of Comarapa; in tree plot of Israel Vargus Caballero. Wet montane forest, disturbed by cows.",NA,"Skinner 4","2500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","1525760","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee","Michael H. Nee",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 36711","3000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","1720463","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","I. G. Vargas '95","Israel G. Vargas C.|Antony Jardim",NA,NA,NA,"Bolivia","Santa Cruz","Manuel Maria Caballero","-64.53472","-17.81805",NA,NA,NA,NA,NA,NA,NA,"PARQUE NACIONAL AMBORÓ. Proximidades del Cerro Bravo a 10 km al N de Comarapa, alrededores de la Parcela permanente. Bosque nublado húmedo; Weinmannia cf. lechleriana, Dicksonia sellowiana, Prumnopitys exigua y Blepharocalyx salisifolius son sp. comunes. Muchas epífitas como: Bryophyta, Pteridophyta y Orchidaceae.",NA,"Vargas Caballero 2978","2400.00000000","2600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2008-05-27 22:02:00-03","MO","MOBOT","1720470","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee '94","Israel G. Vargas C.|et al.","1993","5","9","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.63333","-17.83333",NA,NA,NA,NA,NA,NA,NA,"PARQUE NACIONAL AMBORÓ. La Siberia; 25 km al NW sobre de la carretera de Comarapa hacia Cochabamba. Entrada al Astillero. Bosque nublado con aliso (Alnus acuminata), sotillo (Weinmannia spp.) y muchas epífitas. vegetación natural muy disturbada por cultivos agrícolas.",NA,"Vargas Caballero 2379","2570.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","1720479","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee '94","Israel G. Vargas C.|et al.","1997","5","11","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.55138","-17.83416",NA,NA,NA,NA,NA,NA,NA,"PARQUE NACIONAL AMBORÓ. Comarapa, 5-8 km al Norte por el Río Arriba hacia la comunidad de Verdecillo. Bosque nublado húmedo con Myrtaceae, Podocarpaceae, Cunoniaceae en el estrato arbóreo y sus ramas con Epiphyta. vegetación natural disturbada por pastoreo de ganado y algunos cultivos agrícolas.",NA,"Vargas Caballero 2399","2300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","1720486","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","I. G. Vargas '96","Israel G. Vargas C.|P. Rojas G.","2000","8","4","Bolivia","Santa Cruz","Florida","-63.56666","-18.1",NA,NA,NA,NA,NA,NA,NA,"Bermejo, 10 km al E subiendo por el camino hacia el sillar. Zona de la antena de COTAS. Bosque seco de filos pedregosos con Tabebuia sp., Anadenanthera macrocarpa.",NA,"Vargas Caballero 5064",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","1722401","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee (NY)","Israel G. Vargas C.|Antony Jardim",NA,NA,NA,"Bolivia","Santa Cruz","Manuel Maria Caballero","-64.55","-17.83333",NA,NA,NA,NA,NA,NA,NA,"PARQUE NACIONAL AMBORÓ. Proximidades del Cerro Bravo a 10 km al N de Comarapa, alrededores de la Parcela permanente. Bosque nublado húmedo; Weinmannia cf. lechleriana, Dicksonia sellowiana, Prumnopitys exigua y Blepharocalyx salisifolius son sp. comunes. Muchas epífitas como: Bryophyta, Pteridophyta y Orchidaceae.",NA,"Vargas Caballero 2998","2400.00000000","2600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","1762982","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Beck S","S. Stab","1987","3","17","Bolivia","La Paz",NA,"-67.88333","-14.15",NA,NA,NA,NA,NA,NA,NA,"Tumupasa-San Buena Ventura, 1,5 km bajo Tumupasa",NA,"Stab B43","350.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","1763432","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Vargas I","Israel G. Vargas C.","1993","10","20","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.53333","-17.81666",NA,NA,NA,NA,NA,NA,NA,"PN Amboro, 10 km N de Comarapa",NA,"Vargas Caballero s.n.","2500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","1763433","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Nee M","Israel G. Vargas C.","1993","5","10","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.55","-17.83333",NA,NA,NA,NA,NA,NA,NA,"PN Amboro, Comarapa, 5-8 km N hacia Verdecillo",NA,"Vargas Caballero s.n.","2300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","1763469","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Nee M","Israel G. Vargas C.|et al.","1993","5","10","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.55","-17.83333",NA,NA,NA,NA,NA,NA,NA,"PN Amboro, 5-8-km N Comarapa hacia Verdecillo",NA,"Vargas Caballero 2399","2300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","1763500","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Vargas I","Israel G. Vargas C.|Antony Jardim","1993","10","20","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.53333","-17.81666",NA,NA,NA,NA,NA,NA,NA,"PN Amboro, cerca del Cerro Bravo, 10 km N de Comarapa",NA,"Vargas Caballero 2978","2500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","1764134","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Angel L. Cabrera|et al.","1982","9","22","Bolivia","Santa Cruz","Cordillera","-63.38333","-18.83333",NA,NA,NA,NA,NA,NA,NA,"Abapo, Rio Grande",NA,"Cabrera 33606",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2013-05-24 05:54:00-03","MO","MOBOT","1764280","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Roca Y","G. Coimbra S.","1992","11","2","Bolivia","Santa Cruz",NA,"-64.4333333","-17.8833333",NA,NA,NA,NA,NA,NA,NA,"San Juan del Potrero",NA,"Coimbra Sanz 2609",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","1821787","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Alwyn H. Gentry|Paul E. Berry","1975","7","4","Venezuela","Anzoátegui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Km 227 on Caracas-Barcelona highway, 16 km E of Boca de Uchire.",NA,"Gentry 14853","150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3977",NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","1900544","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","I. G. Vargas (USZ)","Israel G. Vargas C.|et al.","2003","1","31","Bolivia","Santa Cruz","Velasco","-62.81305","-15.67333",NA,NA,NA,NA,NA,NA,NA,"Asención de Gurayos, entrando unos 60 km al E (Campamento Tarara). concesión la Chonta (Area de investigación BOLFOR) bloque 3 tratamientos intensibo. Bosque alto húmedo intervenido por la extración de maderas.",NA,"Vargas Caballero 6827","335.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2011-03-25 20:31:00-03","MO","MOBOT","2229369","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A.","Andrea A. Cocucci|A.N. Sérsic|M. Moré|J. Nattero|L. Insúa","2001","10","14","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Caliligua: Abra de las Cañas",NA,"Cocucci 1392",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2010-04-23 21:39:00-03","MO","MOBOT","2229393","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Biganzoli, F.","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","1996","10","15","Argentina","Misiones","General Manuel Belgrano","-53.66666","-26.2",NA,NA,NA,NA,NA,NA,NA,"Ruta Nac. 101, 8 Km de Bernardo de Irigoyen hacia San Antonio, Salto Andrecito",NA,"Morrone 1391","690.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2010-04-23 21:34:00-03","MO","MOBOT","2229408","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Biganzoli, F.","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","1996","10","17","Argentina","Misiones","San Pedro","-53.98333","-26.51666",NA,NA,NA,NA,NA,NA,NA,"Parque Prov. Cruce Caballero",NA,"Morrone 1544","450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2009-11-09 18:57:00-02","MO","MOBOT","2297770","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A.","Angel L. Cabrera|et al.","1973","11","7","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camino a Valle Grande, Abra de Cañas",NA,"Cabrera 23935","1700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2011-02-22 06:43:00-03","MO","MOBOT","2340850","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Biganzoli, F.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","1998","9","24","Argentina","Misiones","Cainguás","-55.0336111","-27.0375",NA,NA,NA,NA,NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú. Picada bordeando el cerro frente al balneari, hasta la cascada",NA,"Biganzoli 355",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2012-04-07 05:12:00-03","MO","MOBOT","2340875","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Schinini, A., //","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","11","2","Argentina","Salta","Orán","-64.8713889","-23.1111111",NA,NA,NA,NA,NA,NA,NA,"Finca San Andrés. Quebrada de las Cuevas",NA,"Schinini Cacace 33144","1800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2009-10-24 13:50:00-02","MO","MOBOT","2430592","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Winter, J.","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|M.I. Martín|J.P. Ramos Giacosa|J. Winter","2002","11","16","Argentina","Salta","Santa Victoria","-64.71666","-22.46666",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Baritú, camino a Población Baritú, 10 km al Sur del Río Lipeo",NA,"Zuloaga 7723","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2018-08-26 04:35:00-03","MO","MOBOT","2431393","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Biganzoli, F.","F. Biganzoli|Fernando O. Zuloaga|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","1999","9","24","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Cruce Caballero",NA,"Biganzoli 635",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2009-08-23 06:27:00-03","MO","MOBOT","2441692","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A., II-","O. Ahumada|J. Agüero","1998","11","3","Argentina","Jujuy","Ledesma","-64.9","-23.66666",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Calilegua, Abra de Cañas (monolito)",NA,"Ahumada 8571","1700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2009-08-23 06:27:00-03","MO","MOBOT","2441708","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A., II-","O. Ahumada|J. Agüero","1998","9","27","Argentina","Salta","Santa Victoria","-64.71666","-22.41666",NA,NA,NA,NA,NA,NA,NA,"Camino de Lipeo a Los Toldos",NA,"Ahumada 8166","1135.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2009-08-23 06:27:00-03","MO","MOBOT","2441723","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A., II-","O. Ahumada|J. Agüero","1998","9","28","Argentina","Salta","Santa Victoria","-64.75","-22.35",NA,NA,NA,NA,NA,NA,NA,"Camino al Río San José, desde el desvío del camino de Los Toldos a Lipeo",NA,"Ahumada 8199","1823.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2009-08-23 06:27:00-03","MO","MOBOT","2441737","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Romanutti, A., II-","O. Ahumada|J. Agüero","1998","9","29","Argentina","Salta","Santa Victoria","-64.71666","-22.35",NA,NA,NA,NA,NA,NA,NA,"Camino de Los Toldos a Lipeo, desvío hacia aguas termales",NA,"Ahumada 8255","1744.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2008-05-27 22:02:00-03","MO","MOBOT","2919808","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M.R.C Sales de Melo","* MARCONDES","1995","5","8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pernambuco, Bonito, Reserva Ecologica Municipal da Prefeirura de Bonita Solo areno argiloso.",NA,"MARCONDES 42",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2008-05-27 22:02:00-03","MO","MOBOT","2920046","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M.R.C. Sales de Melo","D.C. Silva","1995","5","24","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pernambuco, Brejo da Madre de Deus, Fazenda Bituri, solo pedregoso.",NA,"Silva 51",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2009-08-22 06:35:00-03","MO","MOBOT","2920651","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Timothy Plowman","Jacques S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanchet s.n.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2011-03-26 11:05:00-03","MO","MOBOT","2920974","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Maria M. Arbo|Carmen L. Cristóbal|Lidia I. Ferraro|J.M. González|Aurelio Schinini|Sara G. Tressens","1974","6","20","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loc. Paso Crucecita, 10 km SE de Ruta 17, camino a Concepcion.",NA,"Arbo 663",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2009-07-10 17:57:00-03","MO","MOBOT","2921951","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Troels M. Pedersen","1972","10","7","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Horse browse freely on the foliage of this shrub, said to be harmful to them.",NA,"Pedersen 10210",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2009-06-26 21:04:00-03","MO","MOBOT","2921989","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Timothy Plowman","Hugh C. Cutler","1945","1","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Paracuru, Mun. São Goncalo, Ceara.",NA,"Cutler 8271","10.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2013-05-07 06:03:00-03","MO","MOBOT","2922168","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Timothy Plowman","Ynés Mexia","1930","4","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vicosa. Ox-cart road to São Miguel; about km 4; cut-over woods.",NA,"Mexia 4551","685.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2014-09-17 05:30:00-03","MO","MOBOT","2922563","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"André M. Amorim|Sérgio C. de Sant'Ana|I.C. Nascimento|Jomar G. Jardim|et al.","1992","8","25","Brazil",NA,NA,"-39.01666","-14.41666",NA,NA,NA,NA,NA,NA,NA,"Mun. de Urucuca, distrito de Serra Grande/ Itacare. Conjunto Fazenda Santa Cruz.",NA,"Amorim 660",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
