"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"99","2008-05-27 22:02:00-03","MO","MOBOT","3220834","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","J.J. Wurdack",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 21682","1969","7","3","Brazil","Paraná",NA,"S. Sebastião (mun. Antonia). Mata pluvial, vertente atlanicie, prefere clareiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3221479","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","G. Hatschbach",NA,NA,NA,"J.M. Silva","Silva 3631","2002",NA,NA,"Brazil","São Paulo",NA,"Conchas (Mun. Cajati). Orla da floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","3264072","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","G. Hatschbach",NA,NA,NA,"P.I. Oliveira","Oliveira 544","1982","6","15","Brazil","Paraná",NA,"Co. Santos Andrade (mun. S. José dos Pinhaes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","3298720","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","G. Hatschbach",NA,NA,NA,"J.M. Silva|Gert G. Hatschbach","Silva 450","1987","12","22","Brazil","Paraná",NA,"Serra dos Castelhanos (mun. S. José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"103","2018-06-22 05:25:00-03","MO","MOBOT","2476627","PreservedSpecimen","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida","Cogn.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8972",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro Spitzkopf",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-06-24 11:30:00-03","MO","MOBOT","101137782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leaechinata","Miconia leaechinata","R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 16002",NA,NA,NA,"Brazil","São Paulo",NA,"ad Piracicaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Type","1",NA
"105","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","12307","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Logn.","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","S.José dos Pinhais","Serra dos Castelhanos",NA,NA,NA,NA,"Arbusto 1 m, frutos pretos;",NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"106","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3322","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Korte, A.","2010","10","15","Korte, A.; Kniess, A.; Kniess, A.","4301","2010","09","15","Brasil","Santa Catarina","Taió","Gramado","-49.9981002807617","-27.1163997650146",NA,NA,"Florística IFFSC 624, Lat.: 27° 00' 01 S; Log.: 50° 13' 14 O; Altitude: 893 m, FURB 30878; Arbusto, 2 metros, flor branca, estádio de de sucessão avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbusto,","HUCO003322",NA,NA,NA,NA,NA,NA,NA,"32258","auto",NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2324838","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"-- Reitz & Klein, --","8972","1959","8","21","Brazil","Santa Catarina",NA,"Morro spitzkopf, Blumenau.",NA,NA,NA,NA,NA,"US02928991","US02928991_01",NA,"Myrtales","South America",NA,"450",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","2324837","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"-- Reitz & Klein, --","7029","1958","8","22","Brazil","Santa Catarina",NA,"Vargem Grande, Lauro Müller.",NA,NA,NA,NA,NA,"US02928990","US02928990_01",NA,"Myrtales","South America",NA,"350",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2405269","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"G. Hatschbach","7104","1960","8","3","Brazil","Paraná",NA,"Mun. Cerro Azul. Morro Grande.",NA,NA,NA,NA,NA,"US02928995","US02928995_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2405272","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"G. Hatschbach","7156","1960","8","21","Brazil","Paraná",NA,"Mun. Campina Gde. Sul. Jaguatirica.",NA,NA,NA,NA,NA,"US02928994","US02928994_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","2601403","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"G. Hatschbach","21682","1969","7","3","Brazil","Paraná",NA,"S. Sebastião (Mun. Antonina).",NA,NA,NA,NA,NA,"US02928997","US02928997_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2405099","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"G. Hatschbach","8670","1961","12","3","Brazil","Paraná",NA,"Mun. Campina Gde. do Sul. Ribeirão do Cedro.",NA,NA,NA,NA,NA,"US02928996","US02928996_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2325448","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"-- Reitz & Klein, --","9694","1960","7","5","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,NA,NA,NA,"US02928993","US02928993_01",NA,"Myrtales","South America",NA,"600",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2324805","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"R. M. Klein","2247","1957","11","26","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos.",NA,NA,NA,NA,NA,"US02928992","US02928992_01",NA,"Myrtales","South America",NA,"650",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2324836","PreservedSpecimen","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida reitzii","Brade",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4323","1957","6","15","Brazil","Santa Catarina",NA,"Vidal Ramos.",NA,NA,NA,NA,NA,"US00120663","US00120663_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype","1","reitzii"
"116","2020-09-12 05:00:02-03","US","US","2324836","PreservedSpecimen","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida reitzii","Brade",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4323","1957","6","15","Brazil","Santa Catarina",NA,"Vidal Ramos.",NA,NA,NA,NA,NA,"US00120663","US00120663_01",NA,"Myrtales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype","1","reitzii"
"117","2019-12-09 17:30:13-03","UFPR","EFC","310","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Meyer, F.S.","2013","10","30","Kuniyoshi, Y.S.; Roderjan, C.V.","4767","1984","07","10","Brasil","Paraná","Guaraqueçaba","Madezatti","-48.3994","-25.0013","-48.3994","-25.0013","Arbusto comum em floresta montana, 600m s.n.m.","EFC000310",NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA,NA,NA,NA
"118","2019-12-09 17:30:13-03","UFPR","EFC","508","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Meyer, F.S.","2013","10","30","Roderjan, C.V.; Kuniyoshi, Y.S.","354","1984","09","26","Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013","-48.3994","-25.0013","Arbusto, abundante no interior da floresta montana, 600m s.n.m. __COMMOM_NAME__: Pixirica","EFC000508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-12-09 17:30:14-03","UFPR","EFC","17635","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Völtz, R.R.","2018","11","27","Völtz, R.R.; Tres, A.","1985","2017","07","11","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3269","-25.168","-48.3269","-25.1680","Subarbusto 1 m alt.; tricomas alvos; flores com sépalas esverdeadas, pétalas e anteras alvas; clareira em Floresta Ombrófila Densa Submontana","EFC017635",NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA
"120","2019-12-09 17:30:14-03","UFPR","EFC","15246","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Goldenberg, R.","2016","10","06","Völtz, R.R.; Brotto, M.L; Silva, J.M.",NA,"2016","09","28","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6353","-24.815","-48.6353","-24.8150","Arvoreta 1,7 m alt. no interior da Floresta Ombrófila Densa Montana secundária; flores com hipanto vinoso, pétalas e anteras alvas.","EFC015246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-12-09 17:30:14-03","UFPR","EFC","15709","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Brotto, M.L.","2014","08","04","Brotto, M.L.","1717","2014","07","09","Brasil","Paraná","Campina Grande do Sul","Rio Capivari, Barra da Cruz","-48.7983","-25.0692","-48.7983","-25.0692","Arbusto 2,5 m; flores brancas. Floresta Ombrófila Densa Montana","EFC015709",NA,NA,NA,NA,NA,"686","686",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:25:24-03","USP","SPF","155869","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Chiea, SAC","1994","10",NA,"Kirizawa, M","2681","1992","08","27","Brasil","São Paulo","Iporanga","Fazenda Intervales","-48.5900001525879","-24.5799999237061",NA,NA,NA,"SPF00155869",NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"123","2021-03-25 13:52:36-03","UNIVILLE","JOI","15517","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","A. Korte","2010","06","03","A. Korte","3589","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","Barra da Prata.","-49.860833","-26.730278","49º51'39''W","26º43'49''S","Herbário Dr. Roberto Miguel Klein - 26640; HABITAT: interior do fragmento; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015517",NA,NA,NA,NA,NA,"540","540",NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:34:16-03","UEFS","HUEFS","71444","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"Silva, J.M.","3631","2002","09","29","Brasil","São Paulo","Cajati","Conchas","-48.1199989318848","-24.7299995422363",NA,NA,NA,"HUEFS0071444","HUEFS0071444","Angiospermae","Myrtales",NA,NA,NA,NA,"24646","auto","Rosanae",NA,NA,NA,NA
"125","2019-10-07 09:34:16-03","UEFS","HUEFS","64796","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,NA,NA,NA,"Barbosa, E.","393","1999","11","17","Brasil","Paraná","Adrianópolis","Parque das Lauráceas.","-48.9911003112793","-24.6571998596191",NA,NA,"Interior da floresta atlântica.","HUEFS0064796","HUEFS0064796","Angiospermae","Myrtales",NA,NA,NA,NA,"49901","auto","Rosanae",NA,NA,NA,NA
"126","2018-04-04 16:45:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","21682",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae","21682",NA,NA,NA
"127","2019-09-04 18:56:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,NA,NA,NA,NA,"A. Glaziou","16002",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"128","2015-03-07 08:51:39-03","F","FMNH-SEEDPLANTS","V0133124F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0133124F","V0133124F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"129","2015-03-07 08:51:39-03","F","FMNH-SEEDPLANTS","V0133126F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0133126F","V0133126F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"130","2015-12-16 13:39:13-02","F","FMNH-SEEDPLANTS","V0133182F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0133182F","V0133182F_01 V0133182F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"131","2019-09-04 19:22:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida",NA,NA,NA,NA,NA,"E. H. G. Ule","1254","1889","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"132","2020-11-12 17:01:37-03","UEL","FUEL","32410","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","A.A. de Oliveira","2009","12","10","Korte, A; Kniess, A","343","2009","09","24","Brasil","Santa Catarina","Botuverá","Cinema, Floresta Ombrófila Densa; Esádio Avançado de regeneração","-49.0746994018555","-27.1993999481201",NA,NA,NA,"FUEL010329",NA,"Tracheophyta","Myrtales",NA,NA,"526","526","20562","auto",NA,NA,NA,NA,NA
"133","2020-11-12 17:01:37-03","UEL","FUEL","49241","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.",NA,"2010","06","23","Korte, A; Kniess, A","3801","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz, Floresta Ombrófila Densa; Estádio Suces: Médio.Interior do fragmento.","-49.628101348877","-26.9582996368408",NA,NA,NA,"FUEL010328",NA,"Tracheophyta","Myrtales",NA,NA,"652","652","29414","auto",NA,NA,NA,NA,NA
"134","2019-05-06 11:59:27-03","UFU","HUFU","25260","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Souza, M.L.","2000",NA,NA,"Barbosa, E.; Abe, L.M.","393","1999","11","17","Brasil","Paraná","Adrianópolis","Parque das Lauráceas, Interior da floresta atlântica.","-48.9911003112793","-24.6571998596191",NA,NA,"Arbusto, ca. 1 m. Fruto vermelho.","HUFU00061278","HUFU00061278",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"135","2021-01-25 11:52:35-03","UFU","HUFU","24655","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Hatschbach, G.","1994",NA,NA,"Silva, J.M.; Ribas, O.S. & Poliquesi, C.B.","1392","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari, Beira do rio.","-49.1150016784668","-25.2061004638672",NA,NA,"Subarbusto, 30 cm. Flor alva, anteras amarelas.; Mata pluvial.","HUFU00061279","HUFU00061279",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"136","2020-08-20 14:57:47-03","UFSC","FLOR","41227","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Korte, A.","2010","06","23","Korte, A.; Kniess, A.","3801","2010","04","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz.","-49.678333","-26.908611","49º40'42''W","26º54'31''S","arbustiva. Recebida de FURB Nº 30575.","FLOR0041227",NA,NA,"Myrtales",NA,NA,"652","652",NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 14:57:47-03","UFSC","FLOR","811","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Souza, M.L.","2013","10",NA,"Reitz, R.; Klein, R.M.","8972","1959","08","21","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"arbusto, flor branca, 2m altura","FLOR0000811",NA,NA,"Myrtales",NA,NA,"450","450","34291","auto",NA,NA,NA,NA,NA
"138","2020-08-20 14:57:47-03","UFSC","FLOR","779","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Souza, M.L.","2013","11",NA,"Reitz, R.; Klein, R.M.","4323","1957","06","15","Brasil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"arbusto, flor branca, 2m altura","FLOR0000779",NA,NA,"Myrtales",NA,NA,"750","750","21797","auto",NA,NA,NA,NA,NA
"139","2020-08-20 14:57:47-03","UFSC","FLOR","53255","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Chiea, S.C.","1994","10",NA,"Kirizawa, M.; Wanderley, M.G.L.","2681","1992","08","27","Brasil","São Paulo","Iporanga","Fazenda Intervales, base do Carmo, 2km da sede.","-48.5900001525879","-24.5799999237061",NA,NA,"arbusto com caule avermelhado, pétalas brancas, 2m altura. Vegetação secundária baixa, com algumas árvores altas, como Copaifera, com +15, 0m de altura. Muita chusquea.","FLOR0053255",NA,NA,"Myrtales",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"140","2020-08-20 14:57:47-03","UFSC","FLOR","51463","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Chiea, S.C.","1994","10",NA,"Kirizawa, Mizue; Wanderley, M.G.L.","2681","1992","08","27","Brasil","São Paulo","Iporanga","Fazenda Intervalesm base do Carmo, 2 km da sede.","-48.5900001525879","-24.5799999237061",NA,NA,"arbusto, caule avermelhado, pétalas brancas, 2m altura","FLOR0051463",NA,NA,"Myrtales",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"141","2021-03-04 15:44:58-03","IF","SPSF","35434","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata",NA,NA,NA,NA,NA,"J.M.Silva & L.M.Abe","4226","2004","11","23","Brasil","PR","Adrianópolis","fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta atlantica&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA
"142","2021-03-04 15:44:58-03","IF","SPSF","49901","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Silva Manso","M.L.Brotto","2014","08","04","M.L.Brotto","1717","2014","07","09","Brasil","MS","Campina Grande do Sul","Rio Capivari, Barra da Cruz","-48.798333","-25.069167",NA,NA,"COLETA: Arbusto de 2,5m; flores brancas. Floresta Ombrófila Dens Montana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"686","686",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"143","2021-03-04 15:44:58-03","IF","SPSF","43226","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","G.A.D.C. Franco","2010","01","29","F.M.Souza & N.M.Ivanauskas","1147","2009","09","04","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira(PETAR)","-48.500833","-24.336944",NA,NA,"COLETA: Arvoreta, 3m. Flores brancas e frutos vináceos.; GEOGRAFIA: Núcleo Bulha D'água, trilha da Cachoeira do Rio Pilões.&nf;Floresta Ombrófila Densa Aluvial.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"600","600",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"144","2021-03-04 15:44:58-03","IF","SPSF","48947","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","N.M.Ivanauskas","2012","12","30","F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas","1720","2012","11","29","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.775556","-24.500278",NA,NA,"COLETA: Árvore de 2m de altura; frutos maduros roxos.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"931","931",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"145","2014-10-09 13:58:24-03","UHH","HBG","522802","S","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida","Cogn.","Wurdack, J.J.","1960",NA,NA,"Ule, E.","1462","1890","02",NA,"Brazil",NA,NA,"Pr. St. Catharina, im Walde bei Minas",NA,NA,NA,NA,NA,"HBG522802",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA
"146","2014-10-09 13:58:24-03","UHH","HBG","522801","S","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida","Cogn.","Wurdack, J.J.","1960",NA,NA,"Ule, E.","1254","1889","04",NA,"Brazil",NA,NA,"Pr. St. Catharina, im Walde bei Minas",NA,NA,NA,NA,NA,"HBG522801",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA
"147","2014-10-09 13:58:24-03","UHH","HBG","522803","S","Plantae","Melastomataceae","Leandra","horrida","Leandra horrida","Cogn.","Cogniaux, A.",NA,NA,NA,"Ule, E.","1462","1890","02",NA,"Brazil",NA,NA,"Estado de Sta. Catharina, im Walde bei Minas",NA,NA,NA,NA,NA,"HBG522803",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA
"148","2020-08-26 10:49:45-03","MCN-FZBRS","HAS","93200","PreservedSpecimen","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Meyer, F. S.","2014","04","24",NA,"s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"HAS0093200",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:09:50-03","IBt","SP","302435","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Reginato, M","2013","01",NA,"Gorenstein, MR; Sanches, CD; Bastos, EB; Hoffmann, JRR; Pereira, VF","37","1994","09","09","Brasil","São Paulo","Tapiraí","12km de Tapiraí em direção a Juquiá. Cachoeira do Chá","-47.560833","-20.029444","-47.560833","-20.029444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:09:50-03","IBt","SP","4773","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Mamede, MCH","2011","03",NA,"Barão de Capanema","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:09:50-03","IBt","SP","129608","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Wurdack, JJ","1970",NA,NA,"Hatschbach, G","21682","1969","07","03","Brasil","Paraná","Antonina","S. Sebastião. Mata pluvial, vertente atlantica, prefere clareiras","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"152","2019-11-21 10:09:50-03","IBt","SP","14403","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Baumgratz, JFA; Souza","2005",NA,NA,"Puiggari, JJ","CGG3690","1891","09",NA,"Brasil","São Paulo","Apiaí","Mata em serra","-48.8400001525879","-24.5",NA,NA,"Arbusto até 1 m alt., flor alva","SP006804","SP006804",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"153","2019-11-21 10:09:50-03","IBt","SP","370757","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Souza, MLD; Baumgratz, JF","2006",NA,NA,"Ribas, OS; Silva, JM; Vaz, J","4668","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista. Floresta Atlântica","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"154","2019-11-21 10:09:50-03","IBt","SP","364329","S","Plantae","Melastomataceae","Leandra","echinata","Leandra echinata","Cogn.","Souza, MLD; Baumgratz, JF","2006",NA,NA,"Silva, JM; Barbosa, E; Vaz, J","3631","2002","09","29","Brasil","São Paulo","Cajati","Conchas. Orla da floresta atlântica","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA
