"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"50","2019-08-20 10:06:42-03","UNICAMP","UEC","200279","S","Plantae","Magnoliopsida",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","?","2407","1940","07",NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"UEC160811","UEC160811","Monge, M","2016","07",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"51","2019-01-17 11:24:42-02","PUCRS","MPUC","916","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1978","03","10","South America","Brasil","RS","Farroupilha",".","-51.3500833","-29.2168889",NA,NA,NA,NA,NA,NA,"N.I. Matzenbacher","1990","01","01","-51.3500833000","-29.2168889000",NA,NA,"Magnoliopsida","363","1",NA
"52","2019-01-17 11:24:42-02","PUCRS","MPUC","917","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1978","04","13","South America","Brasil","RS","Feliz",".","-51.3061111","-29.4508333",NA,NA,NA,NA,NA,NA,"N.I. Matzenbacher","1990","01","01","-51.3061111000","-29.4508333000",NA,NA,"Magnoliopsida","127","1",NA
"53","2019-01-17 11:24:42-02","PUCRS","MPUC","1146","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1975","04","05","South America","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667",NA,NA,NA,NA,NA,NA,"N.I. Matzenbacher","1990","01","01","-51.0155556000","-30.2766667000",NA,NA,"Magnoliopsida","104","1",NA
"54","2020-09-24 17:42:54-03","PUCRS","MPUC","1507","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1978","02","17","South America","Brasil","RS","Cachoeira do Sul","Distrito Ferreira","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,NA,"T. Strehl","1978","01","01","-52.8938889000","-30.0394444000",NA,NA,"Magnoliopsida",NA,"1",NA
"55","2019-01-17 11:24:42-02","PUCRS","MPUC","1778","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1979","01","23","South America","Brasil","RS","Encantado",".","-51.8694444","-29.2361111",NA,NA,NA,NA,NA,NA,"N.I. Matzenbacher","1990","01","01","-51.8694444000","-29.2361111000",NA,NA,"Magnoliopsida","552","1",NA
"56","2019-01-17 11:24:42-02","PUCRS","MPUC","918","S","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker",NA,NA,"1978","03","16","South America","Brasil","RS","Farroupilha",".","-51.3500833","-29.2168889",NA,NA,NA,NA,NA,NA,"N.I. Matzenbacher","1990","01","01","-51.3500833000","-29.2168889000",NA,NA,"Magnoliopsida","272","1",NA
"57","2020-10-14 09:59:25-03","FURB","FURB","10131","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Dreveck, S.; Verdi, M. & Carneiro, F.E.","179","2008","03","18",NA,"Brasil","Santa Catarina","Capão Alto","Fazenda Moraes.","-50.5794445","-27.9013889","998","998",NA,"Florística IFFSC 206","FURB18631","FURB18631","Fernandes, AC","2012","03","05","-50.5794445","-27.9013889",NA,NA,NA,NA,NA,NA
"58","2020-10-14 09:59:25-03","FURB","FURB","13127","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Verdi, M.; Hasckel, R.P. & Klemz, G.","1890","2009","04","23",NA,"Brasil","Santa Catarina","Urubici","São Pedro, Parque Nacional de São Joaquim.","-49.4094444","-28.0802778","1139","1139",NA,"Florística IFFSC 167(Erva Terrícola) Habitat: Floresta nebular e campos naturais; Estágio Avançado; área aberta Habito: herbácea;","FURB18633","FURB18633 FURB18633_1","Fernandes, AC","2012","03","05","-49.4094444","-28.0802778",NA,NA,NA,NA,NA,NA
"59","2019-11-08 08:50:05-03","FURB","FURB","2597","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Sevegnani, L.",NA,"1998","02","22",NA,"Brasil","Santa Catarina","Rio do Campo","Varaneira.","-49.9875","-26.8286111",NA,NA,NA,NA,"FURB18632","FURB18632","Fernandes, AC","2012","03","05","-49.9875000","-26.8286111",NA,NA,NA,NA,NA,NA
"60","2020-10-14 09:59:25-03","FURB","FURB","35580","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Korte, A.","6683","2011","04","18",NA,"Brasil","Santa Catarina","Campos Novos","Pocinho Campos Novos.","-51.48","-27.36","770","770",NA,"Florística IFFSC 399 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: erva terrícola;","FURB00931","FURB00931","Fernandes, AC","2012","03","05","-51.4800000","-27.3600000",NA,NA,NA,NA,NA,NA
"61","2020-10-14 09:59:25-03","FURB","FURB","39429","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Verdi, M.; Boeni, B.O.","6136","2012","02","09",NA,"Brasil","Rio Grande do Sul","Muitos Capões","Ituim / Fazenda São Pedro / PCH São Pedro.","-51.3769445","-28.5269445","620","620",NA,NA,"FURB18634","FURB18634","Verdi, M","2012",NA,NA,"-51.3769445","-28.5269445",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:51:07-03","UCS","HUCS","16418","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Kegler, A.","791","2000","03","09",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Em orla de capoeira",NA,NA,"Kegler, A.; Wasum, S.c.u.r.","2001","03",NA,NA,NA,"49662","auto",NA,NA,NA,NA
"63","2021-03-16 17:51:07-03","UCS","HUCS","08300","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Wasum, R.A.","s.n.","1992","02","19",NA,"Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,"Beira do caminho - junto a cascata",NA,NA,"Robinson, H.","1992","04",NA,NA,NA,"18321","auto",NA,NA,NA,NA
"64","2021-03-16 17:51:07-03","UCS","HUCS","03865","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Sehnem, A.","2687","1947","03","25",NA,"Brasil","Rio Grande do Sul","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,"Herbario PACA 47986; Herba in dumeto",NA,NA,"Rambo, B.",NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA
"65","2020-06-24 11:39:31-03","UFSM","SMDB","12360","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Cavalcante, F","s.n.","2009","01","23",NA,"Brasil","Rio Grande do Sul","Porto Alegre","na face Norte do Morro São Pedro.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SMDB012360",NA,"Santos, A dos",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"66","2020-08-10 11:15:23-03","UFSM","SMDB","16021","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Schaefer, J","333","2015","02","03",NA,"Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Morro Pedra do Lagarto","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Material testemunho de Trabalho de Conclusão de Curso - Ciências Biológicas. Aluna: Juliana Schaefer. Orientadora: Liliana Essi","SMDB016021",NA,"Schaefer, J; Schneider, A A",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"67","2020-08-10 11:15:23-03","UFSM","SMDB","16022","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Schaefer, J","404","2015","03","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Morro Pedra do Lagarto","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Material testemunho de Trabalho de Conclusão de Curso - Ciências Biológicas. Aluna: Juliana Schaefer. Orientadora: Liliana Essi","SMDB016022",NA,"Schaefer, J; Schneider, A A",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"68","2020-09-15 11:53:14-03","UFSM","SMDB","16021","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Schaefer, J","333","2015","02","03",NA,"Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Morro Pedra do Lagarto","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Material testemunho de Trabalho de Conclusão de Curso - Ciências Biológicas. Aluna: Juliana Schaefer. Orientadora: Liliana Essi","SMDB016021",NA,"Schaefer, J; Schneider, A A","2015",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"69","2020-06-29 15:31:40-03","UFSM","SMDB","15473","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Christ, A L","38","2015","03","08",NA,"Brasil","Rio Grande do Sul",NA,"estrada entre os municípios de Jari e Quevedos, após a ponte",NA,NA,NA,NA,NA,"Subarbusto com cerca de 1m de altura. Flores de cor magenta com anteras amarelas. Coletada na base de um cerro","SMDB015473",NA,"Christ, A L","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-15 11:53:14-03","UFSM","SMDB","16022","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Schaefer, J","404","2015","03","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Morro Pedra do Lagarto","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Material testemunho de Trabalho de Conclusão de Curso - Ciências Biológicas. Aluna: Juliana Schaefer. Orientadora: Liliana Essi","SMDB016022",NA,"Schaefer, J; Schneider, A A","2015",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"71","2020-06-29 15:31:40-03","UFSM","SMDB","15454","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Christ, A L","17","2015","03","08",NA,"Brasil","Rio Grande do Sul","São Pedro do Sul","BR 287, Km 278., Coletada na margem da rodovia.","-54.1789016723633","-29.6205997467041",NA,NA,NA,"Subarbusto com aproximadamente 1,6m de altura. Flores de coloração magenta com anteras amareladas muito vistosas","SMDB015454",NA,"Christ, A L","2015",NA,NA,NA,NA,"32227","auto",NA,NA,NA,NA
"72","2020-12-21 16:17:19-03","MBM","MBM","292687","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Caxambú, M.G.","223","2003","12","02","Southern America","Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM292687","MBM292687","Cordeiro, J.; Barboza, E.",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"73","2020-12-21 16:17:19-03","MBM","MBM","42529","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Hatschbach, G.","13096","1965","11","08","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM042529",NA,"Cabrera, A.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"74","2015-10-29 01:24:26-02","MNHN","RECOLNAT_MNHN_P","P00692148","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Sellow, F.",NA,NA,NA,NA,NA,"brésil",NA,NA,"Rio Grande",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00692148' target='other'> <mi>dwc_moreinfo</mi></a>","P00692148","P00692148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-19 17:08:13-03","MNHN","RECOLNAT_MNHN_P","P00697782","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","[Sellow], F.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697782' target='other'> <mi>dwc_moreinfo</mi></a>","P00697782","P00697782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"747",NA,NA
"76","2009-07-17 17:34:00-03","MO","MOBOT","3381353","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Per Dusén","Dusén 15707","1914",NA,NA,"South America","Brazil","Paraná",NA,"Turma N;23 in campo",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"P. Dusen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-16 22:19:00-03","MO","MOBOT","3381443","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Bernardo Rosengurtt","Rosengurtt 4798","1945",NA,NA,"South America","Uruguay",NA,NA,"Cerro Largo, Frayle Muerto, Azotea Padre Alonos frecuentes en pedregales serranos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-08-21 21:06:00-03","MO","MOBOT","3381699","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. f.","Ronaldo Wasum|et al.","Wasum 8300","1992",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Flores da Cunha-Otavio Rocha. beira do caminho-Junto a cascata",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"Harold Robinson em IV.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2014-12-21 13:43:00-02","MO","MOBOT","3381192","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 4010","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu. Rebrotamento; folhas discolores e ramos pilosos;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-25 16:06:07-03","FUVATES","HVAT","5194","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M. Caumo","68","2017","02","13",NA,"Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Tarumã CMPC.","-52.485833","-30.324444",NA,NA,NA,"Herbácea; APP com vegetação campestre em estágio inicial.","HVAT00005194",NA,"E. Freitas","2017","02","13","-52º29'9''W","-30º19'28''S",NA,NA,NA,NA,NA,NA
"81","2020-06-25 16:06:07-03","FUVATES","HVAT","1964","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","E. Freitas","244","2007","02","21",NA,"Brasil","Rio Grande do Sul","Sério","São Francisco.","-52.268611","-29.383333",NA,NA,NA,"Subarbusto; coletado em area de campo.","HVAT00001964",NA,"E. Freitas","2007","03","03","-52º16'7''W","-29º22'60''S",NA,NA,NA,NA,NA,NA
"82","2020-06-25 16:06:07-03","FUVATES","HVAT","3482","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","G. Bruisma","184","2011","02","06",NA,"Brasil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho.","-51.932778","-29.337222",NA,NA,NA,NA,"HVAT00003482",NA,"A. A. Schneider","2011","03","31","-51º55'58''W","-29º20'14''S",NA,NA,NA,NA,NA,NA
"83","2020-10-20 15:00:15-03","FUVATES","HVAT","2348","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","J. Spellmeier","200","2007","02","15",NA,"Brasil","Rio Grande do Sul","Lajeado","Jardim Botânico.","-51.961389","-29.466944",NA,NA,NA,"coletada em capoeira;.","HVAT00002348",NA,"J. Spellmeier","2007","02","15","51º57'41''W","29º28'1''S",NA,NA,NA,NA,NA,NA
"84","2021-01-26 14:12:28-03","CPACT","ECT","2506","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3637","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade. Butiazal.","-51.361667","-30.527222","42","42",NA,NA,"ECT0002506","ECT0002506","L.B.Barcelos","2016","12","21","51º21'42''W","30º31'38''S",NA,NA,NA,NA,NA,NA
"85","2021-01-26 14:12:28-03","CPACT","ECT","3280","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","L.B.Barcelos; E.Valduga:J.Kullkamp | M.Eslabão","22","2016","12","03",NA,"Brasil","Rio Grande do Sul","Santana da Boa Vista","Estrada para Minas do Camaquã. Habitat em campo sujo. Na beira da estrada, próximo a cerca, 2 km de distância da BR-392. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-53.110556","-30.865278","239","239",NA,NA,"ECT0003280","ECT0003280","L.B.Barcelos","2017","01","10","53º6'38''W","30º51'55''S",NA,NA,NA,NA,NA,NA
"86","2021-01-26 14:12:28-03","CPACT","ECT","2503","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3629","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Área 1. Foto 6436/6451.","-51.359722","-30.522778","40","40",NA,NA,"ECT0002503","ECT0002503","L.B.Barcelos","2016","12","21","51º21'35''W","30º31'22''S",NA,NA,NA,NA,NA,NA
"87","2021-01-26 14:12:28-03","CPACT","ECT","2505","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi","3641","2012","04","17",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Área 3.","-51.368333","-30.545556","50","50",NA,NA,"ECT0002505","ECT0002505","L.B.Barcelos","2016","12","21","51º22'6''W","30º32'44''S",NA,NA,NA,NA,NA,NA
"88","2021-01-26 14:12:28-03","CPACT","ECT","2500","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3630","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Área 1. Fotos.","-51.359722","-30.522778","40","40",NA,NA,"ECT0002500","ECT0002500","L.B.Barcelos","2016","12","21","51º21'35''W","30º31'22''S",NA,NA,NA,NA,NA,NA
"89","2021-01-26 14:12:28-03","CPACT","ECT","2504","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3636","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade. Butiazal.","-51.361667","-30.527222","42","42",NA,NA,"ECT0002504","ECT0002504","L.B.Barcelos","2016","12","21","51º21'42''W","30º31'38''S",NA,NA,NA,NA,NA,NA
"90","2021-01-26 14:12:28-03","CPACT","ECT","2501","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3639","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade. Butiazal.","-51.361667","-30.527222","42","42",NA,NA,"ECT0002501","ECT0002501","L.B.Barcelos","2016","12","21","51º21'42''W","30º31'38''S",NA,NA,NA,NA,NA,NA
"91","2021-01-26 14:12:28-03","CPACT","ECT","2502","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","M.M.Marchi; I.Goulart","3638","2012","03","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade. Butiazal.","-51.361667","-30.527222","42","42",NA,NA,"ECT0002502","ECT0002502","L.B.Barcelos","2016","12","21","51º21'42''W","30º31'38''S",NA,NA,NA,NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","3216971","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","DC.","R. Wasum & et al.","8300","1992","2","19","South America","Brazil","Rio Grande do Sul",NA,"Da Cunham Otavio Rocha, beira do caminho, junto á cascata",NA,NA,"700",NA,NA,NA,"US01435012","US01435012_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","1901559","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","DC.","Rosengurtt","B-4798","1945","3","19","South America","Uruguay","Cerro Largo",NA,"Frayle Muerto, Azotea [interpreted] Padre Alonso",NA,NA,NA,NA,NA,NA,"US01435014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","2102119","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","DC.","B. Rambo S. J.","51638","1951","12","27","South America","Brazil","Rio Grande do Sul",NA,"Brasiliae australis, in campestribus graminosis",NA,NA,NA,NA,NA,NA,"US01435013","US01435013_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","2269122","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","L. Smith & R. M. Klein","8080","1956","12","2","South America","Brazil","Santa Catarina",NA,"Mun. Lajes, campo, between Palmeiras and Lajes",NA,NA,"800","900",NA,NA,"US01435018","US01435018_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","3690097","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","G. Hatschbach, E. L. Barbosa & E. F. Costa","78938","2005","3","8","South America","Brazil","Santa Catarina",NA,"Águas Brancas (Mun. Urubici), Paredão rochoso",NA,NA,NA,NA,NA,NA,"US01435015","US01435015_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2251018","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","L. Smith & R. Reitz","9173","1956","12","24","South America","Brazil","Santa Catarina",NA,"Mun, Joaçaba: Campo, campos of Palmas, 52 km west of Caçador",NA,NA,"1000","1300",NA,NA,"US01435019","US01435019_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","1159106","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","C. Osten","6012","1912","3","10","South America","Uruguay","Montevideo",NA,"Punta Gorda, in paludosis, Foetidum",NA,NA,NA,NA,NA,NA,"US01435020",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2269285","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","L. Smith & R. Reitz","9120","1956","12","23","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: campo 52 km west Caçador near the eastern edge of the campos of Palmas",NA,NA,"1000","1200",NA,NA,"US01435017","US01435017_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","2055004","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","B. Rambo","49092","1950","11","8","South America","Brazil","Rio Grande do Sul",NA,"Vila Manresa prope Porto Alegre",NA,NA,NA,NA,NA,NA,"US01435016","US01435016_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"101","2020-09-02 16:21:40-03","Cenargen","CEN","66262","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Aécio Amaral-Santos","2742","2005","11","29",NA,"Brasil","SC","CAPÃO ALTO","Rodovia SC - 458, entre Capão Alto e Campo Belo do Sul, cerca de 4 km após Capão Alto.","-50.525555","-27.933333","1059","1059","Exsicatas",NA,"CEN00066262","CEN00066262","J. N. Nakagima","2018","05",NA,"-50.525555","-27.933333",NA,NA,NA,NA,"4",NA
