"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","sex"
"48","2021-03-01 16:22:58-03","UNICAMP","UEC","116756","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Fonseca, ML; Alvarenga, D","2106","1999","09","20",NA,"Brazil","Distrito Federal","Rserva Ecológica do IBGE, brejo próximo ao Córrego Taquara.",NA,NA,"Subarbusto heliófito, ca. 0,80 m alt.; folhas de cor verde, membranáceas; capítulos amarelos, pétalas amarelas; formando pequena colônia no local. Ocasional.; Solo gleizado. Local queimado a 51 dias.","UEC101303","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-48.405833","-15.931944","UEC101303","Alves, M","Brasília","1015","1015","2014",NA,NA,NA,"10","-48.405833","-15.931944",NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:22:58-03","UNICAMP","UEC","150813","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Silva, S; Pereira, S; Dambrós, LA","411","2007","11","16",NA,"Brazil","Goiás","Bacia do Rio Caiapó. Ponto 66. Folha: SE-22-V-B.",NA,NA,"Subarbusto. Inflorescência amarela.; Cerrado típico alterado.","UEC101299","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-51.690556","-16.913889","UEC101299","Alves, M","Caiapônia","834","834","2014",NA,NA,NA,"10","-51.690556","-16.913889",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:22:58-03","UNICAMP","UEC","176121","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Bombo, AB; Cardoso, D","64","2012","09","08",NA,"Brazil","Goiás","1,5 km entrada para São Jorge, sentido Colinas do Sul, margem esquerda.",NA,NA,"Erva, 40-60 cm de altura. Capitulos amarelos. Caule podendo ramificar na base.","UEC101297","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.823278","-14.185111","UEC101297","Bombo, AB","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,"-47.823278","-14.185111",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:22:58-03","UNICAMP","UEC","176122","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Bombo, AB; Cardoso, D","66","2012","09","08",NA,"Brazil","Goiás","Estrada para torre de observaão do PARNA, Mata Funda.",NA,NA,"Erva, 40-60 cm de altura. Capítulos amarelos.","UEC101294","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.734889","-14.123472","UEC101294","Bombo, AB","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,"-47.734889","-14.123472",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:22:58-03","UNICAMP","UEC","176268","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Bombo, AB; Cardoso, D","63","2012","09","07",NA,"Brazil","Distrito Federal","Rodovia DF 001, sentido Planaltina.",NA,NA,"Erva, 40-60 cm de altura. Capítulos amarelos. Caule podendo ramificar na base","UEC101296","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.948583","-15.980889","UEC101296","Bombo, AB","Brasília",NA,NA,NA,NA,NA,NA,NA,"-47.948583","-15.980889",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:22:58-03","UNICAMP","UEC","179215","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Silva, MA","7430A","2011","10","11",NA,"Brazil","Distrito Federal","Reserva Ecológica do IBGE. Folha: SD-23-Y-C. Área do antigo Projeto Fogo, junto à cerca próxima da DF-01.",NA,NA,"Erva ca. 0,80 m altura. Capitulos amrelos. Botões florais verde-claros. Folhas discolores verdes.; Campo sujo (queima acidental em 08-09-2011.","UEC101298","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.86","-15.947222","UEC101298","Alves, M","Brasília","1135","1135","2014",NA,NA,NA,"10","-47.86","-15.947222",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:22:58-03","UNICAMP","UEC","111362","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Moraes, MD; Aona, LYS","500","2000","03","26",NA,"Brazil","Bahia","Próximo à Vila Kaiambola, em direção ao Pico Itobira.",NA,NA,"Herbácea ca. 50 cm, flores amarelas.","UEC101295","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-41.8114013671875","-13.5789003372192","UEC101295","Alves, M","Rio de Contas",NA,NA,"2014","49773","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:22:58-03","UNICAMP","UEC","38857","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Pereira, BAS","816","1983","10","05",NA,"Brazil","Distrito Federal","Adjacências do córrego Rajadinha. Bacia do Rio São Bartolomeu.",NA,NA,"Erva atingindo até 0,80 metros de altura. Folhas piolosas, ásperas. Capítulos amarelos, muito visitados por abelhas Apis.; Cerradão, local queimado há cerca de 30 dias.","UEC101300","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101300","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:22:58-03","UNICAMP","UEC","46069","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Filgueiras, TS","1150","1984","10","05",NA,"Brazil","Distrito Federal","Brejo recém queimado junto à Cabeça do Veado.",NA,NA,"Planta ca. 15,0 de altura, fores amarelas. Possui raízes tipo 'batata que exudam substância resinosa com alto poder de cola. Rara.","UEC101304","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101304","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:22:58-03","UNICAMP","UEC","53011","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Brochado, AL; Filgueiras, TS","59","1990","09","04",NA,"Brazil","Distrito Federal","IBGE. Área recentemente queimada próxima a Fazenda Água Limpa.",NA,NA,"Herbácea, ca. 40 cm inflorescência de cor amarela.","UEC101307","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101307","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:22:58-03","UNICAMP","UEC","2819","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","3496","1976","08","27",NA,"Brazil","Distrito Federal","In the area of the Corrego de Veado, ca. 9,5 km SSE of Brasília TV Power.",NA,NA,"Perennial herb with shorts to 60 cm tall. heads yellow.; In Campo limpo.","UEC101301","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101301","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:22:58-03","UNICAMP","UEC","120054","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Calago, K; et al.","313","1999","09","29",NA,"Brazil","Distrito Federal","Próximo à entrada para o Riacho Fundo.",NA,NA,"Subarbusto, flores amarelas, espécie ereta, com cerca de 0,90 m de altura, folhas verde-claras, subcriáceas; visitada por formigas.; Campo sujo de Cerrado.&nf;&nf;Relevo Plano.&nf;&nf;Substrato areno-argiloso","UEC101305","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101305","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:22:58-03","UNICAMP","UEC","53185","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Silva, MA; Azevedo, MLM; et al.","1009","1990","08","21",NA,"Brazil","Distrito Federal","Reserva Biológica do IBGE. Campo Limpo queimado. ca de 2 meses entre a estrada e a mata ciliar do córrego Taquara, próximo à nascente.",NA,NA,"Erva ca. 1m de altura, inflorescência em capítulos amarelos, folhas pouco pilosas, planta formando moita com tubérculos macios e suculentos de cor branca.","UEC101306","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","UEC101306","Alves, M","Brasília",NA,NA,"2014","70570","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:22:58-03","UNICAMP","UEC","111867","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Romero, R; Nakajima, JN; Farinaccio, MA; Roque, N","4603","1997","10","14",NA,"Brazil","Minas Gerais","Parque Nacional da Serra da Canastra.",NA,NA,"Herbácea, ca. 0,4m. Brácteas verdes. Corola e Ramos do estilete amarelos. Anteras nigrescentes.; Campo limpo, solo pedregoso, 2 meses após queimada.","UEC101302","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-46.3657989501953","-20.2453002929688","UEC101302","Alves, M","São Roque de Minas",NA,NA,"2014","57119","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:22:58-03","UNICAMP","UEC","2471","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Leitão Filho, HF; Semir, J; Shepherd, GJ","2149","1976","06","11",NA,"Brazil","São Paulo","Cerca de 4km da cidade, nas proximidades do Posto Chapadão.",NA,NA,"Herbaceo, com folhas rosuladas e xilopodio bem desenvolvido. Flores amarelas em capítulos vistosos.","UEC065687","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-48.9799995422363","-22.4599990844727","UEC065687","Alves, M","Agudos",NA,NA,"2014","52219","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:22:58-03","UNICAMP","UEC","2835","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Carnielli, V; et al.","6526","1977","10","21",NA,"Brazil","São Paulo","Fazenda Campininha.",NA,NA,"Herbácea até 80cm altura. Capítulos amarelos, solitários.; Cerrado aceiro.","UEC065688","Magnoliopsida",NA,"(Gardner) E.E.Schill. & Panero","-46.9421997070312","-22.372200012207","UEC065688","Alves, M","Mogi Guaçu",NA,NA,"2014","39309","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:14:01-03","MBM","MBM","222110","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Dubs, B.","2248","1996","11","22","Southern America","Brazil","Mato Grosso","Bauxi, Serra das Araras.",NA,NA,"Herb, 60 cm high, tubular and lugulate flowers golden yellow.; Cerrado.","MBM222110",NA,NA,"(Gardner) E.E.Schill. & Panero","-56.65","-15.183333","MBM222110","Hind, H.","Rosário do Oeste",NA,NA,"1997",NA,NA,NA,NA,"-56.65","-15.183333",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:14:01-03","MBM","MBM","017037","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.","25020","1970","10","22","Southern America","Brazil","Mato Grosso",NA,NA,NA,"Erva de 70 cm, capítulos amarelos.; Campo cerrado.","MBM017037",NA,NA,"(Gardner) E.E.Schill. & Panero",NA,NA,"MBM017037","Barroso, G.M.","Rio Brilhante",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:14:01-03","MBM","MBM","138655","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54643","1990","10","16","Southern America","Brazil","Goiás",NA,NA,NA,"Ereta, capítulos amarelos.; Campo rupestre, solo arenoso.","MBM138655",NA,NA,"(Gardner) E.E.Schill. & Panero",NA,NA,"MBM138655","Pruski, J.","Alto Paraíso","1200","1200","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:14:01-03","MBM","MBM","275078","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Mantovani, W.","1094","1980","10","14","Southern America","Brazil","São Paulo","Reserva Biológica da Fazenda Campininha.",NA,NA,"Herbácea, 0,3-0,5 m altura. Pétalas amarelas, xilopódio.","MBM275078",NA,NA,"(Gardner) E.E.Schill. & Panero",NA,NA,"MBM275078","Magenta, M.","Mogi-Guaçu",NA,NA,"2001",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:14:01-03","MBM","MBM","56761","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Carnielli, V.","6526","1977","10","21","Southern America","Brazil","São Paulo","Fazenda Campininha.",NA,NA,"Herbacea até 80 cm altura. Capitulos amarelos, solitários.; Cerrado.","MBM056761",NA,NA,"(Gardner) E.E.Schill. & Panero",NA,NA,"MBM056761","Magenta, M.","Mogi-Guaçu",NA,NA,"2002",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:14:01-03","MBM","MBM","159061","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59628","1993","06","16","Southern America","Brazil","Goiás",NA,NA,NA,"Xilopodífera, 70 cm, capitulos amarelos.; Campo cerrado, recém- queimado.","MBM159061",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.4597015380859","-14.4738998413086","MBM159061","Pruski, J.","Niquelândia",NA,NA,"1996","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:14:01-03","MBM","MBM","203538","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65374","1996","11","07","Southern America","Brazil","Mato Grosso","Serra do Mangabal",NA,NA,"Xilopodífera, ascendente, capítulo amarelo.; Campo cerrado.","MBM203538",NA,NA,"(Gardner) E.E.Schill. & Panero","-57.6789016723633","-16.0706005096436","MBM203538","Magenta, M.","Cáceres",NA,NA,"2002","172193","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:14:01-03","MBM","MBM","203534","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65352","1996","11","06","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"Xilopodífera, ascendente, 40 cm, capítulo amarelo.; Campo cerrado.","MBM203534",NA,NA,"(Gardner) E.E.Schill. & Panero","-54.363899230957","-19.9178009033203","MBM203534","Magenta, M.","Bandeirantes",NA,NA,"2002","50915","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:14:01-03","MBM","MBM","240986","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69540","1999","10","22","Southern America","Brazil","Minas Gerais","Rio Embalassaia",NA,NA,"Ereta, capítulo creme.; Campo cerrado.","MBM240986",NA,NA,"(Gardner) E.E.Schill. & Panero","-44.1721992492676","-17.7574996948242","MBM240986","Robinson, H.","Joaquim Felício",NA,NA,"2000","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:14:01-03","MBM","MBM","59619","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Kasper, A.; Kasper, A.","41675","1978","10","23","Southern America","Brazil","Minas Gerais","Córrego Rico",NA,NA,"Xilopodífera, densa, 1 m. Capítulos amarelos.; Cerrado.","MBM059619",NA,NA,"(Gardner) E.E.Schill. & Panero","-46.874698638916","-17.2222003936768","MBM059619","Magenta, M.","Paracatu","690","690","2002","72344","auto",NA,"03",NA,NA,"25",NA,NA,NA,NA,NA
"74","2020-12-21 16:14:01-03","MBM","MBM","343361","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Roque, N.; Romero, R.; Farinaccio, M.A.; Roque, N.","2849","1997","10","15","Southern America","Brazil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"Herbáceo, ca. 1 m, brácteas esverdeadas. Corola e ramos do estilete amarelados. Anteras nigriscentes.; Campo limpo associado em campo rupestre.","MBM343361",NA,NA,"(Gardner) E.E.Schill. & Panero","-46.3657989501953","-20.2453002929688","MBM343361","Nakajima, J.N.","São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:14:01-03","MBM","MBM","60776","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Duarte, L.","787","1966","10","16","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"MBM060776",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9319000244141","-19.7483005523682","MBM060776","Soares Nunes","Uberaba",NA,NA,"1979","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:14:01-03","MBM","MBM","42557","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","7737","1963","11","07","Southern America","Brazil","Paraná",NA,NA,NA,"Arbusto de 50 cm, inflorescência amarela.; Campo pedregoso.","MBM042557",NA,NA,"(Gardner) E.E.Schill. & Panero","-52.4160995483398","-25.4078006744385","MBM042557","Barroso, G.M.","Laranjeiras do Sul",NA,NA,"1964","28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:14:01-03","MBM","MBM","146534","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","56012","1991","11","10","Southern America","Brazil","Tocantins",NA,NA,NA,"Ereta, 35 cm, capítulos amarelos.; Encostas rochosas de morro.","MBM146534",NA,NA,"(Gardner) E.E.Schill. & Panero","-46.9383010864258","-12.9314002990723","MBM146534","Pruski, J.","Arraias","500","500","1992","66446","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:17:49-03","MBM","MBM","59619","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora latifolia",NA,"Hatschbach, G.; Kasper, A.; Kasper, A.","42675","1978","10","23","Southern America","Brazil","Minas Gerais","Córrego Rico",NA,NA,NA,"MBM059619",NA,NA,"Baker","-46.874698638916","-17.2222003936768","MBM059619","Magenta, M.","Paracatu",NA,NA,NA,"72344","auto","latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:17:49-03","MBM","MBM","222110","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Dubs, B.","2248","1995","11","22","Southern America","Brazil","Mato Grosso","Serra da Araras, S de Bauxi",NA,NA,NA,"MBM222110",NA,NA,"Gardner",NA,NA,"MBM222110","Hind, H.","Bauxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:17:49-03","MBM","MBM","56761","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Carnielli, V.; et al.; et al.","s.n.","1977","10","21","Southern America","Brazil","São Paulo","Fazenda Campininha",NA,NA,NA,"MBM056761",NA,NA,"Blake",NA,NA,"MBM056761","Magenta, M.","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:17:49-03","MBM","MBM","240977","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69381","1999","10","20","Southern America","Brazil","Minas Gerais","Serra do Cabral",NA,NA,NA,"MBM240977",NA,NA,"Blake","-44.1721992492676","-17.7574996948242","MBM240977","Robinson, H.","Joaquim Felício",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-10-02 06:33:34-03","MNHN","RECOLNAT_MNHN_P","P00704774","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","isotype","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704774' target='other'> <mi>dwc_moreinfo</mi></a>","P00704774",NA,NA,"Gardner",NA,NA,"P00704774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3288",NA,NA,NA,NA
"83","2015-09-05 11:16:34-03","MNHN","RECOLNAT_MNHN_P","P00704775","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","isotype","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704775' target='other'> <mi>dwc_moreinfo</mi></a>","P00704775",NA,NA,"Gardner",NA,NA,"P00704775_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3288",NA,NA,NA,NA
"84","2015-10-03 05:12:50-03","MNHN","RECOLNAT_MNHN_P","P00704776","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","isotype","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704776' target='other'> <mi>dwc_moreinfo</mi></a>","P00704776",NA,NA,"Gardner",NA,NA,"P00704776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3288",NA,NA,NA,NA
"85","2015-09-05 11:16:34-03","MNHN","RECOLNAT_MNHN_P","P00704777","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","isotype","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704777' target='other'> <mi>dwc_moreinfo</mi></a>","P00704777",NA,NA,"Gardner",NA,NA,"P00704777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3288",NA,NA,NA,NA
"86","2016-11-16 11:11:04-02","MNHN","RECOLNAT_MNHN_P","P02288534","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Pohl, J.E.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia, ad Padrocinio et Sam[..]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288534' target='other'> <mi>dwc_moreinfo</mi></a>","P02288534",NA,NA,"Gardner",NA,NA,"P02288534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"670",NA,NA,NA,NA
"87","2016-10-20 15:02:37-02","MNHN","RECOLNAT_MNHN_P","P02802751","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Pohl, J.E.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia, Rio Reagon","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02802751' target='other'> <mi>dwc_moreinfo</mi></a>","P02802751",NA,NA,"Gardner",NA,NA,"P02802751_01 P02802751_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2501",NA,NA,NA,NA
"88","2016-10-20 15:02:37-02","MNHN","RECOLNAT_MNHN_P","P02802752","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Harley, R.M.",NA,"1968","9","13",NA,"Brésil","Mato Grosso","Mato Grosso","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02802752' target='other'> <mi>dwc_moreinfo</mi></a>","P02802752",NA,NA,"Gardner",NA,NA,"P02802752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10012",NA,NA,NA,NA
"89","2015-09-04 06:32:50-03","MNHN","RECOLNAT_MNHN_P","P02802753","PreservedSpecimen",NA,"Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais","Province de Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02802753' target='other'> <mi>dwc_moreinfo</mi></a>","P02802753",NA,NA,"Gardner",NA,NA,"P02802753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 917",NA,NA,NA,NA
"90","2015-09-03 16:41:00-03","MNHN","RECOLNAT_MNHN_P","P00083875","PreservedSpecimen",NA,"Asteraceae","Viguiera","macropodaa","Viguiera macropodaa","holotype","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00083875' target='other'> <mi>dwc_moreinfo</mi></a>","P00083875",NA,NA,"S.F.Blake",NA,NA,"P00083875_01","Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1981",NA,NA,NA,NA
"91","2020-10-01 14:15:14-03","JBB","HEPH","20900","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Salles, AEH; et al.","3177","2004","10","05","Southern America","Brasil","Distrito Federal","Colorado. DF - 001",NA,NA,"Frequente",NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.791667","-15.723889",NA,"Bringel Júnior, JBA","Paranoá","1113","1113","2009",NA,NA,NA,"04","-47.791667","-15.723889",NA,NA,NA,NA,NA,NA
"92","2020-10-01 14:15:14-03","JBB","HEPH","16060","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Rodrigues Júnior, CE","1423","2000","09","20","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.85","-15.866667",NA,"Magenta, M","Brasília","1025","1150","2006",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
